ID,Name_lang
6869,Fall down
6870,Moss Covered Feet
6871,Moss Covered Feet Proc
6873,Foul Chill
6894,Death Bed
6896,Black Ram
6897,Blue Ram
6898,White Ram
6899,Brown Ram
6900,Create Tuber
6902,Sneezing Fit
6903,Krazek's Drug
6905,Summon Illusionary Nightmare
6907,Diseased Slime
6909,Curse of Thorns
6910,Curse of Thorns
6913,Force of Nature
6917,Venom Spit
6918,Summon Snufflenose
6920,Hide
6921,Shadowhorn Charge
6922,Curse of the Shadowhorn
6923,Growl of Fortitude Proc
6924,Remove Polymorph
6925,Gift of the Xavian
6927,Shadowstalker Slash
6940,Blessing of Sacrifice
6941,Blessing of Sacrifice
6942,Overwhelming Stench
6945,Chest Pains
6946,Curse of the Bleakheart
6947,Curse of the Bleakheart Proc
6949,Weak Frostbolt
6950,Faerie Fire
6951,Decayed Strength
6954,Nalpak (TEST)
6955,Gnome Car Camera
6957,Frostmane Strength
6958,Blood Leech
6960,Lightning Barrier
6961,Knockdown Proc
6962,Pet Summoned
6964,Echoes of Lordaeron
6965,Polymorphic Ray
6966,Echoes of Lordaeron
6969,Free Master
6970,Free Master
6973,Charm Beast
6974,Gnome Camera Connection
6978,Quick Shot
6979,Fire Shot
6980,Fire Shot
6981,Fire Shot
6982,Gust of Wind
6983,Fire Shot
6984,Frost Shot
6985,Frost Shot
6986,Frost Shot
6987,Frost Shot
6991,Feed Pet
6992,Stalking
6993,Feinting Strike
6995,Feinting Strike
6997,Explosive Shot
6998,Echoes of Lordaeron
6999,Multi-Shot
7000,Tamed Pet Passive (DND)
7001,Lightwell Renew
7020,Stoneform
7022,Goblin Car Camera
7023,Goblin Camera Connection
7030,Sniper Shot
7031,Sniper Shot
7032,Sniper Shot
7033,Charm+ (TEST)
7035,Goblin Racer Cheer
7036,Gnome Racer Cheer
7038,Forsaken Skill: Swords
7039,Forsaken Skill: Axes
7040,Forsaken Skill: Daggers
7041,Forsaken Skill: Maces
7042,Forsaken Skill: Staves
7043,Forsaken Skill: Bows
7044,Forsaken Skill: Guns
7045,Forsaken Skill: 2H Axes
7046,Forsaken Skill: 2H Maces
7047,Forsaken Skill: 2H Swords
7048,Forsaken Skill: Defense
7049,Forsaken Skill: Fire
7050,Forsaken Skill: Frost
7051,Forsaken Skill: Holy
7053,Forsaken Skill: Shadow
7054,Forsaken Skills
7056,Pacified
7057,Haunting Spirits
7067,Summon Haunting Spirit
7068,Veil of Shadow
7069,Enraging Aura
7072,Wild Rage
7074,Screams of the Past
7076,Summon Tervosh's Minion
7077,Simple Teleport
7078,Simple Teleport Group
7079,Simple Teleport Other
7081,Encage
7082,Barrel Explode
7083,Quillboar Channeling
7084,Damage Car
7090,Bear Form
7092,Maul
7093,Intimidation
7095,Knockdown Proc
7098,Curse of Mending
7099,Curse of Mending
7101,Flame Blast
7102,Contagion of Rot
7103,Contagion of Rot
7104,Sneak
7105,Fake Shot
7106,Dark Restore
7107,Summon Wolfguard Worg
7108,Moist Towelette
7109,Plate Mail
7120,Proudmoore's Defense
7121,Anti-Magic Shield
7122,Blood Tap
7124,Arugal's Gift
7125,Toxic Saliva
7126,Handstitched Leather Vest
7127,Wavering Will
7128,Inner Fire
7129,Inner Fire
7130,Inner Fire
7131,Illusion Passive
7132,Summon Lupine Delusions
7133,Fine Leather Pants
7134,Pattern: Fine Leather Pants
7135,Dark Leather Pants
7136,Shadow Port
7137,Shadow Charge
7139,Fel Stomp
7140,Expose Weakness
7141,Simple Teleport
7143,Simple Teleport Group
7144,Stone Slumber
7145,Diving Sweep
7146,Dark Leather Pants
7147,Guardian Pants
7148,Guardian Pants
7149,Barbaric Leggings
7150,Pattern: Barbaric Leggings
7151,Barbaric Shoulders
7152,Barbaric Shoulders
7153,Guardian Cloak
7154,Dark Offering
7155,CreatureSpecial
7156,Guardian Gloves
7157,Guardian Gloves
7159,Backstab
7160,Execute
7162,First Aid
7164,Defensive Stance
7165,Battle Stance
7178,Water Breathing
7179,Elixir of Water Breathing
7180,Elixir of Water Breathing
7181,Greater Healing Potion
7182,Greater Healing Potion
7183,Elixir of Minor Defense
7184,Lost Control
7198,Meditation
7199,Meditation
7200,Regeneration
7201,Regeneration
7203,Sneaky
7204,Sneaky
7205,Sneaky
7206,Sneaky
7207,Sneaky
7208,Sneaky
7209,Sneaky
7210,Sneaky
7211,Devilsaur Barb
7212,Perceptive
7213,Giant Clam Scorcho
7214,Recipe: Giant Clam Scorcho
7215,Mithril Spurs
7216,Iron Shield Spike
7217,Weapon Counterweight
7218,Weapon Counterweight
7219,Immune to Disarm
7220,Weapon Chain
7221,Iron Shield Spike
7222,Iron Counterweight
7223,Golden Scale Bracers
7224,Steel Weapon Chain
7225,Golden Scale Bracers
7226,Plans: Iron Shield Spike
7227,Plans: Iron Counterweight
7228,Plans: Steel Weapon Chain
7229,Plans: Golden Scale Coif
7230,Fire Protection
7231,Fire Protection
7232,Fire Protection
7233,Fire Protection
7234,Fire Protection
7235,Shadow Protection 
7236,Frost Protection
7237,Frost Protection
7238,Frost Protection
7239,Frost Protection
7240,Frost Protection
7241,Shadow Protection 
7242,Shadow Protection 
7243,Shadow Protection 
7244,Shadow Protection 
7245,Holy Protection 
7246,Holy Protection 
7247,Holy Protection 
7248,Holy Protection 
7249,Holy Protection 
7250,Nature Protection 
7251,Nature Protection 
7252,Nature Protection 
7253,Nature Protection 
7254,Nature Protection 
7255,Holy Protection Potion
7256,Shadow Protection Potion
7257,Fire Protection Potion
7258,Frost Protection Potion
7259,Nature Protection Potion
7260,Recipe: Holy Protection Potion
7261,Recipe: Shadow Protection Potion
7262,Recipe: Fire Protection Potion
7263,Recipe: Frost Protection Potion
7264,Recipe: Nature Protection Potion
7265,ABOUT TO SPAWN
7266,Duel
7267,Grovel
7268,Arcane Missile
7269,Arcane Missiles
7270,Arcane Missiles
7272,Dust Cloud
7273,Lightning Hide
7276,Poison Proc
7277,Harvest Swarm
7278,Summon Harvester Swarm
7279,Black Sludge
7280,Recipe: Shadow Oil
7285,Blow Maraudine Horn
7288,Immolate Cumulative (TEST)
7289,Shrink
7290,Soul Siphon
7291,Food (TEST)
7293,Zombie Form
7294,Retribution Aura
7295,Soul Drain
7296,Retribution Aura
7297,Crusader Strike
7300,Frost Armor
7301,Frost Armor
7302,Ice Armor
7320,Ice Armor
7321,Chilled
7322,Frostbolt
7323,Frostbolt
7324,Frostbolt
7326,Wisdom Aura
7327,Seal of Wisdom
7328,Redemption
7329,Redemption
7330,Resurrection
7331,Healing Aura (TEST)
7336,Food Idle
7337,Food Idle
7338,Food Idle
7339,Food Idle
7340,Language Gnomish
7341,Language Troll
7342,Wide Slash
7344,Recombobulate
7353,Cozy Fire
7355,Stuck
7356,Guard Call
7357,Poisonous Stab
7358,Cozy Fire
7359,Bright Campfire
7361,Bright Campfire
7363,Fire's Glow
7364,Light Torch
7365,Bottle of Poison
7366,Berserker Stance
7367,Infected Bite
7369,Cleave
7370,Charge
7371,Charge
7372,Hamstring
7373,Hamstring
7374,Hamstring
7375,Hamstring
7376,Defensive Stance Passive
7378,Mind Flay
7379,Revenge
7380,Revenge
7381,Berserker Stance Passive
7382,Mocking Blow
7383,Water Bubble
7384,Overpower
7385,Overpower
7386,Sunder Armor
7389,Attack
7392,Find Brother
7393,Heal Brother
7394,Spinning Slash
7395,Deadmines Dynamite
7396,Fishliver Oil
7398,Birth
7399,Terrify
7400,Mocking Blow
7401,Mocking Blow
7402,Mocking Blow
7403,Mocking Blow
7404,Sunder Armor
7405,Sunder Armor
7406,Sunder Armor
7407,Test Sharpen Blade
7408,Heavy Copper Maul
7409,Heavy Copper Maul
7411,Enchanting
7412,Enchanting
7413,Enchanting
7414,Apprentice Enchanting
7415,Journeyman Enchanting
7416,Expert Enchanting
7418,Enchant Bracer - Minor Health
7419,Minor Health
7420,Enchant Chest - Minor Health
7421,Runed Copper Rod
7422,Enchant Chest - Minor Health
7423,Minor Absorption
7426,Enchant Chest - Minor Absorption
7427,Minor Deflection
7428,Enchant Bracer - Minor Deflect
7429,Enchant Bracer - Minor Deflection
7430,Arclight Spanner
7431,Arclight Spanner
7433,Minor Beast Slayer
7434,Imbue Weapon - Beastslayer
7436,Imbue Weapon - Beastslayer
7437,Break Stuff
7438,Minor Resistance
7439,Imbue Cloak - Minor Resistance
7441,Enchant Cloak - Minor Resistance
7442,Minor Mana
7443,Enchant Chest - Minor Mana
7444,Formula: Enchant Chest - Minor Mana
7445,Minor Absorption
7446,Lesser Absorption
7447,Lesser Absorption
7448,Imbue Chest - Lesser Absorb
7449,Imbue Chest - Lesser Absorption
7450,Minor Spirit
7451,Imbue Chest - Minor Spirit
7452,Minor Resistance
7454,Enchant Cloak - Minor Resistance
7455,Minor Stamina
7456,Minor Spirit
7457,Enchant Bracer - Minor Stamina
7459,Enchant Bracer - Minor Stamina
7461,Enchant Cloak - Minor Protection
7462,Formula: Imbue Chest - Minor Spirit
7464,Increased Strength 01
7465,Increased Strength 02
7466,Increased Strength 03
7468,Increased Intellect 01
7469,Increased Intellect 02
7470,Increased Intellect 03
7471,Increased Agility 01
7472,Increased Agility 02
7473,Increased Agility 03
7474,Increased Spirit 01
7475,Increased Spirit 02
7476,Increased Spirit 03
7477,Increased Stamina 01
7478,Increased Stamina 02
7479,Increased Stamina 03
7481,Howling Rage
7482,dmg
7483,Howling Rage
7484,Howling Rage
7485,Butcher Drain
7486,Butcher Drain
7487,Call Bleak Worg
7488,Call Slavering Worg
7489,Call Lupine Horror
7490,Increased Agility 04
7491,Increased Agility 05
7492,Increased Agility 06
7493,Increased Agility 07
7494,Increased Intellect 04
7495,Increased Intellect 05
7496,Increased Intellect 06
7497,Increased Intellect 07
7498,Increased Spirit 04
7499,Increased Spirit 05
7500,Increased Spirit 06
7501,Increased Spirit 07
7502,Increased Stamina 04
7503,Increased Stamina 05
7504,Increased Stamina 06
7505,Increased Stamina 07
7506,Increased Strength 04
7507,Increased Strength 05
7508,Increased Strength 06
7509,Increased Strength 07
7511,Increased Defense
7513,Increased Defense
7514,Increased Defense
7515,Increased Defense
7516,Increased Defense
7517,Increased Defense
7518,Increased Defense
7520,Increased 1H Sword
7523,Increased 1H Sword
7525,Increased 1H Sword
7527,Increased 1H Sword
7529,Increased 2H Sword
7532,Increased 1H Mace
7533,Increased 2H Mace
7534,Increased Dagger
7535,Increased Bow
7536,Increased Gun
7538,Increased 1H Axe
7540,Increased 1H Axe
7544,Increased 1H Mace
7546,Increased 1H Mace
7548,Increased 1H Mace
7549,Increased 2H Axe
7550,Increased 2H Axe
7552,Increased 2H Axe
7554,Increased 2H Axe
7556,Increased 2H Mace
7558,Increased 2H Mace
7560,Increased 2H Mace
7562,Increased 2H Sword
7564,Increased 2H Sword
7566,Increased 2H Sword
7568,Increased Bow
7569,Increased Bow
7570,Increased Bow
7571,Increased Bow
7572,Increased Bow
7573,Increased Dagger
7574,Increased Dagger
7576,Increased Dagger
7578,Increased Dagger
7579,Increased Gun
7580,Increased Gun
7581,Increased Gun
7582,Increased Gun
7583,Increased Gun
7584,Increased Gun
7585,GGOODMANTEST
7586,Shadow Port
7587,Shadow Port
7588,Void Bolt
7590,Increased Damage - Beast 02
7591,Increased Damage - Beast 04
7592,Increased Damage - Beast 06
7593,Increased Damage - Beast 08
7594,Increased Damage - Beast 10
7595,Increased Damage - Beast 12
7596,Increased Damage - Beast 14
7597,Increased Critical 1
7598,Increased Critical 2
7599,Increased Critical 3
7600,Increased Critical 4
7617,Shadow Bolt
7619,Shadow Bolt
7620,Fishing
7621,Arugal's Curse
7623,Brown Linen Robe
7624,White Linen Robe
7626,Brown Linen Robe
7627,White Linen Robe
7629,Red Linen Vest
7630,Blue Linen Vest
7631,Pattern: Red Linen Vest
7632,Pattern: Blue Linen Vest
7633,Blue Linen Robe
7635,Pattern: Blue Linen Robe
7636,Green Woolen Robe
7637,Pattern: Green Woolen Robe
7638,Potion Toss
7639,Blue Overalls
7640,Pattern: Blue Overalls
7641,Shadow Bolt
7642,Shadow Bolt
7643,Greater Adept's Robe
7644,Pattern: Greater Adept's Robe
7645,Dominate Mind
7646,Curse of Weakness
7647,Curse of Weakness
7648,Corruption
7649,Corruption
7650,Curse of Recklessness
7651,Drain Life
7652,Drain Life
7653,Drain Life
7655,Hex of Ravenclaw
7656,Hex of Ravenclaw
7657,Hex of Ravenclaw
7658,Curse of Recklessness
7659,Curse of Recklessness
7660,Curse of Recklessness
7661,Curse of Recklessness
7662,Drain Soul
7663,Ritual of Summoning
7664,Banish
7665,Enslave Demon
7666,Curse of the Elements
7667,Foul Odor
7668,Foul Odor
7669,Bethor's Potion
7670,Explode
7671,Transformation
7673,Nether Gem
7675,Increase Healing 2
7676,Increase Healing 4
7677,Increase Healing 7
7678,Increase Healing 9
7679,Increase Healing 11
7680,Increase Healing 13
7681,Increase Healing 15
7683,Increase Fire Dam 1
7684,Increase Fire Dam 3
7685,Increase Fire Dam 4
7686,Increase Fire Dam 6
7687,Increase Fire Dam 7
7688,Increase Fire Dam 9
7689,Increase Fire Dam 10
7690,Increase Nature Dam 1
7691,Increase Nature Dam 3
7692,Increase Nature Dam 4
7693,Increase Nature Dam 6
7694,Increase Nature Dam 7
7695,Increase Nature Dam 9
7696,Increase Nature Dam 10
7697,Increase Frost Dam 1
7698,Increase Frost Dam 3
7699,Increase Frost Dam 4
7700,Increase Frost Dam 6
7701,Increase Frost Dam 7
7702,Increase Frost Dam 9
7703,Increase Frost Dam 10
7704,Increase Shadow Dam 1
7705,Increase Shadow Dam 3
7706,Increase Shadow Dam 4
7707,Increase Shadow Dam 6
7708,Increase Shadow Dam 7
7709,Increase Shadow Dam 10
7710,Increase Shadow Dam 9
7711,Add Fire Dam - Weap 02
7712,Fire Strike
7713,Wailing Dead
7714,Fire Strike
7715,Fire Strike
7716,Fire Strike
7717,Fire Strike
7718,Fire Strike
7719,Fire Strike
7720,Ritual of Summoning Effect
7721,Add Fire Dam - Weap 04
7722,Add Fire Dam - Weap 06
7723,Add Fire Dam - Weap 08
7724,Add Fire Dam - Weap 10
7725,Add Fire Dam - Weap 12
7726,Add Fire Dam - Weap 14
7728,Summon Voidwalker
7729,Summon Succubus
7731,Fishing
7732,Fishing
7733,Apprentice Fishing
7734,Journeyman Fishing
7736,Expert Fishing
7737,Food
7738,Fishing Poles
7739,Inferno Shell
7741,Summoned Demon
7742,Frost Visual State
7743,Immunity: Shadow
7744,Will of the Forsaken
7745,Enchant 2H Weapon - Minor Impact
7746,Enchant 2H Weapon - Minor Impact
7747,Lesser Health
7748,Enchant Chest - Lesser Health
7749,Enchant Chest - Lesser Health
7750,Consuming Rage
7751,Brilliant Smallfish
7752,Slitherskin Mackerel
7753,Longjaw Mud Snapper
7754,Loch Frenzy Delight
7755,Bristle Whisker Catfish
7756,Recipe: Brilliant Smallfish
7757,Recipe: Slitherskin Mackerel
7758,Recipe: Longjaw Mud Snapper
7759,Recipe: Loch Frenzy Delight
7760,Recipe: Bristle Whisker Catfish
7761,Shared Bonds
7762,Summon Gunther's Visage
7763,Teach Summon Imp
7764,Wisdom of Agamaggan
7765,Projection
7766,Enchant Bracer - Minor Spirit
7767,Formula: Enchant Bracer - Minor Spirit
7768,Lesser Wisdom
7769,Imbue Bracers - Minor Wisdom OLD
7770,Imbue Bracer - Minor Wisdom
7771,Enchant Cloak - Minor Protection
7772,Formula: Enchant Cloak - Minor Protection
7773,Lesser Mana
7776,Enchant Chest - Lesser Mana
7777,Formula: Enchant Chest - Lesser Mana
7778,Minor Agility
7779,Enchant Bracer - Minor Agility
7780,Minor Strength
7782,Enchant Bracer - Minor Strength
7783,Formula: Enchant Bracer - Minor Strength
7784,Beastslayer
7786,Enchant Weapon - Minor Beastslayer
7787,Formula: Enchant Weapon - Beastslayer
7788,Enchant Weapon - Minor Striking
7789,Enchant Weapon - Minor Striking
7791,Teleport
7792,Minor Intellect
7793,Enchant 2H Weapon - Lesser Intellect
7794,Teleport
7795,Runed Silver Rod
7796,Enchant Bracer - Minor Agility
7797,Runed Silver Rod
7798,Formula: Enchant 2H Weapon - Intellect
7799,Firebolt
7800,Firebolt
7801,Firebolt
7802,Firebolt
7803,Thundershock
7804,Blood Pact
7805,Blood Pact
7806,Flameblade
7807,Flameblade
7808,Flameblade
7809,Torment
7810,Torment
7811,Torment
7812,Sacrifice
7813,Soothing Kiss
7814,Lash of Pain
7815,Lash of Pain
7816,Lash of Pain
7817,Rough Bronze Boots
7818,Silver Rod
7819,Rough Bronze Boots
7820,Silver Rod
7821,Transform Victim
7823,Fishing Skill +5
7824,Blacksmithing Skill +10
7825,Fishing Skill +15
7826,Fishing Skill +20
7827,Rainbow Fin Albacore
7828,Rockscale Cod
7829,Flameblade
7830,Recipe: Rainbow Fin Albacore
7831,Recipe: Rockscale Cod
7832,Firebolt
7833,Firebolt
7834,Firebolt
7835,Firebolt
7836,Blackmouth Oil
7837,Fire Oil
7838,Blackmouth Oil
7839,Fire Oil
7840,Swim Speed
7841,Swim Speed Potion
7842,Swim Speed Potion
7843,Fire Damage Bonus
7844,Fire Power
7845,Elixir of Firepower
7846,Elixir of Firepower
7847,Lesser Spirit
7848,Absorption
7849,Absorption
7850,Health
7851,Lesser Spirit
7852,Lesser Resistance - Fire
7853,Imbue Chest - Lesser Spirit
7854,Imbue Chest - Lesser Spirit
7855,Imbue Chest - Absorb
7856,Imbue Chest - Absorption
7857,Enchant Chest - Health
7858,Enchant Chest - Health
7859,Enchant Bracer - Lesser Spirit
7860,Formula: Enchant Bracer - Lesser Spirit
7861,Enchant Cloak - Lesser Fire Resistance
7862,Enchant Cloak - Lesser Fire Resistance
7863,Enchant Boots - Minor Stamina
7864,Formula: Enchant Boots - Minor Stamina
7865,Imbue Cloak - Lesser Protection
7866,Imbue Cloak - Lesser Protection
7867,Enchant Boots - Minor Agility
7868,Formula: Enchant Boots - Minor Agility
7870,Lesser Invisibility
7871,Blood Pact
7872,Blood Pact
7873,Blood Pact
7874,Flameblade
7875,Flameblade
7876,Lash of Pain
7877,Lash of Pain
7878,Lash of Pain
7879,Soothing Kiss
7880,Lesser Invisibility
7881,Torment
7882,Torment
7883,Torment
7884,Torment
7885,Sacrifice
7886,Firebolt
7887,Overpower
7889,Overpower
7891,Gift of Ragnaros
7892,Stylish Blue Shirt
7893,Stylish Green Shirt
7894,Pattern: Stylish Blue Shirt
7895,Pattern: Stylish Green Shirt
7896,Exploding Shot
7897,Flames
7898,Pattern: Dark Silk Shirt
7901,Decayed Agility
7902,heat
7903,Summon Tamed Bear
7904,Summon Tamed Bird
7905,Summon Tamed Boar
7906,Summon Tamed Cat
7907,Summon Tamed Crab
7908,Summon Tamed Crocilisk
7909,Summon Tamed Gorilla
7910,Summon Tamed Raptor
7911,Summon Tamed Scorpid
7912,Summon Tamed Spider
7913,Summon Tamed Tallstrider
7914,Capture Spirit
7915,Summon Tamed Turtle
7916,Summon Tamed Zhevra
7918,Shoot Gun
7919,Shoot Crossbow
7920,Mebok Smart Drink
7922,Charge Stun
7923,Flight Visual State
7924,First Aid
7925,Expert First Aid
7926,First Aid
7927,First Aid
7928,Silk Bandage
7929,Heavy Silk Bandage
7930,Silk Bandage
7931,Heavy Silk Bandage
7932,Anti-Venom
7933,Strong Anti-Venom
7934,Anti-Venom
7935,Strong Anti-Venom
7936,Anti-Venom
7937,Formula: Strong Anti-Venom
7938,Fatal Bite
7939,Sneak
7940,Immunity: Frost
7941,Immunity: Nature
7942,Immunity: Fire
7943,Evolving Ectoplasm (Red)
7944,Evolving Ectoplasm (Blue)
7945,Evolving Ectoplasm (Green)
7946,Evolving Ectoplasm (Black)
7947,Localized Toxin
7948,Wild Regeneration
7949,Summon Viper
7950,Pause
7951,Toxic Spit
7952,Clone
7953,Deviate Scale Cloak
7954,Deviate Scale Gloves
7955,Deviate Scale Belt
7956,Pattern: Deviate Scale Cloak
7957,Pattern: Deviate Scale Gloves
7958,Pattern: Deviate Scale Belt
7960,Scry on Azrethoc
7961,Azrethoc's Stomp
7962,Break Big Stuff
7964,Smoke Bomb
7965,Cobrahn Serpent Form
7966,Thorns Aura
7967,Naralex's Nightmare
7968,Summon Evolving Ectoplasm
7969,Summon Nightmare Ectoplasm
7970,Summon Deviate Shambler
7971,Summon Deviate Dreadfang
7972,Summon Deviate Venomwing
7973,Summon Deviate Viper
7974,Azrethoc's Flight
7975,Summon Party Bot
7976,Summon Party Bot - summon effect
7977,Party Bot Message - DANCE
7978,Throw Dynamite
7979,Compact Harvest Reaper
7992,Slowing Poison
7993,Summon Treant Ally
7994,Nullify Mana
7997,Sap Might
7998,Soot Covering
7999,Soot Covering
8000,Area Burn
8001,Placing Pendant
8004,Lesser Healing Wave
8005,Healing Wave
8006,Healing Wave
8007,Lesser Healing Wave
8008,Lesser Healing Wave
8009,Lesser Healing Wave
8010,Lesser Healing Wave
8011,Lesser Healing Wave
8012,Purge
8013,Purge
8014,Tetanus
8016,Spirit Decay
8017,Rockbiter Weapon
8018,Rockbiter Weapon
8019,Rockbiter Weapon
8020,Rockbiter Weapon
8021,Rockbiter Weapon
8022,Rockbiter Weapon
8024,Flametongue Weapon
8025,Flametongue Weapon
8026,Flametongue Weapon Proc
8027,Flametongue Weapon
8028,Flametongue Weapon Proc
8029,Flametongue Weapon Proc
8030,Flametongue Weapon
8031,Flametongue Weapon
8032,Flametongue Weapon
8033,Frostbrand Weapon
8034,Frostbrand Attack
8035,Frostbrand Weapon
8037,Frostbrand Attack
8038,Frostbrand Weapon
8039,Frostbrand Weapon
8040,Druid's Slumber
8041,Serpent Form
8042,Earth Shock
8043,Earth Shock
8044,Earth Shock
8045,Earth Shock
8046,Earth Shock
8047,Earth Shock
8048,Earth Shock
8049,Earth Shock
8050,Flame Shock
8051,Flame Shock
8052,Flame Shock
8053,Flame Shock
8054,Flame Shock
8055,Flame Shock
8056,Frost Shock
8057,Frost Shock
8058,Frost Shock
8059,Frost Shock
8061,Lightning Shock
8063,Deviate Fish
8064,Sleepy
8065,Invigorate
8066,Shrink
8067,Party Time!
8068,Healthy Spirit
8070,Rejuvenation
8071,Stoneskin Totem
8072,Stoneskin
8073,Stoneskin Totem
8075,Strength of Earth Totem
8076,Strength of Earth
8077,Strength of Earth Totem
8078,Thunderclap
8082,Fishing Skill +25
8083,Fishing Skill +50
8084,Fishing Skill +75
8085,Fishing Skill +100
8086,Fire Nova Totem
8087,Shiny Bauble
8088,Nightcrawlers
8089,Aquadynamic Fish Attractor
8090,Bright Baubles
8091,Armor
8092,Mind Blast
8093,Mind Blast
8094,Armor
8095,Armor
8096,Intellect
8097,Intellect
8098,Intellect
8099,Stamina
8100,Stamina
8101,Stamina
8102,Mind Blast
8103,Mind Blast
8104,Mind Blast
8105,Mind Blast
8106,Mind Blast
8107,Mind Blast
8108,Mind Blast
8109,Mind Blast
8110,Mind Blast
8111,Mind Blast
8112,Spirit
8113,Spirit
8114,Spirit
8115,Agility
8116,Agility
8117,Agility
8118,Strength
8119,Strength
8120,Strength
8121,Path of Defense
8122,Psychic Scream
8123,Psychic Scream
8124,Psychic Scream
8125,Psychic Scream
8126,Mind Soothe
8129,Mana Burn
8130,Mana Burn
8131,Mana Burn
8132,Mana Burn
8133,Taunt
8134,Lightning Shield
8135,Lightning Shield
8136,Naralex's Awakening
8137,Silithid Pox
8138,Mirkfallon Fungus
8139,Fevered Fatigue
8140,Befuddlement
8141,Druid's Potion
8142,Grasping Vines
8143,Tremor Totem
8144,Tremor Totem
8145,Tremor Totem Passive
8146,Tremor Totem Effect
8147,Thunderclap
8148,Thorns Aura
8149,Super Invis
8150,Thundercrack
8151,Surprise Attack
8152,Prowl
8153,Owl Form
8154,Stoneskin Totem
8155,Stoneskin Totem
8156,Stoneskin
8157,Stoneskin
8158,Stoneskin Totem
8159,Stoneskin Totem
8160,Strength of Earth Totem
8161,Strength of Earth Totem
8162,Strength of Earth
8163,Strength of Earth
8164,Strength of Earth Totem
8165,Strength of Earth Totem
8166,Poison Cleansing Totem
8167,Poison Cleansing Totem Passive
8168,Poison Cleansing Totem Effect
8169,Poison Cleansing Totem
8170,Disease Cleansing Totem
8171,Disease Cleansing Totem Effect
8172,Disease Cleansing Totem Passive
8173,Disease Cleansing Totem
8176,Summon Felhunter
8177,Grounding Totem
8178,Grounding Totem Effect
8179,Grounding Totem Passive
8180,Grounding Totem
8181,Frost Resistance Totem
8182,Frost Resistance
8183,Frost Resistance Totem
8184,Fire Resistance Totem
8185,Fire Resistance
8186,Fire Resistance Totem
8187,Magma Totem
8188,Magma Totem Passive
8189,Magma Totem
8190,Magma Totem
8191,Zeal
8192,Mind Soothe
8193,Mind Soothe
8195,Teleport
8198,Thunder Clap
8202,Sapta Sight
8203,Elemental Spirit Invisibility
8204,Thunder Clap
8205,Thunder Clap
8206,Thunder Clap
8207,Thunder Clap
8208,Backhand
8209,Explosive Sheep
8210,Savannah Cubs
8211,Chain Burn
8212,Enlarge
8213,Cooked Deviate Fish
8215,Rapid Cast
8217,Owl Companion
8218,Sneak
8219,Flip Out
8220,Flip Out
8221,Yaaarrrr
8222,Yaaarrrr
8223,Oops!
8224,Cowardice
8225,Run Away!
8226,Fake Death
8227,Flametongue Totem
8229,Flametongue Totem Passive
8230,Flametongue Totem Effect
8231,Flametongue Totem
8232,Windfury Weapon
8233,Windfury Weapon
8234,Windfury Weapon
8235,Windfury Weapon
8236,Windfury Weapon
8237,Windfury Weapon
8238,Savory Deviate Delight
8239,Recipe: Savory Deviate Delight
8240,Elixir of Giant Growth
8241,Recipe: Elixir of Giant Growth
8242,Shield Slam
8243,Flash Bomb
8244,Schematic: Flash Bomb
8245,Corrosive Acid
8246,Lightning Bolt
8247,Wandering Plague
8248,Flametongue Totem Proc
8249,Flametongue Totem
8250,Flametongue Totem Effect
8251,Flametongue Totem Passive
8252,Flametongue Totem
8253,Flametongue Totem Proc
8255,Strong Cleave
8256,Lethal Toxin
8257,Venom Sting
8258,Devotion Aura
8259,Whirling Barrage
8260,Rushing Charge
8262,Elemental Protection Totem
8263,Elemental Protection Totem Aura
8264,Lava Spout Totem
8265,Lava Spout Totem
8266,Lava Spout Totem Passive
8267,Cursed Blood
8268,Cursed Blood
8269,Enrage
8270,Summon Earth Rumbler
8271,Summon Wind Howler
8272,Mind Tremor
8273,Bonus Dodge
8274,Summon Tamed Battleboar
8275,Poisoned Shot
8276,Summon Tamed Hyena
8277,Voodoo Hex
8278,Invisibility Detection
8279,Stealth Detection
8281,Sonic Burst
8282,Curse of Blood
8283,Snufflenose Command
8285,Rampage
8286,Summon Boar Spirit
8288,Drain Soul
8289,Drain Soul
8290,Drain Soul
8291,Drain Soul
8292,Chain Bolt
8293,Lightning Cloud
8295,dmg2
8296,Mass Smelt Copper OLD
8298,Mass Smelt Copper OLD
8299,Perm. Illusion Slime
8312,Trap
8313,Poison
8314,Rock Skin
8315,Perm. Illusion Succubus
8316,Fire Shield
8317,Fire Shield
8318,Fire Shield
8319,Fire Shield
8320,Hex of Ravenclaw Removal
8321,Perm. Illusion Dreadlord
8322,Moonglow Vest
8324,Perm. Illusion HE Hunter
8325,Pattern: Moonglow Vest
8326,Ghost
8327,Suicide
8328,Suicide
8329,Suicide
8331,Ez-Thro Dynamite
8332,Ez-Thro Dynamite Backfire
8333,Coarse Dynamite
8334,Practice Lock
8336,Practice Lock
8338,Defibrillated!
8339,EZ-Thro Dynamite
8341,Schematic: EZ-Thro Dynamite
8342,Defibrillate
8344,Universal Remote
8345,Control Machine
8346,Mobility Malfunction
8347,Target Lock
8348,Julie's Blessing
8349,Fire Nova
8350,Fire Nova
8351,Fire Nova
8352,Adjust Attitude
8353,Calm Hostility
8354,Incite Hostility
8355,Exploit Weakness
8356,TEST - JESSE
8357,Perm. Illusion Shade
8358,Mana Spike
8359,Left for Dead
