RaceMask,ID,SkillLine,Spell,MinSkillLineRank,ClassMask,SupercedesSpell,AcquireMethod,TrivialSkillLineRankHigh,TrivialSkillLineRankLow,Flags,NumSkillUps,UniqueBit,TradeSkillCategoryID,SkillupSkillLineID,CharacterPoints[0],CharacterPoints[1]
0,6264,573,5188,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,6265,573,5189,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,6266,573,6778,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,6267,573,8903,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,6268,573,9758,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,6269,573,9888,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,6270,573,9889,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,6271,573,1126,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,6272,573,5232,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,6273,573,6756,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,6274,573,5234,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,6275,573,8907,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,6276,573,9884,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,6277,573,9885,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,6278,573,774,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,6279,573,1058,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,6280,573,1430,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,6281,573,2090,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,6282,573,2091,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,6283,573,3627,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,6284,573,8910,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,6285,573,9839,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,6286,573,9840,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,6287,573,9841,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,6296,573,8936,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,6297,573,8938,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,6298,573,8939,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,6299,573,8940,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,6300,573,8941,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,6301,573,9750,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,6302,573,9856,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,6303,573,9857,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,6304,573,9858,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,6305,573,740,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,6306,573,8918,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,6307,573,9862,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,6308,573,9863,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,6309,574,467,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,6310,574,782,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,6311,574,1075,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,6312,574,8914,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,6313,574,9756,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,6314,574,9910,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,6315,574,770,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,6316,574,778,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,6317,574,9749,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,6318,574,9907,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,6319,574,5176,1,1024,0,2,0,0,0,1,0,0,0,0,0
0,6320,574,5177,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,6321,574,5178,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,6322,574,5179,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,6323,574,5180,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,6324,574,6780,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,6325,574,8905,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,6326,574,9912,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,6327,574,2912,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,6328,574,8949,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,6329,574,8950,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,6330,574,8951,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,6331,574,9875,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,6332,574,9876,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,6333,574,8921,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,6334,574,8924,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,6335,574,8925,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,6336,574,8926,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,6337,574,8927,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,6338,574,8928,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,6339,574,8929,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,6340,574,9833,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,6341,574,9834,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,6342,574,9835,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,6343,574,339,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,6344,574,1062,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,6345,574,5195,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,6346,574,5196,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,6347,574,9852,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,6348,574,9853,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,6349,573,2893,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,6350,573,3137,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,6351,573,8946,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,6352,573,2782,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,6353,574,2908,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,6354,574,8955,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,6355,574,9901,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,6356,6,11958,1,128,0,0,0,0,0,1,0,0,0,0,0
0,6360,39,921,1,8,0,0,0,0,0,1,0,0,0,0,0
0,6361,39,1784,1,8,0,0,0,0,0,1,0,0,0,0,0
0,6362,39,1785,1,8,1784,0,0,0,0,1,0,0,0,0,0
0,6363,39,1786,1,8,1785,0,0,0,0,1,0,0,0,0,0
0,6364,39,1787,1,8,1786,0,0,0,0,1,0,0,0,0,0
0,6365,39,1856,1,8,0,0,0,0,0,1,0,0,0,0,0
0,6366,39,1857,1,8,1856,0,0,0,0,1,0,0,0,0,0
0,6367,38,53,1,8,0,0,0,0,0,1,0,0,0,0,0
0,6368,38,2589,1,8,53,0,0,0,0,1,0,0,0,0,0
0,6369,38,2590,1,8,2589,0,0,0,0,1,0,0,0,0,0
0,6370,38,2591,1,8,2590,0,0,0,0,1,0,0,0,0,0
0,6371,38,8721,1,8,2591,0,0,0,0,1,0,0,0,0,0
0,6372,38,11279,1,8,8721,0,0,0,0,1,0,0,0,0,0
0,6373,38,11280,1,8,11279,0,0,0,0,1,0,0,0,0,0
0,6374,38,11281,1,8,11280,0,0,0,0,1,0,0,0,0,0
0,6375,38,1966,1,8,0,0,0,0,0,1,0,0,0,0,0
0,6376,38,6768,1,8,1966,0,0,0,0,1,0,0,0,0,0
0,6377,38,8637,1,8,6768,0,0,0,0,1,0,0,0,0,0
0,6378,38,11303,1,8,8637,0,0,0,0,1,0,0,0,0,0
0,6379,38,5277,1,8,0,0,0,0,0,1,0,0,0,0,0
0,6383,39,6770,1,8,0,0,0,0,0,1,0,0,0,0,0
0,6384,39,2070,1,8,6770,0,0,0,0,1,0,0,0,0,0
0,6385,39,11297,1,8,2070,0,0,0,0,1,0,0,0,0,0
0,6386,253,5171,1,8,0,0,0,0,0,1,0,0,0,0,0
0,6387,253,6774,1,8,5171,0,0,0,0,1,0,0,0,0,0
0,6388,253,408,1,8,0,0,0,0,0,1,0,0,0,0,0
0,6389,253,8643,1,8,408,0,0,0,0,1,0,0,0,0,0
0,6390,253,1833,1,8,0,0,0,0,0,1,0,0,0,0,0
0,6391,354,688,1,256,0,0,0,0,0,1,0,0,0,0,0
0,6392,354,5784,1,256,0,0,0,0,0,1,0,0,0,0,0
0,6393,354,712,1,256,0,0,0,0,0,1,0,0,0,0,0
0,6394,354,697,1,256,0,0,0,0,0,1,0,0,0,0,0
0,6395,354,693,1,256,0,0,0,0,0,1,0,0,0,0,0
0,6396,354,6201,1,256,0,0,0,0,0,1,0,0,0,0,0
0,6397,354,6202,1,256,0,0,0,0,0,1,0,0,0,0,0
0,6398,354,5699,1,256,0,0,0,0,0,1,0,0,0,0,0
0,6399,354,11729,1,256,0,0,0,0,0,1,0,0,0,0,0
0,6400,354,11730,1,256,0,0,0,0,0,1,0,0,0,0,0
0,6401,354,755,1,256,0,0,0,0,0,1,0,0,0,0,0
0,6402,354,3698,1,256,0,0,0,0,0,1,0,0,0,0,0
0,6403,354,3699,1,256,0,0,0,0,0,1,0,0,0,0,0
0,6404,354,3700,1,256,0,0,0,0,0,1,0,0,0,0,0
0,6405,354,11693,1,256,0,0,0,0,0,1,0,0,0,0,0
0,6406,354,11694,1,256,0,0,0,0,0,1,0,0,0,0,0
0,6407,354,11695,1,256,0,0,0,0,0,1,0,0,0,0,0
0,6408,593,686,1,256,0,2,0,0,0,1,0,0,0,0,0
0,6409,593,695,1,256,0,0,0,0,0,1,0,0,0,0,0
0,6410,593,705,1,256,0,0,0,0,0,1,0,0,0,0,0
0,6411,593,1088,1,256,0,0,0,0,0,1,0,0,0,0,0
0,6412,593,1106,1,256,0,0,0,0,0,1,0,0,0,0,0
0,6413,593,7641,1,256,0,0,0,0,0,1,0,0,0,0,0
0,6414,593,11659,1,256,0,0,0,0,0,1,0,0,0,0,0
0,6415,593,11660,1,256,0,0,0,0,0,1,0,0,0,0,0
0,6416,593,11661,1,256,0,0,0,0,0,1,0,0,0,0,0
0,6417,593,348,1,256,0,0,0,0,0,1,0,0,0,0,0
0,6418,593,707,1,256,0,0,0,0,0,1,0,0,0,0,0
0,6419,593,1094,1,256,0,0,0,0,0,1,0,0,0,0,0
0,6420,593,2941,1,256,0,0,0,0,0,1,0,0,0,0,0
0,6421,593,11665,1,256,0,0,0,0,0,1,0,0,0,0,0
0,6422,593,11667,1,256,0,0,0,0,0,1,0,0,0,0,0
0,6423,593,11668,1,256,0,0,0,0,0,1,0,0,0,0,0
0,6430,593,5740,1,256,0,0,0,0,0,1,0,0,0,0,0
0,6431,593,6219,1,256,0,0,0,0,0,1,0,0,0,0,0
0,6432,593,11677,1,256,0,0,0,0,0,1,0,0,0,0,0
0,6433,593,11678,1,256,0,0,0,0,0,1,0,0,0,0,0
0,6434,593,1949,1,256,0,0,0,0,0,1,0,0,0,0,0
0,6435,593,11683,1,256,0,0,0,0,0,1,0,0,0,0,0
0,6436,593,11684,1,256,0,0,0,0,0,1,0,0,0,0,0
0,6437,593,5857,1,256,0,0,0,0,0,1,0,0,0,0,0
0,6438,593,11681,1,256,0,0,0,0,0,1,0,0,0,0,0
0,6439,593,11682,1,256,0,0,0,0,0,1,0,0,0,0,0
0,6451,355,5782,1,256,0,0,0,0,0,1,0,0,0,0,0
0,6452,355,6213,1,256,0,0,0,0,0,1,0,0,0,0,0
0,6453,355,6215,1,256,0,0,0,0,0,1,0,0,0,0,0
0,6454,355,1454,1,256,0,0,0,0,0,1,0,0,0,0,0
0,6455,355,1455,1,256,0,0,0,0,0,1,0,0,0,0,0
0,6456,355,1456,1,256,0,0,0,0,0,1,0,0,0,0,0
0,6457,355,11687,1,256,0,0,0,0,0,1,0,0,0,0,0
0,6458,355,11688,1,256,0,0,0,0,0,1,0,0,0,0,0
0,6459,355,11689,1,256,0,0,0,0,0,1,0,0,0,0,0
0,6460,354,6229,1,256,0,0,0,0,0,1,0,0,0,0,0
0,6461,354,11739,1,256,0,0,0,0,0,1,0,0,0,0,0
0,6462,354,11740,1,256,0,0,0,0,0,1,0,0,0,0,0
0,6464,354,132,1,256,0,0,0,0,0,1,0,0,0,0,0
0,6465,354,2970,1,256,0,0,0,0,0,1,0,0,0,0,0
0,6466,354,11743,1,256,0,0,0,0,0,1,0,0,0,0,0
0,6467,354,698,1,256,0,0,0,0,0,1,0,0,0,0,0
0,6468,354,126,1,256,0,0,0,0,0,1,0,0,0,0,0
0,6496,184,7294,1,2,0,0,0,0,0,1,0,0,0,0,0
0,6497,184,10298,1,2,7294,0,0,0,0,1,0,0,0,0,0
0,6498,184,10299,1,2,10298,0,0,0,0,1,0,0,0,0,0
0,6499,184,10300,1,2,10299,0,0,0,0,1,0,0,0,0,0
0,6500,184,10301,1,2,10300,0,0,0,0,1,0,0,0,0,0
0,6501,594,635,1,2,0,2,0,0,0,1,0,0,0,0,0
0,6502,594,639,1,2,0,0,0,0,0,1,0,0,0,0,0
0,6503,594,647,1,2,0,0,0,0,0,1,0,0,0,0,0
0,6504,594,1026,1,2,0,0,0,0,0,1,0,0,0,0,0
0,6506,594,3472,1,2,0,0,0,0,0,1,0,0,0,0,0
0,6507,594,10328,1,2,0,0,0,0,0,1,0,0,0,0,0
0,6508,594,10329,1,2,0,0,0,0,0,1,0,0,0,0,0
0,6509,594,633,1,2,0,0,0,0,0,1,0,0,0,0,0
0,6510,594,2800,1,2,633,0,0,0,0,1,0,0,0,0,0
0,6511,594,10310,1,2,2800,0,0,0,0,1,0,0,0,0,0
0,6512,594,879,1,2,0,0,0,0,0,1,0,0,0,0,0
0,6513,594,5614,1,2,0,0,0,0,0,1,0,0,0,0,0
0,6514,594,5615,1,2,0,0,0,0,0,1,0,0,0,0,0
0,6515,594,10312,1,2,0,0,0,0,0,1,0,0,0,0,0
0,6516,594,10313,1,2,0,0,0,0,0,1,0,0,0,0,0
0,6517,594,10314,1,2,0,0,0,0,0,1,0,0,0,0,0
0,6518,594,2812,1,2,0,0,0,0,0,1,0,0,0,0,0
0,6519,594,10318,1,2,0,0,0,0,0,1,0,0,0,0,0
0,6521,594,7328,1,2,0,0,0,0,0,1,0,0,0,0,0
0,6524,594,5627,1,2,0,0,0,0,0,1,0,0,0,0,0
0,6525,594,2878,1,2,0,0,0,0,0,1,0,0,0,0,0
0,6526,594,10326,1,2,0,0,0,0,0,1,0,0,0,0,0
0,6527,594,5502,1,2,0,0,0,0,0,1,0,0,0,0,0
0,6528,594,4987,1,2,0,0,0,0,0,1,0,0,0,0,0
0,6529,594,1152,1,2,0,0,0,0,0,1,0,0,0,0,0
0,6530,267,1022,1,2,0,0,0,0,0,1,0,0,0,0,0
0,6531,267,5599,1,2,0,0,0,0,0,1,0,0,0,0,0
0,6532,267,10278,1,2,0,0,0,0,0,1,0,0,0,0,0
0,6533,267,642,1,2,0,0,0,0,0,1,0,0,0,0,0
0,6534,267,1020,1,2,0,0,0,0,0,1,0,0,0,0,0
0,6535,267,1038,1,2,0,0,0,0,0,1,0,0,0,0,0
0,6536,267,6940,1,2,0,0,0,0,0,1,0,0,0,0,0
0,6537,267,498,1,2,0,0,0,0,0,1,0,0,0,0,0
0,6538,267,5573,1,2,0,0,0,0,0,1,0,0,0,0,0
0,6556,8,11115,1,128,0,0,0,0,0,1,0,0,0,0,0
0,6557,8,11367,1,128,0,0,0,0,0,1,0,0,0,0,0
0,6558,8,11368,1,128,0,0,0,0,0,1,0,0,0,0,0
0,6561,8,11129,1,128,0,0,0,0,0,1,0,0,0,0,0
0,6562,237,12042,1,0,0,0,0,0,0,1,0,0,0,0,0
0,6563,237,12043,1,0,0,0,0,0,0,1,0,0,0,0,0
0,6564,237,12051,1,0,0,0,0,0,0,1,0,0,0,0,0
0,6576,197,12044,1,0,0,1,60,35,0,1,0,0,0,0,0
0,6577,197,12045,1,0,0,0,85,50,0,1,0,0,0,0,0
0,6578,197,12046,1,0,0,0,135,100,0,1,0,0,0,0,0
0,6579,197,12047,1,0,0,0,180,145,0,1,0,0,0,0,0
0,6580,197,12048,1,0,0,0,250,220,0,1,0,0,0,0,0
0,6581,197,12049,1,0,0,0,250,220,0,1,0,0,0,0,0
0,6582,197,12050,1,0,0,0,255,225,0,1,0,0,0,0,0
0,6583,197,12052,1,0,0,0,255,225,0,1,0,0,0,0,0
0,6584,197,12053,1,0,0,0,260,230,0,1,0,0,0,0,0
0,6585,197,12055,1,0,0,0,260,230,0,1,0,0,0,0,0
0,6586,197,12056,1,0,0,0,260,230,0,1,0,0,0,0,0
0,6587,197,12059,1,0,0,0,230,220,0,1,0,0,0,0,0
0,6588,197,12060,1,0,0,0,260,230,0,1,0,0,0,0,0
0,6589,197,12061,1,0,0,0,230,220,0,1,0,0,0,0,0
0,6590,197,12062,1,0,0,0,265,235,0,1,0,0,0,0,0
0,6591,197,12063,1,0,0,0,265,235,0,1,0,0,0,0,0
0,6592,197,12064,1,0,0,0,235,225,0,1,0,0,0,0,0
0,6596,197,12065,1,0,0,0,270,240,0,1,0,0,0,0,0
0,6597,197,12066,1,0,0,0,270,240,0,1,0,0,0,0,0
0,6598,197,12067,1,0,0,0,270,240,0,1,0,0,0,0,0
0,6599,197,12068,1,0,0,0,270,240,0,1,0,0,0,0,0
0,6600,197,12069,1,0,0,0,270,240,0,1,0,0,0,0,0
0,6601,197,12070,1,0,0,0,270,240,0,1,0,0,0,0,0
0,6602,197,12071,1,0,0,0,270,240,0,1,0,0,0,0,0
0,6603,197,12072,1,0,0,0,275,245,0,1,0,0,0,0,0
0,6604,197,12073,1,0,0,0,275,245,0,1,0,0,0,0,0
0,6605,197,12074,1,0,0,0,275,245,0,1,0,0,0,0,0
0,6606,197,12075,1,0,0,0,245,235,0,1,0,0,0,0,0
0,6607,197,12076,1,0,0,0,280,250,0,1,0,0,0,0,0
0,6608,197,12077,1,0,0,0,250,240,0,1,0,0,0,0,0
0,6609,197,12078,1,0,0,0,280,250,0,1,0,0,0,0,0
0,6610,197,12079,1,0,0,0,280,250,0,1,0,0,0,0,0
0,6611,197,12080,1,0,0,0,250,240,0,1,0,0,0,0,0
0,6612,197,12081,1,0,0,0,285,255,0,1,0,0,0,0,0
0,6613,197,12082,1,0,0,0,285,255,0,1,0,0,0,0,0
0,6614,197,12083,1,0,0,0,285,255,0,1,0,0,0,0,0
0,6615,197,12084,1,0,0,0,285,255,0,1,0,0,0,0,0
0,6616,197,12085,1,0,0,0,255,245,0,1,0,0,0,0,0
0,6617,197,12086,1,0,0,0,290,260,0,1,0,0,0,0,0
0,6618,197,12087,1,0,0,0,290,260,0,1,0,0,0,0,0
0,6619,197,12088,1,0,0,0,290,260,0,1,0,0,0,0,0
0,6620,197,12089,1,0,0,0,260,250,0,1,0,0,0,0,0
0,6621,197,12090,1,0,0,0,295,265,0,1,0,0,0,0,0
0,6622,197,12091,1,0,0,0,265,255,0,1,0,0,0,0,0
0,6623,197,12092,1,0,0,0,295,265,0,1,0,0,0,0,0
0,6624,197,12093,1,0,0,0,295,265,0,1,0,0,0,0,0
0,6625,197,12180,1,0,3910,0,0,0,0,1,0,0,0,0,0
0,6636,164,12260,1,0,0,1,55,15,0,1,0,0,0,0,0
0,6637,164,12259,1,0,0,0,205,180,0,1,0,0,0,0,0
0,6656,8,11069,1,128,0,0,0,0,0,1,0,0,0,0,0
0,6676,8,12338,1,128,0,0,0,0,0,1,0,0,0,0,0
0,6677,8,12339,1,128,0,0,0,0,0,1,0,0,0,0,0
0,6679,8,12340,1,128,0,0,0,0,0,1,0,0,0,0,0
0,6680,8,12341,1,128,0,0,0,0,0,1,0,0,0,0,0
0,6681,8,11078,1,128,0,0,0,0,0,1,0,0,0,0,0
0,6682,8,11080,1,128,0,0,0,0,0,1,0,0,0,0,0
0,6685,8,12342,1,128,0,0,0,0,0,1,0,0,0,0,0
0,6696,8,11108,1,128,0,0,0,0,0,1,0,0,0,0,0
0,6697,8,12349,1,128,0,0,0,0,0,1,0,0,0,0,0
0,6698,8,12350,1,128,0,0,0,0,0,1,0,0,0,0,0
0,6699,8,11100,1,128,0,0,0,0,0,1,0,0,0,0,0
0,6700,8,12353,1,128,0,0,0,0,0,1,0,0,0,0,0
0,6701,8,11083,1,128,0,0,0,0,0,1,0,0,0,0,0
0,6702,8,12351,1,128,0,0,0,0,0,1,0,0,0,0,0
0,6704,8,11103,1,128,0,0,0,0,0,1,0,0,0,0,0
0,6705,8,12357,1,128,0,0,0,0,0,1,0,0,0,0,0
0,6706,8,12358,1,128,0,0,0,0,0,1,0,0,0,0,0
0,6707,8,12359,1,128,0,0,0,0,0,1,0,0,0,0,0
0,6708,8,12360,1,128,0,0,0,0,0,1,0,0,0,0,0
0,6709,8,12355,1,128,0,0,0,0,0,1,0,0,0,0,0
0,6716,8,11124,1,128,0,0,0,0,0,1,0,0,0,0,0
0,6717,8,12378,1,128,0,0,0,0,0,1,0,0,0,0,0
0,6718,8,12398,1,128,0,0,0,0,0,1,0,0,0,0,0
0,6719,8,12399,1,128,0,0,0,0,0,1,0,0,0,0,0
0,6720,8,12400,1,128,0,0,0,0,0,1,0,0,0,0,0
0,6736,237,11237,1,0,0,0,0,0,0,1,0,0,0,0,0
0,6737,237,12463,1,0,0,0,0,0,0,1,0,0,0,0,0
0,6738,237,12464,1,0,0,0,0,0,0,1,0,0,0,0,0
0,6739,237,11242,1,0,0,0,0,0,0,1,0,0,0,0,0
0,6740,237,12467,1,0,0,0,0,0,0,1,0,0,0,0,0
0,6741,237,12469,1,0,0,0,0,0,0,1,0,0,0,0,0
0,6742,6,12472,1,128,0,0,0,0,0,1,0,0,0,0,0
0,6743,6,11070,1,128,0,0,0,0,0,1,0,0,0,0,0
0,6744,6,12473,1,128,0,0,0,0,0,1,0,0,0,0,0
0,6746,6,11165,1,128,0,0,0,0,0,1,0,0,0,0,0
0,6747,6,12475,1,128,0,0,0,0,0,1,0,0,0,0,0
0,6751,6,12484,1,128,0,0,0,0,0,1,0,0,0,0,0
0,6752,6,11185,1,128,0,0,0,0,0,1,0,0,0,0,0
0,6753,6,12487,1,128,0,0,0,0,0,1,0,0,0,0,0
0,6754,6,12488,1,128,0,0,0,0,0,1,0,0,0,0,0
0,6755,6,12485,1,128,0,0,0,0,0,1,0,0,0,0,0
0,6756,6,12486,1,128,0,0,0,0,0,1,0,0,0,0,0
0,6757,6,11190,1,128,0,0,0,0,0,1,0,0,0,0,0
0,6758,6,12489,1,128,0,0,0,0,0,1,0,0,0,0,0
0,6759,6,12490,1,128,0,0,0,0,0,1,0,0,0,0,0
0,6760,6,11071,1,128,0,0,0,0,0,1,0,0,0,0,0
0,6761,6,12494,1,128,0,0,0,0,0,1,0,0,0,0,0
0,6762,6,12496,1,128,0,0,0,0,0,1,0,0,0,0,0
0,6763,6,12497,1,128,0,0,0,0,0,1,0,0,0,0,0
0,6766,237,11232,1,0,0,0,0,0,0,1,0,0,0,0,0
0,6767,237,12500,1,0,0,0,0,0,0,1,0,0,0,0,0
0,6768,237,12501,1,0,0,0,0,0,0,1,0,0,0,0,0
0,6776,6,11160,1,128,0,0,0,0,0,1,0,0,0,0,0
0,6777,6,12518,1,128,0,0,0,0,0,1,0,0,0,0,0
0,6778,6,12519,1,128,0,0,0,0,0,1,0,0,0,0,0
0,6796,8,12505,1,128,0,0,0,0,0,1,0,0,0,0,0
0,6797,8,12522,1,128,0,0,0,0,0,1,0,0,0,0,0
0,6798,8,12523,1,128,0,0,0,0,0,1,0,0,0,0,0
0,6799,8,12524,1,128,0,0,0,0,0,1,0,0,0,0,0
0,6800,8,12525,1,128,0,0,0,0,0,1,0,0,0,0,0
0,6801,8,12526,1,128,0,0,0,0,0,1,0,0,0,0,0
0,6803,237,12536,1,0,0,0,0,0,0,1,0,0,0,0,0
0,6816,6,11175,1,128,0,0,0,0,0,1,0,0,0,0,0
0,6817,6,12569,1,128,0,0,0,0,0,1,0,0,0,0,0
0,6818,6,12571,1,128,0,0,0,0,0,1,0,0,0,0,0
0,6821,237,11213,1,0,0,0,0,0,0,1,0,0,0,0,0
0,6822,237,12574,1,0,0,0,0,0,0,1,0,0,0,0,0
0,6823,237,12575,1,0,0,0,0,0,0,1,0,0,0,0,0
0,6824,237,12576,1,0,0,0,0,0,0,1,0,0,0,0,0
0,6825,237,12577,1,0,0,0,0,0,0,1,0,0,0,0,0
0,6833,237,11210,1,128,0,0,0,0,0,1,0,0,0,0,0
0,6834,237,12592,1,128,0,0,0,0,0,1,0,0,0,0,0
0,6836,237,11222,1,0,0,0,0,0,0,1,0,0,0,0,0
0,6837,237,11255,1,0,0,0,0,0,0,1,0,0,0,0,0
0,6838,237,12598,1,0,0,0,0,0,0,1,0,0,0,0,0
0,6844,237,11247,1,0,0,0,0,0,0,1,0,0,0,0,0
0,6845,237,12606,1,0,0,0,0,0,0,1,0,0,0,0,0
0,6846,237,11252,1,0,0,0,0,0,0,1,0,0,0,0,0
0,6847,237,12605,1,0,0,0,0,0,0,1,0,0,0,0,0
0,6848,171,12609,1,0,0,0,260,220,0,1,0,0,0,0,0
0,6856,26,12282,1,0,0,0,0,0,0,1,0,0,0,0,0
0,6857,202,12584,1,0,0,0,190,150,0,1,0,0,0,0,0
0,6858,202,12585,1,0,0,0,195,175,0,1,0,0,0,0,0
0,6859,202,12586,1,0,0,0,195,175,0,1,0,0,0,0,0
0,6860,202,12587,1,0,0,0,215,195,0,1,0,0,0,0,0
0,6861,202,12590,1,0,0,0,215,175,0,1,0,0,0,0,0
0,6862,202,12589,1,0,0,0,235,195,0,1,0,0,0,0,0
0,6863,202,12591,1,0,0,0,240,200,0,1,0,0,0,0,0
0,6864,202,12594,1,0,0,0,245,225,0,1,0,0,0,0,0
0,6865,202,12595,1,0,0,0,245,225,0,1,0,0,0,0,0
0,6866,202,12596,1,0,0,0,250,210,0,1,0,0,0,0,0
0,6867,202,12597,1,0,0,0,250,230,0,1,0,0,0,0,0
0,6868,202,12599,1,0,0,0,255,215,0,1,0,0,0,0,0
0,6869,202,12603,1,0,0,0,255,215,0,1,0,0,0,0,0
0,6870,202,12607,1,0,0,0,260,240,0,1,0,0,0,0,0
0,6871,202,12614,1,0,0,0,260,240,0,1,0,0,0,0,0
0,6872,202,12615,1,0,0,0,265,245,0,1,0,0,0,0,0
0,6873,202,12616,1,0,0,0,265,245,0,1,0,0,0,0,0
0,6874,202,12617,1,0,0,0,270,250,0,1,0,0,0,0,0
0,6875,202,12618,1,0,0,0,270,250,0,1,0,0,0,0,0
0,6876,202,12619,1,0,0,0,275,235,0,1,0,0,0,0,0
0,6877,202,12620,1,0,0,0,280,260,0,1,0,0,0,0,0
0,6878,202,12621,1,0,0,0,285,245,0,1,0,0,0,0,0
0,6879,202,12622,1,0,0,0,285,265,0,1,0,0,0,0,0
0,6880,202,12624,1,0,0,0,290,270,0,1,0,0,0,0,0
0,6881,26,12286,1,0,0,0,0,0,0,1,0,0,0,0,0
0,6882,202,12656,1,0,4038,0,0,0,0,1,0,0,0,0,0
0,6883,26,12658,1,0,0,0,0,0,0,1,0,0,0,0,0
0,6884,26,12659,1,0,0,0,0,0,0,1,0,0,0,0,0
0,6885,26,12663,1,0,0,0,0,0,0,1,0,0,0,0,0
0,6886,26,12664,1,0,0,0,0,0,0,1,0,0,0,0,0
0,6887,26,12287,1,0,0,0,0,0,0,1,0,0,0,0,0
0,6888,26,12289,1,0,0,0,0,0,0,1,0,0,0,0,0
