ID,HordeSourceText_lang,AllianceSourceText_lang,TitleName_lang,GarrTypeID,GarrFollowerTypeID,HordeCreatureID,AllianceCreatureID,HordeGarrFollRaceID,AllianceGarrFollRaceID,HordeGarrClassSpecID,AllianceGarrClassSpecID,Quality,FollowerLevel,ItemLevelWeapon,ItemLevelArmor,HordeSourceTypeEnum,AllianceSourceTypeEnum,HordeIconFileDataID,AllianceIconFileDataID,HordeGarrFollItemSetID,AllianceGarrFollItemSetID,HordeUITextureKitID,AllianceUITextureKitID,Vitality,HordeFlavorGarrStringID,AllianceFlavorGarrStringID,HordeSlottingBroadcastTextID,AllySlottingBroadcastTextID,ChrClassID,Flags,Gender,AutoCombatantID,CovenantID
245,,,,2,1,84484,84482,11,8,5,5,2,90,600,600,-1,-1,1066266,1066265,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,,,,2,1,84486,84487,12,14,5,5,2,90,600,600,-1,-1,1066267,1066268,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,,,,2,1,84704,84703,12,8,5,5,2,90,600,600,-1,-1,1066283,1066282,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,,,,2,1,84701,84699,12,14,5,5,2,90,600,600,-1,-1,1066281,1066280,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,,,,2,1,84479,84478,11,8,5,5,3,90,600,600,-1,-1,1066045,1066262,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,,,,2,1,84481,84480,11,14,5,5,3,90,600,600,-1,-1,1066264,1066263,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,,,,2,1,84707,84710,12,14,7,7,2,90,600,600,-1,-1,1066284,1066285,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,,,,2,1,84711,84715,12,14,7,7,2,90,600,600,-1,-1,1066286,1066287,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,,,,2,1,84123,84124,11,8,7,7,2,90,600,600,-1,-1,1066229,1066230,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,,,,2,1,84128,84130,12,14,7,7,2,90,600,600,-1,-1,1066233,1066234,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,,,,2,1,84126,88098,12,8,7,7,3,90,600,600,-1,-1,1066231,1066530,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,,,,2,1,82984,82987,12,14,7,7,3,90,600,600,-1,-1,1066220,1066222,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,,,,2,1,84667,84665,11,8,8,8,2,90,600,600,-1,-1,1066270,1066269,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,,,,2,1,84668,84669,11,14,8,8,2,90,600,600,-1,-1,1066046,1066271,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,,,,2,1,82970,82977,12,14,8,8,2,90,600,600,-1,-1,1066214,1066215,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,,,,2,1,84672,84673,11,8,8,8,3,90,600,600,-1,-1,1066273,1066274,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,,,,2,1,84674,84676,11,14,8,8,3,90,600,600,-1,-1,1066275,1066277,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,,,,2,1,83010,83012,11,8,9,9,2,90,600,600,-1,-1,1066334,1066333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,,,,2,1,83007,83009,12,8,9,9,2,90,600,600,-1,-1,1066223,1066224,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,,,,2,1,84721,84723,11,8,9,9,2,90,600,600,-1,-1,1066288,1066289,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,,,,2,1,88526,85153,12,14,9,9,2,90,600,600,-1,-1,1080916,1066298,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,,,,2,1,84678,84679,11,8,9,9,3,90,600,600,-1,-1,1066278,1066279,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,,,,2,1,85154,85159,12,14,9,9,3,90,600,600,-1,-1,1066299,1066336,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,,,,2,1,84671,84127,11,8,8,8,2,90,600,600,-1,-1,1066272,1066232,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,,,,2,1,87784,87785,9,2,10,10,2,90,600,600,-1,-1,1086377,1066053,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,,,,2,1,87786,87787,13,14,10,10,2,90,600,600,-1,-1,1066494,1066484,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,,,,2,1,87792,87793,13,5,10,10,2,90,600,600,-1,-1,1066066,1066069,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,,,,2,1,87799,87800,10,8,10,10,2,90,600,600,-1,-1,1066489,1066492,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,,,,2,1,87811,87812,9,2,10,10,3,90,600,600,-1,-1,1066062,1066052,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,,,,2,1,87814,87816,11,8,10,10,3,90,600,600,-1,-1,1066505,1066503,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,,,,2,1,84380,84381,11,5,12,12,2,90,600,600,-1,-1,1066254,1066255,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,,,,2,1,84325,84326,12,2,12,12,2,90,600,600,-1,-1,1066252,1066253,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,,,,2,1,84317,84318,3,4,12,12,2,90,600,600,-1,-1,1066248,1066249,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,,,,2,1,84323,84324,11,5,12,12,2,90,600,600,-1,-1,1066250,1066251,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,,,,2,1,87842,87850,12,5,12,12,3,90,600,600,-1,-1,1066515,1066516,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,,,,2,1,87851,87852,7,14,12,12,3,90,600,600,-1,-1,1066518,1066517,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,,,,2,1,85292,85293,9,5,13,13,2,90,600,600,-1,-1,1066308,1066309,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,,,,2,1,87853,87855,7,10,13,13,2,90,600,600,-1,-1,1066520,1066519,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,,,,2,1,85295,85296,3,2,13,13,2,90,600,600,-1,-1,1066310,1066311,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,,,,2,1,85297,85298,13,8,13,13,2,90,600,600,-1,-1,1066312,1066039,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,,,,2,1,85300,85301,9,4,13,13,3,90,600,600,-1,-1,1066313,1066314,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,,,,2,1,87858,87860,11,2,13,13,3,90,600,600,-1,-1,1086378,1086379,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,,,,2,1,87862,87863,9,2,14,14,2,90,600,600,-1,-1,1086380,1086381,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,,,,2,1,87864,86165,13,6,14,14,2,90,600,600,-1,-1,1086387,1086361,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,,,,2,1,87865,87866,13,5,14,14,2,90,600,600,-1,-1,1086385,1086386,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,,,,2,1,87867,87872,10,8,14,14,2,90,600,600,-1,-1,1086383,1086384,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,,,,2,1,87873,87877,9,2,14,14,3,90,600,600,-1,-1,1086382,1066025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,,,,2,1,86892,86893,9,8,14,14,3,90,600,600,-1,-1,1066382,1066383,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,,,,2,1,87878,87879,12,6,15,15,2,90,600,600,-1,-1,1086391,1086392,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,,,,2,1,87880,87881,12,14,15,15,2,90,600,600,-1,-1,1066522,1066521,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,,,,2,1,87883,87884,3,3,15,15,2,90,600,600,-1,-1,1086388,1086388,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,,,,2,1,87888,87889,9,5,15,15,2,90,600,600,-1,-1,1086389,1086390,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,,,,2,1,87890,87891,12,8,15,15,3,90,600,600,-1,-1,1066037,1086393,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,,,,2,1,86817,86821,7,10,15,15,3,90,600,600,-1,-1,1066357,1066358,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,,,,2,1,87892,87893,3,4,16,16,2,90,600,600,-1,-1,1086394,1086395,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,,,,2,1,87894,87895,13,2,16,16,2,90,600,600,-1,-1,1086401,1086402,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,,,,2,1,87896,87899,12,5,16,16,2,90,600,600,-1,-1,1086399,1086400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,,,,2,1,87897,87898,3,2,16,16,2,90,600,600,-1,-1,1086396,1086397,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,,,,2,1,87900,87901,7,5,16,16,3,90,600,600,-1,-1,1066080,1086398,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,,,,2,1,86822,86824,3,8,16,16,3,90,600,600,-1,-1,1066359,1066360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,,,,2,1,86871,86876,11,5,20,20,2,90,600,600,-1,-1,1066377,1066378,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,,,,2,1,87937,87938,11,2,20,20,2,90,600,600,-1,-1,1086430,1086431,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,,,,2,1,87939,87940,11,5,20,20,2,90,600,600,-1,-1,1086446,1086447,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,,,,2,1,87941,87942,11,5,20,20,2,90,600,600,-1,-1,1086448,1086449,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,,,,2,1,86867,86870,3,4,20,20,3,90,600,600,-1,-1,1066375,1066329,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,,,,2,1,87943,87944,11,2,20,20,3,90,600,600,-1,-1,1086450,1086451,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,,,,2,1,87945,88516,11,2,21,21,2,90,600,600,-1,-1,1086443,1080915,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,,,,2,1,82979,82980,3,2,21,21,2,90,600,600,-1,-1,1066217,1066218,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,,,,2,1,84772,82986,3,4,21,21,2,90,600,600,-1,-1,1066290,1066221,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,,,,2,1,86942,86943,11,4,21,21,2,90,600,600,-1,-1,1066393,1066394,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,,,,2,1,87948,87949,11,5,21,21,3,90,600,600,-1,-1,1086444,1086445,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,,,,2,1,87950,87951,11,5,21,21,3,90,600,600,-1,-1,1086441,1086442,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,,,,2,1,84477,84476,3,4,22,22,2,90,600,600,-1,-1,1066261,1066260,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,,,,2,1,87673,87953,3,2,22,22,2,90,600,600,-1,-1,1066425,1066029,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,,,,2,1,87954,87955,3,2,22,22,2,90,600,600,-1,-1,1086422,1086423,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,,,,2,1,87956,87957,3,4,22,22,2,90,600,600,-1,-1,1086437,1086438,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,,,,2,1,87958,87959,3,4,22,22,3,90,600,600,-1,-1,1086439,1086440,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,,,,2,1,87960,87961,11,5,22,22,3,90,600,600,-1,-1,1086424,1086425,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,,,,2,1,86895,86880,13,2,23,23,2,90,600,600,-1,-1,1066384,1066381,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,,,,2,1,86881,86164,2,2,23,23,2,90,600,600,-1,-1,1080917,1066072,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,,,,2,1,87708,87709,11,5,23,23,2,90,600,600,-1,-1,1066428,1066429,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,,,,2,1,87710,87711,12,10,23,23,2,90,600,600,-1,-1,1066430,1066431,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,,,,2,1,85167,85171,13,2,23,23,3,90,600,600,-1,-1,1066304,1066305,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,,,,2,1,87964,87965,12,8,23,23,3,90,600,600,-1,-1,1086435,1086436,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,,,,2,1,84790,84789,13,2,24,24,2,90,600,600,-1,-1,1066295,1066294,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,,,,2,1,84786,84788,3,6,24,24,2,90,600,600,-1,-1,1066291,1066292,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,,,,2,1,85866,85867,10,4,24,24,2,90,600,600,-1,-1,1066328,1066376,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,,,,2,1,87712,87713,11,6,24,24,2,90,600,600,-1,-1,1066432,1066433,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,,,,2,1,85869,85868,12,5,24,24,3,90,600,600,-1,-1,1066331,1066330,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,,,,2,1,87962,87963,13,14,24,24,3,90,600,600,-1,-1,1086426,1086427,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,,,,2,1,87714,87715,11,2,25,25,2,90,600,600,-1,-1,1066434,1066435,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,,,,2,1,85871,85870,13,8,25,25,2,90,600,600,-1,-1,1066041,1066332,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,,,,2,1,87716,87717,12,5,25,25,2,90,600,600,-1,-1,1066436,1066437,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,,,,2,1,87233,87806,3,14,25,25,2,90,600,600,-1,-1,1066400,1066499,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357,,,,2,1,86877,86878,7,8,25,25,3,90,600,600,-1,-1,1066379,1066380,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,,,,2,1,87686,87804,3,8,25,25,3,90,600,600,-1,-1,1066427,1066496,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,,,,2,1,87718,87720,9,2,26,26,2,90,600,600,-1,-1,1066438,1066439,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,,,,2,1,87721,87722,3,14,26,26,2,90,600,600,-1,-1,1066440,1066441,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,,,,2,1,87723,87724,3,8,26,26,2,90,600,600,-1,-1,1066442,1066443,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,,,,2,1,87726,86167,13,6,26,26,2,90,600,600,-1,-1,1066444,1086362,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,,,,2,1,87736,87737,9,2,26,26,3,90,600,600,-1,-1,1066451,1066452,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,,,,2,1,87738,87739,9,8,26,26,3,90,600,600,-1,-1,1066453,1066454,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,,,,2,1,87740,86160,9,6,27,27,2,90,600,600,-1,-1,1066455,1066070,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,,,,2,1,87728,87730,12,10,27,27,2,90,600,600,-1,-1,1066445,1066446,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,,,,2,1,87731,87733,10,6,27,27,2,90,600,600,-1,-1,1066447,1066448,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,,,,2,1,87734,87735,3,2,27,27,2,90,600,600,-1,-1,1066449,1066450,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369,,,,2,1,85160,85161,7,8,27,27,3,90,600,600,-1,-1,1066300,1066301,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,,,,2,1,85163,85166,7,14,27,27,3,90,600,600,-1,-1,1066302,1066303,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371,,,,2,1,87741,87743,13,5,28,28,2,90,600,600,-1,-1,1066456,1066457,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,,,,2,1,87744,87745,13,5,28,28,2,90,600,600,-1,-1,1066458,1066459,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,,,,2,1,86896,86897,13,2,28,28,2,90,600,600,-1,-1,1066385,1066386,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,,,,2,1,87746,87748,12,8,28,28,2,90,600,600,-1,-1,1066460,1066461,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,,,,2,1,87749,87752,12,5,28,28,3,90,600,600,-1,-1,1066462,1066463,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,,,,2,1,86898,86901,3,6,28,28,3,90,600,600,-1,-1,1066387,1066388,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,,,,2,1,87753,87754,9,5,29,29,2,90,600,600,-1,-1,1066464,1066465,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,,,,2,1,87755,87756,11,5,29,29,2,90,600,600,-1,-1,1066466,1066467,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,,,,2,1,87757,87758,10,5,29,29,2,90,600,600,-1,-1,1066468,1066469,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,,,,2,1,86907,86909,12,5,29,29,2,90,600,600,-1,-1,1066391,1066392,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,,,,2,1,86944,86948,11,4,29,29,3,90,600,600,-1,-1,1066395,1066396,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,,,,2,1,85583,85582,9,5,29,29,3,90,600,600,-1,-1,1066321,1066320,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,,,,2,1,84304,84305,12,4,30,30,2,90,600,600,-1,-1,1066246,1066247,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,,,,2,1,84439,84440,11,5,30,30,2,90,600,600,-1,-1,1066258,1066259,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,,,,2,1,86171,87759,12,5,30,30,2,90,600,600,-1,-1,1086363,1066470,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,,,,2,1,87767,87769,9,10,30,30,2,90,600,600,-1,-1,1066471,1066472,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,,,,2,1,86903,86905,7,5,30,30,3,90,600,600,-1,-1,1066389,1066390,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,,,,2,1,87770,87772,11,5,30,30,3,90,600,600,-1,-1,1066473,1066474,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,,,,2,1,84297,84299,7,4,31,31,2,90,600,600,-1,-1,1066242,1066243,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,,,,2,1,84300,84302,12,4,31,31,2,90,600,600,-1,-1,1066244,1066245,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,,,,2,1,84271,84273,7,4,31,31,2,90,600,600,-1,-1,1066236,1066237,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,,,,2,1,84274,84280,7,4,31,31,2,90,600,600,-1,-1,1066238,1066239,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,,,,2,1,84295,84296,9,4,31,31,3,90,600,600,-1,-1,1066240,1066241,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,,,,2,1,84437,84438,9,5,31,31,3,90,600,600,-1,-1,1066256,1066257,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,,,,2,1,85175,85179,3,2,32,32,2,90,600,600,-1,-1,1066306,1066307,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,,,,2,1,87636,87643,9,2,32,32,2,90,600,600,-1,-1,1066423,1066424,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,,,,2,1,86828,86830,13,5,32,32,2,90,600,600,-1,-1,1066363,1066364,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398,,,,2,1,87773,87776,3,2,32,32,2,90,600,600,-1,-1,1066475,1066476,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,,,,2,1,87777,87778,9,2,32,32,3,90,600,600,-1,-1,1066477,1066478,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,,,,2,1,85862,85865,9,2,32,32,3,90,600,600,-1,-1,1066326,1066327,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,,,,2,1,85860,85861,9,5,33,33,2,90,600,600,-1,-1,1066324,1066325,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,,,,2,1,87808,87779,12,6,33,33,2,90,600,600,-1,-1,1066501,1066479,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,,,,2,1,86169,87781,3,5,33,33,2,90,600,600,-1,-1,1086364,1066480,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,,,,2,1,87782,87783,12,6,33,33,2,90,600,600,-1,-1,1066481,1066482,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,,,,2,1,87789,87790,7,5,33,33,3,90,600,600,-1,-1,1066483,1066485,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,,,,2,1,87791,87794,7,14,33,33,3,90,600,600,-1,-1,1066486,1066487,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,,,,2,1,86831,86836,13,6,34,34,2,90,600,600,-1,-1,1066365,1066366,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,,,,2,1,87795,87797,13,14,34,34,2,90,600,600,-1,-1,1066488,1066490,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,,,,2,1,87798,87801,12,14,34,34,2,90,600,600,-1,-1,1066491,1066493,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,,,,2,1,87802,87803,13,14,34,34,2,90,600,600,-1,-1,1066495,1066497,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,,,,2,1,86825,86827,12,6,34,34,3,90,600,600,-1,-1,1066361,1066362,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,,,,2,1,87805,87807,3,2,34,34,3,90,600,600,-1,-1,1066498,1066500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,,,,2,1,87623,87625,9,2,35,35,2,90,600,600,-1,-1,1066413,1066414,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,,,,2,1,87627,87628,3,14,35,35,2,90,600,600,-1,-1,1066415,1066416,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,,,,2,1,86952,86950,13,5,35,35,2,90,600,600,-1,-1,1066398,1066397,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416,,,,2,1,87629,87631,7,8,35,35,2,90,600,600,-1,-1,1066417,1066418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,,,,2,1,87632,87633,9,2,35,35,3,90,600,600,-1,-1,1066419,1066420,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,,,,2,1,87809,87813,11,8,35,35,3,90,600,600,-1,-1,1066502,1066504,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419,,,,2,1,86837,86840,13,5,37,37,2,90,600,600,-1,-1,1066367,1066368,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,,,,2,1,87817,87825,12,10,37,37,2,90,600,600,-1,-1,1066506,1066507,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421,,,,2,1,85585,85584,3,4,37,37,2,90,600,600,-1,-1,1066323,1066322,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,,,,2,1,87826,87828,11,2,37,37,2,90,600,600,-1,-1,1066508,1066509,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,,,,2,1,87634,87635,9,8,37,37,3,90,600,600,-1,-1,1066421,1066422,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,,,,2,1,87829,87830,7,14,37,37,3,90,600,600,-1,-1,1066510,1066511,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,,,,2,1,85581,85578,13,4,38,38,2,90,600,600,-1,-1,1066319,1066318,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,,,,2,1,87831,86162,9,5,38,38,2,90,600,600,-1,-1,1066512,1066057,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427,,,,2,1,86841,86856,11,6,38,38,2,90,600,600,-1,-1,1066369,1066370,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,,,,2,1,87832,87833,13,2,38,38,2,90,600,600,-1,-1,1066513,1066514,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,,,,2,1,85306,85311,10,5,38,38,3,90,600,600,-1,-1,1066315,1066316,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,,,,2,1,82978,85305,11,8,38,38,3,90,600,600,-1,-1,1066216,1066219,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,,,,2,1,86280,86284,9,5,13,13,2,90,600,600,-1,-1,1066060,1066340,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,,,,2,1,86277,86277,10,10,19,19,2,90,600,600,-1,-1,1066081,1066081,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433,,,,2,1,86278,86278,10,10,17,17,2,90,600,600,-1,-1,1066079,1066079,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,,,,2,1,86281,86281,34,34,18,18,2,90,600,600,-1,-1,1066083,1066083,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,,,,2,1,87903,87904,9,2,17,17,2,90,600,600,-1,-1,1066080,1066524,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,,,,2,1,86173,86174,10,10,17,17,2,90,600,600,-1,-1,1066338,1066339,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437,,,,2,1,86274,86274,10,10,17,17,2,90,600,600,-1,-1,1066084,1066084,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,,,,2,1,87905,87906,13,5,17,17,2,90,600,600,-1,-1,1066525,1066526,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439,,,,2,1,87911,87914,9,2,17,17,3,90,600,600,-1,-1,1066527,1066528,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,,,,2,1,87915,87916,10,8,17,17,3,90,600,600,-1,-1,1066085,1086403,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,,,,2,1,87918,87919,11,5,18,18,2,90,600,600,-1,-1,1086408,1086409,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442,,,,2,1,87923,87922,12,6,18,18,2,90,600,600,-1,-1,1086412,1086413,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,,,,2,1,87921,87924,3,4,18,18,2,90,600,600,-1,-1,1086404,1086405,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444,,,,2,1,86857,86858,12,6,18,18,2,90,600,600,-1,-1,1066371,1066372,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445,,,,2,1,87925,87926,9,10,18,18,3,90,600,600,-1,-1,1086406,1086407,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446,,,,2,1,87927,87928,11,2,18,18,3,90,600,600,-1,-1,1086410,1086411,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447,,,,2,1,87929,87930,13,5,19,19,2,90,600,600,-1,-1,1086418,1086419,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448,,,,2,1,86270,86270,35,35,19,19,2,90,600,600,-1,-1,1066082,1066082,0,0,0,0,0,0,0,0,0,0,0,0,0,0
