Display_lang,ID,OverallQualityID,ExpansionID,MinFactionID,MinReputation,AllowableClass,RequiredLevel,RequiredSkill,RequiredSkillRank,RequiredAbility,ItemLevel,Flags_0,Flags_1,Flags_2,Flags_3,Flags_4,AllowableRace_0,AllowableRace_1
"Thistlewood Maul",10544,1,-2,0,0,-1,0,0,0,0,5,0,24580,0,0,0,-1,-1
"Gnomish Goggles",10545,2,-2,0,0,-1,0,202,210,0,42,0,24580,0,0,0,-1,-1
"Camping Knife",10547,1,-2,0,0,-1,0,0,0,0,8,0,24580,0,0,0,-1,-1
"Rancher's Trousers",10549,2,-2,0,0,-1,0,0,0,0,12,0,24580,0,0,0,-1,-1
"Wooly Mittens",10550,1,-2,0,0,-1,0,0,0,0,12,0,24580,0,0,0,-1,-1
"Foreman Vest",10553,2,-2,0,0,-1,0,0,0,0,11,0,24580,0,0,0,-1,-1
"Foreman Pants",10554,2,-2,0,0,-1,0,0,0,0,11,0,24580,0,0,0,-1,-1
Quillshooter,10567,3,-2,0,0,-1,0,0,0,0,38,0,24580,0,0,0,-1,-1
"Monster - Mace2H, Pacifier",10568,0,-2,0,0,-1,0,0,0,0,1,0,24580,0,0,0,-1,-1
Manslayer,10570,3,-2,0,0,-1,0,0,0,0,39,0,24580,0,0,0,-1,-1
"Ebony Boneclub",10571,3,-2,0,0,-1,0,0,0,0,37,0,24580,0,0,0,-1,-1
"Freezing Shard",10572,3,-2,0,0,128,0,0,0,0,39,0,24580,0,0,0,-1,-1
Boneslasher,10573,3,-2,0,0,-1,0,0,0,0,37,0,24580,0,0,0,-1,-1
Corpseshroud,10574,3,-2,0,0,-1,0,0,0,0,40,0,24580,0,0,0,-1,-1
"Thoughtcast Boots",10578,3,-2,0,0,-1,0,0,0,0,38,0,24580,0,0,0,-1,-1
"Explosive Arrow",10579,3,-2,0,0,-1,0,0,0,0,42,0,24580,0,0,0,-1,-1
"Death's Head Vestment",10581,3,-2,0,0,-1,0,0,0,0,40,0,24580,0,0,0,-1,-1
"Briar Tredders",10582,3,-2,0,0,-1,0,0,0,0,36,0,24580,0,0,0,-1,-1
"Quillward Harness",10583,3,-2,0,0,-1,0,0,0,0,39,0,24580,0,0,0,-1,-1
"Stormgale Fists",10584,3,-2,0,0,-1,0,0,0,0,36,0,24580,0,0,0,-1,-1
"Goblin Rocket Helmet",10588,2,-2,0,0,-1,0,202,235,0,47,0,24580,0,0,0,-1,-1
"Monster - Mace, Stormhammer",10591,0,-2,0,0,-1,0,0,0,0,1,0,24580,0,0,0,-1,-1
"Monster - Axe, Horde Badass 01",10611,0,-2,0,0,-1,0,0,0,0,1,0,24580,0,0,0,-1,-1
"Monster - Axe, Horde Badass 02 ",10612,0,-2,0,0,-1,0,0,0,0,1,0,24580,0,0,0,-1,-1
"Monster - Sword, Katana",10613,0,-2,0,0,-1,0,0,0,0,1,0,24580,0,0,0,-1,-1
"Monster - Sword, Horde Sword Black",10614,0,-2,0,0,-1,0,0,0,0,1,0,24580,0,0,0,-1,-1
"Monster - Sword, Horde Sword Red",10615,0,-2,0,0,-1,0,0,0,0,1,0,24580,0,0,0,-1,-1
"Monster - Dagger, Curvey Silver",10616,0,-2,0,0,-1,0,0,0,0,1,0,24580,0,0,0,-1,-1
"Monster - Dagger, Curved Bone Bloody",10617,0,-2,0,0,-1,0,0,0,0,1,0,24580,0,0,0,-1,-1
"Monster - Dagger, Tanto Blade",10618,0,-2,0,0,-1,0,0,0,0,1,0,24580,0,0,0,-1,-1
"Monster - Dagger, Badass Red",10619,0,-2,0,0,-1,0,0,0,0,1,0,24580,0,0,0,-1,-1
"Winter's Bite",10623,3,-2,0,0,-1,0,0,0,0,48,0,24580,0,0,0,-1,-1
"Stinging Bow",10624,3,-2,0,0,-1,0,0,0,0,47,0,24580,0,0,0,-1,-1
Stealthblade,10625,3,-2,0,0,-1,0,0,0,0,49,0,24580,0,0,0,-1,-1
Ragehammer,10626,3,-2,0,0,-1,0,0,0,0,50,0,24580,0,0,0,-1,-1
"Bludgeon of the Grinning Dog",10627,3,-2,0,0,-1,0,0,0,0,47,0,24580,0,0,0,-1,-1
Deathblow,10628,3,-2,0,0,1535,0,0,0,0,48,0,24580,0,0,0,-1,-1
"Mistwalker Boots",10629,3,-2,0,0,-1,0,0,0,0,50,0,24580,0,0,0,-1,-1
"Soulcatcher Halo",10630,3,-2,0,0,-1,0,0,0,0,51,0,24580,0,0,0,-1,-1
"Murkwater Gauntlets",10631,3,-2,0,0,-1,0,0,0,0,46,0,24580,0,0,0,-1,-1
"Slimescale Bracers",10632,3,-2,0,0,-1,0,0,0,0,49,0,24580,0,0,0,-1,-1
"Silvershell Leggings",10633,3,-2,0,0,-1,0,0,0,0,51,0,24580,0,0,0,-1,-1
"Painted Chain Leggings",10635,1,-2,0,0,-1,0,0,0,0,5,0,24580,0,0,0,-1,-1
"Nomadic Gloves",10636,1,-2,0,0,-1,0,0,0,0,5,0,24580,0,0,0,-1,-1
"Brewer's Gloves",10637,2,-2,0,0,-1,0,0,0,0,15,0,24580,0,0,0,-1,-1
"Long Draping Cape",10638,2,-2,0,0,-1,0,0,0,0,15,0,24580,0,0,0,-1,-1
"Will of the Mountain Giant",10652,2,-2,0,0,-1,0,0,0,0,51,0,24580,0,0,0,-1,-1
"Trailblazer Boots",10653,2,-2,0,0,-1,0,0,0,0,30,0,24580,0,0,0,-1,-1
"Jutebraid Gloves",10654,2,-2,0,0,-1,0,0,0,0,31,0,24580,0,0,0,-1,-1
"Sedgeweed Britches",10655,1,-2,0,0,-1,0,0,0,0,5,0,24580,0,0,0,-1,-1
"Barkmail Vest",10656,1,-2,0,0,-1,0,0,0,0,5,0,24580,0,0,0,-1,-1
"Talbar Mantle",10657,2,-2,0,0,-1,0,0,0,0,26,0,24580,0,0,0,-1,-1
"Quagmire Galoshes",10658,2,-2,0,0,-1,0,0,0,0,25,0,24580,0,0,0,-1,-1
"Monster - Mace2H, Kazon's Maul",10685,0,-2,0,0,-1,0,0,0,0,1,0,24580,0,0,0,-1,-1
"Aegis of Battle",10686,2,-2,0,0,-1,0,0,0,0,55,0,24580,0,0,0,-1,-1
"Enchanted Azsharite Felbane Sword",10696,2,-2,0,0,-1,0,0,0,0,60,0,24580,0,0,0,-1,-1
"Enchanted Azsharite Felbane Dagger",10697,2,-2,0,0,-1,0,0,0,0,60,0,24580,0,0,0,-1,-1
"Enchanted Azsharite Felbane Staff",10698,2,-2,0,0,-1,0,0,0,0,60,0,24580,0,0,0,-1,-1
"Encarmine Boots",10700,2,-2,0,0,-1,0,0,0,0,45,0,24580,0,0,0,-1,-1
"Boots of Zua'tec",10701,2,-2,0,0,-1,0,0,0,0,45,0,24580,0,0,0,-1,-1
"Enormous Ogre Boots",10702,2,-2,0,0,-1,0,0,0,0,43,0,24580,0,0,0,-1,-1
"Fiendish Skiv",10703,2,-2,0,0,-1,0,0,0,0,45,0,24580,0,0,0,-1,-1
"Chillnail Splinter",10704,2,-2,0,0,-1,0,0,0,0,46,0,24580,0,0,0,-1,-1
"Firwillow Wristbands",10705,2,-2,0,0,-1,0,0,0,0,47,0,24580,0,0,0,-1,-1
"Nightscale Girdle",10706,2,-2,0,0,-1,0,0,0,0,47,0,24580,0,0,0,-1,-1
"Steelsmith Greaves",10707,2,-2,0,0,-1,0,0,0,0,52,0,24580,0,0,0,-1,-1
"Skullspell Orb",10708,2,-2,0,0,-1,0,0,0,0,52,0,24580,0,0,0,-1,-1
"Pyrestone Orb",10709,2,-2,0,0,-1,0,0,0,0,55,0,24580,0,0,0,-1,-1
"Gnomish Harm Prevention Belt",10721,2,-2,0,0,-1,0,202,215,0,43,0,24580,0,0,0,-1,-1
"Gnomish Rocket Boots",10724,2,-2,0,0,-1,0,202,225,0,45,0,24580,0,0,0,-1,-1
"Gnomish Mind Control Cap",10726,2,-2,0,0,-1,0,202,215,0,47,0,24580,0,0,0,-1,-1
"Centurion Legplates",10740,2,-2,0,0,-1,0,0,0,0,53,0,24580,0,0,0,-1,-1
"Lordrec Helmet",10741,2,-2,0,0,-1,0,0,0,0,53,0,24580,0,0,0,-1,-1
"Dragonflight Leggings",10742,2,-2,0,0,-1,0,0,0,0,51,0,24580,0,0,0,-1,-1
"Drakefire Headguard",10743,2,-2,0,0,-1,0,0,0,0,51,0,24580,0,0,0,-1,-1
"Axe of the Ebon Drake",10744,2,-2,0,0,-1,0,0,0,0,51,0,24580,0,0,0,-1,-1
"Kaylari Shoulders",10745,2,-2,0,0,-1,0,0,0,0,50,0,24580,0,0,0,-1,-1
"Runesteel Vambraces",10746,2,-2,0,0,-1,0,0,0,0,50,0,24580,0,0,0,-1,-1
"Teacher's Sash",10747,2,-2,0,0,-1,0,0,0,0,41,0,24580,0,0,0,-1,-1
"Wanderlust Boots",10748,2,-2,0,0,-1,0,0,0,0,41,0,24580,0,0,0,-1,-1
"Avenguard Helm",10749,3,-2,0,0,-1,0,0,0,0,54,0,24580,0,0,0,-1,-1
"Lifeforce Dirk",10750,3,-2,0,0,-1,0,0,0,0,54,0,24580,0,0,0,-1,-1
"Gemburst Circlet",10751,3,-2,0,0,-1,0,0,0,0,54,0,24580,0,0,0,-1,-1
"Monster - Mace2H, Smite's Mighty Hammer",10756,0,-2,0,0,-1,0,0,0,0,1,0,24580,0,0,0,-1,-1
X'caliboar,10758,3,-2,0,0,-1,0,0,0,0,42,0,24580,0,0,0,-1,-1
"Swine Fists",10760,2,-2,0,0,-1,0,0,0,0,39,0,24580,0,0,0,-1,-1
"Coldrage Dagger",10761,3,-2,0,0,-1,0,0,0,0,44,0,24580,0,0,0,-1,-1
"Robes of the Lich",10762,3,-2,0,0,-1,0,0,0,0,44,0,24580,0,0,0,-1,-1
"Icemetal Barbute",10763,3,-2,0,0,-1,0,0,0,0,44,0,24580,0,0,0,-1,-1
"Deathchill Armor",10764,3,-2,0,0,-1,0,0,0,0,44,0,24580,0,0,0,-1,-1
Bonefingers,10765,2,-2,0,0,-1,0,0,0,0,43,0,24580,0,0,0,-1,-1
"Plaguerot Sprig",10766,3,-2,0,0,128,0,0,0,0,40,0,24580,0,0,0,-1,-1
"Savage Boar's Guard",10767,3,-2,0,0,-1,0,0,0,0,42,0,24580,0,0,0,-1,-1
"Boar Champion's Belt",10768,3,-2,0,0,-1,0,0,0,0,42,0,24580,0,0,0,-1,-1
"Mordresh's Lifeless Skull",10770,3,-2,0,0,-1,0,0,0,0,41,0,24580,0,0,0,-1,-1
"Deathmage Sash",10771,3,-2,0,0,-1,0,0,0,0,41,0,24580,0,0,0,-1,-1
"Glutton's Cleaver",10772,2,-2,0,0,-1,0,0,0,0,41,0,24580,0,0,0,-1,-1
"Fleshhide Shoulders",10774,3,-2,0,0,-1,0,0,0,0,42,0,24580,0,0,0,-1,-1
"Carapace of Tuten'kash",10775,3,-2,0,0,-1,0,0,0,0,42,0,24580,0,0,0,-1,-1
"Silky Spider Cape",10776,3,-2,0,0,-1,0,0,0,0,42,0,24580,0,0,0,-1,-1
"Arachnid Gloves",10777,3,-2,0,0,-1,0,0,0,0,42,0,24580,0,0,0,-1,-1
"Hakkari Breastplate",10781,2,-2,0,0,-1,0,0,0,0,55,0,24580,0,0,0,-1,-1
"Hakkari Shroud",10782,2,-2,0,0,-1,0,0,0,0,55,0,24580,0,0,0,-1,-1
"Atal'ai Spaulders",10783,3,-2,0,0,-1,0,0,0,0,52,0,24580,0,0,0,-1,-1
"Atal'ai Breastplate",10784,3,-2,0,0,-1,0,0,0,0,52,0,24580,0,0,0,-1,-1
"Atal'ai Leggings",10785,2,-2,0,0,-1,0,0,0,0,52,0,24580,0,0,0,-1,-1
"Atal'ai Boots",10786,2,-2,0,0,-1,0,0,0,0,52,0,24580,0,0,0,-1,-1
"Atal'ai Gloves",10787,3,-2,0,0,-1,0,0,0,0,52,0,24580,0,0,0,-1,-1
"Atal'ai Girdle",10788,2,-2,0,0,-1,0,0,0,0,52,0,24580,0,0,0,-1,-1
Drakestone,10796,3,-2,0,0,-1,0,0,0,0,54,0,24580,0,0,0,-1,-1
Firebreather,10797,3,-2,0,0,-1,0,0,0,0,53,0,24580,0,0,0,-1,-1
"Atal'alarion's Tusk Ring",10798,3,-2,0,0,-1,0,0,0,0,51,0,24580,0,0,0,-1,-1
Headspike,10799,3,-2,0,0,-1,0,0,0,0,51,0,24580,0,0,0,-1,-1
"Darkwater Bracers",10800,3,-2,0,0,-1,0,0,0,0,52,0,24580,0,0,0,-1,-1
"Slitherscale Boots",10801,3,-2,0,0,-1,0,0,0,0,52,0,24580,0,0,0,-1,-1
"Wingveil Cloak",10802,2,-2,0,0,-1,0,0,0,0,52,0,24580,0,0,0,-1,-1
"Blade of the Wretched",10803,2,-2,0,0,-1,0,0,0,0,54,0,24580,0,0,0,-1,-1
"Fist of the Damned",10804,2,-2,0,0,-1,0,0,0,0,54,0,24580,0,0,0,-1,-1
"Eater of the Dead",10805,2,-2,0,0,-1,0,0,0,0,54,0,24580,0,0,0,-1,-1
"Vestments of the Atal'ai Prophet",10806,3,-2,0,0,-1,0,0,0,0,55,0,24580,0,0,0,-1,-1
"Kilt of the Atal'ai Prophet",10807,3,-2,0,0,-1,0,0,0,0,55,0,24580,0,0,0,-1,-1
"Gloves of the Atal'ai Prophet",10808,3,-2,0,0,-1,0,0,0,0,55,0,24580,0,0,0,-1,-1
"Jackseed Belt",10820,2,-2,0,0,-1,0,0,0,0,15,0,24580,0,0,0,-1,-1
"Sower's Cloak",10821,2,-2,0,0,-1,0,0,0,0,15,0,24580,0,0,0,-1,-1
"Vanquisher's Sword",10823,3,-2,0,0,-1,0,0,0,0,44,0,24580,0,0,0,-1,-1
"Monster - Sword, Red Long",10825,0,-2,0,0,-1,0,0,0,0,1,0,24580,0,0,0,-1,-1
"Staff of Lore",10826,2,-2,0,0,-1,0,0,0,0,48,0,24580,0,0,0,-1,-1
"Surveyor's Tunic",10827,2,-2,0,0,-1,0,0,0,0,48,0,24580,0,0,0,-1,-1
"Dire Nail",10828,3,-2,0,0,-1,0,0,0,0,56,0,24580,0,0,0,-1,-1
"Horns of Eranikus",10833,3,-2,0,0,-1,0,0,0,0,56,0,24580,0,0,0,-1,-1
"Crest of Supremacy",10835,3,-2,0,0,-1,0,0,0,0,56,0,24580,0,0,0,-1,-1
"Rod of Corrosion",10836,3,-2,0,0,-1,0,0,0,0,56,0,24580,0,0,0,-1,-1
"Tooth of Eranikus",10837,3,-2,0,0,-1,0,0,0,0,56,0,24580,0,0,0,-1,-1
"Might of Hakkar",10838,3,-2,0,0,-1,0,0,0,0,54,0,24580,0,0,0,-1,-1
"Windscale Sarong",10842,3,-2,0,0,-1,0,0,0,0,54,0,24580,0,0,0,-1,-1
"Featherskin Cape",10843,3,-2,0,0,-1,0,0,0,0,54,0,24580,0,0,0,-1,-1
"Spire of Hakkar",10844,3,-2,0,0,-1,0,0,0,0,54,0,24580,0,0,0,-1,-1
"Warrior's Embrace",10845,3,-2,0,0,-1,0,0,0,0,54,0,24580,0,0,0,-1,-1
"Bloodshot Greaves",10846,3,-2,0,0,-1,0,0,0,0,54,0,24580,0,0,0,-1,-1
"Dragon's Call",10847,4,-2,0,0,-1,0,0,0,0,57,0,24580,0,0,0,-1,-1
"Monster - Sword, Horde Jagged Green",10878,0,-2,0,0,-1,0,0,0,0,1,0,24580,0,0,0,-1,-1
"Monster - Sword, Horde Sword Centurion",10898,0,-2,0,0,-1,0,0,0,0,1,0,24580,0,0,0,-1,-1
"Apothecary Gloves",10919,2,-2,0,0,-1,0,0,0,0,18,0,24580,0,0,0,-1,-1
"Monster - Sword, Horde Jagged Bloody",11019,0,-2,0,0,-1,0,0,0,0,1,0,24580,0,0,0,-1,-1
"Monster - Big Sniper Gun",11021,0,-2,0,0,-1,0,0,0,0,1,0,24580,0,0,0,-1,-1
"Monster - Sword, Katana 2H",11025,0,-2,0,0,-1,0,0,0,0,1,0,24580,0,0,0,-1,-1
"Monster - Shield, Kite Metal Gold",11041,0,-2,0,0,-1,0,0,0,0,1,0,24580,0,0,0,-1,-1
"Monster - Sword, Horde Jagged w/ Bolts",11042,0,-2,0,0,-1,0,0,0,0,1,0,24580,0,0,0,-1,-1
"Jang'thraze the Protector",11086,3,-2,0,0,-1,0,0,0,0,50,1088,24580,0,0,0,-1,-1
"Monster - Sword2H, Ragglesnout X'Caliboar",11087,0,-2,0,0,-1,0,0,0,0,1,0,24580,0,0,0,-1,-1
"Belgrom's Hammer",11120,2,-2,0,0,-1,0,0,0,0,55,0,24580,0,0,0,-1,-1
"Darkwater Talwar",11121,2,-2,0,0,-1,0,0,0,0,26,0,24580,0,0,0,-1,-1
"Rainstrider Leggings",11123,3,-2,0,0,-1,0,0,0,0,55,0,24580,0,0,0,-1,-1
"Helm of Exile",11124,3,-2,0,0,-1,0,0,0,0,55,0,24580,0,0,0,-1,-1
"Stemleaf Bracers",11187,1,-2,0,0,-1,0,0,0,0,5,0,24580,0,0,0,-1,-1
"Woodland Robes",11189,1,-2,0,0,-1,0,0,0,0,5,0,24580,0,0,0,-1,-1
"Viny Gloves",11190,1,-2,0,0,-1,0,0,0,0,5,0,24580,0,0,0,-1,-1
"Farmer's Boots",11191,1,-2,0,0,-1,0,0,0,0,10,0,24580,0,0,0,-1,-1
"Outfitter Gloves",11192,1,-2,0,0,-1,0,0,0,0,5,0,24580,0,0,0,-1,-1
"Blazewind Breastplate",11193,2,-2,0,0,-1,0,0,0,0,57,0,24580,0,0,0,-1,-1
"Prismscale Hauberk",11194,2,-2,0,0,-1,0,0,0,0,57,0,24580,0,0,0,-1,-1
"Warforged Chestplate",11195,2,-2,0,0,-1,0,0,0,0,57,0,24580,0,0,0,-1,-1
"Engineer's Shield 1",11199,1,-2,0,0,-1,0,0,0,0,1,0,24580,0,0,0,-1,-1
"Engineer's Shield 2",11200,1,-2,0,0,-1,0,0,0,0,1,0,24580,0,0,0,-1,-1
"Engineer's Shield 3",11201,1,-2,0,0,-1,0,0,0,0,1,0,24580,0,0,0,-1,-1
"Brightscale Girdle",11229,2,-2,0,0,-1,0,0,0,0,32,0,24580,0,0,0,-1,-1
"Orb of Lorica",11262,3,-2,0,0,-1,0,0,0,0,44,0,24580,0,0,0,-1,-1
"Nether Force Wand",11263,3,-2,0,0,128,0,0,0,0,40,0,24580,0,0,0,-1,-1
"Monster - Mace, Baron Silverlaine",11264,0,-2,0,0,-1,0,0,0,0,1,0,24580,0,0,0,-1,-1
"Cragwood Maul",11265,2,-2,0,0,-1,0,0,0,0,42,0,24580,0,0,0,-1,-1
"Accurate Slugs",11284,1,-2,0,0,-1,0,0,0,0,45,0,24580,0,0,0,-1,-1
"Jagged Arrow",11285,1,-2,0,0,-1,0,0,0,0,45,0,24580,0,0,0,-1,-1
"Lesser Magic Wand",11287,2,-2,0,0,-1,0,0,0,0,15,32768,24580,0,0,0,-1,-1
"Greater Magic Wand",11288,2,-2,0,0,-1,0,0,0,0,23,32768,24580,0,0,0,-1,-1
"Lesser Mystic Wand",11289,2,-2,0,0,-1,0,0,0,0,31,32768,24580,0,0,0,-1,-1
"Greater Mystic Wand",11290,2,-2,0,0,-1,0,0,0,0,35,32768,24580,0,0,0,-1,-1
"Fine Shortbow",11303,2,-2,0,0,-1,0,0,0,0,16,0,24580,0,0,0,-1,-1
"Fine Longbow",11304,2,-2,0,0,-1,0,0,0,0,19,0,24580,0,0,0,-1,-1
"Dense Shortbow",11305,2,-2,0,0,-1,0,0,0,0,35,0,24580,0,0,0,-1,-1
"Sturdy Recurve",11306,2,-2,0,0,-1,0,0,0,0,32,0,24580,0,0,0,-1,-1
"Massive Longbow",11307,2,-2,0,0,-1,0,0,0,0,47,0,24580,0,0,0,-1,-1
"Sylvan Shortbow",11308,2,-2,0,0,-1,0,0,0,0,49,0,24580,0,0,0,-1,-1
"Flameseer Mantle",11310,3,-2,0,0,-1,0,0,0,0,47,0,24580,0,0,0,-1,-1
"Emberscale Cape",11311,2,-2,0,0,-1,0,0,0,0,46,0,24580,0,0,0,-1,-1
"Monster - Claw Insect",11314,0,-2,0,0,-1,0,0,0,0,1,0,24580,0,0,0,-1,-1
"Monster - Axe, 2H War C01 Blue Limited",11317,0,-2,0,0,-1,0,0,0,0,1,0,24580,0,0,0,-1,-1
"Monster - Sword2H, Horde Massive",11321,0,-2,0,0,-1,0,0,0,0,1,0,24580,0,0,0,-1,-1
"Monster - Sword2H, Horde Broad",11322,0,-2,0,0,-1,0,0,0,0,1,0,24580,0,0,0,-1,-1
"Monster - Sword2H, Horde Jagged",11323,0,-2,0,0,-1,0,0,0,0,1,0,24580,0,0,0,-1,-1
"Monster - Axe, 2H Pendulum of Doom",11342,0,-2,0,0,-1,0,0,0,0,1,0,24580,0,0,0,-1,-1
"Monster - Staff, Jeweled Red Staff",11343,0,-2,0,0,-1,0,0,0,0,1,0,24580,0,0,0,-1,-1
"Medium Quiver",11362,1,-2,0,0,-1,0,0,0,0,15,0,24580,0,0,0,-1,-1
"Monster - Staff, Badass Red Staff",11365,0,-2,0,0,-1,0,0,0,0,1,0,24580,0,0,0,-1,-1
"Monster - Mace, Thaurissan Hammer",11369,0,-2,0,0,32767,0,0,0,0,1,0,24580,0,0,0,-1,-1
"Monster - Mace, Green Scepter",11383,0,-2,0,0,-1,0,0,0,0,1,0,24580,0,0,0,-1,-1
"Large Bear Bone",11411,0,-2,0,0,-1,0,0,0,0,28,0,24580,0,0,0,-1,-1
"Monster - Staff, Wooden Handle Spiral Head",11424,0,-2,0,0,-1,0,0,0,0,1,0,24580,0,0,0,-1,-1
"Bloodband Bracers",11469,2,-2,0,0,-1,0,0,0,0,46,0,24580,0,0,0,-1,-1
"Wine-stained Cloak",11475,1,-2,0,0,-1,0,0,0,0,5,0,24580,0,0,0,-1,-1
"Loreskin Shoulders",11502,2,-2,0,0,-1,0,0,0,0,46,0,24580,0,0,0,-1,-1
"Monster - Claw - Bear Offhand",11505,0,-2,0,0,-1,0,0,0,0,1,0,24580,0,0,0,-1,-1
"Monster - Claw Offhand",11506,0,-2,0,0,-1,0,0,0,0,1,0,24580,0,0,0,-1,-1
"Gamemaster's Slippers",11508,1,-2,0,0,-1,0,0,0,0,1,0,24580,0,0,0,-1,-1
"Silver Totem of Aquementas",11522,1,-2,0,0,-1,0,0,0,0,0,64,24580,0,0,0,-1,-1
"Monster - Staff, Red Feathered",11542,0,-2,0,0,-1,0,0,0,0,1,0,24580,0,0,0,-1,-1
"Monster - Shield, Engineer A01",11585,0,-2,0,0,-1,0,0,0,0,1,0,24580,0,0,0,-1,-1
"Monster - Shield, Engineer B01",11586,0,-2,0,0,-1,0,0,0,0,1,0,24580,0,0,0,-1,-1
"Monster - Shield, Engineer C01",11587,0,-2,0,0,-1,0,0,0,0,1,0,24580,0,0,0,-1,-1
"Monster - Staff, Jeweled D01 Green",11588,0,-2,0,0,-1,0,0,0,0,1,0,24580,0,0,0,-1,-1
"Monster - Shield, Orange Skull",11589,0,-2,0,0,-1,0,0,0,0,1,0,24580,0,0,0,-1,-1
"Monster - Sword2H, Battlefield Destroyer",11591,0,-2,0,0,-1,0,0,0,0,1,0,24580,0,0,0,-1,-1
"Vilerend Slicer",11603,3,-2,0,0,-1,0,0,0,0,51,0,24580,0,0,0,-1,-1
"Dark Iron Plate",11604,3,-2,0,0,-1,0,0,0,0,59,0,24580,0,0,0,-1,-1
"Dark Iron Shoulders",11605,2,-2,0,0,-1,0,0,0,0,58,0,24580,0,0,0,-1,-1
"Dark Iron Mail",11606,2,-2,0,0,-1,0,0,0,0,56,0,24580,0,0,0,-1,-1
"Dark Iron Sunderer",11607,3,-2,0,0,-1,0,0,0,0,57,0,24580,0,0,0,-1,-1
"Dark Iron Pulverizer",11608,3,-2,0,0,-1,0,0,0,0,55,0,24580,0,0,0,-1,-1
"Spritecaster Cape",11623,3,-2,0,0,-1,0,0,0,0,52,0,24580,0,0,0,-1,-1
"Kentic Amice",11624,3,-2,0,0,-1,0,0,0,0,52,0,24580,0,0,0,-1,-1
"Enthralled Sphere",11625,3,-2,0,0,-1,0,0,0,0,53,0,24580,0,0,0,-1,-1
"Blackveil Cape",11626,3,-2,0,0,-1,0,0,0,0,53,0,24580,0,0,0,-1,-1
"Fleetfoot Greaves",11627,3,-2,0,0,-1,0,0,0,0,53,0,24580,0,0,0,-1,-1
"Houndmaster's Bow",11628,3,-2,0,0,-1,0,0,0,0,53,0,24580,0,0,0,-1,-1
"Houndmaster's Rifle",11629,3,-2,0,0,-1,0,0,0,0,53,0,24580,0,0,0,-1,-1
"Rockshard Pellets",11630,3,-2,0,0,-1,0,0,0,0,52,0,24580,0,0,0,-1,-1
"Stoneshell Guard",11631,3,-2,0,0,-1,0,0,0,0,52,0,24580,0,0,0,-1,-1
"Earthslag Shoulders",11632,3,-2,0,0,-1,0,0,0,0,52,0,24580,0,0,0,-1,-1
"Spiderfang Carapace",11633,3,-2,0,0,-1,0,0,0,0,54,0,24580,0,0,0,-1,-1
"Silkweb Gloves",11634,3,-2,0,0,-1,0,0,0,0,54,0,24580,0,0,0,-1,-1
"Hookfang Shanker",11635,3,-2,0,0,-1,0,0,0,0,54,0,24580,0,0,0,-1,-1
"Ban'thok Sash",11662,3,-2,0,0,-1,0,0,0,0,54,0,24580,0,0,0,-1,-1
"Ogreseer Fists",11665,3,-2,0,0,-1,0,0,0,0,54,0,24580,0,0,0,-1,-1
"Shadefiend Boots",11675,3,-2,0,0,-1,0,0,0,0,55,0,24580,0,0,0,-1,-1
"Graverot Cape",11677,3,-2,0,0,-1,0,0,0,0,55,0,24580,0,0,0,-1,-1
"Carapace of Anub'shiah",11678,3,-2,0,0,-1,0,0,0,0,55,0,24580,0,0,0,-1,-1
"Rubicund Armguards",11679,3,-2,0,0,-1,0,0,0,0,55,0,24580,0,0,0,-1,-1
Ironfoe,11684,4,-2,0,0,-1,0,0,0,0,60,0,24580,0,0,0,-1,-1
"Splinthide Shoulders",11685,3,-2,0,0,-1,0,0,0,0,55,0,24580,0,0,0,-1,-1
"Girdle of Beastial Fury",11686,3,-2,0,0,-1,0,0,0,0,55,0,24580,0,0,0,-1,-1
"Grizzle's Skinner",11702,3,-2,0,0,-1,0,0,0,0,55,0,24580,0,0,0,-1,-1
"Stonewall Girdle",11703,3,-2,0,0,-1,0,0,0,0,55,0,24580,0,0,0,-1,-1
"Dregmetal Spaulders",11722,3,-2,0,0,-1,0,0,0,0,55,0,24580,0,0,0,-1,-1
"Savage Gladiator Chain",11726,4,-2,0,0,-1,0,0,0,0,57,0,24580,0,0,0,-1,-1
"Savage Gladiator Leggings",11728,3,-2,0,0,-1,0,0,0,0,57,0,24580,0,0,0,-1,-1
"Savage Gladiator Helm",11729,3,-2,0,0,-1,0,0,0,0,57,0,24580,0,0,0,-1,-1
"Savage Gladiator Grips",11730,3,-2,0,0,-1,0,0,0,0,57,0,24580,0,0,0,-1,-1
"Savage Gladiator Greaves",11731,3,-2,0,0,-1,0,0,0,0,57,0,24580,0,0,0,-1,-1
"Ragefury Eyepatch",11735,3,-2,0,0,-1,0,0,0,0,57,0,24580,0,0,0,-1,-1
Rockfist,11743,2,-2,0,0,-1,0,0,0,0,55,0,24580,0,0,0,-1,-1
Bloodfist,11744,3,-2,0,0,-1,0,0,0,0,56,0,24580,0,0,0,-1,-1
"Fists of Phalanx",11745,3,-2,0,0,-1,0,0,0,0,56,0,24580,0,0,0,-1,-1
"Golem Skull Helm",11746,3,-2,0,0,-1,0,0,0,0,56,0,24580,0,0,0,-1,-1
"Flamestrider Robes",11747,3,-2,0,0,-1,0,0,0,0,53,0,24580,0,0,0,-1,-1
"Pyric Caduceus",11748,3,-2,0,0,-1,0,0,0,0,53,0,24580,0,0,0,-1,-1
