RaceMask,ID,SkillLine,Spell,MinSkillLineRank,ClassMask,SupercedesSpell,AcquireMethod,TrivialSkillLineRankHigh,TrivialSkillLineRankLow,Flags,NumSkillUps,UniqueBit,TradeSkillCategoryID,SkillupSkillLineID,CharacterPoints[0],CharacterPoints[1]
0,9787,655,16829,1,0,16828,2,0,0,0,1,0,0,0,0,0
0,9788,655,16830,1,0,16829,2,0,0,0,1,0,0,0,0,0
0,9789,217,16827,1,0,0,2,0,0,0,1,0,0,0,0,0
0,9790,217,16828,1,0,16827,2,0,0,0,1,0,0,0,0,0
0,9791,655,16831,1,0,16830,2,0,0,0,1,0,0,0,0,0
0,9792,217,16829,1,0,16828,2,0,0,0,1,0,0,0,0,0
0,9793,655,16832,1,0,16831,2,0,0,0,1,0,0,0,0,0
0,9794,217,16830,1,0,16829,2,0,0,0,1,0,0,0,0,0
0,9795,217,16831,1,0,16830,2,0,0,0,1,0,0,0,0,0
0,9796,655,3010,1,0,16832,2,0,0,0,1,0,0,0,0,0
0,9797,217,16832,1,0,16831,2,0,0,0,1,0,0,0,0,0
0,9798,217,3010,1,0,16832,2,0,0,0,1,0,0,0,0,0
0,9799,655,3009,1,0,3010,2,0,0,0,1,0,0,0,0,0
0,9800,217,3009,1,0,3010,2,0,0,0,1,0,0,0,0,0
0,9801,236,16827,1,0,0,2,0,0,0,1,0,0,0,0,0
0,9802,236,16828,1,0,16827,2,0,0,0,1,0,0,0,0,0
0,9803,236,16829,1,0,16828,2,0,0,0,1,0,0,0,0,0
0,9804,236,16830,1,0,16829,2,0,0,0,1,0,0,0,0,0
0,9805,236,16831,1,0,16830,2,0,0,0,1,0,0,0,0,0
0,9806,236,16832,1,0,16831,2,0,0,0,1,0,0,0,0,0
0,9807,236,3010,1,0,16832,2,0,0,0,1,0,0,0,0,0
0,9808,236,3009,1,0,3010,2,0,0,0,1,0,0,0,0,0
0,9836,78,17311,1,16,0,0,0,0,0,1,0,0,0,0,0
0,9837,78,17312,1,16,0,0,0,0,0,1,0,0,0,0,0
0,9838,78,17313,1,16,0,0,0,0,0,1,0,0,0,0,0
0,9839,78,17314,1,16,0,0,0,0,0,1,0,0,0,0,0
0,9840,171,17187,1,0,0,0,290,275,0,1,0,0,0,0,0
0,9841,78,17322,1,16,0,0,0,0,0,1,0,0,0,0,0
0,9842,78,17323,1,16,0,0,0,0,0,1,0,0,0,0,0
0,9856,39,17347,1,8,16511,0,0,0,0,1,0,0,0,0,0
0,9857,39,17348,1,8,17347,0,0,0,0,1,0,0,0,0,0
0,9860,373,17364,1,64,0,0,0,0,0,1,0,0,0,0,0
0,9876,574,16810,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,9877,574,16811,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,9878,574,16812,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,9879,574,16813,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,9891,574,17329,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,9892,574,17401,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,9893,574,17402,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,9916,373,17485,1,0,0,0,0,0,0,1,0,0,0,0,0
0,9917,373,17486,1,0,0,0,0,0,0,1,0,0,0,0,0
0,9918,373,17487,1,0,0,0,0,0,0,1,0,0,0,0,0
0,9936,171,17551,1,0,0,0,260,250,0,1,0,0,0,0,0
0,9937,171,17552,1,0,0,0,310,270,0,1,0,0,0,0,0
0,9938,171,17553,1,0,0,0,315,275,0,1,0,0,0,0,0
0,9939,171,17554,1,0,0,0,320,280,0,1,0,0,0,0,0
0,9940,171,17555,1,0,0,0,325,285,0,1,0,0,0,0,0
0,9941,171,17556,1,0,0,0,330,290,0,1,0,0,0,0,0
0,9942,171,17557,1,0,0,0,330,290,0,1,0,0,0,0,0
0,9943,171,17559,1,0,0,0,290,275,0,1,0,0,0,0,0
0,9944,171,17561,1,0,0,0,290,275,0,1,0,0,0,0,0
0,9945,171,17566,1,0,0,0,290,275,0,1,0,0,0,0,0
0,9946,171,17560,1,0,0,0,290,275,0,1,0,0,0,0,0
0,9947,171,17563,1,0,0,0,290,275,0,1,0,0,0,0,0
0,9948,171,17562,1,0,0,0,290,275,0,1,0,0,0,0,0
0,9949,171,17564,1,0,0,0,290,275,0,1,0,0,0,0,0
0,9950,171,17565,1,0,0,0,290,275,0,1,0,0,0,0,0
0,9951,171,17570,1,0,0,0,335,295,0,1,0,0,0,0,0
0,9952,171,17571,1,0,0,0,335,295,0,1,0,0,0,0,0
0,9953,171,17572,1,0,0,0,340,300,0,1,0,0,0,0,0
0,9954,171,17573,1,0,0,0,340,300,0,1,0,0,0,0,0
0,9955,171,17574,1,0,0,0,345,305,0,1,0,0,0,0,0
0,9956,171,17575,1,0,0,0,345,305,0,1,0,0,0,0,0
0,9957,171,17576,1,0,0,0,345,305,0,1,0,0,0,0,0
0,9958,171,17577,1,0,0,0,345,305,0,1,0,0,0,0,0
0,9959,171,17578,1,0,0,0,345,305,0,1,0,0,0,0,0
0,9960,171,17579,1,0,0,0,345,305,0,1,0,0,0,0,0
0,9961,171,17580,1,0,0,0,350,310,0,1,0,0,0,0,0
0,9976,171,17632,1,0,0,0,380,365,0,1,0,0,0,0,0
0,9977,171,17634,1,0,0,0,330,315,0,1,0,0,0,0,0
0,9978,171,17635,1,0,0,0,330,315,0,1,0,0,0,0,0
0,9979,171,17636,1,0,0,0,330,315,0,1,0,0,0,0,0
0,9980,171,17637,1,0,0,0,330,315,0,1,0,0,0,0,0
0,9981,171,17638,1,0,0,0,330,315,0,1,0,0,0,0,0
0,9996,354,2362,1,256,0,0,0,0,0,1,0,0,0,0,0
0,10018,354,17727,1,256,0,0,0,0,0,1,0,0,0,0,0
0,10019,354,17728,1,256,0,0,0,0,0,1,0,0,0,0,0
0,10020,204,17735,1,0,0,2,0,0,0,1,0,0,0,0,0
16,10021,673,17737,1,0,0,2,0,0,0,1,0,0,0,0,0
0,10036,204,17750,1,0,17735,2,0,0,0,1,0,0,0,0,0
0,10037,204,17751,1,0,17750,2,0,0,0,1,0,0,0,0,0
0,10038,204,17752,1,0,17751,2,0,0,0,1,0,0,0,0,0
0,10039,593,5676,1,256,0,0,0,0,0,1,0,0,0,0,0
0,10040,593,6353,1,256,0,0,0,0,0,1,0,0,0,0,0
0,10041,593,17778,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10042,593,17779,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10051,593,17788,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10052,593,17789,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10053,593,17790,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10054,593,17791,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10055,593,17792,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10056,204,17767,1,0,0,2,0,0,0,1,0,0,0,0,0
0,10057,355,6789,1,256,0,0,0,0,0,1,0,0,0,0,0
0,10058,593,17780,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10059,593,17793,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10060,593,17796,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10061,593,17801,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10063,593,17802,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10064,593,17803,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10076,355,5484,1,256,0,0,0,0,0,1,0,0,0,0,0
0,10077,354,6366,1,256,0,0,0,0,0,1,0,0,0,0,0
0,10078,593,11668,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10079,593,17833,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10081,593,17834,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10082,593,17815,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10085,204,17850,1,0,17767,2,0,0,0,1,0,0,0,0,0
0,10086,204,17851,1,0,17850,2,0,0,0,1,0,0,0,0,0
0,10087,204,17852,1,0,17851,2,0,0,0,1,0,0,0,0,0
0,10088,204,17853,1,0,17852,2,0,0,0,1,0,0,0,0,0
0,10089,204,17854,1,0,17853,2,0,0,0,1,0,0,0,0,0
0,10091,593,17877,1,256,0,0,0,0,0,1,0,0,0,0,0
0,10092,593,17917,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10093,593,17918,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10094,593,17919,1,256,0,0,0,0,0,1,0,0,0,0,0
0,10095,593,17920,1,256,0,0,0,0,0,1,0,0,0,0,0
0,10096,593,17921,1,256,0,0,0,0,0,1,0,0,0,0,0
0,10097,593,17922,1,256,0,0,0,0,0,1,0,0,0,0,0
0,10098,593,17923,1,256,0,0,0,0,0,1,0,0,0,0,0
0,10099,593,17924,1,256,0,0,0,0,0,1,0,0,0,0,0
0,10100,355,17928,1,256,0,0,0,0,0,1,0,0,0,0,0
0,10101,593,17927,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10102,593,17929,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10103,593,17930,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10107,354,17951,1,256,0,0,0,0,0,1,0,0,0,0,0
0,10108,354,17952,1,256,0,0,0,0,0,1,0,0,0,0,0
0,10109,354,17953,1,256,0,0,0,0,0,1,0,0,0,0,0
0,10110,593,17954,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10111,593,17955,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10112,593,17956,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10113,593,17957,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10114,593,17958,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10115,593,17959,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10116,355,1010,1,256,0,0,0,0,0,1,0,0,0,0,0
0,10117,593,17962,1,256,0,0,0,0,0,1,0,0,0,0,0
0,10143,593,18093,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10144,355,172,1,256,0,0,0,0,0,1,0,0,0,0,0
0,10145,355,6222,1,256,0,0,0,0,0,1,0,0,0,0,0
0,10146,355,6223,1,256,0,0,0,0,0,1,0,0,0,0,0
0,10147,355,7648,1,256,0,0,0,0,0,1,0,0,0,0,0
0,10148,355,11671,1,256,0,0,0,0,0,1,0,0,0,0,0
0,10149,355,11672,1,256,0,0,0,0,0,1,0,0,0,0,0
0,10150,355,689,1,256,0,0,0,0,0,1,0,0,0,0,0
0,10151,355,699,1,256,0,0,0,0,0,1,0,0,0,0,0
0,10152,355,709,1,256,0,0,0,0,0,1,0,0,0,0,0
0,10153,355,7651,1,256,0,0,0,0,0,1,0,0,0,0,0
0,10154,355,11699,1,256,0,0,0,0,0,1,0,0,0,0,0
0,10155,355,11700,1,256,0,0,0,0,0,1,0,0,0,0,0
0,10156,355,5138,1,256,0,0,0,0,0,1,0,0,0,0,0
0,10160,355,1120,1,256,0,0,0,0,0,1,0,0,0,0,0
0,10161,355,8288,1,256,0,0,0,0,0,1,0,0,0,0,0
0,10162,355,8289,1,256,0,0,0,0,0,1,0,0,0,0,0
0,10163,355,11675,1,256,0,0,0,0,0,1,0,0,0,0,0
0,10164,593,18119,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10165,593,18120,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10169,593,18126,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10170,593,18127,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10173,593,18130,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10178,593,18135,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10179,593,18136,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10180,78,2944,1,16,0,0,0,0,0,1,0,0,0,0,0
0,10196,355,17783,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10197,355,17784,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10198,355,17785,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10201,355,18094,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10202,355,18095,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10203,355,17925,1,256,0,0,0,0,0,1,0,0,0,0,0
0,10204,355,17926,1,256,0,0,0,0,0,1,0,0,0,0,0
0,10205,355,603,1,256,0,0,0,0,0,1,0,0,0,0,0
0,10208,355,17810,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10209,355,17811,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10210,355,17812,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10211,355,17813,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10212,355,17814,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10213,355,17804,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10214,355,17805,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10218,355,18174,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10219,355,18175,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10220,355,18176,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10223,355,18179,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10224,355,18180,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10226,355,18182,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10227,355,18183,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10236,355,18218,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10237,355,18219,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10238,355,18220,1,256,0,0,0,0,0,1,0,0,0,0,0
0,10242,356,18248,1,0,7732,0,0,0,0,1,0,0,0,0,0
0,10243,185,18239,1,0,0,0,275,250,0,1,0,0,0,0,0
0,10244,185,18238,1,0,0,0,275,250,0,1,0,0,0,0,0
0,10245,185,18241,1,0,0,0,275,250,0,1,0,0,0,0,0
0,10246,185,18240,1,0,0,0,290,265,0,1,0,0,0,0,0
0,10247,185,18242,1,0,0,0,290,265,0,1,0,0,0,0,0
0,10248,185,18243,1,0,0,0,295,275,0,1,0,0,0,0,0
0,10249,185,18244,1,0,0,0,295,275,0,1,0,0,0,0,0
0,10250,185,18245,1,0,0,0,325,300,0,1,0,0,0,0,0
0,10251,185,18246,1,0,0,0,325,300,0,1,0,0,0,0,0
0,10252,185,18247,1,0,0,0,325,300,0,1,0,0,0,0,0
0,10253,185,18260,1,0,3413,0,0,0,0,1,0,0,0,0,0
0,10255,355,18271,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10256,355,18272,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10257,355,18273,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10258,355,18274,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10259,355,18275,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10277,355,18288,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10296,355,18223,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10316,375,16578,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10317,375,16579,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10318,375,16580,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10319,375,16581,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10320,375,16582,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10336,354,1122,1,256,0,0,0,0,0,1,0,0,0,0,0
0,10356,355,18213,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10357,355,18372,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10376,593,18096,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10377,593,18073,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10378,38,18427,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10379,38,18428,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10380,38,18429,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10384,39,14171,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10385,39,14172,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10386,39,14173,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10396,197,18401,1,0,0,0,260,255,0,1,0,0,0,0,0
0,10397,197,18402,1,0,0,0,300,270,0,1,0,0,0,0,0
0,10398,197,18403,1,0,0,0,300,270,0,1,0,0,0,0,0
0,10399,197,18404,1,0,0,0,300,270,0,1,0,0,0,0,0
0,10400,197,18406,1,0,0,0,305,275,0,1,0,0,0,0,0
0,10401,197,18405,1,0,0,0,305,275,0,1,0,0,0,0,0
0,10402,197,18407,1,0,0,0,305,275,0,1,0,0,0,0,0
0,10403,197,18408,1,0,0,0,305,275,0,1,0,0,0,0,0
0,10404,197,18409,1,0,0,0,310,280,0,1,0,0,0,0,0
0,10405,197,18410,1,0,0,0,310,280,0,1,0,0,0,0,0
0,10406,197,18411,1,0,0,0,310,280,0,1,0,0,0,0,0
0,10407,197,18412,1,0,0,0,315,285,0,1,0,0,0,0,0
0,10408,197,18415,1,0,0,0,315,285,0,1,0,0,0,0,0
0,10409,197,18413,1,0,0,0,315,285,0,1,0,0,0,0,0
0,10410,197,18414,1,0,0,0,315,285,0,1,0,0,0,0,0
0,10411,197,18416,1,0,0,0,320,290,0,1,0,0,0,0,0
0,10412,197,18417,1,0,0,0,320,290,0,1,0,0,0,0,0
0,10413,197,18418,1,0,0,0,320,290,0,1,0,0,0,0,0
0,10414,8,18459,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10415,8,18460,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10416,197,18419,1,0,0,0,320,290,0,1,0,0,0,0,0
0,10417,197,18420,1,0,0,0,320,290,0,1,0,0,0,0,0
0,10418,197,18421,1,0,0,0,320,290,0,1,0,0,0,0,0
0,10419,197,18422,1,0,0,0,320,290,0,1,0,0,0,0,0
0,10420,197,18423,1,0,0,0,325,295,0,1,0,0,0,0,0
0,10421,197,18424,1,0,0,0,325,295,0,1,0,0,0,0,0
0,10422,197,18434,1,0,0,0,325,295,0,1,0,0,0,0,0
0,10423,197,18436,1,0,0,0,330,300,0,1,0,0,0,0,0
0,10424,197,18437,1,0,0,0,330,300,0,1,0,0,0,0,0
0,10425,197,18438,1,0,0,0,330,300,0,1,0,0,0,0,0
0,10426,197,18439,1,0,0,0,335,305,0,1,0,0,0,0,0
0,10427,197,18440,1,0,0,0,335,305,0,1,0,0,0,0,0
0,10428,197,18441,1,0,0,0,335,305,0,1,0,0,0,0,0
0,10429,197,18442,1,0,0,0,335,305,0,1,0,0,0,0,0
0,10430,197,18444,1,0,0,0,340,310,0,1,0,0,0,0,0
0,10431,197,18445,1,0,0,0,345,315,0,1,0,0,0,0,0
0,10432,197,18446,1,0,0,0,345,315,0,1,0,0,0,0,0
0,10433,197,18447,1,0,0,0,345,315,0,1,0,0,0,0,0
0,10434,197,18448,1,0,0,0,345,315,0,1,0,0,0,0,0
0,10435,197,18449,1,0,0,0,345,315,0,1,0,0,0,0,0
0,10436,197,18450,1,0,0,0,345,315,0,1,0,0,0,0,0
0,10437,197,18451,1,0,0,0,345,315,0,1,0,0,0,0,0
0,10438,197,18452,1,0,0,0,345,315,0,1,0,0,0,0,0
0,10439,197,18453,1,0,0,0,345,315,0,1,0,0,0,0,0
0,10440,197,18454,1,0,0,0,345,315,0,1,0,0,0,0,0
0,10441,197,18455,1,0,0,0,345,315,0,1,0,0,0,0,0
0,10442,197,18456,1,0,0,0,345,315,0,1,0,0,0,0,0
0,10443,197,18457,1,0,0,0,345,315,0,1,0,0,0,0,0
0,10444,197,18458,1,0,0,0,345,315,0,1,0,0,0,0,0
0,10447,237,18462,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10448,237,18463,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10449,237,18464,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10452,237,12502,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10460,134,16857,1,1024,0,0,0,0,1,1,0,0,0,0,0
0,10464,267,1044,1,2,0,0,0,0,0,1,0,0,0,0,0
0,10465,56,18530,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10466,56,18531,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10467,56,18533,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10468,56,18534,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10469,56,18535,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10477,354,18540,1,256,0,0,0,0,0,1,0,0,0,0,0
0,10478,354,18541,1,256,0,0,0,0,0,1,0,0,0,0,0
0,10479,613,18551,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10480,613,18552,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10481,613,18553,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10482,613,18554,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10483,613,18555,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10484,256,18499,1,1,0,0,0,0,0,1,0,0,0,0,0
0,10486,573,18562,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10487,197,18560,1,0,0,0,320,290,0,1,0,0,0,0,0
0,10488,129,18629,1,1503,0,0,320,260,0,1,0,0,0,0,0
0,10489,129,18630,1,1503,0,0,350,290,0,1,0,0,0,0,0
0,10497,354,710,1,256,0,0,0,0,0,1,0,0,0,0,0
0,10498,354,18647,1,256,0,0,0,0,0,1,0,0,0,0,0
0,10499,574,2637,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,10500,574,18657,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,10501,574,18658,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,10517,354,18693,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10518,354,18694,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10519,354,18695,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10520,354,18696,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10521,354,18697,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10522,354,18698,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10523,354,18699,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10526,354,18703,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10527,354,18704,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10528,354,18705,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10529,354,18706,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10530,354,18707,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10531,354,18708,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10532,354,18709,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10533,354,18710,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10534,189,18730,1,0,0,2,0,0,0,1,0,0,0,0,0
0,10535,204,18727,1,0,0,2,0,0,0,1,0,0,0,0,0
0,10536,205,18729,1,0,0,2,0,0,0,1,0,0,0,0,0
0,10537,188,18728,1,0,0,2,0,0,0,1,0,0,0,0,0
0,10556,188,18737,1,0,0,2,0,0,0,1,0,0,0,0,0
0,10557,188,18740,1,0,0,2,0,0,0,1,0,0,0,0,0
0,10558,205,18736,1,0,0,2,0,0,0,1,0,0,0,0,0
0,10559,205,18741,1,0,0,2,0,0,0,1,0,0,0,0,0
0,10560,204,18735,1,0,0,2,0,0,0,1,0,0,0,0,0
0,10561,204,18742,1,0,0,2,0,0,0,1,0,0,0,0,0
0,10562,189,18738,1,0,0,2,0,0,0,1,0,0,0,0,0
0,10563,189,18739,1,0,0,2,0,0,0,1,0,0,0,0,0
0,10569,354,18731,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10570,354,18743,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10571,354,18744,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10574,354,18754,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10575,354,18755,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10576,354,18756,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10577,354,18692,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10597,354,18768,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10598,354,18767,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10599,354,18769,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10600,354,18770,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10601,354,18771,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10602,354,18772,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10603,354,18773,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10616,56,15261,1,16,0,0,0,0,0,1,0,0,0,0,0
0,10617,78,18807,1,16,0,0,0,0,0,1,0,0,0,0,0
0,10618,8,18809,1,128,0,0,0,0,0,1,0,0,0,0,0
0,10622,354,18822,1,256,0,2,0,0,0,1,0,0,0,0,0
0,10628,355,1014,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10629,355,18827,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10630,355,18829,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10636,95,18848,1,64,0,0,0,0,0,1,0,0,0,0,0
0,10656,593,18867,1,256,0,0,0,0,0,1,0,0,0,0,0
0,10657,593,18868,1,256,0,0,0,0,0,1,0,0,0,0,0
0,10658,593,18869,1,256,0,0,0,0,0,1,0,0,0,0,0
0,10659,593,18870,1,256,0,0,0,0,0,1,0,0,0,0,0
0,10660,593,18871,1,256,0,0,0,0,0,1,0,0,0,0,0
0,10679,355,18662,1,256,0,0,0,0,0,1,0,0,0,0,0
0,10683,355,18937,1,256,0,0,0,0,0,1,0,0,0,0,0
0,10684,355,18938,1,256,0,0,0,0,0,1,0,0,0,0,0
0,10716,713,18995,1,0,0,1,0,0,0,1,0,0,0,0,0
0,10736,189,19007,1,0,0,2,0,0,0,1,0,0,0,0,0
0,10737,574,18960,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,10756,165,19047,1,0,0,0,260,250,0,1,0,0,0,0,0
0,10757,165,19058,1,0,0,0,275,255,0,1,0,0,0,0,0
0,10758,165,19048,1,0,0,0,295,275,0,1,0,0,0,0,0
0,10759,165,19049,1,0,0,0,300,280,0,1,0,0,0,0,0
0,10760,165,19050,1,0,0,0,300,280,0,1,0,0,0,0,0
0,10761,165,19051,1,0,0,0,305,285,0,1,0,0,0,0,0
0,10762,165,19052,1,0,0,0,305,285,0,1,0,0,0,0,0
0,10763,165,19053,1,0,0,0,305,285,0,1,0,0,0,0,0
0,10764,165,19054,1,0,0,0,340,320,0,1,0,0,0,0,0
0,10765,165,19055,1,0,0,0,310,290,0,1,0,0,0,0,0
0,10766,165,19059,1,0,0,0,310,290,0,1,0,0,0,0,0
0,10767,165,19060,1,0,0,0,310,290,0,1,0,0,0,0,0
0,10768,165,19061,1,0,0,0,310,290,0,1,0,0,0,0,0
0,10769,165,19062,1,0,0,0,310,290,0,1,0,0,0,0,0
0,10770,165,19063,1,0,0,0,315,295,0,1,0,0,0,0,0
0,10771,165,19064,1,0,0,0,315,295,0,1,0,0,0,0,0
0,10772,165,19065,1,0,0,0,315,295,0,1,0,0,0,0,0
0,10773,165,19066,1,0,0,0,315,295,0,1,0,0,0,0,0
0,10774,165,19067,1,0,0,0,315,295,0,1,0,0,0,0,0
0,10775,165,19068,1,0,0,0,315,295,0,1,0,0,0,0,0
0,10776,165,19070,1,0,0,0,320,300,0,1,0,0,0,0,0
0,10777,165,19071,1,0,0,0,320,300,0,1,0,0,0,0,0
0,10778,165,19072,1,0,0,0,320,300,0,1,0,0,0,0,0
0,10779,165,19073,1,0,0,0,320,300,0,1,0,0,0,0,0
0,10780,165,19074,1,0,0,0,325,305,0,1,0,0,0,0,0
0,10781,165,19075,1,0,0,0,325,305,0,1,0,0,0,0,0
