ID,Region,Looping,HolidayNameID,HolidayDescriptionID,Priority,CalendarFilterType,Flags,Duration_0,Duration_1,Duration_2,Duration_3,Duration_4,Duration_5,Duration_6,Duration_7,Duration_8,Duration_9,Date_0,Date_1,Date_2,Date_3,Date_4,Date_5,Date_6,Date_7,Date_8,Date_9,Date_10,Date_11,Date_12,Date_13,Date_14,Date_15,Date_16,Date_17,Date_18,Date_19,Date_20,Date_21,Date_22,Date_23,Date_24,Date_25,CalendarFlags_0,CalendarFlags_1,CalendarFlags_2,CalendarFlags_3,CalendarFlags_4,CalendarFlags_5,CalendarFlags_6,CalendarFlags_7,CalendarFlags_8,CalendarFlags_9,TextureFileDataID_0,TextureFileDataID_1,TextureFileDataID_2
647,0,0,253,235,10,255,1,24,0,0,0,0,0,0,0,0,0,523319296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1572472,0,0
648,0,0,254,236,10,255,1,24,0,0,0,0,0,0,0,0,0,524728320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1572471,0,0
651,961,0,0,0,0,0,13,192,0,0,0,0,0,0,0,0,0,419543488,421706240,425064960,428194304,431110592,439695872,445741568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
652,4,0,239,237,0,0,13,167,0,0,0,0,0,0,0,0,0,419559744,421722496,425081216,428210560,431126848,439712128,445757760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1530590,1530589,1530588
653,4,0,0,0,0,0,13,192,0,0,0,0,0,0,0,0,0,419559744,421722496,425081216,428210560,431126912,439712128,445757760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
654,24,0,239,237,0,0,13,167,0,0,0,0,0,0,0,0,0,419576256,421739008,425097664,428227008,431143360,439728576,445774272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1530590,1530589,1530588
655,24,0,0,0,0,0,13,192,0,0,0,0,0,0,0,0,0,419576256,421739008,425097664,428227008,431143360,439728576,445774272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
656,2,0,239,237,0,0,13,167,0,0,0,0,0,0,0,0,0,419576320,421739008,425097728,428227072,431143424,439728640,445774336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1530590,1530589,1530588
657,2,0,0,0,0,0,13,192,0,0,0,0,0,0,0,0,0,419576320,421739008,425097728,428227072,431143424,439728640,445774336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
658,0,0,5,2,3,255,1,12,0,0,0,0,0,0,0,0,0,532135040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,235457,0,0
659,1984,1,255,239,0,2,13,168,1680,0,0,0,0,0,0,0,0,338147840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1616334,0,0
660,1984,1,256,238,0,2,13,168,1680,0,0,0,0,0,0,0,0,337000960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1616334,0,0
662,1,1,256,238,0,2,13,168,1680,0,0,0,0,0,0,0,0,337000960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1616334,0,0
663,1,1,255,239,0,2,13,168,1680,0,0,0,0,0,0,0,0,338147840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1616334,0,0
664,1,1,257,240,0,2,13,168,1680,0,0,0,0,0,0,0,0,336656896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1616334,0,0
666,1,1,262,416,0,2,13,168,1680,0,0,0,0,0,0,0,0,338033152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1616334,0,0
667,1,1,265,240,0,2,13,168,1680,0,0,0,0,0,0,0,0,337803776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1616334,0,0
669,4,1,256,238,0,2,13,168,1680,0,0,0,0,0,0,0,0,337017344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1616334,0,0
670,4,1,255,239,0,2,13,168,1680,0,0,0,0,0,0,0,0,338704896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1616334,0,0
671,4,1,257,240,0,2,13,168,1680,0,0,0,0,0,0,0,0,336673280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1616334,0,0
673,4,1,262,416,0,2,13,168,1680,0,0,0,0,0,0,0,0,338049536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1616334,0,0
674,4,1,265,240,0,2,13,168,1680,0,0,0,0,0,0,0,0,337820160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1616334,0,0
676,24,1,256,238,0,2,13,168,1680,0,0,0,0,0,0,0,0,337033728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1616334,0,0
677,24,1,255,239,0,2,13,168,1680,0,0,0,0,0,0,0,0,338721280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1616334,0,0
678,24,1,257,240,0,2,13,168,1680,0,0,0,0,0,0,0,0,336689664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1616334,0,0
680,24,1,262,416,0,2,13,168,1680,0,0,0,0,0,0,0,0,338065920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1616334,0,0
681,24,1,265,240,0,2,13,168,1680,0,0,0,0,0,0,0,0,337836544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1616334,0,0
683,2,1,256,238,0,2,13,168,1680,0,0,0,0,0,0,0,0,337033728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1616334,0,0
684,2,1,255,239,0,2,13,168,1680,0,0,0,0,0,0,0,0,338721280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1616334,0,0
685,2,1,257,240,0,2,13,168,1680,0,0,0,0,0,0,0,0,336689664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1616334,0,0
687,2,1,262,416,0,2,13,168,1680,0,0,0,0,0,0,0,0,338065920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1616334,0,0
688,2,1,265,240,0,2,13,168,1680,0,0,0,0,0,0,0,0,337836544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1616334,0,0
691,0,0,258,241,10,255,1,168,0,0,0,0,0,0,0,0,0,527448704,522517120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1671631,1671630,1671629
692,0,0,259,242,10,255,1,24,0,0,0,0,0,0,0,0,0,526743552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1671624,0,0
693,0,0,260,188,0,255,1,336,0,0,0,0,0,0,0,0,0,295959168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1084434,1084433,1084432
694,0,0,261,243,10,255,1,24,0,0,0,0,0,0,0,0,0,530774016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1671628,0,0
696,0,0,266,244,10,255,1,48,0,0,0,0,0,0,0,0,0,445806592,462567424,479426560,496187392,512948224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1671627,1671626,1671625
701,1984,1,265,240,0,2,13,168,1680,0,0,0,0,0,0,0,0,337803776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1616334,0,0
702,1,1,267,240,0,2,13,168,1680,0,0,0,0,0,0,0,0,337918464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1616334,0,0
704,4,1,267,240,0,2,13,168,1680,0,0,0,0,0,0,0,0,337934848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1616334,0,0
705,24,1,267,240,0,2,13,168,1680,0,0,0,0,0,0,0,0,337951232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1616334,0,0
706,2,1,267,240,0,2,13,168,1680,0,0,0,0,0,0,0,0,337951232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1616334,0,0
710,961,0,269,245,1,255,13,24,0,0,0,0,0,0,0,0,0,290781696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1676232,0,0
711,4,0,269,245,1,255,13,24,0,0,0,0,0,0,0,0,0,290798080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1676232,0,0
712,24,0,269,245,1,255,13,24,0,0,0,0,0,0,0,0,0,290814464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1676232,0,0
713,2,0,269,245,1,255,13,24,0,0,0,0,0,0,0,0,0,290814464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1676232,0,0
714,961,0,269,246,1,255,13,24,0,0,0,0,0,0,0,0,0,290896384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1676232,0,0
715,4,0,269,246,1,255,13,24,0,0,0,0,0,0,0,0,0,290912832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1676232,0,0
716,24,0,269,246,1,255,13,24,0,0,0,0,0,0,0,0,0,290929152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1676232,0,0
717,2,0,269,246,1,255,13,24,0,0,0,0,0,0,0,0,0,290929152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1676232,0,0
718,961,0,269,247,1,255,13,24,0,0,0,0,0,0,0,0,0,291682816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1676232,0,0
719,4,0,269,247,1,255,13,24,0,0,0,0,0,0,0,0,0,291699264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1676232,0,0
720,24,0,269,247,1,255,13,24,0,0,0,0,0,0,0,0,0,291715584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1676232,0,0
721,2,0,269,247,1,255,13,24,0,0,0,0,0,0,0,0,0,291715584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1676232,0,0
722,961,0,269,248,1,255,13,24,0,0,0,0,0,0,0,0,0,291912192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1676232,0,0
723,4,0,269,248,1,255,13,24,0,0,0,0,0,0,0,0,0,291928640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1676232,0,0
724,24,0,269,248,1,255,13,24,0,0,0,0,0,0,0,0,0,291944960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1676232,0,0
725,2,0,269,248,1,255,13,24,0,0,0,0,0,0,0,0,0,291944960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1676232,0,0
726,961,0,269,249,1,255,13,24,0,0,0,0,0,0,0,0,0,292682240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1676232,0,0
727,4,0,269,249,1,255,13,24,0,0,0,0,0,0,0,0,0,292698688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1676232,0,0
728,24,0,269,249,1,255,13,24,0,0,0,0,0,0,0,0,0,292715008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1676232,0,0
729,2,0,269,249,1,255,13,24,0,0,0,0,0,0,0,0,0,292715008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1676232,0,0
730,768,0,269,245,1,255,13,24,0,0,0,0,0,0,0,0,0,290470400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1676232,0,0
736,1984,1,267,240,0,2,13,168,1680,0,0,0,0,0,0,0,0,337918464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1616334,0,0
737,1984,1,262,416,0,2,13,168,1680,0,0,0,0,0,0,0,0,338033152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1616334,0,0
744,961,0,270,250,1,255,13,24,0,0,0,0,0,0,0,0,0,293681664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1721461,0,0
745,961,0,271,251,1,255,13,24,0,0,0,0,0,0,0,0,0,293796352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1721462,0,0
746,2,0,270,250,1,255,13,24,0,0,0,0,0,0,0,0,0,293714432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1721461,0,0
747,4,0,270,250,1,255,13,24,0,0,0,0,0,0,0,0,0,293698112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1721461,0,0
748,24,0,270,250,1,255,13,24,0,0,0,0,0,0,0,0,0,293714432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1721461,0,0
749,24,0,271,251,1,255,13,24,0,0,0,0,0,0,0,0,0,293829120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1721462,0,0
750,2,0,271,251,1,255,13,24,0,0,0,0,0,0,0,0,0,293829120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1721462,0,0
751,4,0,271,251,1,255,13,24,0,0,0,0,0,0,0,0,0,293812800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1721462,0,0
756,24,0,273,252,1,255,13,24,0,0,0,0,0,0,0,0,0,297089472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1724837,0,0
757,4,0,273,252,1,255,13,24,0,0,0,0,0,0,0,0,0,297073152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1724837,0,0
758,2,0,273,252,1,255,13,24,0,0,0,0,0,0,0,0,0,297089536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1724837,0,0
759,961,0,273,252,1,255,13,24,0,0,0,0,0,0,0,0,0,297056704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1724837,0,0
760,24,0,273,253,1,255,13,24,0,0,0,0,0,0,0,0,0,302053824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1724837,0,0
761,4,0,273,253,1,255,13,24,0,0,0,0,0,0,0,0,0,302037504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1724837,0,0
762,2,0,273,253,1,255,13,24,0,0,0,0,0,0,0,0,0,302053888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1724837,0,0
763,961,0,273,253,1,255,13,24,0,0,0,0,0,0,0,0,0,302021056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1724837,0,0
764,24,0,273,254,1,255,13,24,0,0,0,0,0,0,0,0,0,302283200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1724837,0,0
765,4,0,273,254,1,255,13,24,0,0,0,0,0,0,0,0,0,302266880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1724837,0,0
766,2,0,273,254,1,255,13,24,0,0,0,0,0,0,0,0,0,302283264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1724837,0,0
767,961,0,273,254,1,255,13,24,0,0,0,0,0,0,0,0,0,302250432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1724837,0,0
768,24,0,273,255,1,255,13,24,0,0,0,0,0,0,0,0,0,296860096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1724837,0,0
769,4,0,273,255,1,255,13,24,0,0,0,0,0,0,0,0,0,296843776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1724837,0,0
770,2,0,273,255,1,255,13,24,0,0,0,0,0,0,0,0,0,296860160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1724837,0,0
771,961,0,273,255,1,255,13,24,0,0,0,0,0,0,0,0,0,296827328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1724837,0,0
772,24,0,273,256,1,255,13,24,0,0,0,0,0,0,0,0,0,296188352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1724837,0,0
773,4,0,273,256,1,255,13,24,0,0,0,0,0,0,0,0,0,296172032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1724837,0,0
774,2,0,273,256,1,255,13,24,0,0,0,0,0,0,0,0,0,296188416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1724837,0,0
775,961,0,273,256,1,255,13,24,0,0,0,0,0,0,0,0,0,296155584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1724837,0,0
776,768,0,273,256,1,255,13,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1676232,0,0
807,0,0,274,188,0,255,1,336,0,0,0,0,0,0,0,0,0,312736384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1084434,1084433,1084432
808,991,0,275,188,0,255,1,1512,0,0,0,0,0,0,0,0,0,329333184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1084434,1084433,1084432
918,193,0,379,358,1,255,1,487,0,0,0,0,0,0,0,0,0,308673024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2153725,2153724,2153723
920,768,0,381,360,1,255,13,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2178746,0,0
921,961,0,381,360,1,255,13,24,0,0,0,0,0,0,0,0,0,310442496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2178746,0,0
922,2,0,381,360,1,255,13,24,0,0,0,0,0,0,0,0,0,310475264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2178746,0,0
923,4,0,381,360,1,255,13,24,0,0,0,0,0,0,0,0,0,310458944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2178746,0,0
924,24,0,381,360,1,255,13,24,0,0,0,0,0,0,0,0,0,310475200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2178746,0,0
925,961,0,381,362,1,255,13,24,0,0,0,0,0,0,0,0,0,310557184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2178746,0,0
926,2,0,381,362,1,255,13,24,0,0,0,0,0,0,0,0,0,310589952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2178746,0,0
927,4,0,381,362,1,255,13,24,0,0,0,0,0,0,0,0,0,310573632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2178746,0,0
928,24,0,381,362,1,255,13,24,0,0,0,0,0,0,0,0,0,310589888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2178746,0,0
929,961,0,381,363,1,255,13,24,0,0,0,0,0,0,0,0,0,310786560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2178746,0,0
930,2,0,381,363,1,255,13,24,0,0,0,0,0,0,0,0,0,310819328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2178746,0,0
931,4,0,381,363,1,255,13,24,0,0,0,0,0,0,0,0,0,310803008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2178746,0,0
932,24,0,381,363,1,255,13,24,0,0,0,0,0,0,0,0,0,310819264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2178746,0,0
933,961,0,381,364,1,255,13,24,0,0,0,0,0,0,0,0,0,311572992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2178746,0,0
934,2,0,381,364,1,255,13,24,0,0,0,0,0,0,0,0,0,311605760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2178746,0,0
935,4,0,381,364,1,255,13,24,0,0,0,0,0,0,0,0,0,311589440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2178746,0,0
936,24,0,381,364,1,255,13,24,0,0,0,0,0,0,0,0,0,311605696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2178746,0,0
