Name_lang,ID,ClassMask,TrackingQuestID,Flags,TransmogSetGroupID,ItemNameDescriptionID,ParentTransmogSetID,CompleteWorldStateID,ExpansionID,PatchIntroduced,UiOrder,ConditionID
"Battleplate of Immolation",699,2,0,512,33,13193,0,1,3,40200,3780,0
"Battleplate of Immolation",700,2,0,0,33,2015,699,1,3,40200,3910,0
"Reinforced Sapphirium Battleplate",701,2,0,512,34,13193,0,1,3,40000,3590,0
"Reinforced Sapphirium Battleplate",702,2,0,0,34,2015,701,1,3,40200,3720,0
"Lightsworn Plate",703,2,0,512,35,13293,0,1,2,30300,2510,0
"Sanctified Lightsworn Plate",704,2,0,512,35,13291,703,1,2,30300,2640,0
"Sanctified Lightsworn Plate",705,2,0,0,35,13292,703,1,2,30300,2770,0
"Turalyon's Plate",706,2,0,4,36,13293,0,1,2,30200,2320,0
"Liadrin's Plate",707,2,0,8,36,13293,0,1,2,30200,2320,0
"Valorous Aegis Plate",708,2,0,512,37,13293,0,1,2,30100,2190,0
"Conqueror's Aegis Plate",709,2,0,0,37,13291,708,1,2,30100,2260,0
"Heroes' Redemption Plate",710,2,0,512,38,13293,0,1,2,30001,2000,0
"Valorous Redemption Plate",711,2,0,0,38,13291,710,1,2,30001,2130,0
"Time Lord's Regalia",712,128,0,512,32,13193,0,1,3,40300,3970,0
"Time Lord's Regalia",713,128,0,512,32,1641,712,1,3,40300,3840,0
"Time Lord's Regalia",714,128,0,0,32,2015,712,1,3,40300,4100,0
"Firehawk Robes of Conflagration",715,128,0,512,33,13193,0,1,3,40200,3780,0
"Firehawk Robes of Conflagration",716,128,0,0,33,2015,715,1,3,40200,3910,0
"Firelord's Vestments",717,128,0,512,34,13193,0,1,3,40000,3590,0
"Firelord's Vestments",718,128,0,0,34,2015,717,1,3,40200,3720,0
"Bloodmage's Regalia",719,128,0,512,35,13293,0,1,2,30300,2510,0
"Sanctified Bloodmage's Regalia",720,128,0,512,35,13291,719,1,2,30300,2640,0
"Sanctified Bloodmage's Regalia",721,128,0,0,35,13292,719,1,2,30300,2770,0
"Khadgar's Regalia",722,128,0,4,36,13293,0,1,2,30200,2320,0
"Sunstrider's Regalia",723,128,0,8,36,13293,0,1,2,30200,2320,0
"Valorous Kirin Tor Garb",724,128,0,512,37,13293,0,1,2,30100,2190,0
"Conqueror's Kirin Tor Garb",725,128,0,0,37,13291,724,1,2,30100,2260,0
"Heroes' Frostfire Garb",726,128,0,512,38,13293,0,1,2,30001,2000,0
"Valorous Frostfire Garb",727,128,0,0,38,13291,726,1,2,30001,2130,0
"Wyrmstalker Battlegear",728,4,0,512,32,13193,0,1,3,40300,3970,0
"Wyrmstalker Battlegear",729,4,0,512,32,1641,728,1,3,40300,3840,0
"Wyrmstalker Battlegear",730,4,0,0,32,2015,728,1,3,40300,4100,0
"Flamewaker's Battlegear",731,4,0,512,33,13193,0,1,3,40200,3780,0
"Flamewaker's Battlegear",732,4,0,0,33,2015,731,1,3,40200,3910,0
"Lightning-Charged Battlegear",733,4,0,512,34,13193,0,1,3,40000,3590,0
"Lightning-Charged Battlegear",734,4,0,0,34,2015,733,1,3,40200,3720,0
"Ahn'Kahar Blood Hunter's Battlegear",735,4,0,512,35,13293,0,1,2,30300,2510,0
"Sanctified Ahn'Kahar Blood Hunter's Battlegear",736,4,0,512,35,13291,735,1,2,30300,2640,0
"Sanctified Ahn'Kahar Blood Hunter's Battlegear",737,4,0,0,35,13292,735,1,2,30300,2770,0
"Windrunner's Pursuit",738,4,0,8,36,13293,0,1,2,30200,2320,0
"Windrunner's Battlegear",739,4,0,4,36,13293,0,1,2,30200,2320,0
"Valorous Scourgestalker Battlegear",740,4,0,512,37,13293,0,1,2,30100,2190,0
"Conqueror's Scourgestalker Battlegear",741,4,0,0,37,13291,740,1,2,30100,2260,0
"Heroes' Cryptstalker Battlegear",742,4,0,512,38,13293,0,1,2,30001,2000,0
"Valorous Cryptstalker Battlegear",743,4,0,0,38,13291,742,1,2,30001,2130,0
"Vicious Gladiator's Ringmail Armor",747,64,46539,272,19,13301,0,1,3,40000,3520,0
"Vicious Gladiator's Ringmail Armor",748,64,0,274,19,3859,747,1,3,40000,3522,0
"Vicious Gladiator's Leather Armor",749,8,46537,272,19,13301,0,1,3,40000,3520,0
"Vicious Gladiator's Leather Armor",750,8,0,274,19,3859,749,1,3,40000,3522,0
"Vicious Gladiator's Scaled Armor",751,2,46541,272,19,13301,0,1,3,40000,3520,0
"Vicious Gladiator's Scaled Armor",752,2,0,274,19,3859,751,1,3,40000,3522,0
"Vicious Gladiator's Silk Armor",753,128,46542,272,19,13301,0,1,3,40000,3520,0
"Vicious Gladiator's Silk Armor",754,128,0,274,19,3859,753,1,3,40000,3522,0
"Vicious Gladiator's Chain Armor",755,4,46533,272,19,13301,0,1,3,40000,3520,0
"Vicious Gladiator's Chain Armor",756,4,0,274,19,3859,755,1,3,40000,3522,0
"Vicious Gladiator's Dragonhide Armor",757,1024,46534,272,19,13301,0,1,3,40000,3520,0
"Vicious Gladiator's Dragonhide Armor",758,1024,0,274,19,3859,757,1,3,40000,3522,0
"Vicious Gladiator's Dreadplate Armor",759,32,46535,272,19,13301,0,1,3,40000,3520,0
"Vicious Gladiator's Dreadplate Armor",760,32,0,274,19,3859,759,1,3,40000,3522,0
"Wrathful Gladiator's Plate Armor",761,1,46582,272,20,13301,0,1,2,30300,2700,0
"Wrathful Gladiator's Felweave Armor",762,256,46580,272,20,13301,0,1,2,30300,2700,0
"Wrathful Gladiator's Ringmail Armor",763,64,46583,272,20,13301,0,1,2,30300,2700,0
"Wrathful Gladiator's Leather Armor",764,8,46581,272,20,13301,0,1,2,30300,2700,0
"Wrathful Gladiator's Scaled Armor",765,2,46585,272,20,13301,0,1,2,30300,2700,0
"Wrathful Gladiator's Silk Armor",766,128,46586,272,20,13301,0,1,2,30300,2700,0
"Wrathful Gladiator's Chain Armor",767,4,46577,272,20,13301,0,1,2,30300,2700,0
"Wrathful Gladiator's Dragonhide Armor",768,1024,46578,272,20,13301,0,1,2,30300,2700,0
"Wrathful Gladiator's Dreadplate Armor",769,32,46579,272,20,13301,0,1,2,30300,2700,0
"Relentless Gladiator's Plate Armor",770,1,46615,272,21,13301,0,1,2,30200,2510,0
"Relentless Gladiator's Felweave Armor",771,256,46613,272,21,13301,0,1,2,30200,2510,0
"Relentless Gladiator's Ringmail Armor",772,64,46616,272,21,13301,0,1,2,30200,2510,0
"Relentless Gladiator's Leather Armor",773,8,46614,272,21,13301,0,1,2,30200,2510,0
"Relentless Gladiator's Scaled Armor",774,2,46618,272,21,13301,0,1,2,30200,2510,0
"Relentless Gladiator's Silk Armor",775,128,46619,272,21,13301,0,1,2,30200,2510,0
"Relentless Gladiator's Chain Armor",776,4,46610,272,21,13301,0,1,2,30200,2510,0
"Relentless Gladiator's Dragonhide Armor",777,1024,46611,272,21,13301,0,1,2,30200,2510,0
"Relentless Gladiator's Dreadplate Armor",778,32,46612,272,21,13301,0,1,2,30200,2510,0
"Furious Gladiator's Plate Armor",779,1,46604,272,22,13301,0,1,2,30100,2321,0
"Furious Gladiator's Felweave Armor",780,256,46602,272,22,13301,0,1,2,30100,2320,0
"Furious Gladiator's Ringmail Armor",781,64,46605,272,22,13301,0,1,2,30100,2321,0
"Furious Gladiator's Leather Armor",782,8,46603,272,22,13301,0,1,2,30100,2321,0
"Furious Gladiator's Scaled Armor",783,2,46607,272,22,13301,0,1,2,30100,2321,0
"Furious Gladiator's Silk Armor",784,128,46608,272,22,13301,0,1,2,30100,2321,0
"Furious Gladiator's Chain Armor",785,4,46599,272,22,13301,0,1,2,30100,2321,0
"Furious Gladiator's Dragonhide Armor",786,1024,46600,272,22,13301,0,1,2,30100,2320,0
"Furious Gladiator's Dreadplate Armor",787,32,46601,272,22,13301,0,1,2,30100,2321,0
"Deadly Gladiator's Plate Armor",788,1,46571,272,23,13301,0,1,2,30001,2131,0
"Deadly Gladiator's Felweave Armor",789,256,46569,272,23,13301,0,1,2,30001,2131,0
"Deadly Gladiator's Ringmail Armor",790,64,46572,272,23,13301,0,1,2,30001,2131,0
"Deadly Gladiator's Leather Armor",791,8,46570,272,23,13301,0,1,2,30001,2131,0
"Deadly Gladiator's Scaled Armor",792,2,46574,272,23,13301,0,1,2,30001,2131,0
"Deadly Gladiator's Silk Armor",793,128,46575,272,23,13301,0,1,2,30001,2131,0
"Deadly Gladiator's Chain Armor",794,4,46566,272,23,13301,0,1,2,30001,2131,0
"Deadly Gladiator's Dragonhide Armor",795,1024,46567,272,23,13301,0,1,2,30001,2131,0
"Deadly Gladiator's Dreadplate Armor",796,32,46568,272,23,13301,0,1,2,30001,2131,0
"Hateful Gladiator's Plate Armor",797,1,46593,272,23,13304,788,1,2,30001,2001,0
"Hateful Gladiator's Felweave Armor",798,256,46591,272,23,13304,789,1,2,30001,2001,0
"Hateful Gladiator's Ringmail Armor",799,64,46594,272,23,13304,790,1,2,30001,2001,0
"Hateful Gladiator's Leather Armor",800,8,46592,272,23,13304,791,1,2,30001,2001,0
"Hateful Gladiator's Scaled Armor",801,2,46596,272,23,13304,792,1,2,30001,2001,0
"Hateful Gladiator's Silk Armor",802,128,46597,272,23,13304,793,1,2,30001,2001,0
"Hateful Gladiator's Chain Armor",803,4,46588,272,23,13304,794,1,2,30001,2001,0
"Hateful Gladiator's Dragonhide Armor",804,1024,46589,272,23,13304,795,1,2,30001,2001,0
"Hateful Gladiator's Dreadplate Armor",805,32,46590,272,23,13304,796,1,2,30001,2001,0
"Savage Gladiator's Plate Armor",806,1,46560,272,23,13306,788,1,2,30001,2001,0
"Savage Gladiator's Felweave Armor",807,256,46558,272,23,13306,789,1,2,30001,2001,0
"Savage Gladiator's Ringmail Armor",808,64,46561,272,23,13306,790,1,2,30001,2001,0
"Savage Gladiator's Leather Armor",809,8,46559,272,23,13306,791,1,2,30001,2001,0
"Savage Gladiator's Scaled Armor",810,2,46563,272,23,13306,792,1,2,30001,2001,0
"Savage Gladiator's Silk Armor",811,128,46564,272,23,13306,793,1,2,30001,2001,0
"Savage Gladiator's Chain Armor",812,4,46555,272,23,13306,794,1,2,30001,2001,0
"Savage Gladiator's Dragonhide Armor",813,1024,46556,272,23,13306,795,1,2,30001,2001,0
"Savage Gladiator's Dreadplate Armor",814,32,46557,272,23,13306,796,1,2,30001,2001,0
"Deep Earth Vestments",815,1024,0,512,32,13193,0,1,3,40300,3970,0
"Deep Earth Vestments",816,1024,0,512,32,1641,815,1,3,40300,3840,0
"Deep Earth Vestments",817,1024,0,0,32,2015,815,1,3,40300,4100,0
"Obsidian Arborweave Vestments",818,1024,0,512,33,13193,0,1,3,40200,3780,0
"Obsidian Arborweave Vestments",819,1024,0,0,33,2015,818,1,3,40200,3910,0
"Stormrider's Vestments",820,1024,0,512,34,13193,0,1,3,40000,3590,0
"Stormrider's Vestments",821,1024,0,0,34,2015,820,1,3,40200,3720,0
"Lasherweave Battlegear",822,1024,0,512,35,13293,0,1,2,30300,2510,0
"Sanctified Lasherweave Battlegear",823,1024,0,512,35,13291,822,1,2,30300,2640,0
"Sanctified Lasherweave Battlegear",824,1024,0,0,35,13292,822,1,2,30300,2770,0
"Malfurion's Battlegear",825,1024,0,4,36,13293,0,1,2,30200,2320,0
"Runetotem's Battlegear",826,1024,0,8,36,13293,0,1,2,30200,2320,0
"Valorous Nightsong Battlegear",827,1024,0,512,37,13293,0,1,2,30100,2190,0
"Conqueror's Nightsong Battlegear",828,1024,0,0,37,13291,827,1,2,30100,2260,0
"Heroes' Dreamwalker Battlegear",829,1024,0,512,38,13293,0,1,2,30001,2000,0
"Valorous Dreamwalker Battlegear",830,1024,0,0,38,13291,829,1,2,30001,2130,0
"Necrotic Boneplate Armor",831,32,0,512,32,13193,0,1,3,40300,3970,0
"Necrotic Boneplate Armor",832,32,0,512,32,1641,831,1,3,40300,3840,0
"Necrotic Boneplate Armor",833,32,0,0,32,2015,831,1,3,40300,4100,0
"Elementium Deathplate Battlearmor",834,32,0,512,33,13193,0,1,3,40300,3780,0
"Elementium Deathplate Battlearmor",835,32,0,0,33,2015,834,1,3,40200,3910,0
"Magma Plated Battlearmor",836,32,0,512,34,13193,0,1,3,40000,3590,0
"Magma Plated Battlearmor",837,32,0,0,34,2015,836,1,3,40200,3720,0
"Scourgelord's Plate",838,32,0,512,35,13293,0,1,2,30300,2510,0
"Sanctified Scourgelord's Plate",839,32,0,512,35,13291,838,1,2,30300,2640,0
"Sanctified Scourgelord's Plate",840,32,0,0,35,13292,838,1,2,30300,2770,0
"Koltira's Battlegear",841,32,0,8,36,13293,0,1,2,30200,2320,0
"Thassarian's Battlegear",842,32,0,4,36,13293,0,1,2,30200,2320,0
"Valorous Darkruned Plate",843,32,0,512,37,13293,0,1,2,30100,2190,0
"Conqueror's Darkruned Plate",844,32,0,0,37,13291,843,1,2,30100,2260,0
"Heroes' Scourgeborne Plate",845,32,0,512,38,13293,0,1,2,30001,2000,0
"Valorous Scourgeborne Plate",846,32,0,0,38,13291,845,1,2,30001,2130,0
"Onslaught Armor",847,1,0,0,39,13193,0,1,1,20100,1460,0
"Destroyer Armor",848,1,0,0,40,13193,0,1,1,20003,1330,0
"Warbringer Armor",849,1,0,0,41,13193,0,1,1,20000,1200,0
"Dreadnaught's Battlegear",850,1,0,2,42,13193,0,1,0,20000,920,0
"Conqueror's Battlegear",851,1,0,0,51,13193,0,1,0,10900,880,0
"Battlegear of Wrath",852,1,0,0,43,13193,0,1,0,10600,760,0
"Battlegear of Might",853,1,0,0,44,13193,0,1,0,0,660,0
"Deathmist Raiment",854,256,0,2,53,13193,0,1,0,0,650,0
"Sorcerer's Regalia",855,128,0,2,53,13193,0,1,0,0,650,0
"Beastmaster Armor",856,4,0,2,53,13193,0,1,0,0,650,0
"Darkmantle Armor",857,8,0,2,53,13193,0,1,0,0,650,0
"Feralheart Raiment",858,1024,0,2,53,13193,0,1,0,0,650,0
"Soulforge Armor",859,2,0,2,53,13193,0,1,0,0,650,0
"The Five Thunders",860,64,0,2,53,13193,0,1,0,0,650,0
"Battlegear of Heroism",861,1,0,2,53,13193,0,1,0,0,650,0
"Malefic Raiment",862,256,0,0,39,13193,0,1,1,20100,1460,0
"Corruptor Raiment",863,256,0,0,40,13193,0,1,1,20003,1330,0
"Voidheart Raiment",864,256,0,0,41,13193,0,1,1,20000,1200,0
"Plagueheart Raiment",865,256,0,2,42,13193,0,1,0,20000,920,0
"Doomcaller's Attire",866,256,0,0,51,13193,0,1,0,10900,880,0
"Nemesis Raiment",867,256,0,0,43,13193,0,1,0,10600,760,0
"Felheart Raiment",868,256,0,0,44,13193,0,1,0,0,660,0
"Skyshatter Raiment",869,64,0,0,50,13305,0,1,1,20400,1540,0
"Skyshatter Regalia",870,64,0,0,39,13193,0,1,1,20100,1460,0
"Cataclysm Regalia",871,64,0,0,40,13193,0,1,1,20003,1330,0
"Cyclone Regalia",872,64,0,0,41,13193,0,1,1,20000,1200,0
"The Earthshatterer",873,64,0,2,42,13193,0,1,0,20000,920,0
"Stormcaller's Garb",874,64,0,0,51,13193,0,1,0,10900,880,0
"The Ten Storms",875,64,0,0,43,13193,0,1,0,10600,760,0
"The Earthfury",876,64,0,0,44,13193,0,1,0,0,660,0
"Cataclysmic Gladiator's Arsenal",877,0,0,275,0,0,0,1,3,40300,4102,0
"Cataclysmic Gladiator's Arsenal",878,0,46532,273,0,0,0,1,3,40300,3840,0
"Ruthless Gladiator's Arsenal",879,0,46554,273,0,0,0,1,3,40200,3780,0
"Ruthless Gladiator's Arsenal",880,0,0,275,0,0,0,1,3,40200,3912,0
"Vicious Gladiator's Arsenal",881,0,46543,273,0,0,0,1,3,40000,3590,0
"Vicious Gladiator's Arsenal",882,0,0,275,0,0,0,1,3,40000,3592,0
"Wrathful Gladiator's Arsenal",883,0,46587,273,0,0,0,1,2,30300,2640,0
"Wrathful Gladiator's Arsenal",884,0,0,275,0,0,0,1,2,30300,2642,0
"Relentless Gladiator's Arsenal",885,0,46620,273,0,0,0,1,2,30200,2510,0
"Relentless Gladiator's Arsenal",886,0,0,275,0,0,0,1,2,30200,2512,0
"Slayer's Battlegear",887,8,0,0,50,13305,0,1,1,20400,1540,0
"Slayer's Armor",888,8,0,0,39,13193,0,1,1,20100,1460,0
Deathmantle,889,8,0,0,40,13193,0,1,1,20003,1330,0
Netherblade,890,8,0,0,41,13193,0,1,1,20000,1200,0
"Bonescythe Armor",891,8,0,2,42,13193,0,1,0,20000,920,0
"Deathdealer's Embrace",892,8,0,0,51,13193,0,1,0,10900,880,0
"Bloodfang Armor",893,8,0,0,43,13193,0,1,0,10600,760,0
"Nightslayer Armor",894,8,0,0,44,13193,0,1,0,0,660,0
"Lightbringer Battlegear",895,2,0,0,50,13305,0,1,1,20400,1540,0
"Lightbringer Armor",896,2,0,0,39,13193,0,1,1,20100,1460,0
"Crystalforge Armor",897,2,0,0,40,13193,0,1,1,20003,1330,0
"Aldor Regalia",898,128,0,0,41,13193,0,1,1,20000,1200,0
"Redemption Armor",899,2,0,2,42,13193,0,1,0,20000,920,0
"Avenger's Battlegear",900,2,0,0,51,13193,0,1,0,10900,880,0
"Judgment Armor",901,2,0,0,43,13193,0,1,0,10600,760,0
"Lawbringer Armor",902,2,0,0,44,13193,0,1,0,0,660,0
"Tempest Garb",903,128,0,0,50,13305,0,1,1,20400,1540,0
"Tempest Regalia",904,128,0,0,39,13193,0,1,1,20100,1460,0
"Tirisfal Regalia",905,128,0,0,40,13193,0,1,1,20003,1330,0
"Justicar Armor",906,2,0,0,41,13193,0,1,1,20000,1200,0
"Frostfire Regalia",907,128,0,2,42,13193,0,1,0,20000,920,0
"Enigma Vestments",908,128,0,0,51,13193,0,1,0,10900,880,0
"Netherwind Regalia",909,128,0,0,43,13193,0,1,0,10600,760,0
"Arcanist Regalia",910,128,0,0,44,13193,0,1,0,0,660,0
"Gronnstalker's Battlegear",911,4,0,0,50,13305,0,1,1,20400,1540,0
"Gronnstalker's Armor",912,4,0,0,39,13193,0,1,1,20100,1460,0
"Demon Stalker Armor",913,4,0,0,41,13193,0,1,1,20000,1200,0
"Cryptstalker Armor",914,4,0,2,42,13193,0,1,0,20000,920,0
"Striker's Garb",915,4,0,0,51,13193,0,1,0,10900,880,0
"Dragonstalker Armor",916,4,0,0,43,13193,0,1,0,10600,760,0
"Giantstalker Armor",917,4,0,0,44,13193,0,1,0,0,660,0
"Rift Stalker Armor",918,4,0,0,40,13193,0,1,1,20003,1330,0
"Thunderheart Regalia",919,1024,0,0,50,13305,0,1,1,20400,1540,0
"Thunderheart Raiment",920,1024,0,0,39,13193,0,1,1,20100,1460,0
"Nordrassil Raiment",921,1024,0,0,40,13193,0,1,1,20003,1330,0
"Malorne Raiment",922,1024,0,0,41,13193,0,1,1,20000,1200,0
"Furious Gladiator's Arsenal",923,0,46609,273,0,0,0,1,2,30100,2321,0
"Dreamwalker Raiment",924,1024,0,2,42,13193,0,1,0,20000,920,0
"Furious Gladiator's Arsenal",925,0,0,275,0,0,0,1,2,30100,2322,0
"Genesis Raiment",926,1024,0,0,51,13193,0,1,0,10900,880,0
"Stormrage Raiment",927,1024,0,0,43,13193,0,1,0,10600,760,0
"Cenarion Raiment",928,1024,0,0,44,13193,0,1,0,0,660,0
"Deadly Gladiator's Arsenal",929,0,46576,273,0,0,0,1,2,30001,2131,0
"Savage Gladiator's Arsenal",930,0,46565,273,0,0,0,1,2,30001,2001,0
"Onslaught Battlegear",931,1,0,0,50,13305,0,1,1,20400,1540,0
"Malefic Regalia",932,256,0,0,50,13305,0,1,1,20400,1540,0
"Regalia of Shackled Elements",933,64,87049,768,8,13193,0,1,6,70001,8751,0
"Regalia of Shackled Elements",934,64,87046,768,8,2015,933,1,6,70001,8752,0
"Regalia of Shackled Elements",935,64,87050,256,8,13145,933,1,6,70001,8753,0
"Regalia of Shackled Elements",936,64,87047,768,8,1641,933,1,6,70001,8750,0
"Warplate of the Obsidian Aspect",937,1,87061,768,8,13193,0,1,6,70001,8751,0
"Warplate of the Obsidian Aspect",938,1,87060,768,8,2015,937,1,6,70001,8752,0
"Warplate of the Obsidian Aspect",939,1,87062,256,8,13145,937,1,6,70001,8753,0
"Warplate of the Obsidian Aspect",940,1,87059,768,8,1641,937,1,6,70001,8750,0
"Legacy of Azj'aqir",941,256,87024,768,8,1641,315,1,6,70001,8750,0
"Doomblade Battlegear",942,8,87039,768,8,13193,0,1,6,70001,8751,0
"Doomblade Battlegear",943,8,87038,768,8,2015,942,1,6,70001,8752,0
"Doomblade Battlegear",944,8,87041,256,8,13145,942,1,6,70001,8753,0
"Doomblade Battlegear",945,8,87040,768,8,1641,942,1,6,70001,8750,0
"Brutal Gladiator's Plate Armor",946,1,46635,272,24,13301,0,1,1,20400,1591,0
"Brutal Gladiator's Felweave Armor",947,256,46633,272,24,13301,0,1,1,20400,1591,0
"Brutal Gladiator's Ringmail Armor",948,64,46636,272,24,13301,0,1,1,20400,1591,0
"Brutal Gladiator's Leather Armor",949,8,46634,272,24,13301,0,1,1,20400,1591,0
"Brutal Gladiator's Scaled Armor",950,2,46638,272,24,13301,0,1,1,20400,1591,0
"Brutal Gladiator's Silk Armor",951,128,46639,272,24,13301,0,1,1,20400,1591,0
"Brutal Gladiator's Chain Armor",952,4,46631,272,24,13301,0,1,1,20400,1591,0
"Brutal Gladiator's Dragonhide Armor",953,1024,46632,272,24,13301,0,1,1,20400,1591,0
"Vengeful Gladiator's Plate Armor",954,1,46645,272,25,13301,0,1,1,20100,1461,0
"Vengeful Gladiator's Felweave Armor",955,256,46643,272,25,13301,0,1,1,20100,1461,0
"Vengeful Gladiator's Ringmail Armor",956,64,46646,272,25,13301,0,1,1,20100,1461,0
"Vengeful Gladiator's Leather Armor",957,8,46644,272,25,13301,0,1,1,20100,1461,0
"Vengeful Gladiator's Scaled Armor",958,2,46648,272,25,13301,0,1,1,20100,1461,0
"Vengeful Gladiator's Silk Armor",959,128,46649,272,25,13301,0,1,1,20100,1461,0
"Vengeful Gladiator's Chain Armor",960,4,46641,272,25,13301,0,1,1,20100,1461,0
"Vengeful Gladiator's Dragonhide Armor",961,1024,46642,272,25,13301,0,1,1,20100,1461,0
"Merciless Gladiator's Plate Armor",962,1,46655,272,26,13301,0,1,1,20003,1361,0
"Merciless Gladiator's Felweave Armor",963,256,46653,272,26,13301,0,1,1,20003,1361,0
"Merciless Gladiator's Ringmail Armor",964,64,46656,272,26,13301,0,1,1,20003,1361,0
"Merciless Gladiator's Leather Armor",965,8,46654,272,26,13301,0,1,1,20003,1361,0
"Merciless Gladiator's Scaled Armor",966,2,46658,272,26,13301,0,1,1,20003,1361,0
"Merciless Gladiator's Silk Armor",967,128,46659,272,26,13301,0,1,1,20003,1361,0
"Merciless Gladiator's Chain Armor",968,4,46651,272,26,13301,0,1,1,20003,1361,0
"Merciless Gladiator's Dragonhide Armor",969,1024,46652,272,26,13301,0,1,1,20003,1361,0
"Gladiator's Felweave Armor",970,256,46623,272,27,13301,0,1,1,20000,1231,0
"Gladiator's Ringmail Armor",971,64,46626,272,27,13301,0,1,1,20000,1231,0
"Gladiator's Leather Armor",972,8,46624,272,27,13301,0,1,1,20000,1231,0
"Gladiator's Satin Armor",973,16,46627,272,27,13301,0,1,1,20000,1231,0
"Gladiator's Scaled Armor",974,2,46628,272,27,13301,0,1,1,20000,1231,0
"Gladiator's Silk Armor",975,128,46629,272,27,13301,0,1,1,20000,1231,0
"Gladiator's Chain Armor",976,4,46621,272,27,13301,0,1,1,20000,1231,0
"Gladiator's Dragonhide Armor",977,1024,46622,272,27,13301,0,1,1,20000,1231,0
"Battleplate of the Highlord",978,2,87057,768,8,13193,0,1,6,70001,8751,0
"Battleplate of the Highlord",979,2,87056,768,8,2015,978,1,6,70001,8752,0
"Battleplate of the Highlord",980,2,87058,256,8,13145,978,1,6,70001,8753,0
"Battleplate of the Highlord",981,2,87055,768,8,1641,978,1,6,70001,8750,0
"Vestments of Enveloped Dissonance",982,512,87036,768,8,13193,0,1,6,70001,8751,0
"Vestments of Enveloped Dissonance",983,512,87034,768,8,2015,982,1,6,70001,8752,0
"Vestments of Enveloped Dissonance",984,512,87037,256,8,13145,982,1,6,70001,8753,0
"Vestments of Enveloped Dissonance",985,512,87035,768,8,1641,982,1,6,70001,8750,0
"Regalia of Everburning Knowledge",986,128,87015,768,8,13193,0,1,6,70001,8751,0
"Regalia of Everburning Knowledge",987,128,87014,768,8,2015,986,1,6,70001,8752,0
"Regalia of Everburning Knowledge",988,128,87017,256,8,13145,986,1,6,70001,8753,0
"Regalia of Everburning Knowledge",989,128,87016,768,8,1641,986,1,6,70001,8750,0
"Eagletalon Battlegear",990,4,87042,768,8,13193,0,1,6,70001,8751,0
"Eagletalon Battlegear",991,4,87043,768,8,2015,990,1,6,70001,8752,0
"Eagletalon Battlegear",992,4,87045,256,8,13145,990,1,6,70001,8753,0
"Eagletalon Battlegear",993,4,87044,768,8,1641,990,1,6,70001,8750,0
"Garb of the Astral Warden",994,1024,87031,768,8,13193,0,1,6,70001,8751,0
"Garb of the Astral Warden",995,1024,87030,768,8,2015,994,1,6,70001,8752,0
"Garb of the Astral Warden",996,1024,87033,256,8,13145,994,1,6,70001,8753,0
"Garb of the Astral Warden",997,1024,87032,768,8,1641,994,1,6,70001,8750,0
"Vestment of Second Sight",998,2048,87026,768,8,13193,0,1,6,70001,8751,0
"Vestment of Second Sight",999,2048,87027,768,8,2015,998,1,6,70001,8752,0
"Vestment of Second Sight",1000,2048,87029,256,8,13145,998,1,6,70001,8753,0
"Vestment of Second Sight",1001,2048,87028,768,8,1641,998,1,6,70001,8750,0
"Dreadwyrm Battleplate",1002,32,87053,768,8,13193,0,1,6,70001,8751,0
"Dreadwyrm Battleplate",1003,32,87051,768,8,2015,1002,1,6,70001,8752,0
"Dreadwyrm Battleplate",1004,32,87054,256,8,13145,1002,1,6,70001,8753,0
"Dreadwyrm Battleplate",1005,32,87052,768,8,1641,1002,1,6,70001,8750,0
"Brutal Gladiator's Arsenal",1006,0,46640,273,0,0,0,1,1,20400,1541,0
"Vengeful Gladiator's Arsenal",1007,0,46650,273,0,0,0,1,1,20100,1461,0
"Merciless Gladiator's Arsenal",1008,0,46660,273,0,0,0,1,1,20003,1361,0
"Gladiator's Arsenal",1009,0,46630,273,0,0,0,1,1,20000,1231,0
"Tyrannical Gladiator's Dreadplate Armor",1010,32,0,278,16,3859,267,1,4,50100,4962,0
"Tyrannical Gladiator's Dreadplate Armor",1011,32,0,282,16,3859,256,1,4,50100,4962,0
"Tyrannical Gladiator's Dragonhide Armor",1012,1024,0,278,16,3859,266,1,4,50100,4962,0
"Tyrannical Gladiator's Dragonhide Armor",1013,1024,0,282,16,3859,255,1,4,50100,4962,0
"Tyrannical Gladiator's Chain Armor",1014,4,0,278,16,3859,265,1,4,50100,4962,0
"Tyrannical Gladiator's Chain Armor",1015,4,0,282,16,3859,254,1,4,50100,4962,0
"Tyrannical Gladiator's Silk Armor",1016,128,0,278,16,3859,275,1,4,50100,4962,0
"Tyrannical Gladiator's Silk Armor",1017,128,0,282,16,3859,264,1,4,50100,4962,0
"Tyrannical Gladiator's Ironskin Armor",1018,512,0,278,16,3859,269,1,4,50100,4962,0
"Tyrannical Gladiator's Ironskin Armor",1019,512,0,282,16,3859,259,1,4,50100,4962,0
"Tyrannical Gladiator's Scaled Armor",1020,2,0,278,16,3859,274,1,4,50100,4962,0
"Tyrannical Gladiator's Scaled Armor",1021,2,0,282,16,3859,263,1,4,50100,4962,0
"Tyrannical Gladiator's Leather Armor",1022,8,0,278,16,3859,270,1,4,50100,4962,0
"Tyrannical Gladiator's Leather Armor",1023,8,0,282,16,3859,260,1,4,50100,4962,0
