ID,Flags,ExpansionID,HPScalingCurveID,DMGScalingCurveID,HPPrimaryStatScalingCurveID,DMGPrimaryStatScalingCurveID,PrimaryStatScalingModPlayerDataElementCharacterID,PrimaryStatScalingModPlayerDataElementCharacterMultiplier,MinLevelSquish,MaxLevelSquish,MinLevelScalingOffset,MaxLevelScalingOffset,AllowedMinOffset,AllowedMaxOffset,LfgMinLevel,LfgMaxLevel,ILevel,XpMultQuest
367,0,-3,0,0,0,0,0,0,20,0,0,2,0,0,0,0,0,1
368,0,-3,0,0,0,0,0,0,25,0,0,2,0,0,0,0,0,1
369,0,-3,0,0,0,0,0,0,30,0,0,2,0,0,0,0,0,1
370,0,-3,0,0,0,0,0,0,35,0,0,2,0,0,0,0,0,1
371,0,-3,0,0,0,0,0,0,1,1,0,0,0,255,0,0,0,1
372,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
373,0,-3,0,0,0,0,0,0,1,0,0,2,0,255,0,0,0,1
374,0,-3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1
375,0,-3,0,0,0,0,0,0,10,0,0,2,0,0,0,0,0,1
376,0,0,0,0,0,0,0,0,25,0,0,2,0,0,0,0,0,1
377,0,3,0,0,0,0,0,0,30,35,0,0,0,0,0,0,0,1
378,0,-3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1
379,0,-3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1
380,0,-3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1
381,0,-3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1
382,0,-3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1
383,0,-3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1
384,0,-3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1
385,0,-3,0,0,0,0,0,0,20,0,0,2,0,0,0,0,0,1
386,0,-3,0,0,0,0,0,0,20,0,0,2,0,0,0,0,0,1
387,0,-3,0,0,0,0,0,0,25,0,0,2,0,0,0,0,0,1
388,0,-3,0,0,0,0,0,0,30,0,0,2,0,0,0,0,0,1
389,0,-3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1
390,0,-3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1
391,0,-3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1
392,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1
393,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
394,0,-3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1
395,0,-3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1
396,0,-3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1
397,0,-3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1
398,0,-3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1
399,0,-3,0,0,0,0,0,0,20,0,0,2,0,0,0,0,0,1
400,0,-3,0,0,0,0,0,0,21,0,0,2,0,0,0,0,0,1
401,0,-3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1
402,0,-3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1
403,0,-3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1
404,0,-3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1
405,0,-3,0,0,0,0,0,0,13,0,0,2,0,0,0,0,0,1
406,0,-3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1
407,0,-3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1
408,0,-3,0,0,0,0,0,0,10,0,0,2,0,0,0,0,0,1
409,0,-3,0,0,0,0,0,0,20,0,0,2,0,0,0,0,0,1
410,0,6,0,0,0,0,0,0,10,45,0,0,0,0,0,0,0,1
411,0,0,0,0,0,0,0,0,30,0,0,2,0,0,0,0,0,1
412,0,-3,0,0,0,0,0,0,20,0,0,2,0,0,0,0,0,1
413,0,5,0,0,0,0,0,0,20,40,0,0,0,0,0,0,0,1
414,0,-3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1
415,0,5,0,0,0,0,0,0,30,40,0,0,0,0,0,0,0,1
416,0,3,0,0,0,0,0,0,30,35,0,0,0,0,0,0,0,1
417,0,-3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1
418,0,-3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1
419,0,-3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1
420,0,-3,0,0,0,0,0,0,10,0,0,2,0,0,0,0,0,1
421,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1
422,0,0,0,0,0,0,0,0,13,0,0,2,0,0,0,0,0,1
423,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1
424,0,-3,0,0,0,0,0,0,30,0,0,2,0,0,0,0,0,1
425,0,-3,63296,63295,0,0,0,0,10,0,0,2,0,0,0,0,0,1
426,0,-3,84931,84932,0,0,0,0,1,0,0,2,0,0,0,0,0,1
427,0,-3,0,0,0,0,0,0,25,0,0,2,0,0,0,0,0,1
428,0,-3,0,0,0,0,0,0,20,0,0,2,0,0,0,0,0,1
429,0,-3,0,0,0,0,0,0,40,0,0,2,0,0,0,0,0,1
430,0,5,0,0,0,0,0,0,40,40,0,0,0,0,0,0,0,1
431,32,6,0,0,0,0,0,0,10,45,0,0,0,0,0,0,0,1
432,0,5,0,0,0,0,0,0,38,40,0,0,0,0,0,0,0,1
433,0,-3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1
434,0,-3,0,0,0,0,0,0,40,0,0,2,0,0,0,0,0,1
435,0,-3,0,0,0,0,0,0,40,0,0,2,0,0,0,0,0,1
436,0,6,0,0,0,0,0,0,5,45,0,0,0,0,0,0,0,1
437,0,-3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1
438,0,-3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1
439,33,1,0,0,0,0,0,0,30,0,0,2,0,0,0,0,0,1
440,33,2,0,0,0,0,0,0,30,0,0,2,0,255,0,0,0,1
441,32,3,0,0,86539,87161,0,0,10,0,0,2,0,0,0,0,0,1
442,0,4,0,0,86539,87161,0,0,10,0,0,2,0,0,0,0,0,1
443,0,-3,0,0,0,0,0,0,10,0,0,2,0,0,0,0,0,1
444,0,-3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1
445,0,-3,0,0,0,0,0,0,13,0,0,2,0,0,0,0,0,1
446,32,6,0,0,0,0,0,0,10,45,0,0,0,0,0,0,0,1
450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
463,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
464,0,7,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,1
465,32,-3,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1
466,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
467,0,7,0,0,0,0,0,0,35,60,0,0,0,0,0,0,0,1
468,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
469,0,-3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1
470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
475,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
476,32,6,0,0,0,0,0,0,45,45,0,0,0,0,0,0,0,1
477,32,6,0,0,0,0,0,0,45,45,0,0,0,0,0,0,0,1
478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
479,128,-3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1
480,32,6,0,0,0,0,0,0,10,45,0,0,0,0,0,0,0,1
481,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1
482,0,-3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1
483,0,-3,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1
484,32,6,0,0,0,0,0,0,10,45,0,0,0,0,0,0,0,1
485,32,6,0,0,0,0,0,0,10,45,0,0,0,0,0,0,0,1
486,32,6,0,0,0,0,0,0,10,45,0,0,0,0,0,0,0,1
487,0,0,0,0,0,0,0,0,45,45,0,0,0,0,0,0,0,1
488,32,6,0,0,0,0,0,0,10,45,0,0,0,0,0,0,0,1
490,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
492,0,7,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,1
493,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
494,32,7,0,0,0,0,0,0,10,60,0,0,0,0,0,0,0,1
496,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
497,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
498,32,6,0,0,0,0,0,0,45,45,0,0,0,0,0,0,0,1
499,32,6,0,0,0,0,0,0,45,45,0,0,0,0,0,0,0,1
500,32,7,0,0,0,0,0,0,10,60,0,0,0,0,10,60,0,1
501,32,7,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,1
502,32,7,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,1
503,32,7,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,1
504,32,7,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,1
505,32,7,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,1
506,32,7,0,0,0,0,0,0,50,50,0,0,0,255,0,0,0,1
507,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
517,32,7,0,0,0,0,0,0,40,0,0,2,0,255,0,0,0,1
617,32,6,0,0,0,0,0,0,0,0,2,2,0,255,0,0,0,1
618,32,6,0,0,0,0,0,0,45,45,0,0,0,255,0,0,0,1
619,32,6,0,0,0,0,0,0,45,45,0,0,0,0,0,0,0,1
620,32,6,0,0,0,0,0,0,45,45,0,0,0,0,0,0,0,1
621,32,6,0,0,0,0,0,0,45,45,0,0,0,0,0,0,0,1
622,32,6,0,0,0,0,0,0,45,45,0,0,0,0,0,0,0,1
623,129,-3,0,0,0,0,0,0,80,90,0,0,0,0,0,0,0,1
624,32,6,0,0,0,0,0,0,45,45,0,0,0,0,0,0,0,1
625,32,6,0,0,0,0,0,0,45,45,0,0,0,0,0,0,0,1
626,32,6,0,0,0,0,0,0,45,45,0,0,0,0,0,0,0,1
627,32,6,0,0,0,0,0,0,45,45,0,0,0,255,0,0,0,1
628,32,6,0,0,0,0,0,0,45,45,0,0,0,0,0,0,0,1
629,32,6,0,0,0,0,0,0,45,45,0,0,0,0,0,0,0,1
630,4,6,0,0,0,0,0,0,40,45,0,0,0,0,0,0,0,1
631,0,6,0,0,0,0,0,0,30,30,0,0,0,255,0,0,0,1
632,0,-3,0,0,0,0,0,0,60,90,0,0,0,255,0,0,0,1
633,0,6,0,0,0,0,0,0,10,45,0,0,0,0,0,0,0,1
634,32,6,0,0,0,0,0,0,45,45,0,0,0,0,0,0,0,1
635,32,6,0,0,0,0,0,0,45,45,0,0,0,0,0,0,0,1
636,32,6,0,0,0,0,0,0,45,45,0,0,0,255,0,0,0,1
637,32,6,0,0,0,0,0,0,45,45,0,0,0,0,0,0,0,1
638,32,6,0,0,0,0,0,0,45,45,0,0,0,255,0,0,0,1
639,32,6,0,0,0,0,0,0,45,45,0,0,0,0,0,0,0,1
640,32,6,0,0,0,0,0,0,45,45,0,0,0,0,0,0,0,1
641,32,6,0,0,0,0,0,0,45,45,0,0,0,255,0,0,0,1
642,0,6,0,0,0,0,0,0,10,45,0,0,0,255,0,0,0,1
644,32,7,0,0,0,0,0,0,50,50,0,0,0,255,0,0,0,1
645,32,7,0,0,0,0,0,0,50,50,0,0,0,255,0,0,0,1
646,0,7,0,0,0,0,0,0,10,50,0,0,0,0,0,0,0,1
650,32,6,0,0,0,0,0,0,10,45,0,0,0,0,0,0,0,1
651,0,-3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
653,0,0,0,0,0,0,0,0,1,30,0,0,0,0,0,0,0,1
654,4,2,0,0,0,0,0,0,25,30,0,0,0,0,0,0,0,1
655,4,1,0,0,0,0,0,0,25,30,0,0,0,0,0,0,0,1
656,0,3,0,0,0,0,0,0,30,35,0,0,0,0,0,0,0,1
657,0,4,0,0,0,0,0,0,10,35,0,0,0,0,0,0,0,1
658,4,5,0,0,0,0,0,0,35,40,0,0,0,0,0,0,0,1
659,4,6,0,0,0,0,0,0,40,45,0,0,0,0,0,0,0,1
662,0,2,0,0,0,0,0,0,30,30,0,0,0,0,0,0,0,1
663,0,-3,8863,8863,0,0,0,0,20,0,0,2,0,0,0,0,0,1
664,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,0,1
666,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,0,1
667,0,3,0,0,0,0,0,0,35,35,0,0,0,0,0,0,0,1
668,0,4,0,0,0,0,0,0,35,35,0,0,0,0,0,0,0,1
669,0,5,0,0,0,0,0,0,40,40,0,0,0,0,0,0,0,1
670,32,7,8460,8429,0,0,0,0,50,50,0,0,0,255,0,0,0,1
671,0,-3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1
672,32,6,0,0,0,0,0,0,45,45,0,0,0,0,0,0,0,1
673,0,-3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1
674,32,7,0,0,0,0,0,0,10,0,0,2,0,255,0,0,0,1
676,0,1,0,0,0,0,0,0,10,30,0,0,0,0,0,0,0,1
677,0,2,0,0,0,0,0,0,10,30,0,0,0,0,0,0,0,1
678,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
679,0,3,0,0,0,0,0,0,30,35,0,0,0,0,0,0,0,1
680,0,4,0,0,0,0,0,0,10,35,0,0,0,0,0,0,0,1
681,0,5,0,0,0,0,0,0,10,40,0,0,0,0,0,0,0,1
682,0,6,0,0,0,0,0,0,10,45,0,0,0,0,0,0,0,1
683,0,0,0,0,0,0,0,0,1,30,0,0,0,0,0,0,0,1
684,32,-3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1
686,32,7,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,1
687,32,7,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,1
688,32,7,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,1
689,32,7,0,0,0,0,0,0,50,50,0,0,0,255,0,0,0,1
690,32,7,11753,0,0,0,0,0,50,50,0,0,0,255,0,0,0,1
691,0,7,0,0,0,0,0,0,50,50,0,0,0,255,0,0,0,1
693,32,7,0,0,0,0,0,0,50,50,0,0,0,255,0,0,0,1
694,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
695,32,7,0,0,0,0,0,0,50,50,0,0,0,255,0,0,0,1
696,32,7,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,1
697,32,7,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,1
698,32,7,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,1
699,32,6,0,0,0,0,0,0,8,45,0,0,0,0,0,0,0,1
700,0,6,0,0,0,0,0,0,40,0,0,2,0,0,0,0,0,1
701,0,7,0,0,0,0,0,0,50,0,0,2,0,0,0,0,0,1
702,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
703,0,7,15098,0,0,0,0,0,50,50,0,0,0,255,0,0,0,1
704,32,7,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,1
705,0,7,0,0,0,0,0,0,10,60,0,0,0,0,0,0,0,1
706,0,7,8426,0,0,0,0,0,10,60,0,0,0,0,0,0,0,1
707,0,4,0,0,0,0,0,0,30,45,0,0,0,0,0,0,0,1
708,0,7,0,0,0,0,0,0,50,50,0,0,0,255,0,0,0,1
709,32,8,0,0,0,0,0,0,50,60,0,0,-2,255,0,0,0,1
710,32,7,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,1
711,0,4,0,0,0,0,0,0,35,35,0,0,0,0,0,0,0,1
712,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
713,32,7,11753,0,0,0,0,0,10,60,0,0,0,0,0,0,0,1
714,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,1
715,160,11,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1
717,32,2,0,0,86539,87161,0,0,10,0,0,2,0,0,0,0,0,1
718,161,-3,92978,95410,0,0,0,0,80,90,0,0,0,0,0,0,0,1
719,32,7,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,1
720,32,7,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,1
721,32,7,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,1
722,32,7,0,0,0,0,0,0,50,50,0,0,0,255,0,0,0,1
723,161,-3,93435,93436,0,0,0,0,80,90,0,0,0,0,0,0,0,1
724,161,-3,93437,93438,0,0,0,0,80,90,0,0,0,0,0,0,0,1
725,161,-3,93440,93439,0,0,0,0,80,90,0,0,0,0,0,0,0,1
726,161,-3,93442,93441,0,0,0,0,80,90,0,0,0,0,0,0,0,1
727,161,-3,93444,93443,0,0,0,0,80,90,0,0,0,0,0,0,0,1
728,161,-3,93446,93445,0,0,0,0,80,90,0,0,0,0,0,0,0,1
729,161,-3,93448,93447,0,0,0,0,80,90,0,0,0,0,0,0,0,1
730,0,-3,0,0,0,0,0,0,1,0,0,2,0,255,0,0,0,1
731,0,-3,0,0,0,0,0,0,30,35,0,0,0,0,0,0,0,1
733,0,7,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,1
736,32,7,0,0,0,0,0,0,50,50,0,0,0,255,0,0,0,1
737,32,7,0,0,0,0,0,0,50,80,0,0,0,255,0,0,0,1
738,32,5,0,0,86539,87161,0,0,10,0,0,2,0,0,0,0,0,1
739,2,2,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,1
740,0,7,11753,0,0,0,0,0,50,50,0,0,0,255,0,0,0,1
741,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,1
742,0,8,0,0,0,0,0,0,60,60,0,0,0,0,0,0,0,1
743,0,8,0,0,0,0,0,0,10,53,0,0,-2,0,0,0,0,1
744,0,8,0,0,0,0,0,0,10,58,0,0,-2,0,0,0,0,1
745,0,8,0,0,0,0,0,0,10,55,0,0,-2,0,0,0,0,1
746,0,8,0,0,0,0,0,0,10,60,0,0,-2,0,0,0,0,1
747,64,8,0,0,0,0,0,0,50,60,0,0,0,0,50,60,0,1
748,0,8,0,0,0,0,0,0,60,60,0,0,0,0,0,0,0,1
749,0,8,0,0,0,0,0,0,60,60,0,0,0,0,0,0,0,1
750,0,8,0,0,0,0,0,0,60,60,0,0,0,255,0,0,0,1
751,0,8,0,0,0,0,0,0,60,60,0,0,0,0,0,0,0,1
752,0,8,0,0,0,0,0,0,60,60,0,0,0,0,0,0,0,1
753,0,8,0,0,0,0,0,0,60,60,0,0,0,0,0,0,0,1
754,0,8,0,0,0,0,0,0,50,60,0,0,-2,0,0,0,0,1
755,0,-3,8863,8863,0,0,0,0,40,0,0,2,0,0,0,0,0,1
756,0,7,8426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
757,0,7,8426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
758,32,8,0,0,0,0,0,0,50,60,0,0,0,0,0,0,0,1
759,32,8,0,0,0,0,0,0,50,60,0,0,0,0,0,0,0,1
760,32,8,0,0,0,0,0,0,50,60,0,0,0,0,0,0,0,1
761,0,6,0,0,0,0,0,0,1,60,0,0,0,0,0,0,0,1
762,0,5,0,0,0,0,0,0,40,0,0,2,0,0,0,0,0,1
765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
766,0,6,0,0,0,0,0,0,1,60,0,0,0,0,0,0,0,1
767,0,6,0,0,0,0,0,0,1,60,0,0,0,0,0,0,0,1
771,0,7,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,1
772,0,-3,8863,8863,0,0,0,0,40,0,0,2,0,0,0,0,0,1
773,32,6,0,0,0,0,0,0,10,45,0,0,0,0,0,0,0,1
774,0,-3,0,0,0,0,0,0,1,0,0,2,0,255,0,0,0,1
775,0,0,0,0,0,0,0,0,10,30,0,0,0,0,0,0,0,1
776,0,7,0,0,0,0,0,0,10,60,0,0,0,0,0,0,0,1
777,0,1,0,0,0,0,0,0,10,30,0,0,0,0,0,0,0,1
778,32,1,0,0,86539,87161,0,0,10,0,0,2,0,0,0,0,0,1
779,0,4,0,0,0,0,0,0,35,35,0,0,0,0,0,0,0,1
780,0,-3,0,0,0,0,0,0,40,0,0,2,0,0,0,0,0,1
781,0,7,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,1
782,0,-3,0,0,0,0,0,0,40,0,0,2,0,255,0,0,0,1
783,0,8,0,0,0,0,0,0,50,60,0,0,-2,0,0,0,0,1
784,32,7,0,0,0,0,0,0,50,50,0,0,0,255,0,0,0,1
785,32,7,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,1
786,32,7,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,1
787,32,7,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,1
788,0,7,0,0,0,0,0,0,10,50,0,0,0,0,0,0,0,1
789,32,7,11753,0,0,0,0,0,50,50,0,0,0,255,0,0,0,1
790,8,7,8426,0,0,0,0,0,50,50,0,0,0,0,0,0,0,1
791,8,7,8426,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
792,8,7,8426,0,0,0,0,0,50,50,0,0,0,0,0,0,0,1
793,0,7,0,0,0,0,0,0,10,60,0,0,0,0,0,0,0,1
794,0,7,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,1
795,0,-3,0,0,0,0,0,0,20,50,0,0,0,0,0,0,0,1
796,0,6,0,0,0,0,0,0,45,0,0,2,0,0,0,0,0,1
797,0,-3,0,0,0,0,0,0,40,45,0,0,0,0,0,0,0,1
798,0,-3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1
799,0,-3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1
800,0,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
801,0,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
802,0,7,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,1
803,8,7,8426,0,0,0,0,0,50,50,0,0,0,0,0,0,0,1
804,16,7,8426,0,0,0,0,0,50,50,0,0,0,0,0,0,0,1
805,0,7,0,0,0,0,0,0,10,60,0,0,0,0,0,0,0,1
806,33,3,0,0,86539,87161,0,0,35,0,0,2,0,255,0,0,0,1
807,0,8,27411,0,0,0,0,0,50,60,0,0,-2,0,0,0,0,1
808,8,7,8426,0,0,0,0,0,10,50,0,0,0,0,0,0,0,1
809,0,7,0,0,0,0,0,0,50,50,0,0,0,255,0,0,0,1
810,0,7,8426,0,0,0,0,0,10,60,0,0,0,255,0,0,0,1
816,0,5,0,0,0,0,0,0,40,40,0,0,0,0,0,0,0,1
817,0,4,0,0,0,0,0,0,35,35,0,0,0,0,0,0,0,1
818,0,3,0,0,0,0,0,0,35,35,0,0,0,0,0,0,0,1
819,0,2,0,0,0,0,0,0,30,30,0,0,0,0,0,0,0,1
820,0,1,0,0,0,0,0,0,30,30,0,0,0,0,0,0,0,1
823,0,-3,0,0,0,0,0,0,10,0,0,2,0,0,0,0,0,1
824,0,8,0,0,0,0,0,0,60,60,0,0,0,0,0,0,0,1
825,0,0,0,0,0,0,0,0,1,30,0,0,0,0,0,0,0,1
826,0,2,0,0,0,0,0,0,10,30,0,0,0,0,0,0,0,1
827,0,3,0,0,0,0,0,0,30,35,0,0,0,0,0,0,0,1
828,0,5,0,0,0,0,0,0,10,40,0,0,0,255,0,0,0,1
829,0,6,0,0,0,0,0,0,10,45,0,0,0,0,0,0,0,1
830,0,7,0,0,0,0,0,0,10,60,0,0,0,0,0,0,0,1
832,0,-3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1
833,16,7,8426,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
834,0,7,0,0,0,0,0,0,10,60,0,0,0,0,0,0,0,1
835,0,7,0,0,0,0,0,0,50,50,0,0,0,255,0,0,0,1
836,0,7,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,1
837,0,8,27411,0,0,0,0,0,60,60,0,0,0,255,0,0,0,1
838,0,7,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,1
840,32,-3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1
841,0,7,0,0,0,0,0,0,1,60,0,0,0,0,0,0,0,1
842,0,7,0,0,0,0,0,0,1,60,0,0,0,0,0,0,0,1
843,0,7,11753,0,0,0,0,0,50,50,0,0,0,255,0,0,0,1
844,0,-3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1
845,32,7,11753,0,0,0,0,0,50,50,0,0,0,0,0,0,0,1
846,0,-3,0,0,0,0,0,0,10,0,0,2,0,0,0,0,0,1
847,0,-3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1
848,0,-3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1
849,0,-3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1
850,0,-3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1
851,0,-3,0,0,0,0,0,0,1,0,0,2,0,255,0,0,0,1
852,0,-3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1
853,32,7,0,0,0,0,0,0,50,50,0,0,0,255,0,0,0,1
854,0,-3,0,0,0,0,0,0,1,47,0,0,0,0,0,0,0,1
856,0,1,0,0,0,0,0,0,10,30,0,0,0,0,0,0,0,1
857,32,5,0,0,0,0,0,0,10,40,0,0,0,0,0,0,0,1
859,32,4,0,0,0,0,0,0,10,35,0,0,0,0,0,0,0,1
860,0,4,0,0,0,0,0,0,10,35,0,0,0,255,0,0,0,1
861,32,0,0,0,0,0,0,0,1,30,0,0,0,0,0,0,0,1
862,0,4,0,0,0,0,0,0,35,35,0,0,0,255,50,255,0,1
863,0,-3,0,0,0,0,0,0,10,0,0,2,0,0,0,0,0,1
864,0,-3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1
865,0,-3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1
866,0,-3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1
867,0,-3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1
868,0,-3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1
869,0,2,0,0,0,0,0,0,8,30,0,0,0,0,0,0,0,1
870,0,1,0,0,0,0,0,0,10,30,0,0,0,0,0,0,0,1
871,0,1,0,0,0,0,0,0,10,30,0,0,0,0,0,0,0,1
872,0,-3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1
873,0,7,0,0,0,0,0,0,10,60,0,0,0,255,0,0,0,1
874,0,1,0,0,0,0,0,0,10,30,0,0,0,0,0,0,0,1
875,0,3,0,0,0,0,0,0,30,35,0,0,0,0,0,0,0,1
876,0,-3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1
877,128,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1
878,0,-3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1
879,0,3,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,1
