Display_lang,ID,OverallQualityID,ExpansionID,MinFactionID,MinReputation,AllowableClass,RequiredLevel,RequiredSkill,RequiredSkillRank,RequiredAbility,ItemLevel,Flags_0,Flags_1,Flags_2,Flags_3,Flags_4,AllowableRace_0,AllowableRace_1
"Twilight Gloves",7433,2,-2,0,0,-1,0,0,0,0,37,0,24580,0,0,0,-1,-1
"Twilight Boots",7434,2,-2,0,0,-1,0,0,0,0,37,0,24580,0,0,0,-1,-1
"Twilight Mantle",7435,2,-2,0,0,-1,0,0,0,0,38,0,24580,0,0,0,-1,-1
"Twilight Cape",7436,2,-2,0,0,-1,0,0,0,0,35,0,24580,0,0,0,-1,-1
"Twilight Cuffs",7437,2,-2,0,0,-1,0,0,0,0,36,0,24580,0,0,0,-1,-1
"Twilight Belt",7438,2,-2,0,0,-1,0,0,0,0,36,0,24580,0,0,0,-1,-1
"Sentinel Breastplate",7439,2,-2,0,0,-1,0,0,0,0,40,0,24580,0,0,0,-1,-1
"Sentinel Trousers",7440,2,-2,0,0,-1,0,0,0,0,39,0,24580,0,0,0,-1,-1
"Sentinel Cap",7441,2,-2,0,0,-1,0,0,0,0,38,0,24580,0,0,0,-1,-1
"Sentinel Gloves",7443,2,-2,0,0,-1,0,0,0,0,37,0,24580,0,0,0,-1,-1
"Sentinel Boots",7444,2,-2,0,0,-1,0,0,0,0,37,0,24580,0,0,0,-1,-1
"Sentinel Shoulders",7445,2,-2,0,0,-1,0,0,0,0,38,0,24580,0,0,0,-1,-1
"Sentinel Cloak",7446,2,-2,0,0,-1,0,0,0,0,36,0,24580,0,0,0,-1,-1
"Sentinel Bracers",7447,2,-2,0,0,-1,0,0,0,0,36,0,24580,0,0,0,-1,-1
"Sentinel Girdle",7448,2,-2,0,0,-1,0,0,0,0,36,0,24580,0,0,0,-1,-1
"Knight's Breastplate",7454,2,-2,0,0,-1,0,0,0,0,39,0,24580,0,0,0,-1,-1
"Knight's Legguards",7455,2,-2,0,0,-1,0,0,0,0,39,0,24580,0,0,0,-1,-1
"Knight's Headguard",7456,2,-2,0,0,-1,0,0,0,0,38,0,24580,0,0,0,-1,-1
"Knight's Gauntlets",7457,2,-2,0,0,-1,0,0,0,0,37,0,24580,0,0,0,-1,-1
"Knight's Boots",7458,2,-2,0,0,-1,0,0,0,0,37,0,24580,0,0,0,-1,-1
"Knight's Pauldrons",7459,2,-2,0,0,-1,0,0,0,0,38,0,24580,0,0,0,-1,-1
"Knight's Cloak",7460,2,-2,0,0,-1,0,0,0,0,34,0,24580,0,0,0,-1,-1
"Knight's Bracers",7461,2,-2,0,0,-1,0,0,0,0,36,0,24580,0,0,0,-1,-1
"Knight's Girdle",7462,2,-2,0,0,-1,0,0,0,0,37,0,24580,0,0,0,-1,-1
"Sentinel Buckler",7463,2,-2,0,0,-1,0,0,0,0,38,0,24580,0,0,0,-1,-1
"Knight's Crest",7465,2,-2,0,0,-1,0,0,0,0,39,0,24580,0,0,0,-1,-1
"Regal Robe",7468,2,-2,0,0,-1,0,0,0,0,45,0,24580,0,0,0,-1,-1
"Regal Leggings",7469,2,-2,0,0,-1,0,0,0,0,44,0,24580,0,0,0,-1,-1
"Regal Wizard Hat",7470,2,-2,0,0,-1,0,0,0,0,42,0,24580,0,0,0,-1,-1
"Regal Gloves",7471,2,-2,0,0,-1,0,0,0,0,42,0,24580,0,0,0,-1,-1
"Regal Boots",7472,2,-2,0,0,-1,0,0,0,0,41,0,24580,0,0,0,-1,-1
"Regal Mantle",7473,2,-2,0,0,-1,0,0,0,0,42,0,24580,0,0,0,-1,-1
"Regal Cloak",7474,2,-2,0,0,-1,0,0,0,0,40,0,24580,0,0,0,-1,-1
"Regal Cuffs",7475,2,-2,0,0,-1,0,0,0,0,41,0,24580,0,0,0,-1,-1
"Regal Sash",7476,2,-2,0,0,-1,0,0,0,0,40,0,24580,0,0,0,-1,-1
"Ranger Tunic",7477,2,-2,0,0,-1,0,0,0,0,45,0,24580,0,0,0,-1,-1
"Ranger Leggings",7478,2,-2,0,0,-1,0,0,0,0,43,0,24580,0,0,0,-1,-1
"Ranger Helm",7479,2,-2,0,0,-1,0,0,0,0,42,0,24580,0,0,0,-1,-1
"Ranger Gloves",7480,2,-2,0,0,-1,0,0,0,0,41,0,24580,0,0,0,-1,-1
"Ranger Boots",7481,2,-2,0,0,-1,0,0,0,0,42,0,24580,0,0,0,-1,-1
"Ranger Shoulders",7482,2,-2,0,0,-1,0,0,0,0,42,0,24580,0,0,0,-1,-1
"Ranger Cloak",7483,2,-2,0,0,-1,0,0,0,0,40,0,24580,0,0,0,-1,-1
"Ranger Wristguards",7484,2,-2,0,0,-1,0,0,0,0,41,0,24580,0,0,0,-1,-1
"Ranger Cord",7485,2,-2,0,0,-1,0,0,0,0,41,0,24580,0,0,0,-1,-1
"Captain's Breastplate",7486,2,-2,0,0,-1,0,0,0,0,44,0,24580,0,0,0,-1,-1
"Captain's Leggings",7487,2,-2,0,0,-1,0,0,0,0,43,0,24580,0,0,0,-1,-1
"Captain's Circlet",7488,2,-2,0,0,-1,0,0,0,0,42,0,24580,0,0,0,-1,-1
"Captain's Gauntlets",7489,2,-2,0,0,-1,0,0,0,0,41,0,24580,0,0,0,-1,-1
"Captain's Boots",7490,2,-2,0,0,-1,0,0,0,0,42,0,24580,0,0,0,-1,-1
"Captain's Shoulderguards",7491,2,-2,0,0,-1,0,0,0,0,43,0,24580,0,0,0,-1,-1
"Captain's Cloak",7492,2,-2,0,0,-1,0,0,0,0,39,0,24580,0,0,0,-1,-1
"Captain's Bracers",7493,2,-2,0,0,-1,0,0,0,0,40,0,24580,0,0,0,-1,-1
"Captain's Waistguard",7494,2,-2,0,0,-1,0,0,0,0,41,0,24580,0,0,0,-1,-1
"Captain's Buckler",7495,2,-2,0,0,-1,0,0,0,0,44,0,24580,0,0,0,-1,-1
"Field Plate Shield",7496,2,-2,0,0,-1,0,0,0,0,43,0,24580,0,0,0,-1,-1
"Arcane Orb",7507,2,-2,0,0,128,0,0,0,0,10,0,24580,0,0,0,-1,-1
"Ley Orb",7508,2,-2,0,0,128,0,0,0,0,13,0,24580,0,0,0,-1,-1
"Manaweave Robe",7509,2,-2,0,0,128,0,0,0,0,20,0,24580,0,0,0,-1,-1
"Lesser Spellfire Robes",7510,2,-2,0,0,128,0,0,0,0,20,0,24580,0,0,0,-1,-1
"Astral Knot Robe",7511,2,-2,0,0,128,0,0,0,0,31,0,24580,0,0,0,-1,-1
"Nether-lace Robe",7512,2,-2,0,0,128,0,0,0,0,31,0,24580,0,0,0,-1,-1
"Ragefire Wand",7513,3,-2,0,0,128,0,0,0,0,40,0,24580,0,0,0,-1,-1
"Icefury Wand",7514,3,-2,0,0,128,0,0,0,0,40,0,24580,0,0,0,-1,-1
"Celestial Orb",7515,3,-2,0,0,31360,0,0,0,0,40,0,24580,0,0,0,-1,-1
"Gossamer Tunic",7517,2,-2,0,0,-1,0,0,0,0,50,0,24580,0,0,0,-1,-1
"Gossamer Robe",7518,2,-2,0,0,-1,0,0,0,0,50,0,24580,0,0,0,-1,-1
"Gossamer Pants",7519,2,-2,0,0,-1,0,0,0,0,47,0,24580,0,0,0,-1,-1
"Gossamer Headpiece",7520,2,-2,0,0,-1,0,0,0,0,47,0,24580,0,0,0,-1,-1
"Gossamer Gloves",7521,2,-2,0,0,-1,0,0,0,0,46,0,24580,0,0,0,-1,-1
"Gossamer Boots",7522,2,-2,0,0,-1,0,0,0,0,45,0,24580,0,0,0,-1,-1
"Gossamer Shoulderpads",7523,2,-2,0,0,-1,0,0,0,0,46,0,24580,0,0,0,-1,-1
"Gossamer Cape",7524,2,-2,0,0,-1,0,0,0,0,44,0,24580,0,0,0,-1,-1
"Gossamer Bracers",7525,2,-2,0,0,-1,0,0,0,0,45,0,24580,0,0,0,-1,-1
"Gossamer Belt",7526,2,-2,0,0,-1,0,0,0,0,46,0,24580,0,0,0,-1,-1
"Cabalist Chestpiece",7527,2,-2,0,0,-1,0,0,0,0,50,0,24580,0,0,0,-1,-1
"Cabalist Leggings",7528,2,-2,0,0,-1,0,0,0,0,48,0,24580,0,0,0,-1,-1
"Cabalist Helm",7529,2,-2,0,0,-1,0,0,0,0,47,0,24580,0,0,0,-1,-1
"Cabalist Gloves",7530,2,-2,0,0,-1,0,0,0,0,46,0,24580,0,0,0,-1,-1
"Cabalist Boots",7531,2,-2,0,0,-1,0,0,0,0,46,0,24580,0,0,0,-1,-1
"Cabalist Spaulders",7532,2,-2,0,0,-1,0,0,0,0,47,0,24580,0,0,0,-1,-1
"Cabalist Cloak",7533,2,-2,0,0,-1,0,0,0,0,44,0,24580,0,0,0,-1,-1
"Cabalist Bracers",7534,2,-2,0,0,-1,0,0,0,0,45,0,24580,0,0,0,-1,-1
"Cabalist Belt",7535,2,-2,0,0,-1,0,0,0,0,46,0,24580,0,0,0,-1,-1
"Champion's Wall Shield",7536,2,-2,0,0,-1,0,0,0,0,48,0,24580,0,0,0,-1,-1
"Gothic Shield",7537,2,-2,0,0,-1,0,0,0,0,49,0,24580,0,0,0,-1,-1
"Champion's Armor",7538,2,-2,0,0,-1,0,0,0,0,48,0,24580,0,0,0,-1,-1
"Champion's Leggings",7539,2,-2,0,0,-1,0,0,0,0,48,0,24580,0,0,0,-1,-1
"Champion's Helmet",7540,2,-2,0,0,-1,0,0,0,0,47,0,24580,0,0,0,-1,-1
"Champion's Gauntlets",7541,2,-2,0,0,-1,0,0,0,0,46,0,24580,0,0,0,-1,-1
"Champion's Greaves",7542,2,-2,0,0,-1,0,0,0,0,46,0,24580,0,0,0,-1,-1
"Champion's Pauldrons",7543,2,-2,0,0,-1,0,0,0,0,47,0,24580,0,0,0,-1,-1
"Champion's Cape",7544,2,-2,0,0,-1,0,0,0,0,44,0,24580,0,0,0,-1,-1
"Champion's Bracers",7545,2,-2,0,0,-1,0,0,0,0,45,0,24580,0,0,0,-1,-1
"Champion's Girdle",7546,2,-2,0,0,-1,0,0,0,0,46,0,24580,0,0,0,-1,-1
"Willow Branch",7554,2,-2,0,0,-1,0,0,0,0,19,0,24580,0,0,0,-1,-1
"Regal Star",7555,2,-2,0,0,-1,0,0,0,0,45,0,24580,0,0,0,-1,-1
"Twilight Orb",7556,2,-2,0,0,-1,0,0,0,0,40,0,24580,0,0,0,-1,-1
"Gossamer Rod",7557,2,-2,0,0,-1,0,0,0,0,50,0,24580,0,0,0,-1,-1
"Shimmering Stave",7558,2,-2,0,0,-1,0,0,0,0,25,0,24580,0,0,0,-1,-1
"Runic Cane",7559,2,-2,0,0,-1,0,0,0,0,17,0,24580,0,0,0,-1,-1
"Polar Gauntlets",7606,2,-2,0,0,-1,0,0,0,0,22,0,24580,0,0,0,-1,-1
"Sable Wand",7607,2,-2,0,0,-1,0,0,0,0,22,0,24580,0,0,0,-1,-1
"Seer's Fine Stein",7608,2,-2,0,0,-1,0,0,0,0,21,0,24580,0,0,0,-1,-1
"Elder's Amber Stave",7609,2,-2,0,0,-1,0,0,0,0,35,0,24580,0,0,0,-1,-1
"Aurora Sphere",7610,2,-2,0,0,-1,0,0,0,0,41,0,24580,0,0,0,-1,-1
"Mistscape Stave",7611,2,-2,0,0,-1,0,0,0,0,46,0,24580,0,0,0,-1,-1
"Monster - Axe, 2H Special NPC (Herod)",7612,0,-2,0,0,-1,0,0,0,0,1,0,24580,0,0,0,-1,-1
"Torturing Poker",7682,3,-2,0,0,-1,0,0,0,0,34,0,24580,0,0,0,-1,-1
"Bloody Brass Knuckles",7683,3,-2,0,0,-1,0,0,0,0,34,0,24580,0,0,0,-1,-1
"Bloodmage Mantle",7684,3,-2,0,0,-1,0,0,0,0,35,0,24580,0,0,0,-1,-1
"Orb of the Forgotten Seer",7685,3,-2,0,0,-1,0,0,0,0,38,0,24580,0,0,0,-1,-1
"Ironspine's Fist",7687,3,-2,0,0,-1,0,0,0,0,35,0,24580,0,0,0,-1,-1
"Ironspine's Ribcage",7688,3,-2,0,0,-1,0,0,0,0,35,0,24580,0,0,0,-1,-1
"Morbid Dawn",7689,3,-2,0,0,-1,0,0,0,0,35,0,24580,0,0,0,-1,-1
"Ebon Vise",7690,3,-2,0,0,-1,0,0,0,0,35,0,24580,0,0,0,-1,-1
"Embalmed Shroud",7691,3,-2,0,0,-1,0,0,0,0,35,0,24580,0,0,0,-1,-1
"Monster - Mace2H, Special NPC (Mograine)",7706,0,-2,0,0,-1,0,0,0,0,1,0,24580,0,0,0,-1,-1
"Twain Test",7707,0,-2,0,0,1,0,0,0,0,40,0,24580,0,0,0,-1,-1
"Necrotic Wand",7708,3,-2,0,0,-1,0,0,0,0,35,0,24580,0,0,0,-1,-1
"Blighted Leggings",7709,3,-2,0,0,-1,0,0,0,0,35,0,24580,0,0,0,-1,-1
"Loksey's Training Stick",7710,3,-2,0,0,-1,0,0,0,0,36,0,24580,0,0,0,-1,-1
"Robe of Doan",7711,3,-2,0,0,-1,0,0,0,0,38,0,24580,0,0,0,-1,-1
"Mantle of Doan",7712,3,-2,0,0,-1,0,0,0,0,38,0,24580,0,0,0,-1,-1
"Illusionary Rod",7713,3,-2,0,0,-1,0,0,0,0,39,0,24580,0,0,0,-1,-1
"Hypnotic Blade",7714,3,-2,0,0,-1,0,0,0,0,39,0,24580,0,0,0,-1,-1
Ravager,7717,3,-2,0,0,-1,0,0,0,0,42,0,24580,0,0,0,-1,-1
"Herod's Shoulder",7718,3,-2,0,0,-1,0,0,0,0,42,0,24580,0,0,0,-1,-1
"Raging Berserker's Helm",7719,3,-2,0,0,-1,0,0,0,0,42,0,24580,0,0,0,-1,-1
"Whitemane's Chapeau",7720,3,-2,0,0,-1,0,0,0,0,44,0,24580,0,0,0,-1,-1
"Hand of Righteousness",7721,3,-2,0,0,-1,0,0,0,0,44,0,24580,0,0,0,-1,-1
"Mograine's Might",7723,3,-2,0,0,-1,0,0,0,0,44,0,24580,0,0,0,-1,-1
"Gauntlets of Divinity",7724,3,-2,0,0,-1,0,0,0,0,44,0,24580,0,0,0,-1,-1
"Aegis of the Scarlet Commander",7726,3,-2,0,0,-1,0,0,0,0,44,0,24580,0,0,0,-1,-1
"Watchman Pauldrons",7727,3,-2,0,0,-1,0,0,0,0,32,0,24580,0,0,0,-1,-1
"Beguiler Robes",7728,3,-2,0,0,-1,0,0,0,0,34,0,24580,0,0,0,-1,-1
"Chesterfall Musket",7729,3,-2,0,0,-1,0,0,0,0,33,0,24580,0,0,0,-1,-1
"Cobalt Crusher",7730,3,-2,0,0,-1,0,0,0,0,34,0,24580,0,0,0,-1,-1
"Fight Club",7736,3,-2,0,0,-1,0,0,0,0,39,0,24580,0,0,0,-1,-1
"Evergreen Gloves",7738,2,-2,0,0,-1,0,0,0,0,18,0,24580,0,0,0,-1,-1
"Timberland Cape",7739,2,-2,0,0,-1,0,0,0,0,18,0,24580,0,0,0,-1,-1
"Vile Protector",7747,2,-2,0,0,-1,0,0,0,0,41,0,24580,0,0,0,-1,-1
"Omega Orb",7749,2,-2,0,0,-1,0,0,0,0,41,0,24580,0,0,0,-1,-1
"Mantle of Woe",7750,2,-2,0,0,-1,0,0,0,0,33,0,24580,0,0,0,-1,-1
"Vorrel's Boots",7751,2,-2,0,0,-1,0,0,0,0,30,0,24580,0,0,0,-1,-1
Dreamslayer,7752,3,-2,0,0,-1,0,0,0,0,33,0,24580,0,0,0,-1,-1
Bloodspiller,7753,3,-2,0,0,-1,0,0,0,0,32,0,24580,0,0,0,-1,-1
"Harbinger Boots",7754,3,-2,0,0,-1,0,0,0,0,30,0,24580,0,0,0,-1,-1
"Flintrock Shoulders",7755,3,-2,0,0,-1,0,0,0,0,38,0,24580,0,0,0,-1,-1
"Dog Training Gloves",7756,3,-2,0,0,-1,0,0,0,0,34,0,24580,0,0,0,-1,-1
"Windweaver Staff",7757,3,-2,0,0,-1,0,0,0,0,37,0,24580,0,0,0,-1,-1
"Ruthless Shiv",7758,3,-2,0,0,-1,0,0,0,0,39,0,24580,0,0,0,-1,-1
"Archon Chestpiece",7759,3,-2,0,0,-1,0,0,0,0,38,0,24580,0,0,0,-1,-1
"Warchief Kilt",7760,3,-2,0,0,-1,0,0,0,0,39,0,24580,0,0,0,-1,-1
"Steelclaw Reaver",7761,3,-2,0,0,-1,0,0,0,0,38,0,24580,0,0,0,-1,-1
Headsplitter,7786,3,-2,0,0,-1,0,0,0,0,30,0,24580,0,0,0,-1,-1
"Resplendent Guardian",7787,3,-2,0,0,-1,0,0,0,0,31,0,24580,0,0,0,-1,-1
"Monster - Staff, Special NPC (Whitemane)",7826,0,-2,0,0,-1,0,0,0,0,1,0,24580,0,0,0,-1,-1
"Barbaric Iron Shoulders",7913,2,-2,0,0,-1,0,0,0,0,32,0,24580,0,0,0,-1,-1
"Barbaric Iron Breastplate",7914,2,-2,0,0,-1,0,0,0,0,32,0,24580,0,0,0,-1,-1
"Barbaric Iron Helm",7915,2,-2,0,0,-1,0,0,0,0,35,0,24580,0,0,0,-1,-1
"Barbaric Iron Boots",7916,2,-2,0,0,-1,0,0,0,0,36,0,24580,0,0,0,-1,-1
"Barbaric Iron Gloves",7917,2,-2,0,0,-1,0,0,0,0,37,0,24580,0,0,0,-1,-1
"Heavy Mithril Shoulder",7918,2,-2,0,0,-1,0,0,0,0,41,0,24580,0,0,0,-1,-1
"Heavy Mithril Gauntlet",7919,2,-2,0,0,-1,0,0,0,0,41,0,24580,0,0,0,-1,-1
"Mithril Scale Pants",7920,2,-2,0,0,-1,0,0,0,0,42,0,24580,0,0,0,-1,-1
"Heavy Mithril Pants",7921,2,-2,0,0,-1,0,0,0,0,42,0,24580,0,0,0,-1,-1
"Steel Plate Helm",7922,1,-2,0,0,-1,0,0,0,0,43,0,24580,0,0,0,-1,-1
"Mithril Scale Bracers",7924,2,-2,0,0,-1,0,0,0,0,43,0,24580,0,0,0,-1,-1
"Mithril Scale Gloves",7925,2,-2,0,0,-1,0,0,0,0,44,0,24580,0,0,0,-1,-1
"Ornate Mithril Pants",7926,2,-2,0,0,-1,0,0,0,0,44,0,24580,0,0,0,-1,-1
"Ornate Mithril Gloves",7927,2,-2,0,0,-1,0,0,0,0,44,0,24580,0,0,0,-1,-1
"Ornate Mithril Shoulder",7928,2,-2,0,0,-1,0,0,0,0,45,0,24580,0,0,0,-1,-1
"Orcish War Leggings",7929,2,-2,0,0,-1,0,0,0,0,42,0,24580,0,0,0,-1,-1
"Heavy Mithril Breastplate",7930,2,-2,0,0,-1,0,0,0,0,46,0,24580,0,0,0,-1,-1
"Mithril Coif",7931,2,-2,0,0,-1,0,0,0,0,46,0,24580,0,0,0,-1,-1
"Mithril Scale Shoulders",7932,2,-2,0,0,-1,0,0,0,0,47,0,24580,0,0,0,-1,-1
"Heavy Mithril Boots",7933,2,-2,0,0,-1,0,0,0,0,47,0,24580,0,0,0,-1,-1
"Heavy Mithril Helm",7934,2,-2,0,0,-1,0,0,0,0,47,0,24580,0,0,0,-1,-1
"Ornate Mithril Breastplate",7935,2,-2,0,0,-1,0,0,0,0,48,0,24580,0,0,0,-1,-1
"Ornate Mithril Boots",7936,2,-2,0,0,-1,0,0,0,0,49,0,24580,0,0,0,-1,-1
"Ornate Mithril Helm",7937,2,-2,0,0,-1,0,0,0,0,49,0,24580,0,0,0,-1,-1
"Truesilver Gauntlets",7938,3,-2,0,0,-1,0,0,0,0,45,0,24580,0,0,0,-1,-1
"Truesilver Breastplate",7939,3,-2,0,0,-1,0,0,0,0,49,0,24580,0,0,0,-1,-1
"Heavy Mithril Axe",7941,2,-2,0,0,-1,0,0,0,0,42,0,24580,0,0,0,-1,-1
"Blue Glittering Axe",7942,2,-2,0,0,-1,0,0,0,0,44,0,24580,0,0,0,-1,-1
"Wicked Mithril Blade",7943,2,-2,0,0,-1,0,0,0,0,45,0,24580,0,0,0,-1,-1
"Dazzling Mithril Rapier",7944,2,-2,0,0,-1,0,0,0,0,48,0,24580,0,0,0,-1,-1
"Big Black Mace",7945,2,-2,0,0,-1,0,0,0,0,46,0,24580,0,0,0,-1,-1
"Runed Mithril Hammer",7946,2,-2,0,0,-1,0,0,0,0,49,0,24580,0,0,0,-1,-1
"Ebon Shiv",7947,2,-2,0,0,-1,0,0,0,0,51,0,24580,0,0,0,-1,-1
"Girdle of Thero-shan",7948,2,-2,0,0,8,0,0,0,0,32,0,24580,0,0,0,-1,-1
"Leggings of Thero-shan",7949,2,-2,0,0,8,0,0,0,0,36,0,24580,0,0,0,-1,-1
"Armor of Thero-shan",7950,2,-2,0,0,8,0,0,0,0,42,0,24580,0,0,0,-1,-1
"Hands of Thero-shan",7951,2,-2,0,0,8,0,0,0,0,32,0,24580,0,0,0,-1,-1
"Boots of Thero-shan",7952,2,-2,0,0,8,0,0,0,0,36,0,24580,0,0,0,-1,-1
"Mask of Thero-shan",7953,2,-2,0,0,8,0,0,0,0,42,0,24580,0,0,0,-1,-1
"The Shatterer",7954,3,-2,0,0,-1,0,0,0,0,47,0,24580,0,0,0,-1,-1
"Copper Claymore",7955,1,-2,0,0,-1,0,0,0,0,11,0,24580,0,0,0,-1,-1
"Bronze Warhammer",7956,1,-2,0,0,-1,0,0,0,0,25,0,24580,0,0,0,-1,-1
"Bronze Greatsword",7957,1,-2,0,0,-1,0,0,0,0,26,0,24580,0,0,0,-1,-1
"Bronze Battle Axe",7958,1,-2,0,0,-1,0,0,0,0,27,0,24580,0,0,0,-1,-1
Blight,7959,3,-2,0,0,-1,0,0,0,0,50,0,24580,0,0,0,-1,-1
"Truesilver Champion",7960,3,-2,0,0,-1,0,0,0,0,52,0,24580,0,0,0,-1,-1
"Phantom Blade",7961,3,-2,0,0,-1,0,0,0,0,49,0,24580,0,0,0,-1,-1
"Steel Breastplate",7963,2,-2,0,0,-1,0,0,0,0,40,0,24580,0,0,0,-1,-1
"Worn Fishing Hat",7996,1,-2,0,0,-1,0,356,1,0,20,0,24580,0,0,0,-1,-1
"Red Defias Mask",7997,0,-2,0,0,31240,0,0,0,0,15,0,24580,0,0,0,-1,-1
"The Ziggler",8006,3,-2,0,0,-1,0,0,0,0,39,0,24580,0,0,0,-1,-1
"Crafted Light Shot",8067,1,-2,0,0,-1,0,0,0,0,10,0,24580,0,0,0,-1,-1
"Crafted Heavy Shot",8068,1,-2,0,0,-1,0,0,0,0,20,0,24580,0,0,0,-1,-1
"Crafted Solid Shot",8069,1,-2,0,0,-1,0,0,0,0,35,0,24580,0,0,0,-1,-1
"Sizzle Stick",8071,2,-2,0,0,-1,0,0,0,0,23,0,24580,0,0,0,-1,-1
"Light Plate Chestpiece",8080,0,-2,0,0,-1,0,0,0,0,58,0,24580,0,0,0,-1,-1
"Light Plate Belt",8081,0,-2,0,0,-1,0,0,0,0,57,0,24580,0,0,0,-1,-1
"Light Plate Boots",8082,0,-2,0,0,-1,0,0,0,0,52,0,24580,0,0,0,-1,-1
"Light Plate Bracers",8083,0,-2,0,0,-1,0,0,0,0,53,0,24580,0,0,0,-1,-1
"Light Plate Gloves",8084,0,-2,0,0,-1,0,0,0,0,56,0,24580,0,0,0,-1,-1
"Light Plate Pants",8085,0,-2,0,0,-1,0,0,0,0,55,0,24580,0,0,0,-1,-1
"Light Plate Shoulderpads",8086,0,-2,0,0,-1,0,0,0,0,54,0,24580,0,0,0,-1,-1
"Platemail Belt",8088,1,-2,0,0,-1,0,0,0,0,50,0,24580,0,0,0,-1,-1
"Platemail Boots",8089,1,-2,0,0,-1,0,0,0,0,50,0,24580,0,0,0,-1,-1
"Platemail Bracers",8090,1,-2,0,0,-1,0,0,0,0,50,0,24580,0,0,0,-1,-1
"Platemail Gloves",8091,1,-2,0,0,-1,0,0,0,0,50,0,24580,0,0,0,-1,-1
"Platemail Helm",8092,1,-2,0,0,-1,0,0,0,0,50,0,24580,0,0,0,-1,-1
"Platemail Leggings",8093,1,-2,0,0,-1,0,0,0,0,50,0,24580,0,0,0,-1,-1
"Platemail Armor",8094,1,-2,0,0,-1,0,0,0,0,50,0,24580,0,0,0,-1,-1
"Hibernal Armor",8106,2,-2,0,0,-1,0,0,0,0,51,0,24580,0,0,0,-1,-1
"Hibernal Boots",8107,2,-2,0,0,-1,0,0,0,0,47,0,24580,0,0,0,-1,-1
"Hibernal Bracers",8108,2,-2,0,0,-1,0,0,0,0,47,0,24580,0,0,0,-1,-1
"Hibernal Cloak",8109,2,-2,0,0,-1,0,0,0,0,46,0,24580,0,0,0,-1,-1
"Hibernal Gloves",8110,2,-2,0,0,-1,0,0,0,0,47,0,24580,0,0,0,-1,-1
"Hibernal Mantle",8111,2,-2,0,0,-1,0,0,0,0,48,0,24580,0,0,0,-1,-1
"Hibernal Pants",8112,2,-2,0,0,-1,0,0,0,0,49,0,24580,0,0,0,-1,-1
"Hibernal Robe",8113,2,-2,0,0,-1,0,0,0,0,51,0,24580,0,0,0,-1,-1
"Hibernal Sash",8114,2,-2,0,0,-1,0,0,0,0,47,0,24580,0,0,0,-1,-1
"Hibernal Cowl",8115,2,-2,0,0,-1,0,0,0,0,48,0,24580,0,0,0,-1,-1
"Heraldic Belt",8116,2,-2,0,0,-1,0,0,0,0,47,0,24580,0,0,0,-1,-1
"Heraldic Boots",8117,2,-2,0,0,-1,0,0,0,0,47,0,24580,0,0,0,-1,-1
"Heraldic Bracers",8118,2,-2,0,0,-1,0,0,0,0,46,0,24580,0,0,0,-1,-1
"Heraldic Breastplate",8119,2,-2,0,0,-1,0,0,0,0,51,0,24580,0,0,0,-1,-1
"Heraldic Cloak",8120,2,-2,0,0,-1,0,0,0,0,45,0,24580,0,0,0,-1,-1
"Heraldic Gloves",8121,2,-2,0,0,-1,0,0,0,0,47,0,24580,0,0,0,-1,-1
"Heraldic Headpiece",8122,2,-2,0,0,-1,0,0,0,0,48,0,24580,0,0,0,-1,-1
"Heraldic Leggings",8123,2,-2,0,0,-1,0,0,0,0,49,0,24580,0,0,0,-1,-1
"Heraldic Spaulders",8124,2,-2,0,0,-1,0,0,0,0,48,0,24580,0,0,0,-1,-1
"Myrmidon's Bracers",8125,2,-2,0,0,-1,0,0,0,0,48,0,24580,0,0,0,-1,-1
"Myrmidon's Breastplate",8126,2,-2,0,0,-1,0,0,0,0,51,0,24580,0,0,0,-1,-1
"Myrmidon's Cape",8127,2,-2,0,0,-1,0,0,0,0,47,0,24580,0,0,0,-1,-1
"Myrmidon's Gauntlets",8128,2,-2,0,0,-1,0,0,0,0,49,0,24580,0,0,0,-1,-1
"Myrmidon's Girdle",8129,2,-2,0,0,-1,0,0,0,0,49,0,24580,0,0,0,-1,-1
"Myrmidon's Greaves",8130,2,-2,0,0,-1,0,0,0,0,49,0,24580,0,0,0,-1,-1
"Myrmidon's Helm",8131,2,-2,0,0,-1,0,0,0,0,50,0,24580,0,0,0,-1,-1
"Myrmidon's Leggings",8132,2,-2,0,0,-1,0,0,0,0,51,0,24580,0,0,0,-1,-1
"Myrmidon's Pauldrons",8133,2,-2,0,0,-1,0,0,0,0,50,0,24580,0,0,0,-1,-1
"Myrmidon's Defender",8134,2,-2,0,0,-1,0,0,0,0,51,0,24580,0,0,0,-1,-1
"Chromite Shield",8135,2,-2,0,0,-1,0,0,0,0,46,0,24580,0,0,0,-1,-1
"Chromite Bracers",8137,2,-2,0,0,-1,0,0,0,0,43,0,24580,0,0,0,-1,-1
"Chromite Chestplate",8138,2,-2,0,0,-1,0,0,0,0,47,0,24580,0,0,0,-1,-1
"Chromite Gauntlets",8139,2,-2,0,0,-1,0,0,0,0,44,0,24580,0,0,0,-1,-1
"Chromite Girdle",8140,2,-2,0,0,-1,0,0,0,0,43,0,24580,0,0,0,-1,-1
"Chromite Greaves",8141,2,-2,0,0,-1,0,0,0,0,44,0,24580,0,0,0,-1,-1
"Chromite Barbute",8142,2,-2,0,0,-1,0,0,0,0,44,0,24580,0,0,0,-1,-1
