Name_lang,ID,ClassMask,TrackingQuestID,Flags,TransmogSetGroupID,ItemNameDescriptionID,ParentTransmogSetID,CompleteWorldStateID,ExpansionID,PatchIntroduced,UiOrder,ConditionID
"Savage Gladiator's Plate Armor",806,1,46560,16,23,13306,788,1,2,30001,2001,0
"Savage Gladiator's Felweave Armor",807,256,46558,16,23,13306,789,1,2,30001,2001,0
"Savage Gladiator's Ringmail Armor",808,64,46561,16,23,13306,790,1,2,30001,2001,0
"Savage Gladiator's Leather Armor",809,8,46559,16,23,13306,791,1,2,30001,2001,0
"Savage Gladiator's Scaled Armor",810,2,46563,16,23,13306,792,1,2,30001,2001,0
"Savage Gladiator's Silk Armor",811,128,46564,16,23,13306,793,1,2,30001,2001,0
"Savage Gladiator's Chain Armor",812,4,46555,16,23,13306,794,1,2,30001,2001,0
"Savage Gladiator's Dragonhide Armor",813,1024,46556,16,23,13306,795,1,2,30001,2001,0
"Savage Gladiator's Dreadplate Armor",814,32,46557,16,23,13306,796,1,2,30001,2001,0
"Deep Earth Vestments",815,1024,0,0,32,13193,0,1,3,40300,3970,0
"Deep Earth Vestments",816,1024,0,0,32,1641,815,1,3,40300,3840,0
"Deep Earth Vestments",817,1024,0,0,32,2015,815,1,3,40300,4100,0
"Obsidian Arborweave Vestments",818,1024,0,0,33,13193,0,1,3,40200,3780,0
"Obsidian Arborweave Vestments",819,1024,0,0,33,2015,818,1,3,40200,3910,0
"Stormrider's Vestments",820,1024,0,0,34,13193,0,1,3,40000,3590,0
"Stormrider's Vestments",821,1024,0,0,34,2015,820,1,3,40200,3720,0
"Lasherweave Battlegear",822,1024,0,0,35,13293,0,1,2,30300,2510,0
"Sanctified Lasherweave Battlegear",823,1024,0,0,35,13291,822,1,2,30300,2640,0
"Sanctified Lasherweave Battlegear",824,1024,0,0,35,13292,822,1,2,30300,2770,0
"Malfurion's Battlegear",825,1024,0,4,36,13293,0,1,2,30200,2320,0
"Runetotem's Battlegear",826,1024,0,8,36,13293,0,1,2,30200,2320,0
"Valorous Nightsong Battlegear",827,1024,0,0,37,13293,0,1,2,30100,2190,0
"Conqueror's Nightsong Battlegear",828,1024,0,0,37,13291,827,1,2,30100,2260,0
"Heroes' Dreamwalker Battlegear",829,1024,0,0,38,13293,0,1,2,30001,2000,0
"Valorous Dreamwalker Battlegear",830,1024,0,0,38,13291,829,1,2,30001,2130,0
"Necrotic Boneplate Armor",831,32,0,0,32,13193,0,1,3,40300,3970,0
"Necrotic Boneplate Armor",832,32,0,0,32,1641,831,1,3,40300,3840,0
"Necrotic Boneplate Armor",833,32,0,0,32,2015,831,1,3,40300,4100,0
"Elementium Deathplate Battlearmor",834,32,0,0,33,13193,0,1,3,40300,3780,0
"Elementium Deathplate Battlearmor",835,32,0,0,33,2015,834,1,3,40200,3910,0
"Magma Plated Battlearmor",836,32,0,0,34,13193,0,1,3,40000,3590,0
"Magma Plated Battlearmor",837,32,0,0,34,2015,836,1,3,40200,3720,0
"Scourgelord's Plate",838,32,0,0,35,13293,0,1,2,30300,2510,0
"Sanctified Scourgelord's Plate",839,32,0,0,35,13291,838,1,2,30300,2640,0
"Sanctified Scourgelord's Plate",840,32,0,0,35,13292,838,1,2,30300,2770,0
"Koltira's Battlegear",841,32,0,8,36,13293,0,1,2,30200,2320,0
"Thassarian's Battlegear",842,32,0,4,36,13293,0,1,2,30200,2320,0
"Valorous Darkruned Plate",843,32,0,0,37,13293,0,1,2,30100,2190,0
"Conqueror's Darkruned Plate",844,32,0,0,37,13291,843,1,2,30100,2260,0
"Heroes' Scourgeborne Plate",845,32,0,0,38,13293,0,1,2,30001,2000,0
"Valorous Scourgeborne Plate",846,32,0,0,38,13291,845,1,2,30001,2130,0
"Onslaught Armor",847,1,0,0,39,13193,0,1,1,20100,1460,0
"Destroyer Armor",848,1,0,0,40,13193,0,1,1,20003,1330,0
"Warbringer Armor",849,1,0,0,41,13193,0,1,1,20000,1200,0
"Dreadnaught's Battlegear",850,1,0,2,42,13193,0,1,0,20000,920,0
"Conqueror's Battlegear",851,1,0,0,51,13193,0,1,0,10900,880,0
"Battlegear of Wrath",852,1,0,0,43,13193,0,1,0,10600,760,0
"Battlegear of Might",853,1,0,0,44,13193,0,1,0,0,660,0
"Deathmist Raiment",854,256,0,2,53,13193,0,1,0,0,650,0
"Sorcerer's Regalia",855,128,0,2,53,13193,0,1,0,0,650,0
"Beastmaster Armor",856,4,0,2,53,13193,0,1,0,0,650,0
"Darkmantle Armor",857,8,0,2,53,13193,0,1,0,0,650,0
"Feralheart Raiment",858,1024,0,2,53,13193,0,1,0,0,650,0
"Soulforge Armor",859,2,0,2,53,13193,0,1,0,0,650,0
"The Five Thunders",860,64,0,2,53,13193,0,1,0,0,650,0
"Battlegear of Heroism",861,1,0,2,53,13193,0,1,0,0,650,0
"Malefic Raiment",862,256,0,0,39,13193,0,1,1,20100,1460,0
"Corruptor Raiment",863,256,0,0,40,13193,0,1,1,20003,1330,0
"Voidheart Raiment",864,256,0,0,41,13193,0,1,1,20000,1200,0
"Plagueheart Raiment",865,256,0,2,42,13193,0,1,0,20000,920,0
"Doomcaller's Attire",866,256,0,0,51,13193,0,1,0,10900,880,0
"Nemesis Raiment",867,256,0,0,43,13193,0,1,0,10600,760,0
"Felheart Raiment",868,256,0,0,44,13193,0,1,0,0,660,0
"Skyshatter Raiment",869,64,0,0,50,13305,0,1,1,20400,1540,0
"Skyshatter Regalia",870,64,0,0,39,13193,0,1,1,20100,1460,0
"Cataclysm Regalia",871,64,0,0,40,13193,0,1,1,20003,1330,0
"Cyclone Regalia",872,64,0,0,41,13193,0,1,1,20000,1200,0
"The Earthshatterer",873,64,0,2,42,13193,0,1,0,20000,920,0
"Stormcaller's Garb",874,64,0,0,51,13193,0,1,0,10900,880,0
"The Ten Storms",875,64,0,0,43,13193,0,1,0,10600,760,0
"The Earthfury",876,64,0,0,44,13193,0,1,0,0,660,0
"Cataclysmic Gladiator's Arsenal",877,0,0,19,0,0,0,1,3,40300,4102,0
"Cataclysmic Gladiator's Arsenal",878,0,46532,17,0,0,0,1,3,40300,3840,0
"Ruthless Gladiator's Arsenal",879,0,46554,17,0,0,0,1,3,40200,3780,0
"Ruthless Gladiator's Arsenal",880,0,0,19,0,0,0,1,3,40200,3912,0
"Vicious Gladiator's Arsenal",881,0,46543,17,0,0,0,1,3,40000,3590,0
"Vicious Gladiator's Arsenal",882,0,0,19,0,0,0,1,3,40000,3592,0
"Wrathful Gladiator's Arsenal",883,0,46587,17,0,0,0,1,2,30300,2640,0
"Wrathful Gladiator's Arsenal",884,0,0,19,0,0,0,1,2,30300,2642,0
"Relentless Gladiator's Arsenal",885,0,46620,17,0,0,0,1,2,30200,2510,0
"Relentless Gladiator's Arsenal",886,0,0,19,0,0,0,1,2,30200,2512,0
"Slayer's Battlegear",887,8,0,0,50,13305,0,1,1,20400,1540,0
"Slayer's Armor",888,8,0,0,39,13193,0,1,1,20100,1460,0
Deathmantle,889,8,0,0,40,13193,0,1,1,20003,1330,0
Netherblade,890,8,0,0,41,13193,0,1,1,20000,1200,0
"Bonescythe Armor",891,8,0,2,42,13193,0,1,0,20000,920,0
"Deathdealer's Embrace",892,8,0,0,51,13193,0,1,0,10900,880,0
"Bloodfang Armor",893,8,0,0,43,13193,0,1,0,10600,760,0
"Nightslayer Armor",894,8,0,0,44,13193,0,1,0,0,660,0
"Lightbringer Battlegear",895,2,0,0,50,13305,0,1,1,20400,1540,0
"Lightbringer Armor",896,2,0,0,39,13193,0,1,1,20100,1460,0
"Crystalforge Armor",897,2,0,0,40,13193,0,1,1,20003,1330,0
"Aldor Regalia",898,128,0,0,41,13193,0,1,1,20000,1200,0
"Redemption Armor",899,2,0,2,42,13193,0,1,0,20000,920,0
"Avenger's Battlegear",900,2,0,0,51,13193,0,1,0,10900,880,0
"Judgment Armor",901,2,0,0,43,13193,0,1,0,10600,760,0
"Lawbringer Armor",902,2,0,0,44,13193,0,1,0,0,660,0
"Tempest Garb",903,128,0,0,50,13305,0,1,1,20400,1540,0
"Tempest Regalia",904,128,0,0,39,13193,0,1,1,20100,1460,0
"Tirisfal Regalia",905,128,0,0,40,13193,0,1,1,20003,1330,0
"Justicar Armor",906,2,0,0,41,13193,0,1,1,20000,1200,0
"Frostfire Regalia",907,128,0,2,42,13193,0,1,0,20000,920,0
"Enigma Vestments",908,128,0,0,51,13193,0,1,0,10900,880,0
"Netherwind Regalia",909,128,0,0,43,13193,0,1,0,10600,760,0
"Arcanist Regalia",910,128,0,0,44,13193,0,1,0,0,660,0
"Gronnstalker's Battlegear",911,4,0,0,50,13305,0,1,1,20400,1540,0
"Gronnstalker's Armor",912,4,0,0,39,13193,0,1,1,20100,1460,0
"Demon Stalker Armor",913,4,0,0,41,13193,0,1,1,20000,1200,0
"Cryptstalker Armor",914,4,0,2,42,13193,0,1,0,20000,920,0
"Striker's Garb",915,4,0,0,51,13193,0,1,0,10900,880,0
"Dragonstalker Armor",916,4,0,0,43,13193,0,1,0,10600,760,0
"Giantstalker Armor",917,4,0,0,44,13193,0,1,0,0,660,0
"Rift Stalker Armor",918,4,0,0,40,13193,0,1,1,20003,1330,0
"Thunderheart Regalia",919,1024,0,0,50,13305,0,1,1,20400,1540,0
"Thunderheart Raiment",920,1024,0,0,39,13193,0,1,1,20100,1460,0
"Nordrassil Raiment",921,1024,0,0,40,13193,0,1,1,20003,1330,0
"Malorne Raiment",922,1024,0,0,41,13193,0,1,1,20000,1200,0
"Furious Gladiator's Arsenal",923,0,46609,17,0,0,0,1,2,30100,2321,0
"Dreamwalker Raiment",924,1024,0,2,42,13193,0,1,0,20000,920,0
"Furious Gladiator's Arsenal",925,0,0,19,0,0,0,1,2,30100,2322,0
"Genesis Raiment",926,1024,0,0,51,13193,0,1,0,10900,880,0
"Stormrage Raiment",927,1024,0,0,43,13193,0,1,0,10600,760,0
"Cenarion Raiment",928,1024,0,0,44,13193,0,1,0,0,660,0
"Deadly Gladiator's Arsenal",929,0,46576,17,0,0,0,1,2,30001,2131,0
"Savage Gladiator's Arsenal",930,0,46565,17,0,0,0,1,2,30001,2001,0
"Onslaught Battlegear",931,1,0,0,50,13305,0,1,1,20400,1540,0
"Malefic Regalia",932,256,0,0,50,13305,0,1,1,20400,1540,0
"Regalia of Shackled Elements",933,64,0,0,8,13193,0,1,6,70001,8751,0
"Regalia of Shackled Elements",934,64,0,0,8,2015,933,1,6,70001,8752,0
"Regalia of Shackled Elements",935,64,0,0,8,13145,933,1,6,70001,8753,0
"Regalia of Shackled Elements",936,64,0,0,8,1641,933,1,6,70001,8750,0
"Warplate of the Obsidian Aspect",937,1,0,0,8,13193,0,1,6,70001,8751,0
"Warplate of the Obsidian Aspect",938,1,0,0,8,2015,937,1,6,70001,8752,0
"Warplate of the Obsidian Aspect",939,1,0,0,8,13145,937,1,6,70001,8753,0
"Warplate of the Obsidian Aspect",940,1,0,0,8,1641,937,1,6,70001,8750,0
"Legacy of Azj'aqir",941,256,0,0,8,1641,315,1,6,70001,8750,0
"Doomblade Battlegear",942,8,0,0,8,13193,0,1,6,70001,8751,0
"Doomblade Battlegear",943,8,0,0,8,2015,942,1,6,70001,8752,0
"Doomblade Battlegear",944,8,0,0,8,13145,942,1,6,70001,8753,0
"Doomblade Battlegear",945,8,0,0,8,1641,942,1,6,70001,8750,0
"Brutal Gladiator's Plate Armor",946,1,46635,16,24,13301,0,1,1,20400,1591,0
"Brutal Gladiator's Felweave Armor",947,256,46633,16,24,13301,0,1,1,20400,1591,0
"Brutal Gladiator's Ringmail Armor",948,64,46636,16,24,13301,0,1,1,20400,1591,0
"Brutal Gladiator's Leather Armor",949,8,46634,16,24,13301,0,1,1,20400,1591,0
"Brutal Gladiator's Scaled Armor",950,2,46638,16,24,13301,0,1,1,20400,1591,0
"Brutal Gladiator's Silk Armor",951,128,46639,16,24,13301,0,1,1,20400,1591,0
"Brutal Gladiator's Chain Armor",952,4,46631,16,24,13301,0,1,1,20400,1591,0
"Brutal Gladiator's Dragonhide Armor",953,1024,46632,16,24,13301,0,1,1,20400,1591,0
"Vengeful Gladiator's Plate Armor",954,1,46645,16,25,13301,0,1,1,20100,1461,0
"Vengeful Gladiator's Felweave Armor",955,256,46643,16,25,13301,0,1,1,20100,1461,0
"Vengeful Gladiator's Ringmail Armor",956,64,46646,16,25,13301,0,1,1,20100,1461,0
"Vengeful Gladiator's Leather Armor",957,8,46644,16,25,13301,0,1,1,20100,1461,0
"Vengeful Gladiator's Scaled Armor",958,2,46648,16,25,13301,0,1,1,20100,1461,0
"Vengeful Gladiator's Silk Armor",959,128,46649,16,25,13301,0,1,1,20100,1461,0
"Vengeful Gladiator's Chain Armor",960,4,46641,16,25,13301,0,1,1,20100,1461,0
"Vengeful Gladiator's Dragonhide Armor",961,1024,46642,16,25,13301,0,1,1,20100,1461,0
"Merciless Gladiator's Plate Armor",962,1,46655,16,26,13301,0,1,1,20003,1361,0
"Merciless Gladiator's Felweave Armor",963,256,46653,16,26,13301,0,1,1,20003,1361,0
"Merciless Gladiator's Ringmail Armor",964,64,46656,16,26,13301,0,1,1,20003,1361,0
"Merciless Gladiator's Leather Armor",965,8,46654,16,26,13301,0,1,1,20003,1361,0
"Merciless Gladiator's Scaled Armor",966,2,46658,16,26,13301,0,1,1,20003,1361,0
"Merciless Gladiator's Silk Armor",967,128,46659,16,26,13301,0,1,1,20003,1361,0
"Merciless Gladiator's Chain Armor",968,4,46651,16,26,13301,0,1,1,20003,1361,0
"Merciless Gladiator's Dragonhide Armor",969,1024,46652,16,26,13301,0,1,1,20003,1361,0
"Gladiator's Felweave Armor",970,256,46623,16,27,13301,0,1,1,20000,1231,0
"Gladiator's Ringmail Armor",971,64,46626,16,27,13301,0,1,1,20000,1231,0
"Gladiator's Leather Armor",972,8,46624,16,27,13301,0,1,1,20000,1231,0
"Gladiator's Satin Armor",973,16,46627,16,27,13301,0,1,1,20000,1231,0
"Gladiator's Scaled Armor",974,2,46628,16,27,13301,0,1,1,20000,1231,0
"Gladiator's Silk Armor",975,128,46629,16,27,13301,0,1,1,20000,1231,0
"Gladiator's Chain Armor",976,4,46621,16,27,13301,0,1,1,20000,1231,0
"Gladiator's Dragonhide Armor",977,1024,46622,16,27,13301,0,1,1,20000,1231,0
"Battleplate of the Highlord",978,2,0,0,8,13193,0,1,6,70001,8751,0
"Battleplate of the Highlord",979,2,0,0,8,2015,978,1,6,70001,8752,0
"Battleplate of the Highlord",980,2,0,0,8,13145,978,1,6,70001,8753,0
"Battleplate of the Highlord",981,2,0,0,8,1641,978,1,6,70001,8750,0
"Vestments of Enveloped Dissonance",982,512,0,0,8,13193,0,1,6,70001,8751,0
"Vestments of Enveloped Dissonance",983,512,0,0,8,2015,982,1,6,70001,8752,0
"Vestments of Enveloped Dissonance",984,512,0,0,8,13145,982,1,6,70001,8753,0
"Vestments of Enveloped Dissonance",985,512,0,0,8,1641,982,1,6,70001,8750,0
"Regalia of Everburning Knowledge",986,128,0,0,8,13193,0,1,6,70001,8751,0
"Regalia of Everburning Knowledge",987,128,0,0,8,2015,986,1,6,70001,8752,0
"Regalia of Everburning Knowledge",988,128,0,0,8,13145,986,1,6,70001,8753,0
"Regalia of Everburning Knowledge",989,128,0,0,8,1641,986,1,6,70001,8750,0
"Eagletalon Battlegear",990,4,0,0,8,13193,0,1,6,70001,8751,0
"Eagletalon Battlegear",991,4,0,0,8,2015,990,1,6,70001,8752,0
"Eagletalon Battlegear",992,4,0,0,8,13145,990,1,6,70001,8753,0
"Eagletalon Battlegear",993,4,0,0,8,1641,990,1,6,70001,8750,0
"Garb of the Astral Warden",994,1024,0,0,8,13193,0,1,6,70001,8751,0
"Garb of the Astral Warden",995,1024,0,0,8,2015,994,1,6,70001,8752,0
"Garb of the Astral Warden",996,1024,0,0,8,13145,994,1,6,70001,8753,0
"Garb of the Astral Warden",997,1024,0,0,8,1641,994,1,6,70001,8750,0
"Vestment of Second Sight",998,2048,0,0,8,13193,0,1,6,70001,8751,0
"Vestment of Second Sight",999,2048,0,0,8,2015,998,1,6,70001,8752,0
"Vestment of Second Sight",1000,2048,0,0,8,13145,998,1,6,70001,8753,0
"Vestment of Second Sight",1001,2048,0,0,8,1641,998,1,6,70001,8750,0
"Dreadwyrm Battleplate",1002,32,0,0,8,13193,0,1,6,70001,8751,0
"Dreadwyrm Battleplate",1003,32,0,0,8,2015,1002,1,6,70001,8752,0
"Dreadwyrm Battleplate",1004,32,0,0,8,13145,1002,1,6,70001,8753,0
"Dreadwyrm Battleplate",1005,32,0,0,8,1641,1002,1,6,70001,8750,0
"Brutal Gladiator's Arsenal",1006,0,46640,17,0,0,0,1,1,20400,1541,0
"Vengeful Gladiator's Arsenal",1007,0,46650,17,0,0,0,1,1,20100,1461,0
"Merciless Gladiator's Arsenal",1008,0,46660,17,0,0,0,1,1,20003,1361,0
"Gladiator's Arsenal",1009,0,46630,17,0,0,0,1,1,20000,1231,0
"Tyrannical Gladiator's Dreadplate Armor",1010,32,0,22,16,3859,267,1,4,50100,4962,0
"Tyrannical Gladiator's Dreadplate Armor",1011,32,0,26,16,3859,256,1,4,50100,4962,0
"Tyrannical Gladiator's Dragonhide Armor",1012,1024,0,22,16,3859,266,1,4,50100,4962,0
"Tyrannical Gladiator's Dragonhide Armor",1013,1024,0,26,16,3859,255,1,4,50100,4962,0
"Tyrannical Gladiator's Chain Armor",1014,4,0,22,16,3859,265,1,4,50100,4962,0
"Tyrannical Gladiator's Chain Armor",1015,4,0,26,16,3859,254,1,4,50100,4962,0
"Tyrannical Gladiator's Silk Armor",1016,128,0,22,16,3859,275,1,4,50100,4962,0
"Tyrannical Gladiator's Silk Armor",1017,128,0,26,16,3859,264,1,4,50100,4962,0
"Tyrannical Gladiator's Ironskin Armor",1018,512,0,22,16,3859,269,1,4,50100,4962,0
"Tyrannical Gladiator's Ironskin Armor",1019,512,0,26,16,3859,259,1,4,50100,4962,0
"Tyrannical Gladiator's Scaled Armor",1020,2,0,22,16,3859,274,1,4,50100,4962,0
"Tyrannical Gladiator's Scaled Armor",1021,2,0,26,16,3859,263,1,4,50100,4962,0
"Tyrannical Gladiator's Leather Armor",1022,8,0,22,16,3859,270,1,4,50100,4962,0
"Tyrannical Gladiator's Leather Armor",1023,8,0,26,16,3859,260,1,4,50100,4962,0
"Tyrannical Gladiator's Ringmail Armor",1024,64,0,22,16,3859,272,1,4,50100,4962,0
"Tyrannical Gladiator's Ringmail Armor",1025,64,0,26,16,3859,262,1,4,50100,4962,0
"Tyrannical Gladiator's Felweave Armor",1026,256,0,22,16,3859,268,1,4,50100,4962,0
"Tyrannical Gladiator's Felweave Armor",1027,256,0,26,16,3859,257,1,4,50100,4962,0
"Tyrannical Gladiator's Plate Armor",1028,1,0,22,16,3859,271,1,4,50100,4962,0
"Tyrannical Gladiator's Plate Armor",1029,1,0,26,16,3859,261,1,4,50100,4962,0
"Grievous Gladiator's Dreadplate Armor",1030,32,0,22,15,3859,211,1,4,50200,5222,0
"Grievous Gladiator's Dreadplate Armor",1031,32,0,26,15,3859,201,1,4,50200,5222,0
"Grievous Gladiator's Dragonhide Armor",1032,1024,0,22,15,3859,210,1,4,50200,5222,0
"Grievous Gladiator's Dragonhide Armor",1033,1024,0,26,15,3859,200,1,4,50200,5222,0
"Grievous Gladiator's Chain Armor",1034,4,0,22,15,3859,199,1,4,50200,5222,0
"Grievous Gladiator's Chain Armor",1035,4,0,26,15,3859,198,1,4,50200,5222,0
"Grievous Gladiator's Silk Armor",1036,128,0,22,15,3859,219,1,4,50200,5220,0
"Grievous Gladiator's Silk Armor",1037,128,0,26,15,3859,209,1,4,50200,5220,0
"Grievous Gladiator's Ironskin Armor",1038,512,0,22,15,3859,213,1,4,50200,5220,0
"Grievous Gladiator's Ironskin Armor",1039,512,0,26,15,3859,203,1,4,50200,5220,0
"Grievous Gladiator's Scaled Armor",1040,2,0,22,15,3859,218,1,4,50200,5220,0
"Grievous Gladiator's Scaled Armor",1041,2,0,26,15,3859,208,1,4,50200,5220,0
"Grievous Gladiator's Leather Armor",1042,8,0,22,15,3859,214,1,4,50200,5220,0
"Grievous Gladiator's Leather Armor",1043,8,0,26,15,3859,204,1,4,50200,5220,0
"Grievous Gladiator's Ringmail Armor",1044,64,0,22,15,3859,216,1,4,50200,5220,0
"Grievous Gladiator's Ringmail Armor",1045,64,0,26,15,3859,206,1,4,50200,5220,0
"Grievous Gladiator's Felweave Armor",1046,256,0,22,15,3859,212,1,4,50200,5220,0
"Grievous Gladiator's Felweave Armor",1047,256,0,26,15,3859,202,1,4,50200,5220,0
"Grievous Gladiator's Plate Armor",1048,1,0,22,15,3859,215,1,4,50200,5222,0
"Grievous Gladiator's Plate Armor",1049,1,0,26,15,3859,205,1,4,50200,5222,0
,1050,0,0,27,0,0,0,1,4,50300,5220,0
,1051,0,0,23,0,0,0,1,4,50300,5220,0
,1052,0,0,23,0,0,0,1,4,50200,4980,0
,1053,0,0,27,0,0,0,1,4,50200,4980,0
"Malevolent Gladiator's Dreadplate Armor",1054,32,0,18,9,3859,285,1,4,50003,4760,0
"Malevolent Gladiator's Dragonhide Armor",1055,1024,0,18,9,3859,281,1,4,50003,4760,0
"Malevolent Gladiator's Chain Armor",1056,4,0,18,9,3859,286,1,4,50003,4760,0
"Malevolent Gladiator's Silk Armor",1057,128,0,18,9,3859,276,1,4,50003,4760,0
,1058,0,0,19,0,0,0,1,4,60001,4700,0
"Malevolent Gladiator's Ironskin Armor",1059,512,45961,16,9,13301,0,1,4,50003,4760,0
"Malevolent Gladiator's Scaled Armor",1060,2,0,18,9,3859,277,1,4,50003,4760,0
"Malevolent Gladiator's Leather Armor",1061,8,0,18,9,3859,280,1,4,50003,4760,0
"Malevolent Gladiator's Ringmail Armor",1062,64,0,18,9,3859,284,1,4,50003,4760,0
"Malevolent Gladiator's Felweave Armor",1063,256,0,18,9,3859,283,1,4,50003,4760,0
"Malevolent Gladiator's Plate Armor",1064,1,0,18,9,3859,278,1,4,50003,4760,0
,1065,0,0,23,0,0,0,1,4,50400,5500,0
,1066,0,0,27,0,0,0,1,4,50400,5500,0
"Vindictive Combatant's Leather Armor",1067,8,46364,24,45,13302,1126,1,6,70001,8100,0
"Vindictive Combatant's Leather Armor",1068,8,46363,20,45,13302,1125,1,6,70001,8100,0
"Vindictive Combatant's Plate Armor",1069,1,46365,24,45,13302,1134,1,6,70001,8100,0
"Vindictive Combatant's Plate Armor",1070,1,46366,20,45,13302,1133,1,6,70001,8100,0
"Vindictive Combatant's Satin Armor",1071,16,46370,20,45,13302,388,1,6,70001,8100,0
"Vindictive Combatant's Satin Armor",1072,16,46369,24,45,13302,390,1,6,70001,8100,0
"Prideful Gladiator's Dreadplate Armor",1073,32,0,22,14,3859,234,1,4,50400,5500,0
"Prideful Gladiator's Dreadplate Armor",1074,32,0,26,14,3859,245,1,4,50400,5500,0
"Prideful Gladiator's Dragonhide Armor",1075,1024,0,22,14,3859,233,1,4,50400,5500,0
"Prideful Gladiator's Dragonhide Armor",1076,1024,0,26,14,3859,244,1,4,50400,5500,0
"Prideful Gladiator's Chain Armor",1077,4,0,22,14,3859,232,1,4,50400,5500,0
"Prideful Gladiator's Chain Armor",1078,4,0,26,14,3859,243,1,4,50400,5500,0
"Prideful Gladiator's Silk Armor",1079,128,0,22,14,3859,242,1,4,50400,5500,0
"Prideful Gladiator's Silk Armor",1080,128,0,26,14,3859,253,1,4,50400,5500,0
"Prideful Gladiator's Ironskin Armor",1081,512,0,22,14,3859,236,1,4,50400,5500,0
"Prideful Gladiator's Ironskin Armor",1082,512,0,26,14,3859,247,1,4,50400,5500,0
"Prideful Gladiator's Scaled Armor",1083,2,0,22,14,3859,241,1,4,50400,5500,0
"Prideful Gladiator's Scaled Armor",1084,2,0,26,14,3859,252,1,4,50400,5500,0
"Prideful Gladiator's Leather Armor",1085,8,0,22,14,3859,237,1,4,50400,5500,0
"Prideful Gladiator's Leather Armor",1086,8,0,26,14,3859,248,1,4,50400,5500,0
"Prideful Gladiator's Ringmail Armor",1087,64,0,22,14,3859,239,1,4,50400,5500,0
"Prideful Gladiator's Ringmail Armor",1088,64,0,26,14,3859,250,1,4,50400,5500,0
"Prideful Gladiator's Felweave Armor",1089,256,0,22,14,3859,235,1,4,50400,5500,0
"Prideful Gladiator's Felweave Armor",1090,256,0,26,14,3859,246,1,4,50400,5500,0
"Prideful Gladiator's Plate Armor",1091,1,0,22,14,3859,238,1,4,50400,5500,0
"Prideful Gladiator's Plate Armor",1092,1,0,26,14,3859,249,1,4,50400,5500,0
"Vindictive Gladiator's Silk Armor",1093,128,46397,24,45,13301,0,1,6,70001,8401,0
"Vindictive Gladiator's Silk Armor",1094,128,46398,20,45,13301,0,1,6,70001,8401,0
"Vindictive Gladiator's Silk Armor",1095,128,46421,26,45,3859,1093,1,6,70001,8710,0
"Vindictive Gladiator's Silk Armor",1096,128,46422,22,45,3859,1094,1,6,70001,8710,0
"Vindictive Gladiator's Dragonhide Armor",1097,1024,46379,24,45,13301,0,1,6,70001,8401,0
"Vindictive Gladiator's Dragonhide Armor",1098,1024,46380,20,45,13301,0,1,6,70001,8401,0
"Vindictive Gladiator's Dragonhide Armor",1099,1024,46403,26,45,3859,1097,1,6,70001,8710,0
"Vindictive Gladiator's Dragonhide Armor",1100,1024,46404,22,45,3859,1098,1,6,70001,8710,0
"Vindictive Gladiator's Felweave Armor",1101,256,46383,20,45,13301,0,1,6,70001,8401,0
"Vindictive Gladiator's Felweave Armor",1102,256,46384,24,45,13301,0,1,6,70001,8401,0
"Vindictive Gladiator's Felweave Armor",1103,256,46407,22,45,3859,1101,1,6,70001,8710,0
"Vindictive Gladiator's Felweave Armor",1104,256,46408,26,45,3859,1102,1,6,70001,8710,0
"Vindictive Gladiator's Dreadplate Armor",1105,32,46381,24,45,13301,0,1,6,70001,8401,0
"Vindictive Gladiator's Dreadplate Armor",1106,32,46382,20,45,13301,0,1,6,70001,8401,0
"Vindictive Gladiator's Dreadplate Armor",1107,32,46405,26,45,3859,1105,1,6,70001,8710,0
"Vindictive Gladiator's Dreadplate Armor",1108,32,46406,22,45,3859,1106,1,6,70001,8710,0
"Vindictive Gladiator's Felskin Armor",1109,2048,46400,24,45,13301,0,1,6,70001,8401,0
"Vindictive Gladiator's Felskin Armor",1110,2048,46399,20,45,13301,0,1,6,70001,8401,0
"Vindictive Gladiator's Felskin Armor",1111,2048,46424,26,45,3859,1109,1,6,70001,8710,0
"Vindictive Gladiator's Felskin Armor",1112,2048,46423,22,45,3859,1110,1,6,70001,8710,0
"Vindictive Gladiator's Chain Armor",1113,4,46378,20,45,13301,0,1,6,70001,8401,0
"Vindictive Gladiator's Chain Armor",1114,4,46377,24,45,13301,0,1,6,70001,8401,0
"Vindictive Gladiator's Chain Armor",1115,4,46402,22,45,3859,1113,1,6,70001,8710,0
"Vindictive Gladiator's Chain Armor",1116,4,46401,26,45,3859,1114,1,6,70001,8710,0
"Vindictive Gladiator's Ironskin Armor",1117,512,46386,20,45,13301,0,1,6,70001,8401,0
"Vindictive Gladiator's Ironskin Armor",1118,512,46385,24,45,13301,0,1,6,70001,8401,0
"Vindictive Gladiator's Ironskin Armor",1119,512,46410,22,45,3859,1117,1,6,70001,8710,0
"Vindictive Gladiator's Ironskin Armor",1120,512,46409,26,45,3859,1118,1,6,70001,8710,0
"Vindictive Gladiator's Scaled Armor",1121,2,46396,20,45,13301,0,1,6,70001,8401,0
"Vindictive Gladiator's Scaled Armor",1122,2,46395,24,45,13301,0,1,6,70001,8401,0
"Vindictive Gladiator's Scaled Armor",1123,2,46420,22,45,3859,1121,1,6,70001,8710,0
"Vindictive Gladiator's Scaled Armor",1124,2,46419,26,45,3859,1122,1,6,70001,8710,0
