ID,TransmogSetID,ItemModifiedAppearanceID,Flags
14069,691,22881,0
14070,691,23070,0
14071,691,23184,0
14072,691,23363,0
14073,691,23372,0
14074,691,23838,0
14075,691,46877,0
14076,691,22705,1
14077,691,22772,0
14078,691,23376,1
14079,691,22671,0
14080,691,22719,0
14081,691,22738,0
14082,691,23366,0
14083,691,23369,0
14084,691,23841,0
14085,691,46886,0
14086,691,23045,1
14087,691,22692,0
14088,691,22759,0
14089,691,23159,0
14090,691,46895,0
14091,691,22716,1
14092,691,22783,0
14093,691,22863,0
14094,691,23374,1
14095,691,23065,0
14096,691,23179,0
14097,691,23364,0
14098,691,23371,0
14099,691,23839,0
14100,692,21865,1
14101,692,22409,0
14102,692,21867,1
14103,692,22411,0
14104,692,21863,3
14105,692,22407,0
14106,692,21866,1
14107,692,22410,0
14108,692,21864,1
14109,692,22408,0
14110,693,22249,1
14111,693,22251,1
14112,693,22247,3
14113,693,22250,1
14114,693,22248,1
14115,694,18959,1
14116,694,18961,1
14117,694,18957,3
14118,694,18766,1
14119,694,18960,1
14120,694,18716,1
14121,694,18743,1
14122,694,18958,1
14123,695,19472,1
14124,695,19475,1
14125,695,19469,3
14126,695,19287,1
14127,695,19246,0
14128,695,78764,0
14129,695,19473,1
14130,695,19036,1
14131,695,19275,0
14132,695,19631,0
14133,695,74353,0
14134,695,19088,1
14135,695,19231,0
14136,695,19470,1
14137,696,38744,1
14138,696,38674,0
14139,696,38826,0
14140,696,38893,0
14141,696,38746,1
14142,696,38676,0
14143,696,38828,0
14144,696,38742,3
14145,696,38672,0
14146,696,38824,0
14147,696,38882,0
14148,696,38919,1
14149,696,38958,0
14150,696,40190,0
14151,696,76809,0
14152,696,38745,1
14153,696,36878,0
14154,696,38675,0
14155,696,38827,0
14156,696,38977,1
14157,696,38905,0
14158,696,38998,1
14159,696,36887,0
14160,696,38967,0
14161,696,76811,0
14162,696,38743,1
14163,696,38673,0
14164,696,38825,0
14165,696,38902,0
14166,696,38949,0
14167,697,40125,1
14168,697,39968,0
14169,697,40124,0
14170,697,40127,0
14171,697,40174,1
14172,697,40177,0
14173,697,40178,0
14174,697,40159,3
14175,697,39930,0
14176,697,40158,0
14177,697,40164,0
14178,697,39981,0
14179,697,39821,1
14180,697,40144,1
14181,697,40147,0
14182,697,40149,0
14183,697,39769,1
14184,697,39945,0
14185,697,39985,0
14186,697,39795,1
14187,697,40107,1
14188,697,39846,0
14189,697,39959,0
14190,697,40105,0
14191,697,40109,0
14192,698,40030,1
14193,698,39900,0
14194,698,40029,0
14195,698,40032,0
14196,698,40079,1
14197,698,40082,0
14198,698,40083,0
14199,698,40064,3
14200,698,39870,0
14201,698,40063,0
14202,698,40069,0
14203,698,39915,0
14204,698,39814,1
14205,698,40049,1
14206,698,40052,0
14207,698,40054,0
14208,698,39746,1
14209,698,39881,0
14210,698,39925,0
14211,698,39789,1
14212,698,40012,1
14213,698,39841,0
14214,698,39891,0
14215,698,40010,0
14216,698,40014,0
14217,699,36433,1
14218,699,36344,0
14219,699,36452,0
14220,699,36599,0
14221,699,36435,1
14222,699,36342,0
14223,699,36413,0
14224,699,36454,0
14225,699,36431,3
14226,699,36346,0
14227,699,36379,0
14228,699,36450,0
14229,699,36538,1
14230,699,36434,1
14231,699,36343,0
14232,699,36403,0
14233,699,36453,0
14234,699,36607,1
14235,699,35612,0
14236,699,36401,1
14237,699,36432,1
14238,699,35603,0
14239,699,36345,0
14240,699,36389,0
14241,699,36451,0
14242,700,36740,1
14243,700,36693,0
14244,700,36745,0
14245,700,36750,0
14246,700,36742,1
14247,700,36645,0
14248,700,36747,0
14249,700,36752,0
14250,700,36738,3
14251,700,36669,0
14252,700,36743,0
14253,700,36748,0
14255,700,36741,1
14256,700,36681,0
14257,700,36746,0
14258,700,36751,0
14259,700,36702,1
14260,700,36798,0
14261,700,36680,1
14262,700,36739,1
14263,700,36657,0
14264,700,36744,0
14265,700,36749,0
14266,701,30073,1
14267,701,29718,0
14268,701,30083,0
14269,701,30086,0
14270,701,30075,1
14271,701,29563,0
14272,701,30085,0
14273,701,30089,0
14274,701,34189,0
14275,701,47083,0
14276,701,30071,3
14277,701,26820,0
14278,701,29586,0
14279,701,30081,0
14280,701,30087,0
14281,701,31372,0
14282,701,26821,0
14283,701,29674,1
14284,701,29688,0
14285,701,31848,0
14286,701,30074,1
14287,701,29698,0
14288,701,30084,0
14289,701,30088,0
14290,701,31856,0
14291,701,28817,1
14292,701,29485,0
14293,701,76305,0
14294,701,29709,1
14295,701,36542,0
14296,701,30072,1
14297,701,29597,0
14298,701,30082,0
14299,701,30090,0
14300,701,31331,0
14301,702,32777,1
14302,702,32691,0
14303,702,32782,0
14304,702,32787,0
14305,702,32779,1
14306,702,32657,0
14307,702,32784,0
14308,702,32789,0
14309,702,32775,3
14310,702,32635,0
14311,702,32780,0
14312,702,32785,0
14313,702,32912,0
14315,702,32618,1
14316,702,32778,1
14317,702,32709,0
14318,702,32783,0
14319,702,32788,0
14320,702,32921,0
14321,702,32667,1
14322,702,32700,1
14323,702,29987,0
14324,702,32776,1
14325,702,32624,0
14326,702,32781,0
14327,702,32786,0
14328,703,24938,1
14329,703,24693,0
14330,703,24943,0
14331,703,25461,0
14332,703,25466,0
14333,703,25471,0
14334,703,24936,1
14335,703,24691,0
14336,703,24941,0
14337,703,25423,0
14338,703,25463,0
14339,703,25468,0
14340,703,25473,0
14341,703,24940,3
14342,703,24695,0
14343,703,24945,0
14344,703,24994,0
14345,703,25459,0
14346,703,25464,0
14347,703,25469,0
14348,703,25399,1
14349,703,26027,0
14350,703,26514,0
14351,703,24937,1
14352,703,24692,0
14353,703,24860,0
14354,703,24942,0
14355,703,25462,0
14356,703,25467,0
14357,703,25472,0
14358,703,24857,1
14359,703,24880,1
14360,703,24939,1
14361,703,24694,0
14362,703,24944,0
14363,703,24948,0
14364,703,25460,0
14365,703,25465,0
14366,703,25470,0
14367,704,25051,1
14368,704,24526,0
14369,704,25040,0
14370,704,25045,0
14371,704,25048,1
14372,704,24466,0
14373,704,25038,0
14374,704,25044,0
14375,704,25552,0
14376,704,25052,3
14377,704,24500,0
14378,704,24950,0
14379,704,25042,0
14380,704,25043,0
14381,704,25585,0
14382,704,24728,0
14383,704,24488,1
14384,704,24969,0
14385,704,25564,0
14386,704,25049,1
14387,704,24445,0
14388,704,24612,0
14389,704,25039,0
14390,704,25046,0
14391,704,25643,0
14392,704,24710,1
14393,704,24448,0
14394,704,25646,0
14395,704,26209,0
14396,704,26523,0
14397,704,24596,1
14398,704,25623,0
14399,704,25050,1
14400,704,24478,0
14401,704,24957,0
14402,704,25041,0
14403,704,25047,0
14404,704,25605,0
14405,705,25144,1
14406,705,24809,0
14407,705,25150,0
14408,705,25155,0
14409,705,25147,1
14410,705,24746,0
14411,705,25151,0
14412,705,25157,0
14413,705,25143,3
14414,705,24792,0
14415,705,25152,0
14416,705,25153,0
14417,705,24781,1
14418,705,25146,1
14419,705,24750,0
14420,705,25149,0
14421,705,25156,0
14422,705,24758,1
14423,705,24826,1
14424,705,25145,1
14425,705,24769,0
14426,705,25148,0
14427,705,25154,0
14428,706,23707,1
14429,706,22911,0
14430,706,22945,0
14431,706,23117,0
14432,706,23645,0
14433,706,23652,0
14434,706,23657,0
14435,706,23677,0
14436,706,23682,0
14437,706,23687,0
14438,706,23712,0
14439,706,23717,0
14440,706,46926,0
14441,706,23709,1
14442,706,22931,0
14443,706,23648,0
14444,706,23654,0
14445,706,23655,0
14446,706,23679,0
14447,706,23684,0
14448,706,23685,0
14449,706,23710,0
14450,706,23719,0
14451,706,23929,0
14452,706,23947,0
14453,706,23957,0
14454,706,23705,3
14455,706,22586,0
14456,706,22590,0
14457,706,22874,0
14458,706,23646,0
14459,706,23650,0
14460,706,23659,0
14461,706,23675,0
14462,706,23680,0
14463,706,23689,0
14464,706,23714,0
14465,706,23715,0
14466,706,23928,0
14467,706,23943,0
14468,706,23953,0
14469,706,46935,0
14470,706,22895,1
14471,706,22625,0
14472,706,22634,0
14473,706,22939,0
14474,706,23102,0
14475,706,23112,0
14476,706,23708,1
14477,706,22531,0
14478,706,22538,0
14479,706,23037,0
14480,706,23144,0
14481,706,23647,0
14482,706,23653,0
14483,706,23656,0
14484,706,23678,0
14485,706,23683,0
14486,706,23686,0
14487,706,23711,0
14488,706,23718,0
14489,706,23931,0
14490,706,23946,0
14491,706,23956,0
14492,706,46941,0
14493,706,46944,0
14494,706,22500,1
14495,706,22499,0
14496,706,46953,0
14497,706,22910,1
14498,706,22560,0
14499,706,22565,0
14500,706,22856,0
14501,706,23110,0
14502,706,23706,1
14503,706,23649,0
14504,706,23651,0
14505,706,23658,0
14506,706,23676,0
14507,706,23681,0
14508,706,23688,0
14509,706,23713,0
14510,706,23716,0
14511,706,23932,0
14512,707,23727,1
14513,707,22912,0
14514,707,23662,0
14515,707,23667,0
14516,707,23672,0
14517,707,23692,0
14518,707,23697,0
14519,707,23702,0
14520,707,23722,0
14521,707,23732,0
14522,707,23935,0
14523,707,23940,0
14524,707,23949,0
14525,707,46874,0
14526,707,22929,0
14527,707,22930,0
14528,707,23660,0
14529,707,23665,0
14530,707,23670,0
14531,707,23694,0
14532,707,23695,0
14533,707,23700,0
14534,707,23720,0
14535,707,23729,1
14536,707,23734,0
14537,707,23934,0
14538,707,23942,0
14539,707,23952,0
14540,707,23725,3
14541,707,22713,0
14542,707,22780,0
14543,707,22875,0
14544,707,23077,0
14545,707,23197,0
14546,707,23664,0
14547,707,23669,0
14548,707,23674,0
14549,707,23690,0
14550,707,23699,0
14551,707,23704,0
14552,707,23724,0
14553,707,23730,0
14554,707,23933,0
14555,707,23938,0
14556,707,23948,0
14558,707,46883,0
14559,707,23049,1
14560,707,22724,0
14561,707,22791,0
14562,707,23163,0
14563,707,23728,1
14564,707,22688,0
14565,707,22755,0
14566,707,23089,0
14567,707,23209,0
14568,707,23661,0
14569,707,23666,0
14570,707,23671,0
14571,707,23693,0
14572,707,23696,0
14573,707,23701,0
14574,707,23721,0
14575,707,23733,0
14576,707,23936,0
14577,707,23941,0
14578,707,23951,0
14579,707,46892,0
14580,707,23068,1
14581,707,22675,0
14582,707,22742,0
14583,707,23182,0
14584,707,46901,0
14585,707,23158,1
14586,707,22701,0
14587,707,22704,0
14588,707,22768,0
14589,707,22771,0
14590,707,22857,0
14591,707,23044,0
14592,707,23726,1
14593,707,23663,0
14594,707,23668,0
14595,707,23673,0
14596,707,23691,0
14597,707,23698,0
14598,707,23703,0
14599,707,23723,0
14600,707,23731,0
14601,707,23937,0
14602,707,23939,0
14603,707,23950,0
14604,708,21849,1
14605,708,21839,0
14606,708,21844,0
14607,708,22335,0
14608,708,22340,0
14609,708,22341,0
14610,708,21852,1
14611,708,21840,0
14612,708,21847,0
14613,708,22345,0
14614,708,22346,0
14615,708,22347,0
14616,708,21848,3
14617,708,21841,0
14618,708,21842,0
14619,708,22333,0
14620,708,22334,0
14621,708,22348,0
14622,708,21851,1
14623,708,21838,0
14624,708,21846,0
14625,708,22084,0
14626,708,22338,0
14627,708,22342,0
14628,708,22343,0
14629,708,22344,0
14630,708,21850,1
14631,708,21837,0
14632,708,21843,0
14633,708,22076,0
14634,708,22336,0
14635,708,22337,0
14636,708,22339,0
14637,709,22295,1
14638,709,22277,0
14639,709,22300,0
14640,709,22297,1
14641,709,22273,0
14642,709,22302,0
14643,709,22293,3
14644,709,22275,0
14645,709,22298,0
14647,709,22296,1
14648,709,22274,0
14649,709,22301,0
14651,709,22294,1
14652,709,22276,0
14653,709,22299,0
14654,710,19015,1
14655,710,19003,0
14656,710,19010,0
14657,710,19006,0
14658,710,19012,0
14659,710,19017,1
14660,710,19013,3
14661,710,19004,0
14662,710,19008,0
14663,710,18754,1
14664,710,19016,1
14665,710,19005,0
14666,710,19011,0
14667,710,18814,1
14668,710,18734,1
14669,710,19014,1
14670,710,19007,0
14671,710,19009,0
14672,711,19548,1
14673,711,19538,0
14674,711,19543,0
14675,711,19540,0
14676,711,19545,0
14677,711,19550,1
14678,711,19546,3
14679,711,19536,0
14680,711,19541,0
14681,711,19273,1
14682,711,19286,0
14683,711,19549,1
14684,711,19539,0
14685,711,19544,0
14686,711,19344,1
14687,711,19232,0
14688,711,19628,0
14689,711,19354,1
14690,711,19299,0
14691,711,19547,1
14692,711,19537,0
14693,711,19542,0
14694,712,38463,1
14695,712,38466,1
14696,712,38465,3
14697,712,38969,1
14698,712,38464,1
14699,712,36876,0
14700,712,38912,1
14701,712,39006,1
14702,712,36885,0
14703,712,38462,1
14704,712,38897,0
14705,713,40133,1
14706,713,40180,1
14707,713,40161,3
14708,713,39781,1
14709,713,40152,1
14712,713,40103,1
14713,713,39955,0
14714,714,40038,1
14715,714,40085,1
14716,714,40066,3
14717,714,39774,1
14718,714,40057,1
14721,714,40008,1
14722,714,39894,0
14723,715,36569,1
14724,715,36572,1
14725,715,36600,0
14726,715,36571,3
14727,715,36541,0
14728,715,46666,1
14729,715,36570,1
14730,715,36380,0
14731,715,35618,1
14732,715,36606,1
14733,715,36568,1
14734,715,36613,0
14735,716,36734,1
14736,716,36737,1
14737,716,36689,0
14738,716,36736,3
14740,716,36735,1
14741,716,36665,0
14742,716,36699,1
14743,716,36733,1
14744,716,36821,0
14745,717,29992,1
14746,717,29488,0
14747,717,29995,1
14748,717,29575,0
14749,717,29993,3
14750,717,29678,0
14751,717,26479,1
14752,717,29994,1
14753,717,26482,0
14754,717,31859,0
14755,717,29030,1
14756,717,29493,0
14757,717,29697,1
14758,717,29996,1
14759,717,31330,0
14760,717,34181,0
14761,717,47091,0
14762,718,32771,1
14763,718,29990,0
14764,718,32664,0
14765,718,32774,1
14766,718,32645,0
14767,718,32773,3
14768,718,32615,0
14769,718,32772,1
14770,718,32919,0
14771,718,76251,0
14772,718,32659,1
14773,718,32710,1
14774,718,32770,1
14775,719,24659,1
14776,719,25398,0
14777,719,25457,0
14778,719,24662,1
14779,719,24996,0
14780,719,25454,0
14781,719,24661,3
14782,719,25455,0
14783,719,25528,0
14784,719,24993,1
14785,719,26025,0
14786,719,26512,0
14787,719,24660,1
14788,719,24970,0
14789,719,25456,0
14790,719,24887,1
14791,719,24986,1
14792,719,24658,1
14793,719,24867,0
14794,719,25458,0
14795,720,25036,1
14796,720,25033,1
14797,720,24474,0
14798,720,25034,3
14799,720,24712,0
14800,720,24955,0
14801,720,74362,0
14802,720,24976,1
14803,720,24464,0
14804,720,25035,1
14805,720,24434,0
14806,720,24523,0
14807,720,24433,1
14808,720,24527,0
14809,720,24477,1
14810,720,26208,0
14811,720,26520,0
14812,720,25037,1
14813,720,24489,0
14814,720,24964,0
14815,720,74355,0
14816,721,25159,1
14817,721,25162,1
14818,721,25161,3
14819,721,80022,1
14820,721,25160,1
14821,721,25158,1
14822,722,22963,1
14823,722,22923,0
14824,722,22969,0
14825,722,22976,0
14826,722,23769,0
14827,722,46922,0
14828,722,22966,1
14829,722,22941,0
14830,722,22972,0
14831,722,22973,0
14832,722,23772,0
14833,722,84501,0
14834,722,22964,3
14835,722,22579,0
14836,722,22580,0
14837,722,22971,0
14838,722,22974,0
14839,722,23039,0
14840,722,23142,0
14841,722,23771,0
14842,722,46931,0
14843,722,22549,1
14844,722,22552,0
14845,722,22965,1
14846,722,22970,0
14847,722,22975,0
14848,722,23770,0
14849,722,46940,0
14850,722,22585,1
14851,722,22587,0
14852,722,22967,1
14853,722,22654,0
14854,722,22655,0
14855,722,22961,0
14856,722,22968,0
14857,722,22977,0
14858,722,23125,0
14859,722,23768,0
14860,723,22989,1
14861,723,22979,0
14862,723,22986,0
14863,723,23774,0
14864,723,46872,0
14865,723,22992,1
14866,723,22982,0
14867,723,22983,0
14868,723,23777,0
14869,723,22991,3
14870,723,22707,0
14871,723,22774,0
14872,723,22885,0
14873,723,22981,0
14874,723,22984,0
14875,723,23087,0
14876,723,23207,0
14877,723,23776,0
14878,723,46879,0
14879,723,23160,1
14880,723,23046,0
14881,723,22990,1
14882,723,22980,0
14883,723,22985,0
14884,723,23775,0
14885,723,46888,0
14886,723,22722,1
14887,723,22789,0
14888,723,46897,0
14889,723,23052,1
14890,723,22710,0
14891,723,22777,0
14892,723,22867,0
14893,723,23166,0
14894,723,22988,1
14895,723,22727,0
14896,723,22794,0
14897,723,22978,0
14898,723,22987,0
14899,723,23773,0
14900,724,21833,1
14901,724,22369,0
14902,724,21836,1
14903,724,22371,0
14904,724,21835,3
14905,724,22372,0
14906,724,21834,1
14907,724,22370,0
14908,724,22254,1
14909,724,22368,0
14910,725,22252,1
14911,725,22257,1
14912,725,22253,3
14913,725,22256,1
14914,725,22255,1
14915,725,22081,0
14916,726,18914,1
14917,726,18917,1
14918,726,18915,3
14919,726,18724,1
14920,726,18916,1
14921,726,18761,1
14922,726,19278,0
14923,726,18747,1
14924,726,18918,1
14925,727,19406,1
14926,727,19409,1
14927,727,19408,3
14928,727,32327,0
14929,727,19067,1
14930,727,19407,1
14931,727,19633,1
14932,727,74351,0
14933,727,19241,1
14934,727,19405,1
14935,728,38851,1
14936,728,38891,0
14937,728,38853,1
14938,728,38849,3
14939,728,38883,0
14940,728,38955,1
14941,728,38917,0
14942,728,40188,0
14943,728,76808,0
14944,728,38852,1
14945,728,36883,0
14946,728,38911,1
14947,728,38965,0
14948,728,38961,1
14949,728,36892,0
14950,728,39003,0
14951,728,76812,0
14952,728,38850,1
14953,728,38900,0
14954,728,38981,0
14955,729,40130,1
14956,729,39966,0
14957,729,40169,1
14958,729,40093,3
14959,729,39931,0
14960,729,39832,1
14961,729,39979,0
14962,729,40141,1
14963,729,39948,0
14964,729,39803,1
14965,729,39816,1
14966,729,39990,0
14967,729,40106,1
14968,729,39760,0
14969,729,39957,0
14970,730,40035,1
14971,730,39898,0
14972,730,40074,1
14973,730,39998,3
14974,730,39868,0
14975,730,39824,1
14976,730,39913,0
14977,730,40046,1
14978,730,39879,0
14979,730,39797,1
14980,730,39809,1
14981,730,39923,0
14982,730,40011,1
14983,730,39747,0
14984,730,39889,0
14985,731,36421,1
14986,731,36395,0
14987,731,36423,1
14988,731,36405,0
14989,731,36424,3
14990,731,36387,0
14991,731,36540,1
14992,731,36422,1
14993,731,36158,0
14994,731,36591,1
14995,731,35613,0
14996,731,36546,1
14997,731,36618,0
14998,731,36420,1
14999,731,35604,0
15000,731,36603,0
15001,732,36730,1
15002,732,36672,0
15003,732,36732,1
15004,732,36635,0
15005,732,36728,3
15006,732,36649,0
15008,732,36731,1
15009,732,36660,0
15010,732,36685,1
15011,732,36787,1
15012,732,36791,0
15013,732,82382,0
15014,732,36729,1
15015,732,36696,0
15016,733,30035,1
15017,733,29714,0
15018,733,30038,1
15019,733,29490,0
15020,733,30036,3
15021,733,29425,0
15022,733,29591,0
15023,733,29702,1
15024,733,31846,0
15025,733,30037,1
15026,733,29580,0
15027,733,31854,0
15028,733,34195,0
15029,733,47077,0
15030,733,29567,1
15031,733,28818,0
15032,733,31342,0
15033,733,29599,1
15034,733,30039,1
15035,733,29695,0
15036,734,32767,1
15037,734,32695,0
15038,734,32769,1
15039,734,32662,0
15040,734,32765,3
15041,734,32630,0
15042,734,32670,0
15043,734,32705,1
15044,734,32907,0
15045,734,32768,1
15046,734,29984,0
15047,734,32641,0
15048,734,32915,0
15049,734,32653,1
15050,734,32622,1
15051,734,32766,1
15052,734,32712,0
15053,735,24561,1
15054,735,24981,0
15055,735,25452,0
15056,735,24563,1
15057,735,24876,0
15058,735,24992,0
15059,735,25450,0
15060,735,26021,0
15061,735,26515,0
15062,735,24564,3
15063,735,24884,0
15064,735,25449,0
15065,735,25196,1
15066,735,24849,0
15067,735,24562,1
15068,735,25406,0
15069,735,25451,0
15070,735,24894,1
15071,735,25523,0
15072,735,24874,1
15073,735,24560,1
15074,735,24862,0
15075,735,25453,0
15076,736,25031,1
15077,736,24459,0
15078,736,25598,0
15079,736,25029,1
15080,736,24497,0
15081,736,25587,0
15082,736,25627,0
15083,736,25028,3
15084,736,24509,0
15085,736,24951,0
15086,736,25619,0
15087,736,74360,0
15088,736,24973,1
15089,736,24708,0
15090,736,25578,0
15091,736,25649,0
15092,736,25030,1
15093,736,24444,0
15094,736,24473,0
15095,736,25557,0
15096,736,24535,1
15097,736,24440,0
15098,736,25547,0
15099,736,25609,0
15100,736,26030,0
15101,736,26516,0
15102,736,24482,1
15103,736,25629,0
15104,736,25032,1
15105,736,24605,0
15106,736,24960,0
15107,736,25641,0
15108,736,74354,0
15109,737,25164,1
15110,737,24737,0
15111,737,25166,1
15112,737,24786,0
15113,737,25167,3
15114,737,24799,0
15115,737,24798,1
15116,737,78766,0
15117,737,25165,1
15118,737,24765,0
15119,737,24818,1
15120,737,24774,1
15121,737,25163,1
15122,737,24747,0
15123,738,23405,1
15124,738,22914,0
15125,738,23062,0
15126,738,23176,0
15127,738,23395,0
15128,738,23400,0
15129,738,23849,0
15130,738,23875,0
15131,738,46873,0
15132,738,23407,1
15133,738,22933,0
15134,738,23082,0
15135,738,23202,0
15136,738,23397,0
15137,738,23398,0
15138,738,23851,0
15139,738,23403,3
15140,738,22664,0
15141,738,22731,0
15142,738,22877,0
15143,738,23393,0
15144,738,23402,0
15145,738,23852,0
15146,738,46878,0
15147,738,22781,1
15148,738,22714,0
15149,738,23406,1
15150,738,22720,0
15151,738,22787,0
15152,738,23396,0
15153,738,23399,0
15154,738,23850,0
15155,738,46887,0
15156,738,23170,1
15157,738,22703,0
15158,738,22770,0
15159,738,23056,0
15160,738,46896,0
15161,738,23042,1
15162,738,22690,0
15163,738,22757,0
15164,738,22859,0
15165,738,23156,0
15166,738,23404,1
15167,738,23394,0
15168,738,23401,0
15169,738,23848,0
15170,739,23378,1
15171,739,22915,0
15172,739,22946,0
15173,739,23116,0
15174,739,23385,0
15175,739,23390,0
15176,739,23854,0
15177,739,46921,0
15178,739,23381,1
15179,739,22932,0
15180,739,23032,0
15181,739,23137,0
15182,739,23387,0
15183,739,23388,0
15184,739,23856,0
15185,739,23379,3
15186,739,22476,0
15187,739,22481,0
15188,739,22876,0
15189,739,23383,0
15190,739,23392,0
15191,739,23857,0
15192,739,46930,0
15193,739,22594,1
15194,739,22595,0
15195,739,23380,1
15196,739,22615,0
15197,739,22621,0
15198,739,23386,0
15199,739,23389,0
15200,739,23855,0
15201,739,46939,0
15202,739,22913,1
15203,739,22557,0
15204,739,22566,0
15205,739,22570,0
15206,739,22573,0
15207,739,23109,0
15208,739,24017,0
15209,739,24020,0
15210,739,46948,0
15211,739,46952,0
15212,739,23095,1
15213,739,22543,0
15214,739,22544,0
15215,739,22858,0
15216,739,22890,0
15217,739,23382,1
15218,739,23384,0
15219,739,23391,0
15220,739,23853,0
15221,740,21829,1
15222,740,22393,0
15223,740,21831,1
15224,740,22395,0
15225,740,21832,3
15226,740,22396,0
15227,740,21830,1
15228,740,22394,0
15229,740,21828,1
15230,740,22392,0
15231,741,22265,1
15232,741,22267,1
15233,741,22263,3
15234,741,22266,1
15235,741,22085,0
15236,741,22264,1
15237,741,22077,0
15238,742,18962,1
15240,742,18963,3
15241,742,18824,1
15242,742,18964,1
15243,742,18735,1
15244,742,18765,1
15245,742,18966,1
15246,743,19478,1
15247,743,19480,1
15248,743,19476,3
15249,743,19300,1
15250,743,19085,0
15251,743,19479,1
15252,743,19378,1
15253,743,19229,0
15254,743,19629,0
15255,743,74352,0
15256,743,19037,1
15257,743,19307,0
15258,743,19477,1
15259,742,18965,1
15287,747,30113,1
15288,747,30118,0
15289,747,30123,0
15290,747,30115,1
15291,747,30120,0
15292,747,30125,0
15293,747,30111,3
15294,747,30116,0
15295,747,30121,0
15296,747,30191,1
15297,747,30194,0
15298,747,30114,1
15299,747,30119,0
15300,747,30124,0
15301,747,30216,1
15302,747,30192,0
15303,747,30193,1
15304,747,30218,0
15305,747,30112,1
15306,747,30117,0
15307,747,30122,0
15308,748,33028,1
15309,748,32984,0
15310,748,33020,0
15311,748,33026,1
15312,748,32982,0
15313,748,33018,0
15314,748,32995,3
15315,748,32986,0
15316,748,33022,0
15317,748,33027,1
15318,748,32983,0
15319,748,33019,0
15320,748,33070,1
15321,748,33071,0
15322,748,33029,1
15323,748,32985,0
15324,748,33021,0
15325,749,30143,1
15326,749,30145,1
15327,749,30141,3
15328,749,30230,1
15329,749,30227,0
15330,749,30144,1
15331,749,30234,1
15332,749,30228,0
15333,749,30232,1
15334,749,30235,0
15335,749,30142,1
15336,750,33006,1
15337,750,33004,1
15338,750,33008,3
15339,750,33005,1
15340,750,33069,1
15341,750,33068,0
15342,750,33007,1
15343,751,30098,1
15344,751,30244,0
15345,751,30100,1
15346,751,30246,0
15347,751,30096,3
15348,751,30242,0
15349,751,30167,1
15350,751,30197,0
15351,751,30099,1
15352,751,30245,0
15353,751,30177,1
15354,751,30198,0
15355,751,30199,1
15356,751,30181,0
15357,751,30097,1
15358,751,30243,0
15359,752,33049,1
15360,752,32979,0
15361,752,33044,1
15362,752,32977,0
15363,752,33051,3
15364,752,32981,0
15365,752,33045,1
15366,752,32978,0
15367,752,33064,1
15368,752,33065,0
15369,752,33050,1
15370,752,32980,0
15371,753,30147,1
15372,753,30150,1
15373,753,30149,3
15374,753,30253,1
15375,753,30148,1
15376,753,30254,1
15377,753,30268,1
15378,753,30146,1
15379,754,33024,1
15380,754,33016,1
15381,754,33017,3
15382,754,33023,1
15383,754,33057,1
15384,754,33025,1
15385,755,30108,1
15386,755,30110,1
15387,755,30106,3
15388,755,30213,1
15389,755,30204,0
15390,755,30109,1
15391,755,30206,1
15392,755,30203,0
15393,755,30214,1
15394,755,30208,0
15395,755,30107,1
15396,756,33002,1
15397,756,32996,1
15398,756,33038,3
15399,756,32997,1
15400,756,33063,1
15401,756,33062,0
15402,756,33003,1
15403,757,30127,1
15404,757,30132,0
15405,757,30137,0
15406,757,30130,1
15407,757,30135,0
15408,757,30140,0
15409,757,30129,3
15410,757,30134,0
15411,757,30139,0
15412,757,30224,1
15413,757,30221,0
15414,757,30128,1
15415,757,30133,0
15416,757,30138,0
15417,757,30248,1
15418,757,30222,0
15419,757,30223,1
15420,757,30252,0
15421,757,30126,1
15422,757,30131,0
15423,757,30136,0
15424,758,33047,1
15425,758,32990,0
15426,758,32998,0
15427,758,33000,1
15428,758,32992,0
15429,758,33009,0
15430,758,33001,3
15431,758,32993,0
15432,758,33010,0
15433,758,33046,1
15434,758,32994,0
15435,758,33011,0
15436,758,33061,1
15437,758,33060,0
15438,758,33048,1
15439,758,32991,0
15440,758,32999,0
15441,759,30093,1
15442,759,30095,1
15443,759,30091,3
15444,759,30170,1
15445,759,30094,1
15446,759,30171,1
15447,759,30184,1
15448,759,30092,1
15449,760,33054,1
15450,760,33052,1
15451,760,33056,3
15452,760,33053,1
15453,760,33066,1
15454,760,33055,1
15455,761,25391,1
15456,761,25393,1
15457,761,25389,3
15458,761,25392,1
15459,761,25224,1
15463,761,25390,1
15464,762,25386,1
15465,762,25388,1
15466,762,25384,3
15467,762,25387,1
15468,762,25205,1
15469,762,25385,1
15470,763,25350,1
15471,763,25355,0
15472,763,25360,0
15473,763,25352,1
15474,763,25357,0
15475,763,25362,0
15476,763,25348,3
15477,763,25353,0
15478,763,25358,0
15479,763,25232,1
15480,763,25235,0
15483,763,25351,1
15484,763,25356,0
15485,763,25361,0
15486,763,25233,1
15487,763,25236,0
15490,763,25234,1
15491,763,25237,0
15494,763,25349,1
15495,763,25354,0
15496,763,25359,0
15497,764,25345,1
15498,764,25347,1
15499,764,25343,3
15500,764,25229,1
15504,764,25346,1
15505,764,25230,1
15509,764,25231,1
15513,764,25344,1
15514,765,25328,1
15515,765,25323,0
15516,765,25330,1
15517,765,25325,0
15518,765,25326,3
15519,765,25321,0
15520,765,25220,1
15523,765,25329,1
15524,765,25324,0
