ID,Type,Asset,Modifier_tree_ID,Start_event,Start_asset,Start_timer,Fail_event,Fail_asset,Flags,Eligibility_world_state_ID,Eligibility_world_state_value
4566,36,19364,0,0,0,0,0,0,0,0,0
4567,36,19381,0,0,0,0,0,0,0,0,0
4568,36,19378,0,0,0,0,0,0,0,0,0
4569,36,19363,0,0,0,0,0,0,0,0,0
4570,36,19360,0,0,0,0,0,0,0,0,0
4571,36,19375,0,0,0,0,0,0,0,0,0
4572,36,19379,0,0,0,0,0,0,0,0,0
4573,36,19377,0,0,0,0,0,0,0,0,0
4574,36,19382,0,0,0,0,0,0,0,0,0
4575,36,19356,0,0,0,0,0,0,0,0,0
4576,36,16905,0,0,0,0,0,0,0,0,0
4577,36,16950,0,0,0,0,0,0,0,0,0
4578,36,16966,0,0,0,0,0,0,0,0,0
4579,36,16942,0,0,0,0,0,0,0,0,0
4580,36,16958,0,0,0,0,0,0,0,0,0
4581,36,16897,0,0,0,0,0,0,0,0,0
4582,36,16931,0,0,0,0,0,0,0,0,0
4583,36,16916,0,0,0,0,0,0,0,0,0
4584,36,16923,0,0,0,0,0,0,0,0,0
4585,36,21586,0,0,0,0,0,0,0,0,0
4586,36,21583,0,0,0,0,0,0,0,0,0
4587,36,21134,0,0,0,0,0,0,0,0,0
4588,36,21585,0,0,0,0,0,0,0,0,0
4589,36,21126,0,0,0,0,0,0,0,0,0
4590,36,21581,0,0,0,0,0,0,0,0,0
4591,36,21582,0,0,0,0,0,0,0,0,0
4592,36,21596,0,0,0,0,0,0,0,0,0
4593,36,21839,0,0,0,0,0,0,0,0,0
4594,36,21579,0,0,0,0,0,0,0,0,0
4595,36,22731,0,0,0,0,0,0,0,0,0
4596,36,22730,0,0,0,0,0,0,0,0,0
4597,36,34247,0,0,0,0,0,0,0,0,0
4598,36,34341,0,0,0,0,0,0,0,0,0
4599,36,34241,0,0,0,0,0,0,0,0,0
4600,36,34333,0,0,0,0,0,0,0,0,0
4601,36,34245,0,0,0,0,0,0,0,0,0
4602,36,34332,0,0,0,0,0,0,0,0,0
4603,36,34339,0,0,0,0,0,0,0,0,0
4604,36,34345,0,0,0,0,0,0,0,0,0
4605,36,34329,0,0,0,0,0,0,0,0,0
4606,36,34340,0,0,0,0,0,0,0,0,0
4607,36,34244,0,0,0,0,0,0,0,0,0
4608,36,34337,0,0,0,0,0,0,0,0,0
4609,36,34335,0,0,0,0,0,0,0,0,0
4610,36,34331,0,0,0,0,0,0,0,0,0
4611,36,34344,0,0,0,0,0,0,0,0,0
4612,36,34342,0,0,0,0,0,0,0,0,0
4613,36,34243,0,0,0,0,0,0,0,0,0
4614,36,34336,0,0,0,0,0,0,0,0,0
4615,36,34242,0,0,0,0,0,0,0,0,0
4616,36,34343,0,0,0,0,0,0,0,0,0
4618,36,30909,0,0,0,0,0,0,0,0,0
4619,36,30908,0,0,0,0,0,0,0,0,0
4620,36,30906,0,0,0,0,0,0,0,0,0
4621,36,30902,0,0,0,0,0,0,0,0,0
4622,36,30912,0,0,0,0,0,0,0,0,0
4623,36,30903,0,0,0,0,0,0,0,0,0
4624,36,30907,0,0,0,0,0,0,0,0,0
4625,36,30905,0,0,0,0,0,0,0,0,0
4626,36,30913,0,0,0,0,0,0,0,0,0
4627,36,30904,0,0,0,0,0,0,0,0,0
4628,36,30911,0,0,0,0,0,0,0,0,0
4629,36,30910,0,0,0,0,0,0,0,0,0
4630,36,31063,0,0,0,0,0,0,0,0,0
4631,36,31064,0,0,0,0,0,0,0,0,0
4632,36,31051,0,0,0,0,0,0,0,0,0
4633,36,30987,0,0,0,0,0,0,0,0,0
4634,36,30988,0,0,0,0,0,0,0,0,0
4635,36,30989,0,0,0,0,0,0,0,0,0
4636,36,31003,0,0,0,0,0,0,0,0,0
4637,36,30972,0,0,0,0,0,0,0,0,0
4638,36,30974,0,0,0,0,0,0,0,0,0
4639,36,31014,0,0,0,0,0,0,0,0,0
4640,36,31012,0,0,0,0,0,0,0,0,0
4641,36,31015,0,0,0,0,0,0,0,0,0
4642,36,31027,0,0,0,0,0,0,0,0,0
4643,36,31056,0,0,0,0,0,0,0,0,0
4644,36,31039,0,0,0,0,0,0,0,0,0
4645,36,31040,0,0,0,0,0,0,0,0,0
4646,36,31037,0,0,0,0,0,0,0,0,0
4647,36,34403,0,0,0,0,0,0,0,0,0
4648,36,34400,0,0,0,0,0,0,0,0,0
4649,36,34406,0,0,0,0,0,0,0,0,0
4650,36,34405,0,0,0,0,0,0,0,0,0
4651,36,34401,0,0,0,0,0,0,0,0,0
4652,36,34404,0,0,0,0,0,0,0,0,0
4653,36,34402,0,0,0,0,0,0,0,0,0
4654,41,32667,0,0,0,0,0,0,0,0,0
4655,41,33042,0,0,0,0,0,0,0,0,0
4656,41,38431,0,0,0,0,0,0,0,0,0
4657,41,38430,0,0,0,0,0,0,0,0,0
4658,41,38429,0,0,0,0,0,0,0,0,0
4659,41,17404,0,0,0,0,0,0,0,0,0
4660,41,2723,0,0,0,0,0,0,0,0,0
4661,41,19300,0,0,0,0,0,0,0,0,0
4662,41,9451,0,0,0,0,0,0,0,0,0
4663,41,34832,0,0,0,0,0,0,0,0,0
4664,41,29112,0,0,0,0,0,0,0,0,0
4665,41,19222,0,0,0,0,0,0,0,0,0
4666,41,4600,0,0,0,0,0,0,0,0,0
4667,41,8079,0,0,0,0,0,0,0,0,0
4668,41,2288,0,0,0,0,0,0,0,0,0
4669,41,22018,0,0,0,0,0,0,0,0,0
4670,41,34062,0,0,0,0,0,0,0,0,0
4671,41,8077,0,0,0,0,0,0,0,0,0
4672,41,30703,0,0,0,0,0,0,0,0,0
4673,41,2136,0,0,0,0,0,0,0,0,0
4674,41,8078,0,0,0,0,0,0,0,0,0
4675,41,3772,0,0,0,0,0,0,0,0,0
4676,41,5350,0,0,0,0,0,0,0,0,0
4677,41,12003,0,0,0,0,0,0,0,0,0
4678,41,19221,0,0,0,0,0,0,0,0,0
4679,41,28284,0,0,0,0,0,0,0,0,0
4680,41,32668,0,0,0,0,0,0,0,0,0
4681,41,17198,0,0,0,0,0,0,0,0,0
4682,41,4791,0,0,0,0,0,0,0,0,0
4683,41,32722,0,0,0,0,0,0,0,0,0
4684,41,29395,0,0,0,0,0,0,0,0,0
4685,41,18287,0,0,0,0,0,0,0,0,0
4686,41,28399,0,0,0,0,0,0,0,0,0
4687,41,19299,0,0,0,0,0,0,0,0,0
4688,41,2594,0,0,0,0,0,0,0,0,0
4689,41,2593,0,0,0,0,0,0,0,0,0
4690,41,30457,0,0,0,0,0,0,0,0,0
4691,41,10841,0,0,0,0,0,0,0,0,0
4692,41,17402,0,0,0,0,0,0,0,0,0
4693,41,17196,0,0,0,0,0,0,0,0,0
4694,41,34411,0,0,0,0,0,0,0,0,0
4695,41,1179,0,0,0,0,0,0,0,0,0
4696,41,4595,0,0,0,0,0,0,0,0,0
4697,41,1205,0,0,0,0,0,0,0,0,0
4698,41,18288,0,0,0,0,0,0,0,0,0
4699,41,1645,0,0,0,0,0,0,0,0,0
4700,41,21721,0,0,0,0,0,0,0,0,0
4701,41,8766,0,0,0,0,0,0,0,0,0
4702,41,23848,0,0,0,0,0,0,0,0,0
4703,41,38432,0,0,0,0,0,0,0,0,0
4704,41,27860,0,0,0,0,0,0,0,0,0
4705,41,159,0,0,0,0,0,0,0,0,0
4706,41,21151,0,0,0,0,0,0,0,0,0
4707,41,21114,0,0,0,0,0,0,0,0,0
4708,41,20709,0,0,0,0,0,0,0,0,0
4709,41,29454,0,0,0,0,0,0,0,0,0
4710,41,2596,0,0,0,0,0,0,0,0,0
4711,41,3703,0,0,0,0,0,0,0,0,0
4712,41,29401,0,0,0,0,0,0,0,0,0
4713,41,32455,0,0,0,0,0,0,0,0,0
4714,41,32453,0,0,0,0,0,0,0,0,0
4715,41,17403,0,0,0,0,0,0,0,0,0
4716,41,38466,0,0,0,0,0,0,0,0,0
4717,41,1708,0,0,0,0,0,0,0,0,0
4718,41,7676,0,0,0,0,0,0,0,0,0
4719,41,5510,0,0,0,0,0,0,0,0,0
4720,41,19010,0,0,0,0,0,0,0,0,0
4721,41,19011,0,0,0,0,0,0,0,0,0
4722,41,5509,0,0,0,0,0,0,0,0,0
4723,41,19008,0,0,0,0,0,0,0,0,0
4724,41,19009,0,0,0,0,0,0,0,0,0
4725,41,5511,0,0,0,0,0,0,0,0,0
4726,41,19006,0,0,0,0,0,0,0,0,0
4727,41,19007,0,0,0,0,0,0,0,0,0
4728,41,9421,0,0,0,0,0,0,0,0,0
4729,41,19012,0,0,0,0,0,0,0,0,0
4730,41,19013,0,0,0,0,0,0,0,0,0
4731,41,5512,0,0,0,0,0,0,0,0,0
4732,41,19004,0,0,0,0,0,0,0,0,0
4733,41,19005,0,0,0,0,0,0,0,0,0
4734,41,22103,0,0,0,0,0,0,0,0,0
4735,41,22104,0,0,0,0,0,0,0,0,0
4736,41,22105,0,0,0,0,0,0,0,0,0
4737,46,1106,0,0,0,0,0,0,0,0,0
4738,46,1073,0,0,0,0,0,0,0,0,0
4739,46,1104,0,0,0,0,0,0,0,0,0
4740,46,1105,0,0,0,0,0,0,0,0,0
4741,46,1091,0,0,0,0,0,0,0,0,0
4742,46,1090,0,0,0,0,0,0,0,0,0
4743,46,1098,0,0,0,0,0,0,0,0,0
4750,46,1012,0,0,0,0,0,0,0,0,0
4751,46,942,0,0,0,0,0,0,0,0,0
4753,46,947,0,0,0,0,0,0,0,0,0
4755,46,1015,0,0,0,0,0,0,0,0,0
4756,46,1038,0,0,0,0,0,0,0,0,0
4757,46,970,0,0,0,0,0,0,0,0,0
4758,46,933,0,0,0,0,0,0,0,0,0
4759,46,1011,0,0,0,0,0,0,0,0,0
4760,46,1031,0,0,0,0,0,0,0,0,0
4761,46,1077,0,0,0,0,0,0,0,0,0
4762,46,932,0,0,0,0,0,0,0,0,0
4763,46,934,0,0,0,0,0,0,0,0,0
4764,46,935,0,0,0,0,0,0,0,0,0
4765,46,989,0,0,0,0,0,0,0,0,0
4766,46,990,0,0,0,0,0,0,0,0,0
4767,46,967,0,0,0,0,0,0,0,0,0
4768,49,14,187605,0,0,0,0,0,0,0,0
4769,49,3,187605,0,0,0,0,0,0,0,0
4770,49,4,187605,0,0,0,0,0,0,0,0
4771,49,7,187605,0,0,0,0,0,0,0,0
4772,49,11,187605,0,0,0,0,0,0,0,0
4773,49,10,187605,0,0,0,0,0,0,0,0
4774,49,9,187605,0,0,0,0,0,0,0,0
4775,49,0,187605,0,0,0,0,0,0,0,0
4776,49,6,187605,0,0,0,0,0,0,0,0
4777,49,15,187605,0,0,0,0,0,0,0,0
4778,49,1,187605,0,0,0,0,0,0,0,0
4779,49,16,187605,0,0,0,0,0,0,0,0
4780,49,17,187605,0,0,0,0,0,0,0,0
4781,49,2,187605,0,0,0,0,0,0,0,0
4782,49,18,187605,0,0,0,0,0,0,0,0
4783,49,12,187605,0,0,0,0,0,0,0,0
4784,49,13,187605,0,0,0,0,0,0,0,0
4785,49,5,187605,0,0,0,0,0,0,0,0
4786,49,8,187605,0,0,0,0,0,0,0,0
4787,75,777,0,0,0,0,0,0,0,0,0
4788,75,778,0,0,0,0,0,0,0,0,0
4791,36,32336,0,0,0,0,0,0,0,0,0
4792,36,32375,0,0,0,0,0,0,0,0,0
4793,36,32525,0,0,0,0,0,0,0,0,0
4794,36,32500,0,0,0,0,0,0,0,0,0
4795,36,32235,0,0,0,0,0,0,0,0,0
4796,36,32521,0,0,0,0,0,0,0,0,0
4797,36,32496,0,0,0,0,0,0,0,0,0
4798,36,32471,0,0,0,0,0,0,0,0,0
4799,36,32524,0,0,0,0,0,0,0,0,0
4800,36,32497,0,0,0,0,0,0,0,0,0
4801,36,32483,0,0,0,0,0,0,0,0,0
4802,36,32374,0,0,0,0,0,0,0,0,0
4803,36,30990,0,0,0,0,0,0,0,0,0
4804,36,30991,0,0,0,0,0,0,0,0,0
4805,36,30992,0,0,0,0,0,0,0,0,0
4806,36,31052,0,0,0,0,0,0,0,0,0
4807,36,31065,0,0,0,0,0,0,0,0,0
4808,36,31066,0,0,0,0,0,0,0,0,0
4809,36,31004,0,0,0,0,0,0,0,0,0
4810,36,30975,0,0,0,0,0,0,0,0,0
4811,36,30976,0,0,0,0,0,0,0,0,0
4812,36,31017,0,0,0,0,0,0,0,0,0
4813,36,31016,0,0,0,0,0,0,0,0,0
4814,36,31018,0,0,0,0,0,0,0,0,0
4815,36,31057,0,0,0,0,0,0,0,0,0
4816,36,31028,0,0,0,0,0,0,0,0,0
4817,36,31042,0,0,0,0,0,0,0,0,0
4818,36,31041,0,0,0,0,0,0,0,0,0
4819,36,31043,0,0,0,0,0,0,0,0,0
4820,36,32458,0,0,0,0,0,0,0,0,0
4821,36,29997,0,0,0,0,0,0,0,0,0
4822,36,29990,0,0,0,0,0,0,0,0,0
4823,36,29987,0,0,0,0,0,0,0,0,0
4824,36,29995,0,0,0,0,0,0,0,0,0
4825,36,29996,0,0,0,0,0,0,0,0,0
4826,36,29992,0,0,0,0,0,0,0,0,0
4827,36,29998,0,0,0,0,0,0,0,0,0
4828,36,29991,0,0,0,0,0,0,0,0,0
4829,36,29989,0,0,0,0,0,0,0,0,0
4830,36,29994,0,0,0,0,0,0,0,0,0
4831,36,29988,0,0,0,0,0,0,0,0,0
4832,36,29993,0,0,0,0,0,0,0,0,0
4833,36,30164,0,0,0,0,0,0,0,0,0
4834,36,30169,0,0,0,0,0,0,0,0,0
4835,36,30129,0,0,0,0,0,0,0,0,0
4836,36,30123,0,0,0,0,0,0,0,0,0
4837,36,30134,0,0,0,0,0,0,0,0,0
4838,36,30144,0,0,0,0,0,0,0,0,0
4839,36,30118,0,0,0,0,0,0,0,0,0
4840,36,30113,0,0,0,0,0,0,0,0,0
4841,36,30139,0,0,0,0,0,0,0,0,0
4842,36,30214,0,0,0,0,0,0,0,0,0
4843,36,30196,0,0,0,0,0,0,0,0,0
4844,36,30159,0,0,0,0,0,0,0,0,0
4845,36,30150,0,0,0,0,0,0,0,0,0
4846,36,30216,0,0,0,0,0,0,0,0,0
4847,36,30231,0,0,0,0,0,0,0,0,0
4848,36,30222,0,0,0,0,0,0,0,0,0
4849,36,30106,0,0,0,0,0,0,0,0,0
4850,36,30104,0,0,0,0,0,0,0,0,0
4851,36,33482,0,0,0,0,0,0,0,0,0
4852,36,30110,0,0,0,0,0,0,0,0,0
4853,36,30103,0,0,0,0,0,0,0,0,0
4854,36,30112,0,0,0,0,0,0,0,0,0
4855,36,30102,0,0,0,0,0,0,0,0,0
4856,36,30108,0,0,0,0,0,0,0,0,0
4857,36,30621,0,0,0,0,0,0,0,0,0
4858,36,30109,0,0,0,0,0,0,0,0,0
4859,36,30111,0,0,0,0,0,0,0,0,0
4860,36,30105,0,0,0,0,0,0,0,0,0
4861,36,30107,0,0,0,0,0,0,0,0,0
4862,36,30166,0,0,0,0,0,0,0,0,0
4863,36,30171,0,0,0,0,0,0,0,0,0
4864,36,30190,0,0,0,0,0,0,0,0,0
4865,36,30125,0,0,0,0,0,0,0,0,0
4866,36,30136,0,0,0,0,0,0,0,0,0
4867,36,30131,0,0,0,0,0,0,0,0,0
4868,36,30146,0,0,0,0,0,0,0,0,0
4869,36,30152,0,0,0,0,0,0,0,0,0
4870,36,30120,0,0,0,0,0,0,0,0,0
4871,36,30115,0,0,0,0,0,0,0,0,0
4872,36,30161,0,0,0,0,0,0,0,0,0
4873,36,30212,0,0,0,0,0,0,0,0,0
4874,36,30141,0,0,0,0,0,0,0,0,0
4875,36,30228,0,0,0,0,0,0,0,0,0
4876,36,30219,0,0,0,0,0,0,0,0,0
4877,36,30233,0,0,0,0,0,0,0,0,0
4878,36,30206,0,0,0,0,0,0,0,0,0
4879,36,29458,0,0,0,0,0,0,0,0,0
4880,36,28777,0,0,0,0,0,0,0,0,0
4881,36,28782,0,0,0,0,0,0,0,0,0
4882,36,28783,0,0,0,0,0,0,0,0,0
4883,36,28789,0,0,0,0,0,0,0,0,0
4884,36,28774,0,0,0,0,0,0,0,0,0
4885,36,28781,0,0,0,0,0,0,0,0,0
4886,36,28776,0,0,0,0,0,0,0,0,0
4887,36,28780,0,0,0,0,0,0,0,0,0
4888,36,28778,0,0,0,0,0,0,0,0,0
4889,36,28775,0,0,0,0,0,0,0,0,0
4890,36,29038,0,0,0,0,0,0,0,0,0
4891,36,29033,0,0,0,0,0,0,0,0,0
4892,36,29029,0,0,0,0,0,0,0,0,0
4893,36,29071,0,0,0,0,0,0,0,0,0
4894,36,29066,0,0,0,0,0,0,0,0,0
4895,36,29062,0,0,0,0,0,0,0,0,0
4896,36,29045,0,0,0,0,0,0,0,0,0
4897,36,29096,0,0,0,0,0,0,0,0,0
4898,36,29087,0,0,0,0,0,0,0,0,0
4899,36,29091,0,0,0,0,0,0,0,0,0
4900,36,29050,0,0,0,0,0,0,0,0,0
4901,36,29056,0,0,0,0,0,0,0,0,0
4902,36,29019,0,0,0,0,0,0,0,0,0
4903,36,29012,0,0,0,0,0,0,0,0,0
4904,36,29082,0,0,0,0,0,0,0,0,0
4905,36,29077,0,0,0,0,0,0,0,0,0
4906,36,28964,0,0,0,0,0,0,0,0,0
4907,36,34845,0,0,0,0,0,0,0,0,0
4908,36,28825,0,0,0,0,0,0,0,0,0
4909,36,28794,0,0,0,0,0,0,0,0,0
4910,36,28802,0,0,0,0,0,0,0,0,0
4911,36,28804,0,0,0,0,0,0,0,0,0
4912,36,28803,0,0,0,0,0,0,0,0,0
4913,36,28830,0,0,0,0,0,0,0,0,0
4914,36,28823,0,0,0,0,0,0,0,0,0
4915,36,28824,0,0,0,0,0,0,0,0,0
4916,36,28827,0,0,0,0,0,0,0,0,0
4917,36,28828,0,0,0,0,0,0,0,0,0
4918,36,28826,0,0,0,0,0,0,0,0,0
4919,36,28822,0,0,0,0,0,0,0,0,0
4920,36,28810,0,0,0,0,0,0,0,0,0
4921,36,29030,0,0,0,0,0,0,0,0,0
4922,36,29036,0,0,0,0,0,0,0,0,0
4923,36,29042,0,0,0,0,0,0,0,0,0
4924,36,29074,0,0,0,0,0,0,0,0,0
4925,36,29063,0,0,0,0,0,0,0,0,0
4926,36,29069,0,0,0,0,0,0,0,0,0
4927,36,29046,0,0,0,0,0,0,0,0,0
4928,36,29094,0,0,0,0,0,0,0,0,0
4929,36,29099,0,0,0,0,0,0,0,0,0
4930,36,29088,0,0,0,0,0,0,0,0,0
4931,36,29059,0,0,0,0,0,0,0,0,0
4932,36,29053,0,0,0,0,0,0,0,0,0
4933,36,29022,0,0,0,0,0,0,0,0,0
4934,36,29015,0,0,0,0,0,0,0,0,0
4935,36,29083,0,0,0,0,0,0,0,0,0
4936,36,29078,0,0,0,0,0,0,0,0,0
4937,36,28966,0,0,0,0,0,0,0,0,0
4939,27,11116,0,0,0,0,0,0,0,0,0
4940,43,1161,0,0,0,0,0,0,0,0,0
4941,36,22732,0,0,0,0,0,0,0,0,0
4942,36,28779,0,0,0,0,0,0,0,0,0
4943,55,0,0,0,0,0,0,0,0,0,0
4944,78,0,0,0,0,0,0,0,0,0,0
4946,78,0,187460,0,0,0,0,0,0,0,0
4948,78,0,187509,0,0,0,0,0,0,0,0
4949,78,0,187507,0,0,0,0,0,0,0,0
4950,78,0,187523,0,0,0,0,0,0,0,0
4951,78,0,187511,0,0,0,0,0,0,0,0
4952,78,0,187525,0,0,0,0,0,0,0,0
4953,78,0,187513,0,0,0,0,0,0,0,0
4954,78,0,187515,0,0,0,0,0,0,0,0
4955,78,0,187517,0,0,0,0,0,0,0,0
4956,78,0,187519,0,0,0,0,0,0,0,0
4957,78,0,187521,0,0,0,0,0,0,0,0
4958,78,0,187598,0,0,0,0,0,0,0,0
4959,70,0,187466,0,0,0,0,0,0,0,0
4960,70,0,187464,0,0,0,0,0,0,0,0
4961,70,0,187462,0,0,0,0,0,0,0,0
4962,17,0,187466,0,0,0,0,0,0,0,0
4963,17,0,187464,0,0,0,0,0,0,0,0
4964,17,0,187462,0,0,0,0,0,0,0,0
4965,20,11948,0,0,0,0,0,0,0,0,0
4966,28,25435,0,0,0,0,0,0,0,0,0
4967,28,20770,0,0,0,0,0,0,0,0,0
4968,28,10881,0,0,0,0,0,0,0,0,0
4969,28,10880,0,0,0,0,0,0,0,0,0
4970,28,2010,0,0,0,0,0,0,0,0,0
4971,28,2006,0,0,0,0,0,0,0,0,0
4972,28,26994,0,0,0,0,0,0,0,0,0
4973,28,20748,0,0,0,0,0,0,0,0,0
4974,28,20747,0,0,0,0,0,0,0,0,0
4975,28,20742,0,0,0,0,0,0,0,0,0
4976,28,20739,0,0,0,0,0,0,0,0,0
4977,28,20484,0,0,0,0,0,0,0,0,0
4978,28,50764,0,0,0,0,0,0,0,0,0
4979,28,50765,0,0,0,0,0,0,0,0,0
4980,28,50766,0,0,0,0,0,0,0,0,0
4981,28,50767,0,0,0,0,0,0,0,0,0
4982,28,50768,0,0,0,0,0,0,0,0,0
4983,28,50769,0,0,0,0,0,0,0,0,0
4984,14,0,0,0,0,0,0,0,0,0,0
4987,19,5,0,0,0,0,0,0,0,0,0
4988,19,10,0,0,0,0,0,0,0,0,0
4989,19,25,0,0,0,0,0,0,0,0,0
4990,75,333,0,0,0,0,0,0,0,0,0
4991,29,13262,0,0,0,0,0,0,0,0,0
4992,68,183384,0,0,0,0,0,0,0,0,0
4993,68,191164,0,0,0,0,0,0,0,0,0
4994,68,176498,0,0,0,0,0,0,0,0,0
4995,68,182351,0,0,0,0,0,0,0,0,0
4996,68,184594,0,0,0,0,0,0,0,0,0
4997,68,176497,0,0,0,0,0,0,0,0,0
4998,68,176499,0,0,0,0,0,0,0,0,0
4999,68,182352,0,0,0,0,0,0,0,0,0
5000,68,189994,0,0,0,0,0,0,0,0,0
5001,68,176296,0,0,0,0,0,0,0,0,0
5002,68,189993,0,0,0,0,0,0,0,0,0
5003,68,176500,0,0,0,0,0,0,0,0,0
5004,68,176501,0,0,0,0,0,0,0,0,0
5008,29,8690,0,0,0,0,0,0,0,0,0
5018,5,0,187799,0,0,0,0,0,0,0,0
5019,11,4024,0,0,0,0,0,0,0,0,0
5020,70,0,449,0,0,0,0,0,0,0,0
5021,70,0,446,0,0,0,0,0,0,0,0
5022,70,0,437,0,0,0,0,0,0,0,0
5023,70,0,425,0,0,0,0,0,0,0,0
5024,70,0,428,0,0,0,0,0,0,0,0
5025,70,0,443,0,0,0,0,0,0,0,0
5026,70,0,452,0,0,0,0,0,0,0,0
5027,70,0,431,0,0,0,0,0,0,0,0
5028,70,0,434,0,0,0,0,0,0,0,0
5029,70,0,440,0,0,0,0,0,0,0,0
5030,70,0,422,0,0,0,0,0,0,0,0
5031,70,0,207,0,0,0,0,0,0,0,0
5032,70,0,231,0,0,0,0,0,0,0,0
5033,70,0,213,0,0,0,0,0,0,0,0
5034,70,0,216,0,0,0,0,0,0,0,0
5035,70,0,228,0,0,0,0,0,0,0,0
5036,70,0,210,0,0,0,0,0,0,0,0
5037,70,0,219,0,0,0,0,0,0,0,0
5038,70,0,222,0,0,0,0,0,0,0,0
5039,70,0,225,0,0,0,0,0,0,0,0
5041,11,394,0,0,0,0,0,0,0,0,0
5045,8,1358,0,0,0,0,0,0,0,0,0
5046,8,1359,0,0,0,0,0,0,0,0,0
5047,8,36,0,0,0,0,0,0,0,0,0
5048,8,1357,0,0,0,0,0,0,0,0,0
5049,8,1356,0,0,0,0,0,0,0,0,0
5050,8,39,0,0,0,0,0,0,0,0,0
5051,8,38,0,0,0,0,0,0,0,0,0
5052,8,40,0,0,0,0,0,0,0,0,0
5053,0,29932,187421,0,0,0,0,0,0,0,0
5054,0,30258,187421,0,0,0,0,0,0,0,0
5055,36,17107,0,0,0,0,0,0,0,0,0
5056,36,17082,0,0,0,0,0,0,0,0,0
5057,27,9013,0,0,0,0,0,0,0,0,0
5058,27,8999,0,0,0,0,0,0,0,0,0
5059,27,9000,0,0,0,0,0,0,0,0,0
5060,27,9001,0,0,0,0,0,0,0,0,0
5061,27,9002,0,0,0,0,0,0,0,0,0
5062,27,9003,0,0,0,0,0,0,0,0,0
5063,27,9004,0,0,0,0,0,0,0,0,0
5064,27,9005,0,0,0,0,0,0,0,0,0
5065,27,9006,0,0,0,0,0,0,0,0,0
5066,27,9007,0,0,0,0,0,0,0,0,0
5067,27,9008,0,0,0,0,0,0,0,0,0
5068,27,9009,0,0,0,0,0,0,0,0,0
5069,27,9010,0,0,0,0,0,0,0,0,0
5070,27,9011,0,0,0,0,0,0,0,0,0
5071,27,9012,0,0,0,0,0,0,0,0,0
5073,27,9014,0,0,0,0,0,0,0,0,0
5074,27,10498,0,0,0,0,0,0,0,0,0
5075,27,10499,0,0,0,0,0,0,0,0,0
5076,13,0,187402,3,607,0,3,607,2,0,0
5077,55,0,187501,3,607,0,3,607,2,0,0
5078,27,11828,0,0,0,0,0,0,0,0,0
5100,0,15956,187527,0,0,0,0,0,0,0,0
5101,0,15953,187527,0,0,0,0,0,0,0,0
5102,0,15952,187527,0,0,0,0,0,0,0,0
5103,0,16028,187421,0,0,0,0,0,0,0,0
5104,0,15954,187527,0,0,0,0,0,0,0,0
5110,0,16028,187527,0,0,0,0,0,0,0,0
5111,0,15956,187421,0,0,0,0,0,0,0,0
5112,0,15936,187527,0,0,0,0,0,0,0,0
5113,0,16011,187527,0,0,0,0,0,0,0,0
5114,0,15931,187527,0,0,0,0,0,0,0,0
5119,0,15928,187527,0,0,0,0,0,0,0,0
5121,0,16062,187527,0,0,0,0,0,0,0,0
5122,0,15989,187527,0,0,0,0,0,0,0,0
5124,0,15932,187421,0,0,0,0,0,0,0,0
5125,0,16060,187421,0,0,0,0,0,0,0,0
5126,0,15953,187421,0,0,0,0,0,0,0,0
5128,0,15936,187421,0,0,0,0,0,0,0,0
5129,0,16062,187421,0,0,0,0,0,0,0,0
5131,0,16011,187421,0,0,0,0,0,0,0,0
5133,0,15954,187421,0,0,0,0,0,0,0,0
5134,0,15928,187421,0,0,0,0,0,0,0,0
5135,0,15989,187421,0,0,0,0,0,0,0,0
5136,0,15990,187421,0,0,0,0,0,0,0,0
5138,0,28860,187527,0,0,0,0,0,0,0,0
5139,0,28860,187421,0,0,0,0,0,0,0,0
5140,0,28859,187421,0,0,0,0,0,0,0,0
5141,27,13012,0,0,0,0,0,0,0,0,0
5142,27,13013,0,0,0,0,0,0,0,0,0
5143,27,13014,0,0,0,0,0,0,0,0,0
5144,27,13015,0,0,0,0,0,0,0,0,0
5145,27,13033,0,0,0,0,0,0,0,0,0
5146,27,13016,0,0,0,0,0,0,0,0,0
5147,27,13018,0,0,0,0,0,0,0,0,0
5148,27,13024,0,0,0,0,0,0,0,0,0
5149,27,13025,0,0,0,0,0,0,0,0,0
5150,27,13026,0,0,0,0,0,0,0,0,0
5151,27,13027,0,0,0,0,0,0,0,0,0
5154,27,13019,0,0,0,0,0,0,0,0,0
5155,27,13028,0,0,0,0,0,0,0,0,0
5156,27,13020,0,0,0,0,0,0,0,0,0
5157,27,13029,0,0,0,0,0,0,0,0,0
5158,27,13030,0,0,0,0,0,0,0,0,0
5159,27,13031,0,0,0,0,0,0,0,0,0
5160,27,13032,0,0,0,0,0,0,0,0,0
5162,8,1396,0,0,0,0,0,0,0,0,0
5178,41,31839,0,0,0,0,0,0,0,0,0
5179,41,31838,0,0,0,0,0,0,0,0,0
5180,41,31853,0,0,0,0,0,0,0,0,0
5181,41,31852,0,0,0,0,0,0,0,0,0
5182,41,39671,0,0,0,0,0,0,0,0,0
5183,41,33447,0,0,0,0,0,0,0,0,0
5184,41,33448,0,0,0,0,0,0,0,0,0
5185,41,31840,0,0,0,0,0,0,0,0,0
5186,41,31855,0,0,0,0,0,0,0,0,0
5187,41,31854,0,0,0,0,0,0,0,0,0
5188,41,31841,0,0,0,0,0,0,0,0,0
