Name_lang,Pos_0,Pos_1,Pos_2,MapOffset_0,MapOffset_1,FlightMapOffset_0,FlightMapOffset_1,ID,ContinentID,ConditionID,CharacterBitNumber,Flags,UiTextureKitID,Facing,SpecialIconConditionID,VisibilityConditionID,MountCreatureID_0,MountCreatureID_1
"Quest - Howling Fjord - Flight to the Windrunner - End",1652.8299560547,-6512.1098632812,18.47999954224,0,0,0,0,187,571,0,0,0,0,0,0,0,3574,0
"Quest - Howling Fjord - Test at Sea - Start",1912.7800292969,-6178.8100585938,24.63999938965,0,0,0,0,188,571,0,0,0,0,0,0,0,3574,0
"Quest - Howling Fjord - Test at Sea - End",1913.9000244141,-6177.8701171875,24.62000083923,0,0,0,0,189,571,0,0,0,0,0,0,0,0,0
"New Agamand, Howling Fjord",401.11999511719,-4544.2998046875,244.53999328613,-0.00999999978,-0.02500000037,0,0,190,571,0,190,2,0,0,0,0,3574,0
"Vengeance Landing, Howling Fjord",1918.5999755859,-6175.8901367188,24.40999984741,0,-0.03500000015,0,0,191,571,0,191,2,0,0,0,0,3574,0
"Camp Winterhoof, Howling Fjord",2652.8898925781,-4392.7099609375,283.32000732422,0.00899999961,0.00999999978,0,0,192,571,0,192,2,0,0,0,0,2224,0
"Quest - Howling Fjord - Mission: Plague This! - End",1341.4399414062,-3288.5700683594,174.44999694824,0,0,0,0,193,571,0,0,0,0,0,0,0,0,541
"Quest - Howling Fjord - Mission: Plague This! - Start",1341.0799560547,-3288.3701171875,174.44999694824,0,0,0,0,194,571,0,0,0,0,0,0,0,0,541
"Rebel Camp, Stranglethorn Vale",-11344,-216.83000183105,75.2200012207,0.00499999989,0,0,0,195,0,0,195,5,0,0,0,0,0,541
"Test - SP",9283.099609375,-9749.8095703125,62.15999984741,0,0,0,0,196,451,0,196,0,0,0,0,0,12374,541
"Test SP2",-9148.6201171875,243.03999328613,87.38999938965,0,0,0,0,197,0,0,0,0,0,0,0,0,0,0
"Test SP1",9405.830078125,-9882.6904296875,0,0,0,0,0,198,451,0,0,0,0,0,0,0,24489,541
"Quest - Howling Fjord - McGoyver Start",638.34002685547,-5074.5698242188,-0.23000000417,0,0,0,0,199,571,0,0,0,0,0,0,0,24716,24716
"Quest - Howling Fjord - McGoyver End",483.92001342773,-5913.1000976562,308.60998535156,0,0,0,0,200,571,0,0,0,0,0,0,0,24716,24716
"Development Land - Kyle Radue Start",15992.440429688,-16371.940429688,76.73000335693,0,0,0,0,201,451,0,0,0,0,0,0,0,23468,23468
"Development Land - Kyle Radue End",15991.6796875,-16371.950195312,76.69999694824,0,0,0,0,202,451,0,0,0,0,0,0,0,0,0
"Quest - Stars' Rest -> Wintergarde",3505.3000488281,1990.8299560547,65.09999847412,0,0,0,0,203,571,0,0,0,0,0,0,0,0,27127
"Quest - New Agamand -> Venomspite",0,0,0,0,0,0,0,204,571,0,0,0,0,0,0,0,27179,0
"Zul'Aman, Ghostlands",6789.7900390625,-7747.580078125,126.51000213623,-0.00999999978,0,0,0,205,530,0,205,3,0,0,0,0,3574,541
"Transport, Feathermoon (NE Ship)",-4348.009765625,2427.2900390625,6.63999986649,0,0,0,0,206,1,0,0,0,0,0,0,0,0,0
"Quest - Howling Fjord - Sister Mercy (Start)",15.31999969482,-4043.7900390625,0.10000000149,0,0,0,0,207,571,0,0,0,0,0,0,0,0,0
"Quest - Howling Fjord - Sister Mercy (End)",15.31999969482,-4043.7099609375,0.10000000149,0,0,0,0,208,571,0,0,0,0,0,0,0,0,0
"Quest - Sunwell Daily - Dead Scar Bombing - Start",13008.379882812,-6911.8100585938,9.57999992371,0,0,0,0,209,530,0,0,0,0,0,0,0,25044,0
"Quest - Sunwell Daily - Dead Scar Bombing - End",13008.509765625,-6912.2001953125,9.57999992371,0,0,0,0,210,530,0,0,0,0,0,0,0,25044,0
"Quest - Sunwell Daily - Ship Bombing - Start",13007.5,-6911.8100585938,9.57999992371,0,0,0,0,211,530,0,0,0,0,0,0,0,25044,0
"Quest - Sunwell Daily - Ship Bombing - End",13188.040039062,-7047.0400390625,4.78999996185,0,0,0,0,212,530,0,0,0,0,0,0,0,25044,0
"Shattered Sun Staging Area",13012.700195312,-6908.3701171875,9.57999992371,-0.00600000005,-0.00300000003,0,0,213,530,96423,213,11,0,0,0,0,19917,19917
"Quest - Howling Fjord - Naglfar (Start)",0,0,0,0,0,0,0,214,0,0,0,0,0,0,0,0,0,0
"Quest - Howling Fjord - Naglfar (Nodes)",0,0,0,0,0,0,0,215,0,0,0,0,0,0,0,0,0,0
"Transport, Howling Fjord (Gondola, Top)",690.98999023438,-3819.6000976562,249.05999755859,0,0,0,0,218,571,0,0,0,0,0,0,0,0,0
"Transport, Howling Fjord (Gondola, Bottom)",607.96002197266,-2906.169921875,38.54000091553,0,0,0,0,219,571,0,0,0,0,0,0,0,0,0
"Amber Ledge, Borean (To Beryl)",3465.6599121094,5901.759765625,144.16999816895,0,0,0,0,221,571,0,0,0,0,0,0,0,26088,0
"Beryl Point, Borean",3213.7399902344,6084.7202148438,138,0,0,0,0,222,571,0,0,0,0,0,0,0,25695,0
"Quest - Naglevar",0,0,0,0,0,0,0,223,0,0,0,0,0,0,0,0,0,0
"Borean Tundra, Naglevar",0,0,0,0,0,0,0,224,0,0,0,0,0,0,0,0,0,0
"Amber Ledge, Borean (to Coldarra)",3574.0600585938,5971.0400390625,136.11000061035,0,0,0,0,225,571,0,0,0,0,0,0,0,25695,0
"Transitus Shield, Coldarra",3575.4399414062,6661.6401367188,195.19000244141,-0.00600000005,0,0,0,226,571,0,226,3,0,0,0,0,26899,26899
"Transport, PattyMacDevTest",16625.630859375,16862.900390625,46.97999954224,0,0,0,0,227,451,0,0,0,0,0,0,0,28901,25968
"Development Land - Pat Test Start",0,0,0,0,0,0,0,228,0,0,0,0,0,0,0,0,0,0
"Development Land - Pat Test End",0,0,0,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0
"Transport, Tuskarr 01",2690.2600097656,889.80999755859,4.61000013351,0,0,0,0,230,571,0,0,0,0,0,0,0,0,0
"Transport, Tuskarr 02",2690.330078125,897.63000488281,4.61999988556,0,0,0,0,231,571,0,0,0,0,0,0,0,0,0
"Borean Tundra - Warsong Hold Wolf Start",2774.6899414062,6258.1401367188,83.68000030518,0,0,0,0,232,571,0,0,0,0,0,0,0,26128,0
"Borean Tundra - Warsong Hold Wolf End",3443.5200195312,4103.9501953125,16.01000022888,0,0,0,0,233,571,0,0,0,0,0,0,0,0,0
"Coldarra Ledge, Coldarra",4130.6201171875,7372.3100585938,534.10998535156,0,0,0,0,234,571,0,0,0,0,0,0,0,26263,0
"Transitus Shield, Coldarra (NOT USED)",3575.5600585938,6651.83984375,195.21000671387,0,0,0,0,235,571,0,0,0,0,0,0,0,25695,0
"Coldarra, Keristrasza to Malygos",4026.9499511719,7085.5400390625,165.53999328613,0,0,0,0,236,571,0,0,0,0,0,0,0,26263,0
"Coldarra, Keristrasza Landing",3929.3999023438,6590.740234375,170.33999633789,0,0,0,0,237,571,0,0,0,0,0,0,0,0,0
"Borean Tundra - Quest - Dusk Start",3109,3819.5400390625,23.23999977112,0,0,0,0,239,571,0,0,0,0,0,0,0,26404,0
"Borean Tundra - Quest - Dusk - End",3614.3000488281,3670.1201171875,35.7799987793,0,0,0,0,240,571,0,0,0,0,0,0,0,11195,0
"Transport, Valiance Keep",0,0,0,0,0,0,0,241,0,0,0,0,0,0,0,0,0,0
"Quest - Dragonblight - Spiritual Vision - Begin",2739.7299804688,882.36999511719,6.63999986649,0,0,0,0,242,571,0,0,0,0,0,0,0,21396,0
"Quest - Dragonblight - Spiritual Vision - End",2738.4699707031,882.46002197266,6.5,0,0,0,0,243,571,0,0,0,0,0,0,0,0,0
"Wintergarde Keep, Dragonblight",3712.4299316406,-694.85998535156,215.57000732422,0,0,0,0,244,571,0,244,1,0,0,0,0,0,541
"Valiance Keep, Borean Tundra",2269.5400390625,5173.6899414062,11.10000038147,0.01700000092,0.01400000043,0,0,245,571,0,245,1,0,0,0,0,0,541
"Fizzcrank Airstrip, Borean Tundra",4127.2299804688,5313.0698242188,28.67000007629,0,-0.00700000022,0,0,246,571,0,246,1,0,0,0,0,0,28360
"Stars' Rest, Dragonblight",3504.1298828125,1992.0300292969,64.95999908447,0.00899999961,0.00400000019,0,0,247,571,0,247,1,0,0,0,0,0,3837
"Apothecary Camp, Howling Fjord",2108.1101074219,-2970.6201171875,148.58000183105,0,0,0,0,248,571,0,248,2,0,0,0,0,3574,0
"Camp Oneqwah, Grizzly Hills",3876.3400878906,-4520.080078125,217.32000732422,0.01700000092,0,0,0,249,571,0,249,2,0,0,0,0,2224,0
"Conquest Hold, Grizzly Hills",3258.8999023438,-2263.0900878906,114.37000274658,0.01799999923,-0.00700000022,0,0,250,571,0,250,2,0,0,0,0,2224,0
"Fordragon Hold, Dragonblight",4612.2099609375,1406.5999755859,195.05999755859,-0.00999999978,0,0,0,251,571,0,251,1,0,0,0,0,0,541
"Wyrmrest Temple, Dragonblight",3653.2099609375,247.58000183105,52.25999832153,-0.03400000185,0.01499999966,0,0,252,571,0,252,3,0,0,0,0,26899,26899
"Amberpine Lodge, Grizzly Hills",3446.3500976562,-2754.1000976562,199.39999389648,0,-0.01999999955,0,0,253,571,0,253,1,0,0,0,0,0,541
"Venomspite, Dragonblight",3242.9599609375,-666.15997314453,166.78999328613,-0.00999999978,0,0,0,254,571,0,254,2,0,0,0,0,3574,0
"Westfall Brigade, Grizzly Hills",4584.9799804688,-4254.6899414062,182.21000671387,-0.00300000003,0,0,0,255,571,0,255,1,0,0,0,0,0,541
"Agmar's Hammer, Dragonblight",3865.8701171875,1525.6300048828,90.04000091553,0.00999999978,-0.00999999978,0,0,256,571,0,256,2,0,0,0,0,2224,0
"Warsong Hold, Borean Tundra",2920.2900390625,6242.8500976562,208.80000305176,-0.00700000022,0,0,0,257,571,0,257,2,0,0,0,0,2224,0
"Taunka'le Village, Borean Tundra",3449.5100097656,4089.5200195312,16.63999938965,0,-0.01999999955,0,0,258,571,0,258,2,0,0,0,0,2224,0
"Bor'gorok Outpost, Borean Tundra",4474.7900390625,5712.1298828125,81.2799987793,0.00700000022,-0.01999999955,0,0,259,571,0,259,2,0,0,0,0,2224,0
"Kor'kron Vanguard, Dragonblight",4946.669921875,1165.9399414062,239.57000732422,0,-0.00700000022,0,0,260,571,0,260,2,0,0,0,0,2224,0
"Quest - Stars' Rest to Wintergarde End",3711.3100585938,-698.17999267578,215.57000732422,0,0,0,0,261,571,0,0,0,0,0,0,0,0,27127
"Grizzly Hills, Alliance Log Ride Start 01",4267.3901367188,-3050.9299316406,318.16000366211,0,0,0,0,262,571,0,0,0,0,0,0,0,29878,0
"Grizzly Hills, Alliance Log Ride End 01",2663.669921875,-2181.4499511719,3.43000006676,0,0,0,0,263,571,0,0,0,0,0,0,0,0,0
"Transport, Auberdine (NEW)",0,0,0,0,0,0,0,264,0,0,0,0,0,0,0,0,0,0
"Transport, Theramore (NEW)",0,0,0,0,0,0,0,265,0,0,0,0,0,0,0,0,0,0
"Transport, Menethil (NEW)",0,0,0,0,0,0,0,266,0,0,0,0,0,0,0,0,0,0
"Grizzly Hills, Alliance Log Ride Start",4272.08984375,-3248.2600097656,324.92999267578,0,0,0,0,267,571,0,0,0,0,0,0,0,29878,0
"Grizzly Hills, Alliance Log Ride End",2664.2199707031,-2344.6298828125,21.70000076294,0,0,0,0,268,571,0,0,0,0,0,0,0,0,0
"Quest - Westguard Keep to Wintergarde Keep Begin",1341.6700439453,-3288.7399902344,174.44999694824,0,0,0,0,269,571,0,0,0,0,0,0,0,0,27491
"Quest - Westguard Keep to Wintergarde Keep End",3712.2299804688,-693.84997558594,215.41999816895,0,0,0,0,270,571,0,0,0,0,0,0,0,0,27491
"Grizzly Hills, Horde Log Ride Start",4311.25,-2956.6101074219,317.30999755859,0,0,0,0,271,571,0,0,0,0,0,0,0,29879,0
"Grizzly Hills, Horde Log Ride End",2883.75,-1673.7099609375,6.48000001907,0,0,0,0,272,571,0,0,0,0,0,0,0,0,0
"Wyrmrest Temple - bottom to top, Dragonblight - Begin",3547.2199707031,381.48999023438,52.25999832153,0,0,0,0,273,571,0,0,0,0,0,0,0,26899,26899
"Wyrmrest Temple - bottom to top, Dragonblight - End",3590.3798828125,277.54000854492,340.85000610352,0,0,0,0,274,571,0,0,0,0,0,0,0,0,0
"Wyrmrest Temple - top to bottom, Dragonblight - Begin",3587.6499023438,279.20999145508,340.82998657227,0,0,0,0,275,571,0,0,0,0,0,0,0,26899,26899
"Wyrmrest Temple - top to bottom, Dragonblight - End",3511.4799804688,373.92999267578,52.25999832153,0,0,0,0,276,571,0,0,0,0,0,0,0,0,0
"Wyrmrest Temple - top to middle, Dragonblight - Begin",3587.5500488281,279.14001464844,340.82998657227,0,0,0,0,277,571,0,0,0,0,0,0,0,26899,26899
"Wyrmrest Temple - top to middle, Dragonblight - End",3543.2399902344,307.04000854492,116.73000335693,0,0,0,0,278,571,0,0,0,0,0,0,0,0,0
"Wyrmrest Temple - middle to top, Dragonblight - End",3587.0400390625,277.14001464844,340.82000732422,0,0,0,0,279,571,0,0,0,0,0,0,0,0,0
"Wyrmrest Temple - middle to top, Dragonblight - Begin",3545.6201171875,273.60000610352,116.83999633789,0,0,0,0,280,571,0,0,0,0,0,0,0,26899,26899
"Wyrmrest Temple - middle to bottom, Dragonblight - End",3512.2199707031,373.57000732422,52.25999832153,0,0,0,0,281,571,0,0,0,0,0,0,0,0,0
"Wyrmrest Temple - middle to bottom, Dragonblight - Begin",3545.6101074219,273.60000610352,116.83999633789,0,0,0,0,282,571,0,0,0,0,0,0,0,26899,26899
"Wyrmrest Temple - bottom to middle, Dragonblight - End",3543.3701171875,307.05999755859,116.73000335693,0,0,0,0,283,571,0,0,0,0,0,0,0,0,0
"Wyrmrest Temple - bottom to middle, Dragonblight - Begin",3548.1499023438,381.01000976563,52.25999832153,0,0,0,0,284,571,0,0,0,0,0,0,0,26899,26899
"Quest - Wintergarde -> Stars' Rest (Start)",0,0,0,0,0,0,0,285,0,0,0,0,0,0,0,0,0,27764
"Quest - Wintergarde -> Stars' Rest (End)",3503.7600097656,1990.1099853516,65.12000274658,0,0,0,0,286,571,0,0,0,0,0,0,0,0,0
"Quest - Valgarde -> Westguard Keep Start",0,0,0,0,0,0,0,287,0,0,0,0,0,0,0,0,0,27491
"Quest - Valgarde -> Westguard Keep End",1341.2299804688,-3288.9099121094,174.46000671387,0,0,0,0,288,571,0,0,0,0,0,0,0,0,0
"Amber Ledge, Borean Tundra",3587.8400878906,5973.2998046875,136.2200012207,0,0,0,0,289,571,0,289,3,0,0,0,0,26899,26899
"Argent Stand, Zul'Drak",5450.2998046875,-2606.2700195312,306.91000366211,0,0,0,0,290,571,0,0,0,0,0,0,0,28172,0
"Ruined City Post 01, Zul'Drak",5028.6899414062,-3020.3798828125,292.42001342773,0,0,0,0,291,571,0,0,0,0,0,0,0,0,0
"Flavor - Stormwind Harbor  - Start",-8338.3603515625,1107.0100097656,57.25999832153,0,0,0,0,292,0,0,0,0,0,0,0,0,0,541
"Flavor - Stormwind Harbor - Stop",-8341.08984375,1101.8499755859,57.25999832153,0,0,0,0,293,0,0,0,0,0,0,0,0,0,0
"Moa'ki, Dragonblight",2792.4499511719,908.96002197266,22.32999992371,-0.01400000043,0.00700000022,0,0,294,571,0,294,3,0,0,0,0,2224,541
"Kamagua, Howling Fjord",785.27001953125,-2887.7099609375,5.88999986649,0.00499999989,-0.01999999955,0,0,295,571,0,295,3,0,0,0,0,2224,541
"Unu'pe, Borean Tundra",2919.1899414062,4046.0900878906,1.85000002384,-0.00700000022,0.01999999955,0,0,296,571,0,296,3,0,0,0,0,2224,541
"Sholazar Basin - Quest - Reconnaisance - Start",5557.5698242188,5802.0498046875,-66.08999633789,0,0,0,0,297,571,0,0,0,0,0,0,0,0,0
"Sholazar Basin - Quest - Reconnaisance - End",5505.3500976562,4747.7900390625,-194.42999267578,0,0,0,0,298,571,0,0,0,0,0,0,0,0,0
"Transport: Menethil <-> Valgarde",0,0,0,0,0,0,0,299,0,0,0,0,0,0,0,0,0,0
"Transport, Stormwind",0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0
"Quest - Borean Tundra - Check In With Bixie - Begin",4125.509765625,5310.990234375,28.68000030518,0,0,0,0,301,571,0,0,0,0,0,0,0,0,28360
"Quest - Borean Tundra - Check In With Bixie - End",4171.830078125,4335.6298828125,36.22999954224,0,0,0,0,302,571,0,0,0,0,0,0,0,0,0
"Valiance Landing Camp, Wintergrasp",5100.8100585938,2185.6499023438,365.61999511719,0,0,0,0,303,571,0,303,1,0,0,0,0,0,541
"The Argent Stand, Zul'Drak",5521.6298828125,-2672.25,303.95001220703,0.00999999978,-0.03999999911,0,0,304,571,0,304,3,0,0,0,0,2224,541
"Ebon Watch, Zul'Drak",5218.8999023438,-1302.2199707031,242.16000366211,0.01499999966,-0.00999999978,0,0,305,571,0,305,7,0,0,0,0,32981,32981
"Light's Breach, Zul'Drak",5190.1098632812,-2206.4599609375,239.39999389648,0.01400000043,0,0,0,306,571,0,306,3,0,0,0,0,2224,541
"Zim'Torga, Zul'Drak",5777.3999023438,-3594.9399414062,386.69000244141,0.0120000001,-0.00999999978,0,0,307,571,0,307,3,0,0,0,0,2224,541
"River's Heart, Sholazar Basin",5506.2299804688,4748.1000976562,-194.42999267578,0,0,0,0,308,571,0,308,3,0,0,0,0,28625,28625
"Nesingwary Base Camp, Sholazar Basin",5596.1000976562,5824.3701171875,-67.73000335693,0,0,0,0,309,571,7376,309,3,0,0,0,0,28625,28625
Dalaran,5813.8901367188,449.13000488281,658.75,0,0,0,0,310,571,0,310,3,0,0,0,0,2224,541
"Camp Onequah, Grizzly Hills (Quest)",3877.9099121094,-4519.58984375,217.28999328613,0,0,0,0,311,571,0,0,0,0,0,0,0,2224,0
"Light's Breach, Zul'Drak (Quest)",5189.669921875,-2206.8500976562,239.39999389648,0,0,0,0,312,571,0,0,0,0,0,0,0,0,0
"Westfall Brigade, Grizzly Hills (Quest)",4584.009765625,-4250.3798828125,182.16999816895,0,0,0,0,313,571,0,0,0,0,0,0,0,0,541
"Zim'Torga, Zul'Drak (Quest)",5779.1298828125,-3596.419921875,386.85000610352,0,0,0,0,314,571,0,0,0,0,0,0,0,3574,0
"Acherus: The Ebon Hold",2352.3701171875,-5666.91015625,382.23999023438,0.01999999955,0.08500000089,0,0,315,0,7305,315,3,0,0,0,0,32981,32981
"Ebon Hold - Acherus -> Death's Breach Start",0,0,0,0,0,0,0,316,0,0,0,0,0,0,0,0,29488,29488
"Ebon Hold - Acherus -> Death's Breach End",2431,-5730.2099609375,157.94000244141,0,0,0,0,317,609,0,0,0,0,0,0,0,0,0
"Ebon Hold - Death's Breach -> Acherus Start",0,0,0,0,0,0,0,318,0,0,0,0,0,0,0,0,29501,29501
"Ebon Hold - Death's Breach -> Acherus End",2356.5100097656,-5664.1801757812,382.25,0,0,0,0,319,609,0,0,0,0,0,0,0,0,0
"K3, The Storm Peaks",6186.75,-1052.9100341797,410.20001220703,0.01400000043,0,0,0,320,571,0,320,3,0,0,0,0,2224,541
"Frosthold, The Storm Peaks",6667.0400390625,-258.70001220703,961.90002441406,-0.00999999978,0,0,0,321,571,0,321,1,0,0,0,0,0,541
"Dun Niffelem, The Storm Peaks",7308.0400390625,-2607.6000976562,814.79998779297,0,-0.00700000022,0,0,322,571,0,322,3,0,0,0,0,32585,32585
"Grom'arsh Crash-Site, The Storm Peaks",7857.2998046875,-735.02001953125,1177.1500244141,0.00999999978,-0.00999999978,0,0,323,571,0,323,2,0,0,0,0,2224,0
"Camp Tunka'lo, The Storm Peaks",7793.8500976562,-2810.0900878906,1217.0300292969,0.03400000185,0.00700000022,0,0,324,571,0,324,2,0,0,0,0,2224,0
"Death's Rise, Icecrown",7427.3198242188,4224.16015625,314.10998535156,0,0,0,0,325,571,0,325,3,0,0,0,0,32981,32981
"Ulduar, The Storm Peaks",8864.740234375,-1324.3299560547,1032.8199462891,0.01499999966,0.03999999911,0,0,326,571,0,326,3,0,0,0,0,2224,541
"Bouldercrag's Refuge, The Storm Peaks",8472.4599609375,-335.95001220703,906.47998046875,0,0,0,0,327,571,0,327,3,0,0,0,0,2224,541
"Transport, Icecrown Airship (A)",7501.6499023438,1140.2800292969,682.22998046875,0,0,0,0,328,571,0,0,0,0,0,0,0,0,0
"Transport, Icecrown Airship (H)",7561.8100585938,1724.5899658203,683.55999755859,0,0,0,0,329,571,0,0,0,0,0,0,0,0,0
"Transport, Icecrown (Target)",7489.6401367188,1477.7199707031,328.64001464844,0,0,0,0,330,571,0,0,0,0,0,0,0,0,0
"Gundrak, Zul'Drak",6897.6499023438,-4118.2299804688,467.35000610352,0,0,0,0,331,571,0,331,7,0,0,0,0,2224,541
"Warsong Camp, Wintergrasp",5024.990234375,3685.5500488281,362.94000244141,0,0,0,0,332,571,0,332,2,0,0,0,0,2224,0
"The Shadow Vault, Icecrown",8408.08984375,2702.6599121094,655.10998535156,0,-0.0270000007,0,0,333,571,0,333,3,0,0,0,0,32981,32981
"The Argent Vanguard, Icecrown",6164.490234375,-61.31000137329,388.17999267578,0,0.01799999923,0,0,334,571,0,334,3,0,0,0,0,2224,541
"Crusaders' Pinnacle, Icecrown",6402.0600585938,467.85998535156,511.29000854492,0,0,0,0,335,571,0,335,3,0,0,0,0,32586,32586
"Windrunner's Overlook, Crystalsong Forest",5035.6499023438,-519.96002197266,225.41000366211,0.00999999978,0,0,0,336,571,0,336,1,0,0,0,0,0,31315
"Sunreaver's Command, Crystalsong Forest",5590.490234375,-693.22998046875,206.63000488281,-0.00499999989,0.01999999955,0,0,337,571,0,337,2,0,0,0,0,34709,0
"Blackfathom Camp, Ashenvale",3880.5100097656,654.15997314453,10.46000003815,0,0,0,0,338,1,0,338,1,0,0,0,0,0,3837
"Grove of the Ancients, Darkshore",4970.5,147.64999389648,51.63999938965,-0.00499999989,0,0,0,339,1,0,339,1,0,0,0,0,0,3837
"Argent Tournament Grounds, Icecrown",8475.7900390625,891.20001220703,547.28997802734,0,0,0,0,340,571,0,340,3,0,0,0,0,34709,31315
"Ulduar Raid - Interior - Insertion Point",-749.20001220703,-99.98999786377,429.67999267578,0,0,0,0,341,603,0,0,0,0,0,0,0,25968,25968
"Ulduar Raid - Iron Concourse",119.95999908447,-71.62000274658,409.79998779297,0,0,0,0,342,603,0,0,0,0,0,0,0,25968,25968
"Splintertree, Ashenvale",2309.2299804688,-2523.2099609375,103.05999755859,0,0,0,0,343,1,0,0,0,0,0,0,0,20413,0
"Quest - Splintertree  Post -> Zoramgar",2308.3200683594,-2521.5500488281,103.16000366211,0,0,0,0,344,1,0,0,0,0,0,0,0,2224,0
"Quest - Zoramgar, Ashenvale",3350.830078125,1054.2399902344,3.00999999046,0,0,0,0,345,1,0,0,0,0,0,0,0,20413,0
"Ashenvale 4.x, Azshara to Mor'shan Ramparts",2873.5300292969,-3740.5100097656,90.59999847412,0,0,0,0,346,1,0,0,0,0,0,0,0,2224,0
"Ashenvale 4.x, Mor'shan Landing",1225.7800292969,-2250.8999023438,91.76000213623,0,0,0,0,347,1,0,0,0,0,0,0,0,0,0
"Transport: Thunder Bluff <-> Org (Zep)",0,0,0,0,0,0,0,348,0,0,0,0,0,0,0,0,0,0
"Andruk, Zoram'gar",3350.2099609375,1054.1199951172,3.02999997139,0,0,0,0,349,1,0,0,0,0,0,0,0,2224,0
"Hellscream's Watch, Ashenvale",3049.080078125,-498.95001220703,205.63999938965,-0.00700000022,0,0,0,350,1,0,350,2,0,0,0,0,2224,0
"Stardust Spire, Ashenvale",1905.1099853516,-321.98999023438,118.25,0.00999999978,0.00999999978,0,0,351,1,0,351,1,0,0,0,0,0,3837
"Isle of Conquest - Gunships",0,0,0,0,0,0,0,352,0,0,0,0,0,0,0,0,0,0
"The Mor'Shan Ramparts, Ashenvale",1206.0500488281,-2209.1499023438,92.14060211182,0,0,0,0,354,1,0,354,2,0,0,0,0,2224,0
"Silverwind Refuge, Ashenvale",2159.6201171875,-1144.0500488281,97.87000274658,0,-0.00999999978,0,0,356,1,0,356,2,0,0,0,0,2224,0
"Quest - Icecrown - North Sea Kraken Bombing - Start",8498.3203125,1066.3199462891,552.19000244141,0,0,0,0,358,571,0,0,0,0,0,0,0,35146,35146
"Quest - Icecrown - North Sea Kraken Bombing - End",8501.5302734375,1064.0200195312,552.19000244141,0,0,0,0,359,571,0,0,0,0,0,0,0,33857,33857
"Cliffwalker Post, Stonetalon Mountains",2188,1241.8900146484,465.76300048828,0.00999999978,-0.01499999966,0,0,360,1,0,360,2,0,0,0,0,42886,0
"Windshear Hold, Stonetalon Mountains",1268.5100097656,432.86999511719,95.55999755859,0,0,0,0,361,1,0,361,1,0,0,0,0,0,3837
"Krom'gar Fortress, Stonetalon Mountains",932.11999511719,-21.25,92.80999755859,0.01499999966,0,0,0,362,1,0,362,2,0,0,0,0,2224,0
"Malaka'jin, Stonetalon Mountains",-111.94000244141,-260.41000366211,23.87999916077,0,0,0,0,363,1,0,363,2,0,0,0,0,2224,0
"Northwatch Expedition Base Camp, Stonetalon Mountains",237.88000488281,-281.35000610352,92.76000213623,0,0,0,0,364,1,0,364,1,0,0,0,0,0,541
"Farwatcher's Glen, Stonetalon Mountains",973.94000244141,2013.1300048828,126.58999633789,0.01499999966,0.00800000038,0,0,365,1,0,365,1,0,0,0,0,0,3837
"Furien's Post, Desolace",-439.14999389648,2242.6201171875,93.08999633789,-0.00700000022,0,0,0,366,1,0,366,2,0,0,0,0,19917,0
"Thargad's Camp, Desolace",-1694.5300292969,2577.5700683594,136.58999633789,0.00600000005,0,0,0,367,1,0,367,1,0,0,0,0,0,541
"Karnum's Glade, Desolace",-1038.4300537109,1637.9899902344,60.56000137329,-0.00700000022,-0.03700000048,0,0,368,1,0,368,3,0,0,0,0,2224,3837
"Thunk's Abode, Desolace",-534.03997802734,1056.6800537109,89.91000366211,0.00499999989,0,0,0,369,1,0,369,3,0,0,0,0,36709,36709
"Ethel Rethor, Desolace",-356.4700012207,2478.8999023438,75.94999694824,0.00800000038,-0.0120000001,0,0,370,1,0,370,3,0,0,0,0,36706,36706
"Vashj'ir - Alliance Start",0,0,0,0,0,0,0,371,0,0,0,0,0,0,0,0,0,0
"Vashj'ir - Alliance End",0,0,0,0,0,0,0,372,0,0,0,0,0,0,0,0,0,0
"Mulgore - Red Cloud Mesa: To Bloodhoof",-2936.1398925781,-1.51999998093,189.07000732422,0,0,0,0,373,1,0,0,0,0,0,0,0,0,0
"Mulgore - Red Cloud Mesa: To Bloodhoof (End)",-2333.3898925781,-388.45001220703,-7.96999979019,0,0,0,0,374,1,0,0,0,0,0,0,0,0,0
"Transport, Gadgetzan",0,0,0,0,0,0,0,375,0,0,0,0,0,0,0,0,0,0
"Icecrown Raid - Airship Battle Taxi Paths",0,0,0,0,0,0,0,376,0,0,0,0,0,0,0,0,0,0
"Icecrown Dungeon - Gunships",0,0,0,0,0,0,0,377,0,0,0,0,0,0,0,0,0,0
"Quest - Dun Morogh - Coldridge Valley - Pack Your Bags End",0,0,0,0,0,0,0,378,0,0,0,0,0,0,0,0,30853,0
"Icecrown Raid - Saurfang's Ship (End)",-200.58999633789,1437.5300292969,-452.26998901367,0,0,0,0,379,631,0,0,0,0,0,0,0,0,0
"Icecrown Raid - Saurfang's Ship (Start)",0,0,0,0,0,0,0,380,0,0,0,0,0,0,0,0,0,0
"Quest [Transport] Icecrown Raid - Saurfang Ship (START)",0,0,0,0,0,0,0,381,0,0,0,0,0,0,0,0,0,0
"Quest [Transport] Icecrown Raid - Saurfang Ship (END)",0,0,0,0,0,0,0,382,0,0,0,0,0,0,0,0,0,0
