ID,UiMapArtID,TextureWidth,TextureHeight,OffsetX,OffsetY,HitRectTop,HitRectBottom,HitRectLeft,HitRectRight,PlayerConditionID,Flags,AreaID_0,AreaID_1,AreaID_2,AreaID_3
1295,110,256,419,512,249,395,421,628,656,0,0,3831,0,0,0
1297,110,416,256,586,147,250,311,709,786,0,0,3787,0,0,0
1298,110,512,252,144,416,504,580,250,333,0,0,3784,0,0,0
1299,110,256,256,254,176,248,302,285,386,0,0,3785,0,0,0
1300,110,256,256,286,28,107,160,349,444,0,0,3781,0,0,0
1301,110,256,256,527,81,146,169,657,700,0,0,3774,0,0,0
1302,110,256,254,446,414,0,0,0,0,0,0,3768,0,0,0
1303,110,256,256,658,297,397,441,712,768,0,0,3844,0,0,0
1304,110,512,256,214,55,168,200,266,373,0,0,3830,3780,0,0
1305,110,256,336,533,332,0,0,0,0,0,0,3833,0,0,0
1307,110,256,512,479,98,232,257,561,665,0,0,3828,0,0,0
1308,110,256,256,673,71,0,0,0,0,0,0,3866,0,0,0
1309,110,256,318,289,350,408,467,345,395,0,0,3772,0,0,0
1310,110,256,256,585,0,43,103,611,751,0,0,3865,0,0,0
1311,110,256,396,405,272,349,382,506,558,0,0,3769,0,0,0
1312,110,256,240,271,428,495,558,340,389,0,0,3782,3771,0,0
1313,110,256,128,563,151,194,230,637,668,0,0,3829,0,0,0
1314,110,256,256,629,406,480,526,750,795,0,0,3827,0,0,0
1315,110,256,462,166,206,313,482,276,334,0,0,3832,3786,3964,0
1316,113,256,256,521,275,330,369,636,697,0,0,3685,0,0,0
1317,114,256,256,396,10,34,96,430,493,0,0,3874,0,0,0
1318,114,256,256,481,208,269,314,524,580,0,0,3878,0,0,0
1319,114,256,256,229,38,75,139,264,336,0,0,3742,0,0,0
1320,107,0,0,0,0,434,457,220,243,0,0,3895,0,0,0
1321,105,0,0,0,0,475,505,431,466,0,0,3811,0,0,0
1322,105,0,0,0,0,188,229,631,673,0,0,3541,0,0,0
1323,105,0,0,0,0,163,201,515,555,0,0,3549,0,0,0
1324,105,0,0,0,0,275,310,639,676,0,0,3807,0,0,0
1325,105,0,0,0,0,384,425,293,378,0,0,3543,0,0,0
1326,114,0,0,0,0,151,203,338,414,0,0,3739,0,0,0
1327,114,0,0,0,0,329,388,422,489,0,0,3877,0,0,0
1328,111,256,512,44,62,158,256,153,225,0,0,3597,0,0,0
1329,111,256,256,297,136,194,248,384,434,0,0,3593,0,0,0
1330,111,512,242,177,426,567,641,297,370,0,0,3594,0,0,0
1331,111,256,256,367,209,280,324,432,488,0,0,3585,0,0,0
1332,111,239,256,763,256,301,406,808,904,0,0,3612,0,0,0
1333,111,256,256,437,258,343,399,517,579,0,0,3584,0,0,0
1334,111,256,256,546,410,492,555,636,706,0,0,3600,0,0,0
1335,111,485,141,517,527,577,628,590,650,0,0,3602,3583,0,0
1336,111,256,256,414,406,480,546,481,554,0,0,3908,0,0,0
1337,111,256,185,309,483,539,594,402,477,0,0,3910,0,0,0
1338,111,256,256,250,404,473,541,345,414,0,0,3592,0,0,0
1339,111,256,256,481,117,191,277,524,599,0,0,3601,0,0,0
1340,111,256,256,556,216,263,342,588,647,0,0,3591,0,0,0
1341,111,256,256,657,78,113,169,704,767,0,0,3599,0,0,0
1342,111,128,128,180,216,250,302,221,269,0,0,3603,0,0,0
1343,111,256,256,729,54,100,171,774,848,0,0,3604,0,0,0
1344,111,256,256,302,27,119,176,353,424,0,0,3906,0,0,0
1345,111,256,256,555,87,138,203,598,657,0,0,3589,0,0,0
1346,111,256,256,293,285,367,430,352,420,0,0,3588,0,0,0
1347,111,256,256,221,136,217,276,260,325,0,0,3595,0,0,0
1348,111,256,256,205,39,114,153,297,360,0,0,3596,0,0,0
1349,111,256,198,503,470,522,562,554,597,0,0,3909,0,0,0
1350,111,512,430,43,238,313,402,145,216,0,0,3586,0,0,0
1351,111,256,256,451,29,86,143,516,569,0,0,3587,0,0,0
1352,111,256,256,637,0,26,76,707,784,0,0,3907,0,0,0
1353,111,256,256,232,242,287,332,276,329,0,0,3608,0,0,0
1354,111,256,256,598,338,416,476,661,722,0,0,3590,0,0,0
1355,111,256,256,613,82,163,234,662,783,0,0,3598,0,0,0
1356,99,256,256,669,228,273,334,701,734,0,0,3472,0,0,0
1357,99,128,256,580,399,477,502,631,663,0,0,3558,0,0,0
1358,99,256,128,243,469,498,540,318,351,0,0,3912,0,0,0
1359,99,128,197,584,471,497,554,649,672,0,0,3473,0,0,0
1360,99,256,172,378,496,559,588,427,457,0,0,3913,0,0,0
1361,99,256,174,464,494,550,576,545,571,0,0,3914,0,0,0
1362,99,256,256,324,384,475,509,366,401,0,0,3468,0,0,0
1363,102,256,256,515,279,341,377,598,631,0,0,3857,0,0,0
1364,102,475,512,527,104,269,316,755,800,0,0,3526,3560,3559,3530
1365,102,256,256,383,249,320,359,473,514,0,0,3576,0,0,0
1366,102,256,256,174,363,409,463,239,292,0,0,3571,0,0,0
1367,102,256,256,488,24,93,144,560,617,0,0,3564,3578,0,0
1368,102,256,128,356,0,23,69,432,523,0,0,3915,0,0,0
1369,102,256,256,507,350,432,465,561,607,0,0,3577,0,0,0
1370,102,256,256,449,183,262,298,507,549,0,0,3916,0,0,0
1371,102,256,256,352,378,464,504,442,492,0,0,3573,0,0,0
1372,102,256,256,281,305,372,410,349,392,0,0,3567,0,0,0
1373,102,128,256,462,349,388,432,506,550,0,0,3568,0,0,0
1374,102,256,256,291,3,52,116,324,385,0,0,3575,0,0,0
1375,102,256,222,23,446,494,557,84,171,0,0,3639,0,0,0
1376,102,256,256,365,49,108,162,438,484,0,0,3572,0,0,0
1377,102,512,512,74,85,154,317,222,365,0,0,3557,0,0,0
1378,102,256,256,176,303,343,381,209,265,0,0,3574,0,0,0
1379,102,256,247,220,421,505,557,261,380,0,0,3570,0,0,0
1380,99,128,253,183,415,441,562,217,254,0,0,3460,0,0,0
1381,99,256,128,539,305,340,375,606,638,0,0,3469,0,0,0
1382,99,256,256,215,298,340,434,254,316,0,0,3911,0,0,0
1383,99,128,193,554,475,510,551,608,641,0,0,3475,0,0,0
1384,99,0,0,0,0,341,581,485,535,0,0,3482,0,0,0
1385,102,0,0,0,0,86,144,523,549,0,0,3578,0,0,0
1386,102,0,0,0,0,395,478,814,907,0,0,3559,0,0,0
1387,102,0,0,0,0,404,453,680,730,0,0,3530,0,0,0
1388,102,0,0,0,0,551,577,177,206,0,0,3579,0,0,0
1389,102,0,0,0,0,551,594,101,165,0,0,3566,0,0,0
1390,113,256,234,247,434,0,0,0,0,0,0,3894,0,0,0
1391,113,256,256,377,272,0,0,0,0,0,0,3891,3890,0,0
1392,113,128,256,316,268,330,334,368,384,0,0,3887,0,0,0
1393,113,256,256,310,345,406,472,355,438,0,0,3893,3688,0,0
1394,113,256,256,245,289,342,360,303,324,0,0,3888,0,0,0
1395,113,256,208,321,460,0,0,0,0,0,0,3886,0,0,0
1396,113,0,0,0,0,355,374,462,485,0,0,3890,0,0,0
1397,113,256,256,222,362,0,0,0,0,0,0,3889,0,0,0
1398,113,256,256,417,327,0,0,0,0,0,0,3892,0,0,0
1399,107,0,0,0,0,245,305,399,474,0,0,3653,0,0,0
1400,107,0,0,0,0,247,298,479,529,0,0,3905,0,0,0
1401,107,0,0,0,0,414,536,720,779,0,0,3655,0,0,0
1402,107,0,0,0,0,336,376,839,884,0,0,3718,0,0,0
1404,107,0,0,0,0,135,182,227,278,0,0,3640,0,0,0
1405,113,0,0,0,0,530,591,673,745,0,0,3679,0,0,0
1406,113,0,0,0,0,444,491,527,558,0,0,3678,0,0,0
1407,110,0,0,0,0,450,471,593,613,0,0,3918,0,0,0
1408,110,0,0,0,0,490,534,587,638,0,0,3919,0,0,0
1409,99,0,0,0,0,335,367,673,718,0,0,3481,0,0,0
1410,105,0,0,0,0,215,242,778,808,0,0,3920,0,0,0
1411,105,0,0,0,0,539,567,602,634,0,0,3812,0,0,0
1412,110,256,410,554,258,285,505,663,691,0,0,3833,0,0,0
1414,99,0,0,0,0,167,236,263,329,0,0,3485,0,0,0
1415,112,0,0,0,0,441,512,328,396,0,0,3630,0,0,0
1418,109,0,0,0,0,233,267,564,611,0,0,3753,0,0,0
1419,109,0,0,0,0,454,499,566,607,0,0,3945,0,0,0
1420,109,0,0,0,0,364,419,611,674,0,0,3758,0,0,0
1421,109,0,0,0,0,160,183,517,543,0,0,3749,0,0,0
1422,109,0,0,0,0,146,159,534,550,0,0,3927,0,0,0
1423,109,0,0,0,0,397,430,687,719,0,0,3939,0,0,0
1424,109,0,0,0,0,466,480,572,593,0,0,3944,0,0,0
1425,109,0,0,0,0,296,308,415,435,0,0,3928,0,0,0
1426,109,0,0,0,0,371,410,550,579,0,0,3938,0,0,0
1427,113,0,0,0,0,273,287,629,645,0,0,3902,0,0,0
1428,113,0,0,0,0,292,302,693,703,0,0,3901,0,0,0
1429,109,0,0,0,0,371,392,446,472,0,0,3932,0,0,0
1430,110,0,0,0,0,256,274,612,629,0,0,3951,0,0,0
1431,100,0,0,0,0,176,202,565,676,0,0,3510,0,0,0
1432,107,0,0,0,0,520,549,697,719,0,0,3841,0,0,0
1434,113,0,0,0,0,462,485,228,255,0,0,3686,0,0,0
1435,113,0,0,0,0,271,292,296,316,0,0,3677,0,0,0
1436,113,0,0,0,0,84,126,482,526,0,0,3689,0,0,0
1437,113,0,0,0,0,148,170,574,609,0,0,3676,0,0,0
1438,109,0,0,0,0,195,217,392,416,0,0,3933,0,0,0
1440,113,0,0,0,0,430,457,627,656,0,0,3973,0,0,0
1445,113,128,128,0,0,556,601,708,763,0,0,3978,0,0,0
1446,113,128,128,0,0,519,583,675,708,0,0,3976,0,0,0
1447,113,128,128,0,0,512,570,614,650,0,0,3974,0,0,0
1448,113,128,128,0,0,511,540,653,678,0,0,3975,0,0,0
1449,113,128,128,0,0,332,381,332,448,0,0,3697,0,0,0
1454,127,512,416,252,252,0,0,0,0,0,0,4087,4086,4089,4091
1455,127,512,512,251,4,0,0,0,0,0,0,4086,4087,4083,4088
1456,127,0,0,0,0,183,219,375,452,0,0,4089,0,0,0
1457,127,0,0,0,0,294,317,345,411,0,0,4094,0,0,0
1458,127,0,0,0,0,152,184,543,617,0,0,4095,0,0,0
1459,127,0,0,0,0,332,362,601,676,0,0,4091,0,0,0
1460,127,0,0,0,0,400,588,509,555,0,0,4092,0,0,0
1462,119,290,292,712,15,123,214,820,935,0,0,4125,4042,4125,0
1463,121,332,294,17,307,409,465,185,242,0,0,4206,4255,4482,4217
1464,119,244,319,397,66,134,192,474,531,0,0,4127,4127,4039,4109
1465,121,382,285,0,46,112,203,132,219,0,0,4210,4199,4209,4251
1466,121,351,284,607,41,148,226,679,759,0,0,4216,4244,4266,4212
1467,119,382,258,293,383,500,585,406,545,0,0,4028,4028,4029,4269
1468,121,455,400,547,257,351,442,733,829,0,0,4220,4229,4218,4480
1469,119,385,316,509,214,297,387,618,709,0,0,4041,4041,4113,4043
1470,121,356,224,7,207,300,362,122,196,0,0,4208,4202,0,0
1471,121,294,227,358,187,240,326,425,539,0,0,395,4267,4238,4262
1472,121,475,362,312,294,351,414,459,548,0,0,4215,4240,4480,0
1473,119,267,378,153,238,317,375,267,332,0,0,4106,4027,4106,4031
1474,121,329,246,509,0,66,133,639,727,0,0,4221,4214,0,0
1475,119,289,279,707,181,287,335,802,851,0,0,4114,4114,4138,4126
1476,119,460,381,50,0,225,290,172,344,0,0,4024,4024,4121,4026
1477,121,274,207,18,461,525,604,90,200,0,0,4242,0,0,0
1478,121,283,247,176,421,469,554,244,336,0,0,4207,0,0,0
1479,121,278,290,217,244,359,416,281,347,0,0,4204,4203,4200,0
1480,119,396,203,314,0,44,97,463,543,0,0,4122,4122,4123,4133
1481,121,249,235,232,129,216,292,323,399,0,0,4222,0,0,0
1482,121,324,265,548,137,282,328,622,680,0,0,4211,4205,4231,0
1483,119,244,214,325,140,207,260,434,490,0,0,4023,4023,4105,0
1484,119,260,278,329,237,321,391,394,476,0,0,4129,4129,4020,4021
1485,119,259,302,457,264,426,501,545,615,0,0,4032,4101,0,4111
1486,119,186,276,272,237,288,340,341,390,0,0,4141,4144,4130,4142
1487,119,375,342,480,0,126,257,597,732,0,0,4035,4035,4037,4108
1488,119,203,209,662,11,79,142,734,796,0,0,4124,4124,4118,0
1489,120,188,211,374,208,288,363,438,511,0,0,4168,4168,4165,0
1490,120,304,203,256,104,178,251,341,430,0,0,4167,4167,4227,0
1491,120,214,261,614,358,458,547,675,749,0,0,4180,4180,0,0
1492,120,311,272,691,160,255,336,845,936,0,0,4234,4188,4189,4177
1493,122,181,178,490,161,221,260,557,600,0,0,4059,4059,4058,0
1494,120,299,278,703,7,135,209,795,880,0,0,4191,4191,4194,0
1495,122,223,209,354,0,55,107,452,506,0,0,4018,4018,4479,0
1496,122,263,265,99,37,118,169,236,294,0,0,4062,4062,4070,0
1497,120,356,300,217,313,415,482,361,434,0,0,4166,4152,4160,4154
1498,122,223,338,664,25,151,216,748,817,0,0,4000,4000,4050,4402
1499,120,235,337,134,165,217,308,210,290,0,0,4163,4163,4164,4158
1500,122,222,168,222,100,157,191,295,333,0,0,3999,3999,0,0
1501,120,258,225,433,118,181,258,503,596,0,0,4173,4173,0,0
1502,122,350,258,168,410,494,555,304,385,0,0,3990,3990,3989,4077
1503,122,178,208,595,240,322,385,647,713,0,0,3984,3984,4261,0
1504,120,196,218,543,362,450,523,602,670,0,0,4179,4179,0,0
1505,122,242,189,225,0,25,102,334,400,0,0,4006,4065,4054,0
1506,120,213,219,403,0,80,156,456,547,0,0,4230,4396,4230,0
1507,122,232,216,585,336,393,446,722,783,0,0,3997,0,0,0
1508,122,213,256,283,203,310,369,367,432,0,0,4048,4063,0,0
1509,122,298,306,572,0,148,209,646,728,0,0,4061,0,0,0
1510,122,251,192,490,0,53,120,574,642,0,0,4003,4055,4066,0
1512,122,193,201,668,223,282,337,758,809,0,0,4005,0,0,0
1513,122,187,263,397,208,329,395,478,526,0,0,3994,0,0,0
1514,120,306,242,210,0,62,140,310,412,0,0,4172,4169,4170,4171
1515,122,284,308,415,360,434,490,498,560,0,0,3991,4260,4057,0
1516,120,236,218,258,203,284,355,334,405,0,0,4165,4165,0,0
1517,122,238,232,343,108,187,258,421,483,0,0,4002,0,0,0
1518,122,266,210,420,57,94,133,523,563,0,0,4053,4052,4051,0
1519,120,317,353,453,219,273,393,543,654,0,0,4161,0,4183,4176
1520,122,248,382,477,216,265,350,541,627,0,0,3983,3981,3980,3982
1521,120,229,299,42,187,267,351,109,169,0,0,4151,4151,4157,4478
1522,122,347,220,90,180,248,308,250,356,0,0,3998,4071,0,0
1523,120,226,212,661,264,378,424,744,801,0,0,4186,4186,4232,0
1524,122,177,191,342,351,394,467,386,467,0,0,3992,3988,3987,0
1525,120,301,286,698,332,429,517,768,885,0,0,4185,4185,4241,0
1526,122,244,305,621,327,455,499,705,748,0,0,3996,0,0,0
1527,122,174,173,576,170,234,290,632,702,0,0,4001,4403,4263,0
1528,120,229,259,487,0,87,176,576,663,0,0,4187,4187,4253,0
1529,120,235,354,569,7,133,211,689,767,0,0,4193,4193,4175,0
1530,126,336,297,629,0,62,163,788,888,0,0,4375,0,0,0
1531,126,286,265,326,358,491,538,396,441,0,0,4278,4279,0,0
1532,126,266,254,289,287,342,413,448,516,0,0,4320,4275,4319,4318
1533,126,237,248,288,168,224,297,377,433,0,0,4276,4294,0,0
1534,126,247,304,431,127,205,285,503,566,0,0,4321,4327,4328,0
1535,126,261,288,607,251,361,433,742,799,0,0,4325,0,0,0
1536,126,311,317,575,88,271,340,701,767,0,0,4329,4372,4371,0
1537,126,265,257,533,345,435,487,618,674,0,0,4322,4324,0,0
1538,126,249,258,479,241,358,416,565,625,0,0,4323,4326,0,0
1539,126,307,256,7,412,473,534,183,241,0,0,4310,4312,4311,4481
1540,126,218,291,174,191,272,333,253,312,0,0,4314,4468,4315,0
1541,126,272,268,0,247,353,414,135,203,0,0,4313,4469,0,0
1542,126,321,305,181,363,490,533,295,346,0,0,4317,4316,4374,0
1543,126,302,231,380,437,494,544,594,649,0,0,4299,0,0,0
1544,124,468,329,359,339,387,460,444,518,0,0,4290,0,4302,4304
1545,124,293,229,396,51,146,205,433,505,0,0,4376,4368,0,0
1546,124,239,313,265,355,468,539,335,386,0,0,4400,4300,0,0
1547,124,233,286,705,236,342,400,782,840,0,0,4412,0,0,0
1548,124,249,248,172,135,245,291,271,323,0,0,4413,0,0,0
1549,124,455,316,82,186,317,382,308,358,0,0,4389,4284,0,4391
1550,124,207,235,427,244,322,381,508,568,0,0,4291,4386,0,0
1551,124,312,369,501,134,367,437,631,689,0,0,4296,4283,0,0
1552,124,322,265,596,92,188,275,692,801,0,0,4282,0,0,0
1553,124,294,327,308,34,217,269,469,523,0,0,4307,4306,4369,4308
1555,124,329,293,76,375,518,575,216,269,0,0,4287,4288,4483,0
1556,124,268,288,138,58,197,252,219,271,0,0,4392,0,0,0
1558,121,328,260,331,32,157,224,525,612,0,0,4159,4366,0,0
1559,122,333,265,99,278,355,418,212,286,0,0,3988,3987,3992,0
1561,123,308,212,342,392,438,507,447,522,0,0,4518,4519,4521,4520
1562,123,393,474,22,122,220,303,233,310,0,0,4496,4526,4527,4528
1563,123,308,202,392,466,519,630,489,596,0,0,4522,0,0,0
1564,123,204,268,0,167,234,340,50,129,0,0,4417,0,0,0
1565,123,245,239,690,267,367,439,755,815,0,0,4506,4505,0,0
1566,123,300,343,626,31,223,282,688,794,0,0,4533,0,0,0
1568,123,283,231,558,329,390,472,650,737,0,0,4507,4503,4508,0
1570,123,219,283,218,291,410,478,292,372,0,0,4531,0,0,0
1571,123,223,399,321,15,115,187,409,480,0,0,4477,4517,0,0
1572,123,373,375,355,37,161,250,482,577,0,0,4510,4516,4540,0
1573,123,238,240,217,50,128,196,328,402,0,0,4524,4492,4497,0
1574,123,269,217,715,390,433,492,767,826,0,0,4504,4501,0,0
1575,123,223,207,444,276,331,423,506,593,0,0,4513,0,0,0
1576,125,309,383,481,285,368,424,600,688,0,0,4438,4437,4442,0
1577,125,182,270,570,113,278,321,628,669,0,0,4463,4444,4441,0
1579,125,305,298,339,370,419,494,433,526,0,0,4422,4423,0,0
1580,125,322,195,109,375,434,487,323,385,0,0,4452,4453,0,0
1581,125,228,158,98,318,380,430,205,276,0,0,4424,0,0,0
1582,125,369,265,218,0,36,198,330,498,0,0,4445,4543,0,0
1583,125,306,484,627,179,290,358,691,768,0,0,4440,4439,4495,0
1584,125,363,341,292,122,251,349,449,561,0,0,4446,4464,4429,4465
1585,125,169,164,239,301,352,424,298,360,0,0,4430,0,0,0
1587,125,251,200,242,468,538,587,325,379,0,0,4458,4419,4418,4459
1588,125,205,232,162,143,258,304,250,298,0,0,4436,0,0,0
1589,125,221,200,108,206,310,361,210,269,0,0,4434,0,0,0
1590,125,180,239,214,144,242,288,301,345,0,0,4435,4484,0,0
1591,125,184,191,395,470,518,575,443,502,0,0,4460,4421,4461,0
1592,125,244,220,134,429,473,515,273,316,0,0,4428,4490,0,0
1593,125,210,179,316,296,362,405,378,441,0,0,4431,4432,4473,0
1594,123,227,210,327,305,338,418,398,477,0,0,4515,4523,0,0
1596,123,248,243,538,181,252,338,597,679,0,0,4509,4537,0,0
1597,132,416,424,0,244,350,471,207,323,0,0,4555,0,0,0
1598,132,288,222,0,0,49,158,99,223,0,0,4552,0,0,0
1599,132,446,369,536,40,277,343,729,811,0,0,4558,0,0,0
1600,132,544,668,129,0,239,331,382,480,0,0,4553,0,0,0
1601,132,558,285,444,383,522,588,710,795,0,0,4559,0,0,0
1602,132,264,303,0,176,263,328,94,199,0,0,4556,0,0,0
1603,132,252,260,0,91,197,257,101,161,0,0,4549,0,0,0
1604,132,502,477,500,105,343,465,582,716,0,0,4557,0,0,0
1605,128,0,0,0,0,0,0,0,0,0,0,4586,0,0,0
1606,128,0,0,0,0,0,0,0,0,0,0,4582,0,0,0
1607,124,0,0,0,0,329,382,409,471,0,0,4293,0,0,0
1608,124,0,0,0,0,507,573,502,563,0,0,4302,0,0,0
1609,124,0,0,0,0,264,316,612,717,0,0,4283,0,0,0
1610,124,0,0,0,0,447,492,538,579,0,0,4292,0,0,0
1611,120,0,0,0,0,379,425,167,218,0,0,4157,0,0,0
1612,120,0,0,0,0,416,467,526,578,0,0,4183,0,0,0
1613,123,0,0,0,0,467,536,823,898,0,0,4501,0,0,0
1614,123,0,0,0,0,385,446,607,670,0,0,4508,0,0,0
1615,121,0,0,0,0,132,199,825,894,0,0,4244,0,0,0
1616,121,0,0,0,0,217,267,768,819,0,0,4250,0,0,0
1617,121,0,0,0,0,376,416,642,694,0,0,4218,0,0,0
1618,121,0,0,0,0,231,273,156,207,0,0,4209,0,0,0
1619,121,0,0,0,0,195,244,243,269,0,0,4199,0,0,0
1620,121,0,0,0,0,312,354,371,416,0,0,4200,0,0,0
1621,119,0,0,0,0,123,216,233,301,0,0,4120,0,0,0
1622,119,0,0,0,0,217,266,750,803,0,0,4037,0,0,0
1623,119,0,0,0,0,596,644,461,552,0,0,4029,0,0,0
1624,119,0,0,0,0,392,444,346,383,0,0,4130,0,0,0
1625,119,0,0,0,0,393,449,441,486,0,0,4022,0,0,0
1626,119,0,0,0,0,71,130,666,717,0,0,4118,0,0,0
1627,126,0,0,0,0,202,259,634,689,0,0,4372,0,0,0
1628,126,0,0,0,0,472,509,126,166,0,0,4312,0,0,0
1629,126,0,0,0,0,522,634,247,319,0,0,4635,0,0,0
1630,122,0,0,0,0,165,199,499,534,0,0,4052,0,0,0
1631,122,0,0,0,0,140,174,593,628,0,0,4051,0,0,0
1632,132,0,0,0,0,369,446,722,824,0,0,4554,0,0,0
1633,122,0,0,0,0,162,201,498,538,0,0,4052,0,0,0
1634,122,0,0,0,0,134,173,591,631,0,0,4051,0,0,0
1635,120,0,0,0,0,313,351,248,290,0,0,4164,0,0,0
1636,121,0,0,0,0,313,347,321,355,0,0,4203,0,0,0
1637,121,0,0,0,0,293,327,254,288,0,0,4202,0,0,0
1638,123,314,224,616,30,110,181,675,804,0,0,4658,0,0,0
1639,121,0,0,0,0,96,161,485,558,0,0,4366,0,0,0
1640,119,0,0,0,0,157,209,761,811,0,0,4043,0,0,0
1641,175,0,0,0,0,54,234,394,603,0,0,4769,0,0,0
2426,15,215,188,332,273,324,364,448,501,0,0,336,0,0,0
2427,15,212,305,0,144,219,268,94,167,0,0,5121,0,0,0
2428,68,246,361,188,0,225,281,250,301,0,0,413,0,0,0
2429,68,244,251,143,0,103,162,231,292,0,0,4644,0,0,0
2430,68,347,308,338,335,402,481,440,539,0,0,420,0,0,0
2431,68,306,283,40,275,343,397,167,263,0,0,416,0,0,0
2432,68,203,310,377,121,249,373,460,520,0,0,4690,0,0,0
2433,81,256,224,113,141,225,274,225,270,0,0,1224,0,0,0
2434,81,587,381,395,127,284,383,533,669,0,0,4821,0,0,0
2435,81,260,267,204,53,194,242,289,351,0,0,1216,0,0,0
2436,81,243,262,343,3,139,195,455,530,0,0,1220,0,0,0
2437,81,250,230,70,222,331,406,170,241,0,0,4824,1233,0,0
2438,81,352,274,22,344,506,569,194,295,0,0,4745,1237,4744,3137
2439,81,219,193,575,121,198,245,676,750,0,0,1226,0,0,0
2440,81,207,232,407,403,0,0,0,0,0,0,4827,0,0,0
2441,81,184,213,353,396,479,529,412,460,0,0,4829,0,0,0
2442,11,261,216,258,6,73,116,339,453,0,0,1703,0,0,0
2443,11,377,325,152,318,0,0,0,0,0,0,387,0,0,0
2444,18,195,199,436,0,0,0,0,0,0,0,5076,0,0,0
2445,18,240,270,578,91,171,277,660,725,0,0,5077,0,0,0
2446,18,233,266,386,374,450,497,469,547,0,0,5083,0,0,0
2447,18,199,191,333,474,550,601,410,482,0,0,5084,0,0,0
2448,18,370,298,368,179,307,401,498,593,0,0,72,0,0,0
2449,18,268,354,533,268,462,582,579,739,0,0,5078,0,0,0
2450,18,348,357,132,311,434,533,281,405,0,0,5044,0,0,0
2451,67,330,192,300,239,332,389,394,465,0,0,4695,0,0,0
2452,67,277,281,391,54,103,156,477,550,0,0,4659,0,0,0
2453,67,244,201,207,467,537,587,295,348,0,0,5312,0,0,0
2454,67,203,194,280,182,264,327,343,417,0,0,442,0,0,0
2455,67,250,241,596,16,78,155,681,773,0,0,4664,0,0,0
2456,67,245,147,565,0,24,72,606,716,0,0,4662,0,0,0
2457,67,314,193,280,378,0,0,0,0,0,0,454,0,0,0
2458,67,328,250,305,118,0,0,0,0,0,0,4675,0,0,0
2459,71,312,285,415,156,285,346,507,618,0,0,4804,0,0,0
2460,71,289,244,613,170,256,354,697,799,0,0,4797,0,0,0
2461,71,161,141,210,0,30,93,245,331,0,0,2406,0,0,0
2462,71,309,349,589,319,460,540,658,757,0,0,604,0,0,0
2463,71,338,342,208,24,159,238,259,342,0,0,4796,4803,0,0
2464,71,212,186,275,376,444,490,331,401,0,0,4798,0,0,0
2465,28,398,302,100,366,475,537,298,396,0,0,132,0,0,0
2466,28,226,335,469,256,0,0,0,0,0,0,5097,804,0,0
2467,28,409,318,0,27,0,0,0,0,0,0,133,0,0,0
2468,28,308,335,630,0,113,213,756,807,0,0,5115,0,0,0
2471,28,171,234,397,132,0,0,0,0,0,0,5025,0,0,0
2472,2,162,157,399,440,503,554,447,523,0,0,366,0,0,0
2473,2,244,222,282,174,213,321,343,467,0,0,4981,0,0,0
2474,52,205,157,96,292,339,400,150,247,0,0,94,492,0,0
2475,52,291,244,627,344,387,497,752,845,0,0,121,0,0,0
2476,52,320,388,314,101,191,325,414,524,0,0,856,0,0,0
2477,75,344,183,199,0,52,113,371,460,0,0,512,0,0,0
2478,75,384,249,133,59,173,237,322,404,0,0,496,0,0,0
2479,75,279,301,358,169,284,335,433,504,0,0,4046,0,0,0
2480,75,433,351,109,313,470,536,389,445,0,0,4010,509,508,0
2481,75,317,230,137,188,309,348,275,319,0,0,403,0,0,0
2482,41,512,422,0,0,64,357,99,413,0,0,1519,0,0,0
2483,41,269,313,116,355,467,515,203,288,0,0,120,60,0,0
2484,74,172,198,568,287,361,422,629,669,0,0,5036,2519,2520,0
2485,74,217,192,362,237,296,367,432,487,0,0,5072,0,0,0
2486,74,191,179,457,281,0,0,0,0,0,0,1105,0,0,0
2487,74,159,218,607,170,235,305,667,709,0,0,1100,0,0,0
2488,74,208,204,186,229,271,387,227,345,0,0,1116,0,0,0
2489,74,232,206,652,298,395,441,711,810,0,0,1101,0,0,0
2490,27,226,225,152,284,0,0,0,0,0,0,352,1885,0,0
2492,203,282,418,6,78,328,388,171,265,0,0,5018,4989,5013,5016
2493,203,320,471,682,128,0,0,0,0,0,0,4991,0,0,0
2495,203,272,334,622,320,475,552,694,758,0,0,4998,0,0,0
2496,203,537,323,392,0,51,231,577,694,0,0,5038,0,0,0
2497,203,277,232,139,436,485,651,274,355,0,0,5087,0,0,0
2498,203,291,321,116,17,149,221,249,324,0,0,4979,0,0,0
2499,203,441,319,52,253,311,375,263,397,0,0,4861,5019,5020,0
2500,203,365,264,411,216,329,408,469,600,0,0,5017,0,0,0
2501,203,419,290,318,378,0,0,0,0,0,0,5040,0,0,0
2503,227,282,418,6,78,328,388,171,265,0,0,5018,4989,5013,5016
2504,227,320,471,682,128,0,0,0,0,0,0,4991,0,0,0
2506,227,272,334,622,320,475,552,694,758,0,0,4998,0,0,0
2507,227,537,323,392,0,51,231,5771,694,0,0,5038,0,0,0
2508,227,277,232,139,436,485,651,274,355,0,0,5087,0,0,0
2509,227,291,321,116,17,149,221,249,324,0,0,4979,0,0,0
2510,227,441,319,52,253,0,0,0,0,0,0,4861,5019,5020,0
2511,227,365,264,411,216,329,408,469,600,0,0,5017,0,0,0
2512,227,419,290,318,378,0,0,0,0,0,0,5040,0,0,0
