ID,TransmogSetID,ItemModifiedAppearanceID,Flags
10277,540,284095,0
10278,540,284240,0
10281,540,279937,3
10282,540,283396,0
10283,540,283434,0
10284,540,284200,0
10285,540,284238,0
10289,540,283315,1
10290,540,283395,0
10291,540,284119,0
10292,540,284199,0
10294,540,279935,1
10295,540,283290,0
10296,540,284094,0
10299,540,283333,1
10300,540,283370,0
10301,540,284137,0
10302,540,284174,0
10306,540,283316,1
10307,540,283419,0
10308,540,284120,0
10309,540,284223,0
10311,540,279938,1
10312,540,283272,0
10313,540,284076,0
10314,540,284373,0
10317,541,279612,1
10318,541,283754,0
10319,541,283837,0
10322,541,279614,1
10323,541,283693,0
10324,541,283838,0
10327,541,279617,3
10328,541,283798,0
10329,541,283836,0
10333,541,283717,1
10334,541,283797,0
10336,541,279613,1
10337,541,283692,0
10340,541,283735,1
10341,541,283772,0
10344,541,283718,1
10345,541,283821,0
10347,541,279618,1
10348,541,283674,0
10349,541,284345,0
10352,542,277250,0
10353,542,276515,0
10354,542,276868,1
10355,542,277762,0
10356,542,277252,0
10357,542,276834,1
10358,542,277131,0
10359,542,277727,0
10360,542,277248,0
10361,542,276917,1
10362,542,277118,0
10363,542,277175,0
10364,542,277810,0
10365,542,277204,1
10366,542,277125,0
10367,542,277187,0
10368,542,278015,0
10369,542,277251,0
10370,542,276837,1
10371,542,277163,0
10372,542,277726,0
10373,542,277770,0
10374,542,276514,1
10375,542,276876,0
10376,542,277769,0
10377,542,276879,1
10378,542,277002,0
10379,542,277167,0
10380,542,277826,0
10381,542,277249,0
10382,542,277005,1
10383,542,277145,0
10384,542,277195,0
10385,542,277827,0
10386,543,277624,0
10387,543,277450,1
10388,543,277626,0
10389,543,277415,1
10390,543,277622,2
10391,543,277498,1
10392,543,277703,1
10393,543,277625,0
10394,543,277414,1
10395,543,277458,1
10396,543,279135,0
10397,543,277457,1
10398,543,277514,0
10399,543,277623,0
10400,543,277515,1
10401,544,278248,0
10402,544,278074,1
10403,544,278386,0
10404,544,278250,0
10405,544,278039,1
10406,544,278351,0
10407,544,278246,0
10408,544,277087,1
10409,544,278122,0
10410,544,278434,0
10411,544,278327,0
10412,544,277058,1
10413,544,278639,0
10414,544,278249,0
10415,544,277079,1
10416,544,278038,0
10417,544,278350,0
10418,544,278394,0
10419,544,277067,0
10420,544,278082,1
10422,544,278393,0
10423,544,278081,1
10424,544,278138,0
10425,544,278450,0
10426,544,278247,0
10427,544,278139,1
10428,544,278451,0
10429,545,270894,0
10430,545,271600,1
10431,545,274232,0
10432,545,270892,0
10433,545,271580,1
10434,545,270896,2
10435,545,271304,0
10436,545,271615,1
10437,545,272557,0
10438,545,274240,0
10439,545,271631,0
10440,545,273857,1
10441,545,274259,0
10442,545,270893,0
10443,545,273849,1
10444,545,271588,1
10445,545,274250,0
10446,545,271566,1
10447,545,270895,0
10448,545,271305,0
10449,545,271553,1
10453,546,271772,0
10454,546,271969,1
10455,546,272072,0
10456,546,271776,2
10457,546,271988,1
10458,546,272229,0
10459,546,272555,0
10460,546,272556,0
10461,546,272004,1
10462,546,272248,0
10463,546,273919,0
10464,546,273950,0
10465,546,271773,0
10466,546,271909,1
10467,546,273891,0
10468,546,273922,0
10469,546,271886,1
10470,546,271973,0
10471,546,272078,0
10472,546,271877,1
10473,546,271962,0
10474,546,272090,0
10475,546,271775,0
10476,546,271296,0
10477,546,271949,1
10478,546,272063,0
10479,546,272559,0
10480,547,272097,0
10481,547,273908,1
10483,547,272095,2
10484,547,273900,1
10487,547,272098,0
10488,547,272135,1
10489,547,272115,1
10490,547,272107,1
10491,547,272096,0
10492,547,272558,1
10493,298,179144,0
10494,298,179147,0
10495,298,179143,0
10496,298,179146,0
10498,298,179145,0
10609,557,279710,0
10610,557,279696,1
10611,557,279707,0
10612,557,279714,0
10613,557,280131,0
10614,557,280150,0
10615,557,280156,0
10616,557,280170,0
10617,557,282950,0
10618,557,283452,0
10619,557,283854,0
10621,557,279705,0
10622,557,279698,1
10623,557,279701,0
10624,557,279716,0
10625,557,280115,0
10626,557,280121,0
10627,557,280153,0
10628,557,280196,0
10629,557,283111,0
10630,557,283483,0
10631,557,283885,0
10632,557,284324,0
10634,557,279704,0
10635,557,279702,1
10636,557,279709,0
10637,557,279712,0
10638,557,280114,0
10639,557,280152,2
10640,557,280154,0
10641,557,280164,0
10642,557,283135,0
10643,557,283628,0
10644,557,284030,0
10647,557,283094,0
10648,557,283115,1
10649,557,283527,0
10650,557,283633,0
10651,557,283929,0
10652,557,284035,0
10653,557,284306,0
10655,557,280151,0
10656,557,279697,1
10657,557,279703,0
10658,557,279708,0
10659,557,279715,0
10660,557,280113,0
10661,557,280132,0
10662,557,280142,0
10663,557,284289,0
10664,557,284291,0
10666,557,282980,0
10667,557,282981,0
10668,557,282994,1
10669,557,283465,0
10670,557,283514,0
10671,557,283589,0
10672,557,283867,0
10673,557,283916,0
10674,557,283991,0
10678,557,282977,0
10679,557,282979,0
10680,557,283100,1
10681,557,283466,0
10682,557,283546,0
10683,557,283595,0
10684,557,283868,0
10685,557,283948,0
10686,557,283997,0
10687,557,284313,0
10690,557,280149,0
10691,557,279695,1
10692,557,279706,0
10693,557,279713,0
10694,557,279717,0
10695,557,280155,0
10696,557,280165,0
10697,557,280169,0
10698,557,283057,0
10699,557,283059,0
10700,557,283503,0
10701,557,283605,0
10702,557,283905,0
10703,557,284007,0
10752,559,279545,1
10753,559,279527,0
10754,559,279533,0
10755,559,279575,0
10756,559,283653,0
10758,559,279548,1
10759,559,279510,0
10760,559,279530,0
10761,559,279554,0
10762,559,283684,0
10764,559,279547,3
10765,559,279529,0
10766,559,279531,0
10767,559,279573,0
10768,559,283829,0
10771,559,283728,1
10772,559,283834,0
10775,559,279513,0
10776,559,279528,0
10777,559,279576,0
10779,559,283666,1
10780,559,283715,0
10781,559,283790,0
10785,559,283667,1
10786,559,283747,0
10787,559,283796,0
10790,559,279544,1
10791,559,279526,0
10792,559,279532,0
10793,559,279574,0
10794,559,283704,0
10795,559,283806,0
10840,558,279968,1
10841,558,279860,0
10842,558,279953,0
10843,558,279965,0
10844,558,283251,0
10845,558,284055,0
10847,558,279963,1
10848,558,279854,0
10849,558,279955,0
10850,558,279960,0
10851,558,283282,0
10852,558,284086,0
10854,558,279962,3
10855,558,279858,0
10856,558,279951,0
10857,558,279959,0
10858,558,283427,0
10859,558,284231,0
10862,558,283326,1
10863,558,283432,0
10864,558,284130,0
10865,558,284236,0
10868,558,279861,0
10869,558,279954,0
10870,558,279966,0
10872,558,283264,1
10873,558,283313,0
10874,558,283388,0
10875,558,284068,0
10876,558,284117,0
10877,558,284192,0
10881,558,283265,1
10882,558,283345,0
10883,558,283394,0
10884,558,284069,0
10885,558,284149,0
10886,558,284198,0
10889,558,279967,1
10890,558,279859,0
10891,558,279952,0
10892,558,279964,0
10893,558,283302,0
10894,558,283404,0
10895,558,284106,0
10896,558,284208,0
10900,560,277230,0
10901,560,277239,0
10902,560,277245,0
10903,560,277237,0
10904,560,276859,1
10905,560,277232,0
10906,560,277242,0
10907,560,277247,0
10908,560,277754,0
10909,560,277202,0
10910,560,277039,1
10911,560,277865,0
10912,560,278013,0
10914,560,277235,0
10915,560,277008,1
10916,560,277023,0
10917,560,277231,0
10918,560,277240,0
10919,560,277246,0
10920,560,277837,0
10921,560,277846,0
10922,560,277214,1
10923,560,278010,0
10924,560,276850,1
10925,560,276889,0
10926,560,277743,0
10927,560,277780,0
10928,560,277233,0
10929,560,277019,1
10930,560,277193,0
10931,560,277229,0
10932,560,277238,0
10933,560,277244,0
10934,560,277847,0
10935,560,277236,2
10936,560,276870,1
10937,560,277228,0
10938,560,277241,0
10939,560,277243,0
10940,560,277761,0
10942,561,278207,0
10943,561,278216,0
10944,561,278222,0
10945,561,278214,0
10946,561,278066,1
10947,561,278209,0
10948,561,278219,0
10949,561,278224,0
10950,561,278378,0
10951,561,278325,0
10952,561,278177,1
10953,561,278489,0
10954,561,278637,0
10955,561,278212,0
10956,561,277082,1
10957,561,278149,0
10958,561,278158,0
10959,561,278208,0
10960,561,278217,0
10961,561,278223,0
10962,561,278461,0
10963,561,278470,0
10964,561,278322,0
10965,561,277064,1
10966,561,278634,0
10967,561,278055,1
10968,561,278092,0
10969,561,278367,0
10970,561,278404,0
10971,561,278210,0
10972,561,278159,1
10973,561,278206,0
10974,561,278215,0
10975,561,278221,0
10976,561,278471,0
10977,561,278213,2
10978,561,278073,1
10979,561,278205,0
10980,561,278218,0
10981,561,278220,0
10982,561,278385,0
10984,562,277583,0
10985,562,277592,0
10986,562,277598,0
10988,562,277590,0
10989,562,277442,1
10990,562,277585,0
10991,562,277595,0
10992,562,277600,0
10993,562,277701,0
10994,562,277553,1
10995,562,277588,0
10996,562,277525,1
10997,562,277534,0
10998,562,277584,0
10999,562,277593,0
11000,562,277599,0
11001,562,277698,1
11002,562,277431,1
11003,562,277468,0
11004,562,277586,0
11005,562,277535,1
11006,562,277582,0
11007,562,277591,0
11008,562,277597,0
11009,562,277589,2
11010,562,277449,1
11011,562,277581,0
11012,562,277594,0
11013,562,277596,0
11014,563,270955,0
11015,563,270905,0
11016,563,270909,0
11017,563,270979,0
11018,563,273850,1
11020,563,270902,0
11021,563,270907,0
11022,563,270981,0
11023,563,274256,1
11024,563,270954,0
11025,563,270904,0
11026,563,270908,0
11027,563,270980,0
11028,563,273873,1
11029,563,274316,0
11030,563,271613,1
11031,563,274247,0
11032,563,271564,1
11033,563,270956,0
11034,563,270906,0
11035,563,270910,0
11036,563,270978,0
11037,563,271723,1
11038,563,270953,2
11039,563,270903,0
11040,563,270911,0
11041,563,270977,0
11042,563,271303,0
11043,563,271557,1
11044,564,272031,0
11045,564,272027,0
11046,564,272036,0
11047,564,272042,0
11048,564,273893,1
11049,564,272034,0
11050,564,272029,0
11051,564,272039,0
11052,564,272044,0
11053,564,272130,1
11054,564,272114,1
11055,564,272032,0
11056,564,272028,0
11057,564,272037,0
11058,564,272043,0
11059,564,273916,1
11060,564,274306,1
11061,564,272225,0
11063,564,272030,0
11064,564,272026,0
11065,564,272035,0
11066,564,272041,0
11067,564,272071,1
11068,564,272033,2
11069,564,272025,0
11070,564,272038,0
11071,564,272040,0
11072,564,272068,1
11073,565,271835,0
11074,565,271785,0
11075,565,271789,0
11076,565,271859,0
11077,565,273924,1
11078,565,271832,0
11079,565,271782,0
11080,565,271787,0
11081,565,271861,0
11082,565,271834,0
11083,565,271784,0
11084,565,271788,0
11085,565,271860,0
11086,565,273947,1
11087,565,271986,1
11088,565,271960,1
11089,565,271836,0
11090,565,271786,0
11091,565,271790,0
11092,565,271858,0
11093,565,272014,1
11094,565,271833,2
11095,565,271783,0
11096,565,271791,0
11097,565,271857,0
11098,565,271953,1
11187,572,279722,0
11188,572,279726,0
11189,572,280103,0
11190,572,280137,0
11191,572,283042,0
11192,572,283086,0
11193,572,283494,0
11194,572,283598,0
11195,572,283896,0
11196,572,284000,0
11197,572,284331,1
11198,572,284333,0
11201,572,279711,0
11202,572,279719,0
11203,572,280171,0
11204,572,280184,0
11205,572,282969,0
11206,572,282999,0
11207,572,283459,0
11208,572,283475,0
11209,572,283861,0
11210,572,283877,0
11211,572,284320,1
11214,572,280140,2
11215,572,279720,1
11216,572,279724,0
11217,572,280172,0
11218,572,282958,0
11219,572,283104,0
11220,572,283455,0
11221,572,283615,0
11222,572,283857,0
11223,572,284017,0
11227,572,283002,0
11228,572,283119,0
11229,572,283474,0
11230,572,283556,0
11231,572,283876,0
11232,572,283958,0
11233,572,284303,1
11234,572,284309,0
11236,572,280104,0
11237,572,279718,0
11238,572,279723,0
11239,572,280096,0
11240,572,283141,0
11241,572,283582,0
11242,572,283984,0
11243,572,284290,1
11246,572,282966,1
11247,572,283076,0
11248,572,283457,0
11249,572,283580,0
11250,572,283859,0
11251,572,283982,0
11254,572,282961,0
11255,572,282962,0
11256,572,282963,0
11257,572,283458,0
11258,572,283493,0
11259,572,283537,0
11260,572,283860,0
11261,572,283895,0
11262,572,283939,0
11263,572,284312,1
11266,572,280141,0
11267,572,279721,1
11268,572,279725,0
11269,572,280136,0
11270,572,282955,0
11271,572,283005,0
11272,572,283027,0
11273,572,283456,0
11274,572,283630,0
11275,572,283858,0
11276,572,284032,0
11277,572,284363,0
11281,573,279855,0
11282,573,279869,1
11283,573,283293,0
11284,573,283397,0
11285,573,284097,0
11286,573,284201,0
11289,573,279857,0
11290,573,279871,1
11291,573,283258,0
11292,573,283274,0
11293,573,284062,0
11294,573,284078,0
11297,573,279867,3
11298,573,279862,0
11299,573,283254,0
11300,573,283414,0
11301,573,284058,0
11302,573,284218,0
11306,573,283273,1
11307,573,283355,0
11308,573,284077,0
11309,573,284159,0
11311,573,279870,1
11312,573,279856,0
11313,573,283381,0
11314,573,284185,0
11317,573,283256,0
11318,573,283379,1
11319,573,284060,0
11320,573,284183,0
11323,573,283257,0
11324,573,283292,1
11325,573,283336,0
11326,573,284061,0
11327,573,284096,0
11328,573,284140,0
11331,573,279868,1
11332,573,279863,0
11333,573,283255,0
11334,573,283429,0
11335,573,284059,0
11336,573,284233,0
11337,573,284377,0
11341,574,279581,0
11342,574,279589,1
11343,574,283695,0
11344,574,283799,0
11347,574,279591,1
11348,574,279572,0
11349,574,283660,0
11350,574,283676,0
11353,574,279598,3
11354,574,279592,0
11355,574,283656,0
11356,574,283816,0
11360,574,283675,1
11361,574,283757,0
11363,574,279590,1
11364,574,279571,0
11365,574,283783,0
11368,574,283658,1
11369,574,283781,0
11372,574,283659,0
11373,574,283694,1
11374,574,283738,0
11377,574,279599,1
11378,574,279580,0
11379,574,283657,0
11380,574,283831,0
11381,574,284349,0
11387,575,277225,0
11388,575,276511,0
11389,575,277020,1
11390,575,277220,0
11391,575,277849,0
11392,575,277227,0
11393,575,276877,1
11394,575,277003,0
11395,575,277107,0
11396,575,277139,0
11397,575,277222,0
11398,575,277771,0
11399,575,277830,0
11400,575,277929,0
11409,575,277788,0
11410,575,276895,0
11411,575,277123,0
11412,575,277189,0
11413,575,277207,1
11414,575,278018,0
11416,575,277226,0
11417,575,276853,1
11418,575,277006,0
11419,575,277044,0
11420,575,277155,0
11421,575,277221,0
11422,575,277746,0
11423,575,277829,0
11424,575,277873,0
11425,575,277866,0
11426,575,276510,0
11427,575,277037,0
11428,575,277211,1
11429,575,278021,0
11430,575,277772,0
11431,575,276875,1
11432,575,276919,0
11433,575,277165,0
11434,575,277811,0
11435,575,277224,0
11436,575,277000,1
11437,575,277033,0
11438,575,277146,0
11439,575,277197,0
11440,575,277219,0
11441,575,277828,0
11442,575,277858,0
11444,575,277218,0
11445,576,277578,0
11446,576,277537,1
11447,576,277573,0
11448,576,277580,0
11449,576,277459,1
11450,576,277518,0
11451,576,277575,0
11452,576,277617,0
11453,576,277476,1
11454,576,277706,0
11455,576,277579,0
11456,576,277434,1
11457,576,277517,0
11458,576,277561,0
11459,576,277574,0
11460,576,277709,0
11461,576,277554,1
11462,576,279141,0
11463,576,277460,1
11464,576,277499,0
11465,576,277577,0
11466,576,277516,1
11467,576,277546,0
11468,576,277572,0
11470,576,277571,0
11471,577,278161,1
11472,577,278197,0
11473,577,278202,0
11474,577,278473,0
11475,577,278083,1
11476,577,278142,0
11477,577,278199,0
11478,577,278204,0
11479,577,278241,0
11480,577,278395,0
11481,577,278454,0
11482,577,278553,0
11483,577,277060,1
11484,577,278100,0
11485,577,278330,0
11486,577,278412,0
11487,577,278642,0
11488,577,278203,0
11489,577,277078,1
11490,577,278058,0
11491,577,278141,0
11492,577,278185,0
11493,577,278198,0
11494,577,278370,0
11495,577,278453,0
11496,577,278497,0
11497,577,278178,1
11498,577,277069,0
11499,577,278333,0
11500,577,278490,0
11501,577,278645,0
11502,577,278396,0
11503,577,278084,1
11504,577,278123,0
11505,577,278435,0
11506,577,278201,0
11507,577,278140,1
11508,577,278170,0
11509,577,278196,0
11510,577,278452,0
11511,577,278482,0
11512,577,278200,3
11513,577,278195,0
11514,578,270914,0
11515,578,270934,0
11516,578,271552,1
11517,578,274233,0
11518,578,270912,0
11519,578,270932,0
11520,578,271587,1
11521,578,273846,1
11522,578,271634,0
11523,578,274261,0
11524,578,270913,0
11525,578,270933,0
11526,578,271579,1
11527,578,271603,1
11528,578,274253,0
11529,578,274312,0
11530,578,271602,1
11531,578,274311,0
11532,578,270915,0
11533,578,270935,0
11534,578,272393,0
11535,578,273860,1
11536,578,270916,3
11537,578,270936,0
11538,579,271794,0
11539,579,271814,0
11540,579,271948,1
11541,579,271792,0
11542,579,271812,0
11543,579,271972,1
11544,579,272007,0
11545,579,273921,1
11546,579,271793,0
11547,579,271813,0
11548,579,271968,1
11549,579,271981,1
11550,579,271980,1
11551,579,271795,0
11552,579,271815,0
11553,579,273945,1
11555,579,271816,0
11556,580,272022,0
11557,580,272017,0
11558,580,272064,1
11559,580,272024,0
11560,580,272019,0
11561,580,272079,1
11562,580,272137,0
11564,580,272252,1
11565,580,273890,0
11566,580,272023,0
11567,580,272018,0
11568,580,272046,1
11569,580,272126,1
11570,580,272221,0
11571,580,274302,0
11572,580,273903,1
11573,580,272220,0
11574,580,274301,0
11575,580,272021,0
11576,580,272016,0
11577,580,272145,1
11578,580,273914,0
11580,580,272015,0
11817,588,214481,3
11818,588,214479,1
11819,588,214483,1
11820,588,214537,1
11821,588,214480,1
11822,588,214535,1
11823,588,214533,1
11824,588,214482,1
11825,589,214613,3
11826,589,214611,1
11827,589,214615,1
11828,589,214612,1
11829,589,214655,1
11830,589,214614,1
11831,590,214487,3
11832,590,214484,1
11834,590,214485,1
11835,590,214607,1
11836,590,214486,1
11837,590,214604,1
11838,590,214602,1
11839,590,214488,1
11840,591,214619,3
11841,591,214616,1
11842,591,214617,1
11843,591,214618,1
11844,591,214704,1
11845,591,214620,1
11846,592,214504,3
11847,592,214493,0
11848,592,214499,0
11849,592,214502,1
11850,592,214491,0
11851,592,214497,0
11852,592,214506,1
11853,592,214495,0
11854,592,214501,0
11855,592,214511,1
11856,592,214496,0
11857,592,214503,1
11858,592,214492,0
11859,592,214498,0
11860,592,214510,0
11861,592,214509,1
11862,592,214507,1
11863,592,214508,0
11864,592,214505,1
11865,592,214494,0
11866,592,214500,0
11867,593,214633,3
11868,593,214623,0
11869,593,214628,0
11870,593,214631,1
11871,593,214621,0
11872,593,214626,0
11873,593,214635,1
11874,593,214625,0
11875,593,214630,0
11876,593,214632,1
11877,593,214622,0
11878,593,214627,0
11879,593,214637,0
11880,593,214636,1
11881,593,214634,1
11882,593,214624,0
11883,593,214629,0
11884,594,214514,3
11885,594,214512,1
11886,594,214516,1
11887,594,214521,1
11888,594,214522,0
11889,594,214513,1
11890,594,214519,1
11891,594,214520,0
11892,594,214517,0
11893,594,214518,1
11894,594,214515,1
11895,595,214640,3
11896,595,214638,1
11897,595,214642,1
11898,595,214639,1
11899,595,214643,1
11900,595,214644,0
11901,595,214641,1
11902,596,214552,3
11903,596,214541,0
11904,596,214550,1
11905,596,214539,0
11906,596,214554,1
11907,596,214543,0
11908,596,272815,0
11909,596,214549,0
11910,596,214548,1
11911,596,214551,1
11912,596,214540,0
11913,596,214547,0
11914,596,214546,1
11915,596,214544,1
11916,596,214545,0
11917,596,214553,1
11918,596,214542,0
11919,597,214666,3
11920,597,214659,0
11921,597,214664,1
11922,597,214657,0
11923,597,214668,1
11924,597,214661,0
11925,597,214665,1
11926,597,214658,0
11927,597,214663,0
11928,597,214662,1
11929,597,214667,1
11930,597,214660,0
11931,598,214558,1
11932,598,214555,1
11933,598,214556,3
11934,598,214608,1
11936,598,214557,1
11937,598,214605,1
11938,598,214601,1
11939,598,214559,1
11940,599,214672,1
11941,599,214669,1
11942,599,214670,3
11943,599,214671,1
11944,599,214705,1
11945,599,214673,1
11946,600,214562,1
11947,600,214560,1
11948,600,214564,3
11949,600,214569,1
11950,600,214570,0
11951,600,214561,1
11952,600,214567,1
11953,600,214568,0
11954,600,214565,1
11955,600,214566,0
11956,600,214563,1
11957,601,214676,1
11958,601,214674,1
11959,601,214678,3
11960,601,214675,1
11961,601,214679,1
11962,601,214680,0
11963,601,214677,1
11964,602,214590,1
11965,602,214574,0
11966,602,214582,0
11967,602,214587,1
11968,602,214571,0
11969,602,214579,0
11970,602,214588,3
11971,602,214572,0
11972,602,214580,0
11973,602,214578,1
11974,602,214586,0
11975,602,214589,1
11976,602,214573,0
11977,602,214581,0
11978,602,214577,1
11979,602,214585,0
11980,602,214584,0
11981,602,214576,1
11982,602,214591,1
11983,602,214575,0
11984,602,214583,0
11985,603,214696,1
11986,603,214684,0
11987,603,214690,0
11988,603,214693,1
11989,603,214681,0
11990,603,214687,0
11991,603,214694,3
11992,603,214682,0
11993,603,214688,0
11994,603,214695,1
11995,603,214683,0
11996,603,214689,0
11997,603,214686,1
11998,603,214692,0
11999,603,214697,1
12000,603,214685,0
12001,603,214691,0
12002,604,214594,1
12003,604,214592,1
12004,604,214596,3
12005,604,214538,1
12006,604,214593,1
12007,604,214536,1
12008,604,214534,1
12009,604,214595,1
12010,605,214700,1
12011,605,214698,1
12012,605,214702,3
12013,605,214699,1
12014,605,214656,1
12015,605,214701,1
12016,606,212644,1
12017,606,213954,0
12018,606,212646,1
12019,606,213956,0
12020,606,212642,3
12021,606,213952,0
12022,606,212714,1
12023,606,213898,0
12024,606,212645,1
12025,606,213955,0
12026,606,212711,1
12027,606,213900,0
12028,606,212710,1
12029,606,213902,0
12030,606,212643,1
12031,606,213953,0
12032,607,212828,1
12033,607,212826,1
12034,607,212830,3
12035,607,212827,1
12036,607,212854,1
12037,607,212829,1
12038,608,212703,1
12039,608,213948,0
12040,608,212706,1
12041,608,213951,0
12042,608,212705,3
12043,608,213950,0
12044,608,212750,1
12045,608,213828,0
12046,608,212704,1
12047,608,213949,0
12048,608,212752,1
12049,608,213831,0
12050,608,212751,1
12051,608,213833,0
12052,608,212702,1
12053,608,213947,0
12054,609,212817,1
12055,609,212774,1
12056,609,212775,3
12057,609,212776,1
12058,609,212845,1
12059,609,212818,1
12060,610,212654,1
12061,610,212659,0
12062,610,212664,0
12063,610,213931,0
12064,610,213936,0
12065,610,213942,0
12066,610,212656,1
12067,610,212661,0
12068,610,212666,0
12069,610,213933,0
12070,610,213938,0
12071,610,213944,0
12072,610,212652,3
12073,610,212657,0
12074,610,212662,0
12075,610,213929,0
12076,610,213934,0
12077,610,213940,0
12078,610,212716,1
12079,610,212719,0
12080,610,213924,0
12081,610,213939,0
12082,610,212655,1
12083,610,212660,0
12084,610,212665,0
12085,610,213932,0
12086,610,213937,0
12087,610,213943,0
12088,610,212729,1
12089,610,212717,0
12090,610,213925,0
12091,610,213926,0
12092,610,212718,1
12093,610,212730,0
12094,610,213927,0
12095,610,213928,0
12096,610,212653,1
12097,610,212658,0
12098,610,212663,0
12099,610,213930,0
12100,610,213935,0
12101,610,213941,0
12102,611,212815,1
12103,611,212771,0
12104,611,212807,0
12105,611,212813,1
12106,611,212769,0
12107,611,212805,0
12108,611,212782,3
12109,611,212773,0
12110,611,212809,0
12111,611,212814,1
12112,611,212770,0
12113,611,212806,0
12114,611,212857,1
12115,611,212858,0
12116,611,212816,1
12117,611,212772,0
12118,611,212808,0
12141,613,212793,1
12142,613,212791,1
12143,613,212795,3
12144,613,212792,1
12145,613,212856,1
12146,613,212855,0
12147,613,212794,1
12148,612,212698,1
12149,612,212693,0
12150,612,213904,0
12151,612,213909,0
12152,612,212701,1
12153,612,212696,0
12154,612,213907,0
12155,612,213912,0
12156,612,212700,3
12157,612,212695,0
12158,612,213906,0
12159,612,213911,0
12160,612,212756,1
12161,612,213829,0
12162,612,212699,1
12163,612,212694,0
12164,612,213905,0
12165,612,213910,0
12166,612,212755,1
12167,612,213832,0
12168,612,212754,1
12169,612,213835,0
12170,612,212697,1
12171,612,212692,0
12172,612,213903,0
12173,612,213908,0
12174,614,212822,1
12175,614,212801,0
12176,614,212819,1
12177,614,212824,0
12178,614,212820,3
12179,614,212799,0
12180,614,212821,1
12181,614,212800,0
12182,614,212846,1
12183,614,212823,1
12184,614,212802,0
12185,615,212684,1
12186,615,213921,0
12187,615,212686,1
12188,615,213923,0
12189,615,212682,3
12190,615,213919,0
12191,615,212737,1
12192,615,212735,0
12193,615,213913,0
12194,615,213914,0
12195,615,212685,1
12196,615,213922,0
12197,615,212739,1
12198,615,212736,0
12199,615,213915,0
12200,615,213916,0
12201,615,212738,1
12202,615,212740,0
12203,615,213917,0
12204,615,213918,0
12205,615,212683,1
12206,615,213920,0
12207,616,212639,1
12208,616,212743,0
12209,616,213883,0
12210,616,213894,0
12211,616,212641,1
12212,616,212745,0
12213,616,213885,0
12214,616,213896,0
12215,616,212637,3
12216,616,212741,0
12217,616,213881,0
12218,616,213892,0
12219,616,212707,1
12220,616,212720,0
12221,616,213886,0
12222,616,213887,0
12223,616,212640,1
12224,616,212744,0
12225,616,213884,0
12226,616,213895,0
12227,616,212712,1
12228,616,212721,0
12229,616,213888,0
12230,616,213889,0
12231,616,212722,1
12232,616,212713,0
12233,616,213890,0
12234,616,213891,0
12235,616,212638,1
12236,616,212742,0
12237,616,213882,0
12238,616,213893,0
12239,617,212836,1
12240,617,212766,0
12241,617,212831,1
12242,617,212764,0
12243,617,212838,3
12244,617,212768,0
12245,617,212832,1
12246,617,212765,0
12247,617,212851,1
12248,617,212852,0
12249,617,212837,1
12250,617,212767,0
12251,618,212688,1
12252,618,213877,0
12253,618,212691,1
12254,618,213880,0
12255,618,212690,3
12256,618,213879,0
12257,618,212748,1
12258,618,213827,0
12259,618,212689,1
12260,618,213878,0
12261,618,212749,1
12262,618,213830,0
12263,618,212753,1
12264,618,213834,0
12265,618,212687,1
12266,618,213876,0
12267,619,212811,1
12268,619,212803,1
12269,619,212804,3
12270,619,212810,1
12271,619,212844,1
12272,619,212812,1
12273,620,212649,1
12274,620,213873,0
12275,620,212651,1
12276,620,213875,0
12277,620,212647,3
12278,620,213871,0
12279,620,212727,1
12280,620,212724,0
12281,620,213865,0
12282,620,213866,0
12283,620,212650,1
12284,620,213874,0
12285,620,212725,1
12286,620,212723,0
12287,620,213867,0
12288,620,213868,0
12289,620,212728,1
12290,620,212726,0
12291,620,213869,0
12292,620,213870,0
12293,620,212648,1
12294,620,213872,0
12295,621,212789,1
12296,621,212783,1
12297,621,212825,3
12298,621,212784,1
12299,621,212850,1
12300,621,212849,0
12301,621,212790,1
12302,622,212668,1
12303,622,212673,0
12304,622,212678,0
12305,622,213845,0
12306,622,213853,0
12307,622,213861,0
12312,622,212670,3
12313,622,212675,0
12314,622,212680,0
12315,622,213847,0
12316,622,213855,0
12317,622,213863,0
12322,622,212734,1
12323,622,212731,0
12324,622,213849,0
12325,622,213857,0
12326,622,212669,1
12327,622,212674,0
12328,622,212679,0
12329,622,213846,0
12330,622,213854,0
12331,622,213862,0
12336,622,212746,1
12337,622,212732,0
12338,622,213850,0
12339,622,213858,0
12340,622,212733,1
12341,622,212747,0
12342,622,213851,0
12343,622,213859,0
12344,622,212667,1
12345,622,212672,0
12346,622,212677,0
12347,622,213844,0
12348,622,213852,0
12349,622,213860,0
12368,624,212634,1
12369,624,213841,0
12370,624,212636,1
12371,624,213843,0
12372,624,212632,3
12373,624,213839,0
12374,624,212708,1
12375,624,213897,0
12376,624,212635,1
12377,624,213842,0
12378,624,212709,1
12379,624,213899,0
12380,624,212715,1
12381,624,213901,0
12382,624,212633,1
12383,624,213840,0
12384,625,212841,1
12385,625,212839,1
12386,625,212843,3
12387,625,212840,1
12388,625,212853,1
12389,625,212842,1
12390,626,206943,1
12391,626,206941,3
12392,626,207022,1
12393,626,206944,1
12394,626,207014,1
12395,626,207013,1
12396,626,206942,1
12397,627,209881,1
12398,627,209883,3
12399,627,209880,1
12400,627,209907,1
12401,627,209882,1
