ID,Type,Asset,Modifier_tree_ID,Start_event,Start_asset,Start_timer,Fail_event,Fail_asset,Flags,Eligibility_world_state_ID,Eligibility_world_state_value
6599,29,45558,0,0,0,0,0,0,0,0,0
6604,8,1779,0,0,0,0,0,0,0,0,0
6605,8,1780,0,0,0,0,0,0,0,0,0
6606,41,43004,0,12,43004,180,0,0,0,0,0
6607,8,1781,0,0,0,0,0,0,0,0,0
6624,8,1782,0,0,0,0,0,0,0,0,0
6625,8,1783,0,0,0,0,0,0,0,0,0
6626,41,34753,173,0,0,0,0,0,0,0,0
6627,41,34753,177,0,0,0,0,0,0,0,0
6628,41,34753,179,0,0,0,0,0,0,0,0
6629,41,34753,195,0,0,0,0,0,0,0,0
6630,41,34753,175,0,0,0,0,0,0,0,0
6631,8,1785,0,0,0,0,0,0,0,0,0
6633,70,0,559,0,0,0,0,0,0,0,0
6634,70,0,561,0,0,0,0,0,0,0,0
6635,70,0,557,0,0,0,0,0,0,0,0
6636,70,0,563,0,0,0,0,0,0,0,0
6637,70,0,551,0,0,0,0,0,0,0,0
6638,70,0,553,0,0,0,0,0,0,0,0
6639,70,0,555,0,0,0,0,0,0,0,0
6640,70,0,244,0,0,0,0,0,0,0,0
6641,30,183,1162,0,0,0,0,0,0,0,0
6642,30,61,1162,0,0,0,0,0,0,0,0
6643,30,122,1162,0,0,0,0,0,0,0,0
6644,30,44,1162,0,0,0,0,0,0,0,0
6651,41,7228,1162,0,0,0,0,0,0,0,0
6652,41,43490,1162,0,0,0,0,0,0,0,0
6653,41,42429,1162,0,0,0,0,0,0,0,0
6654,41,33924,1162,0,0,0,0,0,0,0,0
6655,41,42434,1162,0,0,0,0,0,0,0,0
6656,41,42431,1162,0,0,0,0,0,0,0,0
6657,41,42430,1162,0,0,0,0,0,0,0,0
6659,0,26861,1162,0,0,0,0,0,0,0,0
6661,36,23015,0,0,0,0,0,0,0,0,0
6662,110,26004,2113,0,0,0,0,0,0,0,0
6663,34,28740,0,0,0,0,0,0,0,0,0
6664,36,23007,0,0,0,0,0,0,0,0,0
6665,34,28739,0,0,0,0,0,0,0,0,0
6666,36,23002,0,0,0,0,0,0,0,0,0
6667,34,28738,0,0,0,0,0,0,0,0,0
6669,36,32616,0,0,0,0,0,0,0,0,0
6670,36,32617,0,0,0,0,0,0,0,0,0
6671,36,32622,0,0,0,0,0,0,0,0,0
6674,8,1791,0,0,0,0,0,0,0,0,0
6676,41,13930,0,0,0,0,0,0,0,0,0
6677,41,5476,0,0,0,0,0,0,0,0,0
6678,41,33451,0,0,0,0,0,0,0,0,0
6679,41,3927,0,0,0,0,0,0,0,0,0
6680,41,34767,0,0,0,0,0,0,0,0,0
6681,41,43015,0,0,0,0,0,0,0,0,0
6682,41,33052,0,0,0,0,0,0,0,0,0
6683,41,5066,0,0,0,0,0,0,0,0,0
6684,41,4604,0,0,0,0,0,0,0,0,0
6685,41,40359,0,0,0,0,0,0,0,0,0
6686,41,4541,0,0,0,0,0,0,0,0,0
6687,41,23160,0,0,0,0,0,0,0,0,0
6688,41,6807,0,0,0,0,0,0,0,0,0
6689,41,37252,0,0,0,0,0,0,0,0,0
6690,41,27857,0,0,0,0,0,0,0,0,0
6691,41,6038,0,0,0,0,0,0,0,0,0
6692,41,43478,0,0,0,0,0,0,0,0,0
6693,41,17197,0,0,0,0,0,0,0,0,0
6694,41,5527,0,0,0,0,0,0,0,0,0
6695,41,27666,0,0,0,0,0,0,0,0,0
6696,41,4539,0,0,0,0,0,0,0,0,0
6697,41,3666,0,0,0,0,0,0,0,0,0
6698,41,724,0,0,0,0,0,0,0,0,0
6699,41,17407,0,0,0,0,0,0,0,0,0
6700,41,21215,0,0,0,0,0,0,0,0,0
6701,41,34753,0,0,0,0,0,0,0,0,0
6702,41,34760,0,0,0,0,0,0,0,0,0
6703,41,9681,0,0,0,0,0,0,0,0,0
6704,41,27664,0,0,0,0,0,0,0,0,0
6705,41,34762,0,0,0,0,0,0,0,0,0
6706,41,30355,0,0,0,0,0,0,0,0,0
6707,41,13928,0,0,0,0,0,0,0,0,0
6708,41,11444,0,0,0,0,0,0,0,0,0
6709,41,40356,0,0,0,0,0,0,0,0,0
6710,41,19995,0,0,0,0,0,0,0,0,0
6711,41,19696,0,0,0,0,0,0,0,0,0
6712,41,19996,0,0,0,0,0,0,0,0,0
6713,41,19994,0,0,0,0,0,0,0,0,0
6714,41,2287,0,0,0,0,0,0,0,0,0
6715,41,43492,0,0,0,0,0,0,0,0,0
6716,41,961,0,0,0,0,0,0,0,0,0
6717,41,42995,0,0,0,0,0,0,0,0,0
6718,41,16168,0,0,0,0,0,0,0,0,0
6719,41,20074,0,0,0,0,0,0,0,0,0
6720,41,12215,0,0,0,0,0,0,0,0,0
6721,41,29292,0,0,0,0,0,0,0,0,0
6722,41,24338,0,0,0,0,0,0,0,0,0
6723,41,6888,0,0,0,0,0,0,0,0,0
6724,41,17406,0,0,0,0,0,0,0,0,0
6725,41,8950,0,0,0,0,0,0,0,0,0
6726,41,20857,0,0,0,0,0,0,0,0,0
6727,41,33452,0,0,0,0,0,0,0,0,0
6728,41,33053,0,0,0,0,0,0,0,0,0
6729,41,3727,0,0,0,0,0,0,0,0,0
6730,41,13929,0,0,0,0,0,0,0,0,0
6731,41,13851,0,0,0,0,0,0,0,0,0
6732,41,34769,0,0,0,0,0,0,0,0,0
6733,41,29412,0,0,0,0,0,0,0,0,0
6734,41,35565,0,0,0,0,0,0,0,0,0
6735,41,12212,0,0,0,0,0,0,0,0,0
6736,41,5472,0,0,0,0,0,0,0,0,0
6737,41,33874,0,0,0,0,0,0,0,0,0
6738,41,43488,0,0,0,0,0,0,0,0,0
6739,41,5480,0,0,0,0,0,0,0,0,0
6740,41,12209,0,0,0,0,0,0,0,0,0
6741,41,7097,0,0,0,0,0,0,0,0,0
6742,41,13933,0,0,0,0,0,0,0,0,0
6743,41,6316,0,0,0,0,0,0,0,0,0
6744,8,1788,0,0,0,0,0,0,0,0,0
6745,8,1789,0,0,0,0,0,0,0,0,0
6746,8,1792,0,0,0,0,0,0,0,0,0
6747,8,1786,0,0,0,0,0,0,0,0,0
6749,8,1790,0,0,0,0,0,0,0,0,0
6756,8,1798,0,0,0,0,0,0,0,0,0
6759,29,33290,0,0,0,0,0,0,0,0,0
6760,29,33279,0,0,0,0,0,0,0,0,0
6761,29,45695,0,0,0,0,0,0,0,0,0
6762,8,1801,0,0,0,0,0,0,0,0,0
6764,29,36210,0,0,0,0,0,0,0,0,0
6765,29,33291,0,0,0,0,0,0,0,0,0
6766,29,33284,0,0,0,0,0,0,0,0,0
6767,29,43758,0,0,0,0,0,0,0,0,0
6768,29,33292,0,0,0,0,0,0,0,0,0
6770,29,33286,0,0,0,0,0,0,0,0,0
6771,29,33293,0,0,0,0,0,0,0,0,0
6772,29,33294,0,0,0,0,0,0,0,0,0
6773,29,43761,0,0,0,0,0,0,0,0,0
6774,29,33295,0,0,0,0,0,0,0,0,0
6775,29,43772,0,0,0,0,0,0,0,0,0
6776,29,33287,0,0,0,0,0,0,0,0,0
6777,29,33289,0,0,0,0,0,0,0,0,0
6778,29,33288,0,0,0,0,0,0,0,0,0
6779,29,38868,0,0,0,0,0,0,0,0,0
6780,29,38867,0,0,0,0,0,0,0,0,0
6781,29,42302,0,0,0,0,0,0,0,0,0
6782,29,42305,0,0,0,0,0,0,0,0,0
6783,29,43707,0,0,0,0,0,0,0,0,0
6784,29,33296,0,0,0,0,0,0,0,0,0
6785,29,43765,0,0,0,0,0,0,0,0,0
6786,29,42296,0,0,0,0,0,0,0,0,0
6788,8,1800,0,0,0,0,0,0,0,0,0
6789,74,0,637,0,0,0,0,0,0,0,0
6799,110,45544,641,0,0,0,0,0,0,0,0
6800,70,0,371,0,0,0,0,0,0,0,0
6802,0,15990,330,0,0,0,0,0,0,0,0
6803,0,31134,2485,0,0,0,0,0,0,0,0
6804,28,58934,0,0,0,0,0,0,0,0,0
6805,0,26529,25,0,0,0,0,0,0,0,0
6806,0,26532,25,0,0,0,0,0,0,0,0
6807,0,26530,25,0,0,0,0,0,0,0,0
6813,0,26630,25,0,0,0,0,0,0,0,0
6814,0,26631,25,0,0,0,0,0,0,0,0
6815,0,27483,25,0,0,0,0,0,0,0,0
6817,42,40752,0,0,0,0,0,0,0,0,0
6818,42,40753,0,0,0,0,0,0,0,0,0
6831,0,28586,25,0,0,0,0,0,0,0,0
6832,0,28546,25,0,0,0,0,0,0,0,0
6833,0,28587,25,0,0,0,0,0,0,0,0
6835,0,28586,1267,0,0,0,0,0,0,0,0
6839,0,29304,25,0,0,0,0,0,0,0,0
6840,0,29305,25,0,0,0,0,0,0,0,0
6841,0,29307,25,0,0,0,0,0,0,0,0
6845,18,10,12108,0,0,0,0,0,0,0,0
6846,18,25,12108,0,0,0,0,0,0,0,0
6847,18,5,4099,0,0,0,0,0,0,0,0
6848,0,28684,25,0,0,0,0,0,0,0,0
6849,0,28921,25,0,0,0,0,0,0,0,0
6851,0,29308,25,0,0,0,0,0,0,0,0
6852,0,29309,25,0,0,0,0,0,0,0,0
6853,0,29310,25,0,0,0,0,0,0,0,0
6856,0,27975,25,0,0,0,0,0,0,0,0
6857,0,27977,25,0,0,0,0,0,0,0,0
6859,0,27654,25,0,0,0,0,0,0,0,0
6860,0,27655,25,0,0,0,0,0,0,0,0
6861,0,27447,25,0,0,0,0,0,0,0,0
6863,0,26693,25,0,0,0,0,0,0,0,0
6864,0,26668,25,0,0,0,0,0,0,0,0
6865,0,26687,25,0,0,0,0,0,0,0,0
6867,41,7806,0,0,0,0,0,0,0,0,0
6868,41,4592,0,0,0,0,0,0,0,0,0
6869,41,42434,0,0,0,0,0,0,0,0,0
6870,41,27635,0,0,0,0,0,0,0,0,0
6871,41,29394,0,0,0,0,0,0,0,0,0
6872,41,27855,0,0,0,0,0,0,0,0,0
6873,41,29448,0,0,0,0,0,0,0,0,0
6874,41,34748,0,0,0,0,0,0,0,0,0
6875,41,24539,0,0,0,0,0,0,0,0,0
6876,41,35953,0,0,0,0,0,0,0,0,0
6877,41,34754,0,0,0,0,0,0,0,0,0
6878,41,13934,0,0,0,0,0,0,0,0,0
6879,41,34758,0,0,0,0,0,0,0,0,0
6880,41,32686,0,0,0,0,0,0,0,0,0
6881,41,8364,0,0,0,0,0,0,0,0,0
6882,41,11415,0,0,0,0,0,0,0,0,0
6883,41,4542,0,0,0,0,0,0,0,0,0
6884,41,31672,0,0,0,0,0,0,0,0,0
6885,41,12218,0,0,0,0,0,0,0,0,0
6886,41,4602,0,0,0,0,0,0,0,0,0
6887,41,18632,0,0,0,0,0,0,0,0,0
6888,41,28486,0,0,0,0,0,0,0,0,0
6889,41,4544,0,0,0,0,0,0,0,0,0
6890,41,3663,0,0,0,0,0,0,0,0,0
6891,41,3770,0,0,0,0,0,0,0,0,0
6892,41,12214,0,0,0,0,0,0,0,0,0
6893,41,34780,0,0,0,0,0,0,0,0,0
6894,41,13931,0,0,0,0,0,0,0,0,0
6895,41,34747,0,0,0,0,0,0,0,0,0
6896,41,32685,0,0,0,0,0,0,0,0,0
6897,41,30358,0,0,0,0,0,0,0,0,0
6898,41,30357,0,0,0,0,0,0,0,0,0
6899,41,30361,0,0,0,0,0,0,0,0,0
6900,41,30359,0,0,0,0,0,0,0,0,0
6901,41,38427,0,0,0,0,0,0,0,0,0
6902,41,34765,0,0,0,0,0,0,0,0,0
6903,41,19305,0,0,0,0,0,0,0,0,0
6904,41,27665,0,0,0,0,0,0,0,0,0
6905,41,35951,0,0,0,0,0,0,0,0,0
6906,41,34764,0,0,0,0,0,0,0,0,0
6907,41,34766,0,0,0,0,0,0,0,0,0
6908,41,13932,0,0,0,0,0,0,0,0,0
6909,41,21033,0,0,0,0,0,0,0,0,0
6910,41,5095,0,0,0,0,0,0,0,0,0
6911,41,27655,0,0,0,0,0,0,0,0,0
6912,41,28501,0,0,0,0,0,0,0,0,0
6913,41,4608,0,0,0,0,0,0,0,0,0
6914,41,40358,0,0,0,0,0,0,0,0,0
6915,41,19224,0,0,0,0,0,0,0,0,0
6916,41,42429,0,0,0,0,0,0,0,0,0
6917,41,4605,0,0,0,0,0,0,0,0,0
6918,41,1082,0,0,0,0,0,0,0,0,0
6919,41,23172,0,0,0,0,0,0,0,0,0
6920,41,34752,0,0,0,0,0,0,0,0,0
6921,41,42994,0,0,0,0,0,0,0,0,0
6922,41,5057,0,0,0,0,0,0,0,0,0
6923,41,12210,0,0,0,0,0,0,0,0,0
6924,41,2681,0,0,0,0,0,0,0,0,0
6925,41,27658,0,0,0,0,0,0,0,0,0
6926,41,5474,0,0,0,0,0,0,0,0,0
6927,41,24105,0,0,0,0,0,0,0,0,0
6928,41,8952,0,0,0,0,0,0,0,0,0
6929,41,34751,0,0,0,0,0,0,0,0,0
6930,41,38428,0,0,0,0,0,0,0,0,0
6931,41,4594,0,0,0,0,0,0,0,0,0
6932,41,18255,0,0,0,0,0,0,0,0,0
6933,41,18254,0,0,0,0,0,0,0,0,0
6934,41,21217,0,0,0,0,0,0,0,0,0
6935,28,59046,0,0,0,0,0,0,0,0,0
6936,28,59046,25,0,0,0,0,0,0,0,0
6937,110,45280,187682,7,45280,15,0,0,0,0,0
6942,41,1119,0,0,0,0,0,0,0,0,0
6943,41,2595,0,0,0,0,0,0,0,0,0
6944,41,2686,0,0,0,0,0,0,0,0,0
6945,41,2894,0,0,0,0,0,0,0,0,0
6946,41,5265,0,0,0,0,0,0,0,0,0
6947,41,5342,0,0,0,0,0,0,0,0,0
6948,41,9260,0,0,0,0,0,0,0,0,0
6949,41,9360,0,0,0,0,0,0,0,0,0
6950,41,9361,0,0,0,0,0,0,0,0,0
6951,41,11846,0,0,0,0,0,0,0,0,0
6953,41,18300,0,0,0,0,0,0,0,0,0
6954,41,23704,0,0,0,0,0,0,0,0,0
6955,41,33444,0,0,0,0,0,0,0,0,0
6956,41,33445,0,0,0,0,0,0,0,0,0
6957,41,35720,0,0,0,0,0,0,0,0,0
6958,41,35954,0,0,0,0,0,0,0,0,0
6959,41,37253,0,0,0,0,0,0,0,0,0
6960,41,38350,0,0,0,0,0,0,0,0,0
6961,41,38698,0,0,0,0,0,0,0,0,0
6962,41,39520,0,0,0,0,0,0,0,0,0
6963,41,40035,0,0,0,0,0,0,0,0,0
6964,41,40036,0,0,0,0,0,0,0,0,0
6966,41,40357,0,0,0,0,0,0,0,0,0
6967,41,42777,0,0,0,0,0,0,0,0,0
6968,41,43086,0,0,0,0,0,0,0,0,0
6969,41,33454,0,0,0,0,0,0,0,0,0
6970,41,24072,0,0,0,0,0,0,0,0,0
6971,41,34761,0,0,0,0,0,0,0,0,0
6972,41,1326,0,0,0,0,0,0,0,0,0
6973,41,6657,0,0,0,0,0,0,0,0,0
6974,36,43599,0,0,0,0,0,0,0,0,0
6975,34,58983,0,0,0,0,0,0,0,0,0
6976,57,43154,0,0,0,0,0,0,0,0,0
6977,57,43155,0,0,0,0,0,0,0,0,0
6978,57,43156,0,0,0,0,0,0,0,0,0
6979,57,43157,0,0,0,0,0,0,0,0,0
6980,36,34486,0,0,0,0,0,0,0,0,0
6981,42,34486,0,0,0,0,0,0,0,0,0
6982,36,34484,0,0,0,0,0,0,0,0,0
6984,42,34484,0,0,0,0,0,0,0,0,0
6985,41,35948,0,0,0,0,0,0,0,0,0
6986,41,8243,0,0,0,0,0,0,0,0,0
6987,41,5473,0,0,0,0,0,0,0,0,0
6988,41,1017,0,0,0,0,0,0,0,0,0
6989,41,3448,0,0,0,0,0,0,0,0,0
6990,41,16171,0,0,0,0,0,0,0,0,0
6991,41,4536,0,0,0,0,0,0,0,0,0
6992,41,34125,0,0,0,0,0,0,0,0,0
6993,41,34749,0,0,0,0,0,0,0,0,0
6994,41,6299,0,0,0,0,0,0,0,0,0
6995,41,40202,0,0,0,0,0,0,0,0,0
6996,41,27856,0,0,0,0,0,0,0,0,0
6997,41,33825,0,0,0,0,0,0,0,0,0
6998,41,32721,0,0,0,0,0,0,0,0,0
6999,41,787,0,0,0,0,0,0,0,0,0
7000,41,43480,0,0,0,0,0,0,0,0,0
7001,41,4656,0,0,0,0,0,0,0,0,0
7002,41,6890,0,0,0,0,0,0,0,0,0
7003,41,30610,0,0,0,0,0,0,0,0,0
7004,41,20452,0,0,0,0,0,0,0,0,0
7005,41,34759,0,0,0,0,0,0,0,0,0
7006,41,21072,0,0,0,0,0,0,0,0,0
7007,41,34763,0,0,0,0,0,0,0,0,0
7008,41,27854,0,0,0,0,0,0,0,0,0
7009,41,42996,0,0,0,0,0,0,0,0,0
7010,41,4538,0,0,0,0,0,0,0,0,0
7011,41,4601,0,0,0,0,0,0,0,0,0
7012,41,3729,0,0,0,0,0,0,0,0,0
7013,41,33443,0,0,0,0,0,0,0,0,0
7014,41,35947,0,0,0,0,0,0,0,0,0
7015,41,11109,0,0,0,0,0,0,0,0,0
7016,41,30816,0,0,0,0,0,0,0,0,0
7017,41,19304,0,0,0,0,0,0,0,0,0
7018,41,12216,0,0,0,0,0,0,0,0,0
7019,41,43005,0,0,0,0,0,0,0,0,0
7020,70,0,187675,3,489,0,3,489,2,0,0
7021,70,0,187871,3,489,0,3,489,2,0,0
7027,41,2680,0,0,0,0,0,0,0,0,0
7028,41,12211,0,0,0,0,0,0,0,0,0
7029,41,34756,0,0,0,0,0,0,0,0,0
7030,41,17408,0,0,0,0,0,0,0,0,0
7031,41,34768,0,0,0,0,0,0,0,0,0
7032,41,27667,0,0,0,0,0,0,0,0,0
7033,41,42993,0,0,0,0,0,0,0,0,0
7034,41,33872,0,0,0,0,0,0,0,0,0
7035,41,17222,0,0,0,0,0,0,0,0,0
7036,41,8957,0,0,0,0,0,0,0,0,0
7037,41,4606,0,0,0,0,0,0,0,0,0
7038,41,29453,0,0,0,0,0,0,0,0,0
7039,41,27656,0,0,0,0,0,0,0,0,0
7040,41,23495,0,0,0,0,0,0,0,0,0
7041,41,16170,0,0,0,0,0,0,0,0,0
7042,41,42779,0,0,0,0,0,0,0,0,0
7043,41,41729,0,0,0,0,0,0,0,0,0
7044,41,33048,0,0,0,0,0,0,0,0,0
7045,41,36831,0,0,0,0,0,0,0,0,0
7046,41,33866,0,0,0,0,0,0,0,0,0
7047,41,1707,0,0,0,0,0,0,0,0,0
7087,41,30458,0,0,0,0,0,0,0,0,0
7088,41,18633,0,0,0,0,0,0,0,0,0
7089,41,39691,0,0,0,0,0,0,0,0,0
7090,41,2685,0,0,0,0,0,0,0,0,0
7091,41,35950,0,0,0,0,0,0,0,0,0
7092,41,27660,0,0,0,0,0,0,0,0,0
7093,41,43490,0,0,0,0,0,0,0,0,0
7094,41,18045,0,0,0,0,0,0,0,0,0
7095,41,34757,0,0,0,0,0,0,0,0,0
7096,41,16167,0,0,0,0,0,0,0,0,0
7097,41,28112,0,0,0,0,0,0,0,0,0
7098,41,16766,0,0,0,0,0,0,0,0,0
7099,41,12763,0,0,0,0,0,0,0,0,0
7100,41,35949,0,0,0,0,0,0,0,0,0
7101,41,43001,0,0,0,0,0,0,0,0,0
7102,41,117,0,0,0,0,0,0,0,0,0
7103,41,34755,0,0,0,0,0,0,0,0,0
7104,41,29452,0,0,0,0,0,0,0,0,0
7105,41,27859,0,0,0,0,0,0,0,0,0
7106,41,34750,0,0,0,0,0,0,0,0,0
7107,41,21235,0,0,0,0,0,0,0,0,0
7108,41,21236,0,0,0,0,0,0,0,0,0
7109,41,21254,0,0,0,0,0,0,0,0,0
7110,41,21240,0,0,0,0,0,0,0,0,0
7111,41,13755,0,0,0,0,0,0,0,0,0
7112,41,22324,0,0,0,0,0,0,0,0,0
7113,41,16169,0,0,0,0,0,0,0,0,0
7114,41,3771,0,0,0,0,0,0,0,0,0
7115,41,21552,0,0,0,0,0,0,0,0,0
7116,41,11951,0,0,0,0,0,0,0,0,0
7117,41,733,0,0,0,0,0,0,0,0,0
7118,41,27659,0,0,0,0,0,0,0,0,0
7119,41,29450,0,0,0,0,0,0,0,0,0
7120,41,4537,0,0,0,0,0,0,0,0,0
7121,41,3728,0,0,0,0,0,0,0,0,0
7122,41,27858,0,0,0,0,0,0,0,0,0
7123,41,5477,0,0,0,0,0,0,0,0,0
7124,41,7228,0,0,0,0,0,0,0,0,0
7125,41,4540,0,0,0,0,0,0,0,0,0
7126,0,16028,27,13,10286,180,0,0,2,0,0
7127,0,16028,25,13,10286,180,0,0,2,0,0
7128,0,15952,27,13,9891,1200,0,0,2,0,0
7129,0,15952,25,13,9891,1200,0,0,2,0,0
7130,0,29120,25,13,20381,240,0,0,2,0,0
7133,0,29311,25,13,20382,120,0,0,2,0,0
7136,0,29306,1588,0,0,0,0,0,0,0,0
7137,0,29266,25,0,0,0,0,0,0,0,0
7138,0,29312,25,0,0,0,0,0,0,0,0
7139,0,29313,25,0,0,0,0,0,0,0,0
7140,0,29314,25,0,0,0,0,0,0,0,0
7141,0,29315,25,0,0,0,0,0,0,0,0
7142,0,29316,25,0,0,0,0,0,0,0,0
7143,0,27975,25,13,20383,60,0,0,2,0,0
7144,0,28923,25,13,20384,120,0,0,2,0,0
7145,0,27656,25,13,18153,1200,0,0,2,0,0
7146,0,15956,330,0,0,0,0,0,0,0,0
7147,0,15953,330,0,0,0,0,0,0,0,0
7148,0,15952,330,0,0,0,0,0,0,0,0
7149,0,16028,330,0,0,0,0,0,0,0,0
7150,0,15931,330,0,0,0,0,0,0,0,0
7151,0,15932,330,0,0,0,0,0,0,0,0
7152,0,15928,330,0,0,0,0,0,0,0,0
7153,0,15954,330,0,0,0,0,0,0,0,0
7154,0,15936,330,0,0,0,0,0,0,0,0
7155,0,16011,330,0,0,0,0,0,0,0,0
7156,0,16061,330,0,0,0,0,0,0,0,0
7157,0,16060,330,0,0,0,0,0,0,0,0
7158,0,15989,330,0,0,0,0,0,0,0,0
7159,0,15956,467,0,0,0,0,0,0,0,0
7160,0,15953,467,0,0,0,0,0,0,0,0
7161,0,15952,467,0,0,0,0,0,0,0,0
7162,0,16028,467,0,0,0,0,0,0,0,0
7163,0,15931,467,0,0,0,0,0,0,0,0
7164,0,15932,467,0,0,0,0,0,0,0,0
7165,0,15928,467,0,0,0,0,0,0,0,0
7166,0,15954,467,0,0,0,0,0,0,0,0
7167,0,15936,467,0,0,0,0,0,0,0,0
7168,0,16011,467,0,0,0,0,0,0,0,0
7169,0,16061,467,0,0,0,0,0,0,0,0
7170,0,16060,467,0,0,0,0,0,0,0,0
7171,0,15989,467,0,0,0,0,0,0,0,0
7172,0,15990,467,0,0,0,0,0,0,0,0
7174,0,28859,330,0,0,0,0,0,0,0,0
7175,0,28859,467,0,0,0,0,0,0,0,0
7177,0,27656,1459,0,0,0,0,0,0,0,0
7178,0,27656,1462,0,0,0,0,0,0,0,0
7179,0,27656,1456,0,0,0,0,0,0,0,0
7180,0,27737,25,10,27737,60,0,0,0,0,0
7181,0,26693,25,13,17726,180,0,0,2,0,0
7182,0,28859,27,13,20387,360,0,0,2,0,0
7183,0,28859,25,13,20387,360,0,0,2,0,0
7185,0,30449,467,0,0,0,0,0,0,0,0
7186,0,28860,467,0,0,0,0,0,0,0,0
7187,0,30451,467,0,0,0,0,0,0,0,0
7188,0,30452,467,0,0,0,0,0,0,0,0
7189,0,30449,330,0,0,0,0,0,0,0,0
7190,0,30452,330,0,0,0,0,0,0,0,0
7191,0,30451,330,0,0,0,0,0,0,0,0
7194,54,23,0,0,0,0,0,0,0,0,0
7195,54,52,0,0,0,0,0,0,0,0,0
7196,54,76,0,0,0,0,0,0,0,0,0
7197,54,45,0,0,0,0,0,0,0,0,0
7221,112,185,0,0,0,0,0,0,0,0,0
7222,112,129,0,0,0,0,0,0,0,0,0
7223,112,171,0,0,0,0,0,0,0,0,0
7224,112,164,0,0,0,0,0,0,0,0,0
7225,112,333,0,0,0,0,0,0,0,0,0
7226,112,202,0,0,0,0,0,0,0,0,0
7227,112,773,0,0,0,0,0,0,0,0,0
7228,112,755,0,0,0,0,0,0,0,0,0
7229,112,165,0,0,0,0,0,0,0,0,0
7230,112,197,0,0,0,0,0,0,0,0,0
7231,0,23953,1335,0,0,0,0,0,0,0,0
7232,36,32233,0,0,0,0,0,0,0,0,0
7233,34,39709,0,0,0,0,0,0,0,0,0
7234,8,1936,0,0,0,0,0,0,0,0,0
7236,68,192708,0,0,0,0,0,0,0,0,0
7237,68,192709,0,0,0,0,0,0,0,0,0
7238,68,192710,0,0,0,0,0,0,0,0,0
7239,68,192711,0,0,0,0,0,0,0,0,0
7240,68,192713,0,0,0,0,0,0,0,0,0
7241,68,192865,0,0,0,0,0,0,0,0,0
7242,68,192866,0,0,0,0,0,0,0,0,0
7243,68,192867,0,0,0,0,0,0,0,0,0
7244,36,43641,0,0,0,0,0,0,0,0,0
7245,36,43640,0,0,0,0,0,0,0,0,0
7246,36,43639,0,0,0,0,0,0,0,0,0
7247,36,43638,0,0,0,0,0,0,0,0,0
7248,36,43637,0,0,0,0,0,0,0,0,0
7249,36,43636,0,0,0,0,0,0,0,0,0
7250,36,43635,0,0,0,0,0,0,0,0,0
7251,36,43628,0,0,0,0,0,0,0,0,0
7252,36,43634,0,0,0,0,0,0,0,0,0
7253,36,43633,0,0,0,0,0,0,0,0,0
7254,36,43632,0,0,0,0,0,0,0,0,0
7255,36,43631,0,0,0,0,0,0,0,0,0
7256,36,43627,0,0,0,0,0,0,0,0,0
7257,36,43630,0,0,0,0,0,0,0,0,0
7258,36,43629,0,0,0,0,0,0,0,0,0
7260,36,43698,0,0,0,0,0,0,0,0,0
7261,34,59250,0,0,0,0,0,0,0,0,0
7262,12,81,0,0,0,0,0,0,0,0,0
7263,12,61,0,0,0,0,0,0,0,0,0
7264,0,15936,2131,0,0,0,0,0,0,0,0
7265,0,15953,1188,0,0,0,0,0,0,0,0
7278,27,12444,0,0,0,0,0,0,0,0,0
7279,27,12268,0,0,0,0,0,0,0,0,0
7280,27,12296,0,0,0,0,0,0,0,0,0
7281,27,12244,0,0,0,0,0,0,0,0,0
7282,27,12289,0,0,0,0,0,0,0,0,0
7283,27,12316,0,0,0,0,0,0,0,0,0
7284,27,12314,0,0,0,0,0,0,0,0,0
7285,27,12323,0,0,0,0,0,0,0,0,0
7286,27,12437,0,0,0,0,0,0,0,0,0
7287,27,12170,0,0,0,0,0,0,0,0,0
7288,27,12270,0,0,0,0,0,0,0,0,0
7289,27,12280,0,0,0,0,0,0,0,0,0
7290,27,12284,0,0,0,0,0,0,0,0,0
7291,27,12288,0,0,0,0,0,0,0,0,0
7292,27,12432,0,0,0,0,0,0,0,0,0
7293,27,12315,0,0,0,0,0,0,0,0,0
7294,27,12317,0,0,0,0,0,0,0,0,0
7295,27,12324,0,0,0,0,0,0,0,0,0
7296,27,13240,0,0,0,0,0,0,0,0,0
7297,27,13241,0,0,0,0,0,0,0,0,0
7298,27,13243,0,0,0,0,0,0,0,0,0
7299,27,13244,0,0,0,0,0,0,0,0,0
7300,27,13245,0,0,0,0,0,0,0,0,0
7301,27,13246,0,0,0,0,0,0,0,0,0
7302,27,13247,0,0,0,0,0,0,0,0,0
7303,27,13248,0,0,0,0,0,0,0,0,0
7304,27,13249,0,0,0,0,0,0,0,0,0
7305,27,13250,0,0,0,0,0,0,0,0,0
7306,27,13251,0,0,0,0,0,0,0,0,0
7307,27,13252,0,0,0,0,0,0,0,0,0
7308,27,13253,0,0,0,0,0,0,0,0,0
7309,27,13254,0,0,0,0,0,0,0,0,0
7310,27,13255,0,0,0,0,0,0,0,0,0
7311,27,13256,0,0,0,0,0,0,0,0,0
7312,41,13935,0,0,0,0,0,0,0,0,0
7313,41,19223,0,0,0,0,0,0,0,0,0
7314,41,422,0,0,0,0,0,0,0,0,0
7315,0,26723,25,13,20542,0,9,59900,0,0,0
7316,0,26763,1369,0,0,0,0,0,0,0,0
