ID,LegacySlotIndex,TriggerType,Charges,CoolDownMSec,CategoryCoolDownMSec,SpellCategoryID,SpellID,ChrSpecializationID,PlayerConditionID,ParentItemID
104407,0,0,-1,1000,-1,0,47175,0,0,23246
104410,0,0,-1,-1,-1,0,27739,0,0,22047
104411,0,0,-1,-1,-1,0,483,0,0,22307
104412,0,0,-1,-1,-1,0,483,0,0,22308
104413,0,0,-1,-1,-1,0,27146,0,0,21984
104414,0,0,-1,1000,-1,0,29116,0,0,23215
104416,0,0,-1,0,0,0,27121,0,0,22042
104417,0,0,-1,0,0,0,27122,0,0,22043
104422,0,0,0,-1,-1,0,27664,0,0,22283
104427,0,1,0,-1,-1,0,28539,0,0,22862
104429,0,0,-1,0,0,0,3231,0,0,22584
104430,0,0,-1,0,0,0,8375,0,0,22585
104431,0,0,-1,0,0,0,26020,0,0,22586
104438,0,0,-1,1000,-1,0,29333,0,0,23326
104440,0,0,-1,-1,-1,0,28800,0,0,23055
104443,0,1,0,-1,-1,0,23217,0,0,22863
104447,0,0,0,600000,-1,0,27922,0,0,22485
104448,0,0,-1,-1,-1,0,28086,0,0,22486
104449,0,0,-1,-1,-1,0,27713,0,0,22123
104451,0,1,0,-1,-1,0,27539,0,0,22196
104452,0,1,0,-1,-1,0,18676,0,0,22197
104453,0,0,-1,0,0,0,27107,0,0,22028
104454,0,0,0,0,600000,1139,27190,0,0,22050
104455,0,0,-1,0,0,0,27119,0,0,22040
104473,0,0,-1,0,0,0,27111,0,0,22032
104474,0,0,-1,0,0,0,27114,0,0,22035
104475,0,0,-1,0,0,0,27116,0,0,22037
104476,0,0,0,-1,-1,0,27668,0,0,22136
104477,0,0,0,0,600000,1139,27191,0,0,22051
104494,0,0,0,0,600000,1139,27201,0,0,22052
104495,0,0,0,0,600000,1139,27202,0,0,22056
104496,0,0,0,0,600000,1139,27203,0,0,22057
104499,0,0,-1,0,0,0,27120,0,0,22041
104520,0,0,0,-1,-1,0,27667,0,0,22132
104521,0,0,0,-1,-1,0,27667,0,0,22133
104522,0,0,0,-1,-1,0,27668,0,0,22134
104523,0,0,0,-1,-1,0,27668,0,0,22135
104528,0,1,0,-1,-1,0,23049,0,0,22856
104530,1,1,0,-1,-1,0,22801,0,0,22857
115245,0,0,0,-1,-1,0,308395,0,0,172070
118012,0,0,-1,-1,-1,0,55884,0,0,180089
126806,0,0,-1,-1,-1,0,55884,0,0,183107
126807,1,6,0,-1,-1,0,340710,0,0,183107
127524,0,0,0,600000,600000,0,30978,0,0,23905
127525,0,0,-1,-1,-1,0,483,0,0,24003
127526,1,6,0,-1,-1,0,27960,0,0,24003
127527,0,0,-1,0,1000,59,22734,0,0,24006
127529,1,0,10,1500,-1,0,25607,0,0,20966
127531,1,0,10,1500,0,0,25608,0,0,20967
127535,0,0,-1,-1,-1,0,483,0,0,20970
127536,1,6,0,-1,-1,0,25610,0,0,20970
127537,0,0,-1,-1,-1,0,483,0,0,20971
127538,1,6,0,-1,-1,0,25612,0,0,20971
127546,0,0,-1,-1,-1,0,483,0,0,21892
127547,1,6,0,-1,-1,0,26747,0,0,21892
127548,0,0,-1,-1,-1,0,483,0,0,21893
127549,1,6,0,-1,-1,0,26749,0,0,21893
127550,0,0,-1,-1,-1,0,483,0,0,21894
127551,1,6,0,-1,-1,0,26750,0,0,21894
127552,0,0,-1,-1,-1,0,483,0,0,21895
127553,1,6,0,-1,-1,0,26751,0,0,21895
127554,0,0,-1,-1,-1,0,483,0,0,21896
127555,1,6,0,-1,-1,0,26773,0,0,21896
127556,0,0,-1,-1,-1,0,27492,0,0,22185
127557,0,0,-1,-1,-1,0,27493,0,0,22186
127558,0,0,-1,-1,-1,0,27494,0,0,22187
127559,0,0,-1,-1,-1,0,27495,0,0,22188
127560,0,0,-1,-1,-1,0,27496,0,0,22189
127561,0,0,-1,-1,-1,0,483,0,0,22565
127562,1,6,0,-1,-1,0,28022,0,0,22565
127563,0,0,-1,0,60000,4,28538,0,0,22847
127564,0,0,-1,0,3000,79,134870,0,0,22848
127565,0,0,-1,0,120000,4,28515,0,0,22849
127566,0,0,-1,0,60000,4,28517,0,0,22850
127567,0,0,-1,0,3000,79,28518,0,0,22851
127568,0,0,-1,0,3000,79,28519,0,0,22853
127569,0,0,-1,0,3000,79,28520,0,0,22854
127576,0,0,-1,-1,-1,0,483,0,0,23617
127577,1,6,0,-1,-1,0,29649,0,0,23617
127578,0,0,-1,-1,-1,0,483,0,0,23618
127579,1,6,0,-1,-1,0,29656,0,0,23618
127580,0,0,-1,-1,-1,0,483,0,0,23619
127581,1,6,0,-1,-1,0,29657,0,0,23619
127582,0,0,-1,-1,-1,0,483,0,0,23620
127583,1,6,0,-1,-1,0,29658,0,0,23620
127584,0,0,-1,-1,-1,0,30199,0,0,23730
127585,0,0,-1,-1,-1,0,30200,0,0,23731
127586,0,0,0,180000,0,0,30208,0,0,23732
127587,0,0,0,15000,0,0,30435,0,0,23820
127588,0,0,0,0,0,0,30427,0,0,23821
127589,0,0,-20,0,60000,4,67486,0,0,23822
127590,0,0,-20,0,60000,4,67487,0,0,23823
127591,2,0,0,300000,300000,1203,51582,0,0,23824
127593,0,0,0,300000,0,0,30458,0,0,23825
127594,0,0,0,600000,600000,0,30978,0,0,23911
127595,1,0,0,600000,600000,0,30978,0,0,23912
127598,1,0,0,600000,600000,0,30978,0,0,23914
127601,0,0,-1,0,1000,59,22734,0,0,24007
127602,0,0,-1,0,1000,11,18234,0,0,24008
127603,0,0,-1,0,1000,11,18234,0,0,24009
127604,0,0,0,-1,-1,0,3366,0,0,24010
127605,0,0,-1,-1,-1,0,483,0,0,20972
127606,1,6,0,-1,-1,0,25614,0,0,20972
127607,0,0,-1,-1,-1,0,483,0,0,20973
127608,1,6,0,-1,-1,0,25617,0,0,20973
127609,0,0,-1,-1,-1,0,483,0,0,20974
127610,1,6,0,-1,-1,0,25618,0,0,20974
127611,0,0,-1,-1,-1,0,483,0,0,20975
127612,1,6,0,-1,-1,0,25619,0,0,20975
127618,0,0,0,300000,60000,28,26551,0,0,21748
127619,0,0,-1,-1,-1,0,483,0,0,21897
127620,1,6,0,-1,-1,0,26774,0,0,21897
127621,0,0,-1,-1,-1,0,483,0,0,21898
127622,1,6,0,-1,-1,0,26775,0,0,21898
127623,0,0,-1,-1,-1,0,483,0,0,21899
127624,1,6,0,-1,-1,0,26776,0,0,21899
127625,0,0,-1,-1,-1,0,483,0,0,21900
127626,1,6,0,-1,-1,0,26777,0,0,21900
127627,0,0,-1,-1,-1,0,27497,0,0,22190
127629,0,0,-1,1000,500,1952,32978,0,0,22446
127630,0,0,-1,500,-1,0,28100,0,0,22572
127631,0,0,-1,500,-1,0,28101,0,0,22573
127632,0,0,-1,500,-1,0,28102,0,0,22574
127633,0,0,-1,500,-1,0,28106,0,0,22575
127634,0,0,-1,500,-1,0,28105,0,0,22576
127635,0,0,-1,500,-1,0,28104,0,0,22577
127636,0,0,-1,0,3000,79,28521,0,0,22861
127637,0,0,-1,0,3000,79,28540,0,0,22866
127638,0,0,-1,0,60000,4,28548,0,0,22871
127639,0,0,-1,-1,-1,0,29364,0,0,23417
127646,0,0,-1,1000,-1,0,29452,0,0,23528
127647,0,0,-1,0,0,0,29453,0,0,23529
127648,0,0,-1,-1,-1,0,29454,0,0,23530
127649,0,0,-1,-1,-1,0,483,0,0,23621
127650,1,6,0,-1,-1,0,29622,0,0,23621
127651,0,0,-1,-1,-1,0,483,0,0,23622
127652,1,6,0,-1,-1,0,29662,0,0,23622
127653,0,0,-1,-1,-1,0,483,0,0,23623
127654,1,6,0,-1,-1,0,29663,0,0,23623
127655,0,0,-1,-1,-1,0,483,0,0,23624
127656,1,6,0,-1,-1,0,29664,0,0,23624
127657,0,0,-1,-1,-1,0,30214,0,0,23734
127658,0,0,-1,-1,-1,0,30230,0,0,23735
127659,0,0,-1,0,60000,24,30216,0,0,23736
127660,0,0,-1,0,60000,24,30217,0,0,23737
127661,0,0,-1,0,60000,24,30461,0,0,23826
127662,0,0,-1,300000,60000,24,30486,0,0,23827
127667,0,0,50,-1,-1,0,39681,0,0,23831
127668,0,0,0,600000,600000,0,30978,0,0,23916
127669,1,0,0,600000,600000,0,30978,0,0,23917
127671,1,0,0,600000,600000,0,30978,0,0,23918
127673,0,0,-1,-1,-1,0,483,0,0,20976
127674,1,6,0,-1,-1,0,25622,0,0,20976
127677,1,0,10,1500,0,0,26562,0,0,21755
127679,0,1,0,0,0,0,23990,0,0,21756
127680,1,0,0,1200000,0,0,26571,0,0,21756
127681,0,1,0,0,0,0,26578,0,0,21758
127682,1,0,0,300000,15000,1141,26576,0,0,21758
127683,0,0,-1,-1,-1,0,483,0,0,21901
127684,1,6,0,-1,-1,0,26778,0,0,21901
127685,0,0,-1,-1,-1,0,483,0,0,21902
127686,1,6,0,-1,-1,0,26779,0,0,21902
127687,0,0,-1,-1,-1,0,483,0,0,21903
127688,1,6,0,-1,-1,0,26780,0,0,21903
127689,0,0,-1,-1,-1,0,483,0,0,21904
127690,1,6,0,-1,-1,0,26781,0,0,21904
127691,0,0,-1,-1,-1,0,483,0,0,21905
127692,1,6,0,-1,-1,0,26782,0,0,21905
127693,0,0,-1,1000,500,1952,32977,0,0,22447
127694,0,0,-1,500,-1,0,28103,0,0,22578
127695,0,0,-4,5000,-1,0,28624,0,0,22896
127696,0,0,-1,-1,-1,0,483,0,0,22900
127697,1,6,0,-1,-1,0,28543,0,0,22900
127699,0,1,0,-1,-1,0,43588,0,0,23533
127702,0,0,-1,-1,-1,0,483,0,0,23625
127703,1,6,0,-1,-1,0,29668,0,0,23625
127704,0,0,-1,-1,-1,0,483,0,0,23626
127705,1,6,0,-1,-1,0,29669,0,0,23626
127706,0,0,-1,-1,-1,0,483,0,0,23627
127707,1,6,0,-1,-1,0,29671,0,0,23627
127708,0,0,-1,-1,-1,0,483,0,0,23628
127709,1,6,0,-1,-1,0,29672,0,0,23628
127710,0,0,50,-1,-1,0,39684,0,0,23832
127711,0,0,0,300000,0,0,30507,0,0,23835
127712,0,0,0,120000,0,0,46567,0,0,23836
127713,0,0,0,1000,-1,0,30767,0,0,23925
127719,0,0,10,1500,-1,0,25207,0,0,20830
127720,0,0,10,1500,-1,0,25211,0,0,20831
127723,1,0,0,300000,60000,28,26581,0,0,21760
127725,1,0,0,900000,60000,28,26593,0,0,21763
127729,0,1,0,0,0,0,26598,0,0,21766
127730,0,0,-1,-1,-1,0,483,0,0,21906
127731,1,6,0,-1,-1,0,26783,0,0,21906
127732,0,0,-1,-1,-1,0,483,0,0,21907
127733,1,6,0,-1,-1,0,26784,0,0,21907
127734,0,0,-1,-1,-1,0,483,0,0,21908
127735,1,6,0,-1,-1,0,26752,0,0,21908
127736,0,0,-1,-1,-1,0,483,0,0,21909
127737,1,6,0,-1,-1,0,26753,0,0,21909
127738,0,0,-1,-1,-1,0,483,0,0,21910
127739,1,6,0,-1,-1,0,26754,0,0,21910
127740,0,0,-1,-1,-1,0,483,0,0,22901
127741,1,6,0,-1,-1,0,28546,0,0,22901
127742,0,0,-1,-1,-1,0,483,0,0,22902
127743,1,6,0,-1,-1,0,28549,0,0,22902
127744,0,0,-1,-1,-1,0,483,0,0,22903
127745,1,6,0,-1,-1,0,28550,0,0,22903
127746,0,0,-1,-1,-1,0,483,0,0,22904
127747,1,6,0,-1,-1,0,28552,0,0,22904
127748,0,0,0,-1,-1,0,29200,0,0,23268
127749,0,0,-1,120000,120000,1153,29251,0,0,23329
127753,0,2,0,-1,-1,0,16916,0,0,23541
127754,0,0,-1,-1,-1,0,483,0,0,23629
127755,1,6,0,-1,-1,0,29692,0,0,23629
127756,0,0,-1,-1,-1,0,483,0,0,23630
127757,1,6,0,-1,-1,0,29693,0,0,23630
127758,0,0,-1,-1,-1,0,483,0,0,23631
127759,1,6,0,-1,-1,0,29694,0,0,23631
127760,0,0,-1,-1,-1,0,483,0,0,23632
127761,1,6,0,-1,-1,0,29695,0,0,23632
127762,0,0,-1,-1,-1,0,30222,0,0,23745
127764,0,0,-1,-1,-1,0,30226,0,0,23749
127765,0,1,0,0,0,0,40386,0,0,23838
127767,1,1,0,-1,-1,0,30519,0,0,23839
127769,0,0,-1,0,0,0,30524,0,0,23840
127770,0,0,-1,0,60000,24,30526,0,0,23841
127773,0,0,0,300000,20000,1141,26599,0,0,21769
127774,0,0,-1,-1,-1,0,483,0,0,21911
127775,1,6,0,-1,-1,0,26755,0,0,21911
127776,0,0,-1,-1,-1,0,483,0,0,21912
127777,1,6,0,-1,-1,0,26756,0,0,21912
127778,0,0,-1,-1,-1,0,483,0,0,21913
127779,1,6,0,-1,-1,0,26758,0,0,21913
127780,0,0,-1,-1,-1,0,483,0,0,21914
127781,1,6,0,-1,-1,0,26757,0,0,21914
127782,0,0,0,20000,20000,1140,27907,0,0,22473
127783,0,0,-1,-1,-1,0,483,0,0,22905
127784,1,6,0,-1,-1,0,28553,0,0,22905
127785,0,0,-1,-1,-1,0,483,0,0,22906
127786,1,6,0,-1,-1,0,28554,0,0,22906
127787,0,0,-1,-1,-1,0,483,0,0,22907
127788,1,6,0,-1,-1,0,28555,0,0,22907
127789,0,0,-1,-1,-1,0,483,0,0,22908
127790,1,6,0,-1,-1,0,28556,0,0,22908
127791,0,0,-1,-1,120000,1153,29271,0,0,23334
127794,0,0,-1,-1,-1,0,483,0,0,23633
127795,1,6,0,-1,-1,0,29696,0,0,23633
127796,0,0,-1,-1,-1,0,483,0,0,23634
127797,1,6,0,-1,-1,0,29697,0,0,23634
127798,0,0,-1,-1,-1,0,483,0,0,23635
127799,1,6,0,-1,-1,0,29698,0,0,23635
127800,0,0,-1,-1,-1,0,483,0,0,23636
127801,1,6,0,-1,-1,0,29699,0,0,23636
127802,0,0,0,-1,-1,0,30408,0,0,23751
127803,0,0,0,20000,20000,0,31114,0,0,23934
127807,1,0,0,300000,60000,28,26600,0,0,21777
127810,0,0,-1,-1,-1,0,483,0,0,21915
127811,1,6,0,-1,-1,0,26759,0,0,21915
127812,0,0,-1,-1,-1,0,483,0,0,21916
127813,1,6,0,-1,-1,0,26760,0,0,21916
127814,0,0,-1,-1,-1,0,483,0,0,21917
127815,1,6,0,-1,-1,0,26762,0,0,21917
127816,0,0,-1,-1,-1,0,483,0,0,21918
127817,1,6,0,-1,-1,0,26761,0,0,21918
127818,0,0,-5,0,1000,79,28013,0,0,22521
127819,0,0,-5,0,1000,79,28017,0,0,22522
127820,0,0,-1,-1,-1,0,483,0,0,22530
127821,1,6,0,-1,-1,0,27906,0,0,22530
127822,0,0,-1,-1,-1,0,483,0,0,22909
127823,1,6,0,-1,-1,0,28557,0,0,22909
127824,0,0,-1,-1,-1,0,483,0,0,22910
127825,1,6,0,-1,-1,0,28558,0,0,22910
127826,0,0,-1,-1,-1,0,483,0,0,22911
127827,1,6,0,-1,-1,0,28562,0,0,22911
127828,0,0,-1,-1,-1,0,483,0,0,22912
127829,1,6,0,-1,-1,0,28563,0,0,22912
127830,0,0,0,-1,-1,0,34665,0,0,23337
127831,0,3,0,-1,-1,0,29343,0,0,23442
127833,0,0,-1,0,3000,79,29348,0,0,23444
127838,0,0,-1,1000,-1,0,32274,0,0,23559
127839,0,0,-1,-1,-1,0,483,0,0,23637
127840,1,6,0,-1,-1,0,29700,0,0,23637
127841,0,0,-1,-1,-1,0,483,0,0,23638
127842,1,6,0,-1,-1,0,29728,0,0,23638
127843,0,0,-1,-1,-1,0,483,0,0,23639
127844,1,6,0,-1,-1,0,29729,0,0,23639
127845,0,0,-1,-1,-1,0,30224,0,0,23755
127846,0,0,-1,0,1000,11,5004,0,0,23756
127847,0,0,-1,0,1000,59,11629,0,0,23848
127850,1,1,0,-1,-1,0,26605,0,0,21780
127852,1,0,0,300000,60000,28,26609,0,0,21784
127854,0,0,-1,-1,-1,0,483,0,0,21919
127855,1,6,0,-1,-1,0,26763,0,0,21919
127856,0,0,-1,-1,-1,0,483,0,0,21924
127857,1,6,0,-1,-1,0,18406,0,0,21924
127859,0,0,-1,-1,-1,0,483,0,0,22531
127860,1,6,0,-1,-1,0,27911,0,0,22531
127861,0,0,-1,-1,-1,0,483,0,0,22532
127862,1,6,0,-1,-1,0,27913,0,0,22532
127863,0,0,-1,-1,-1,0,483,0,0,22533
127864,1,6,0,-1,-1,0,27914,0,0,22533
127865,0,0,-1,-1,-1,0,483,0,0,22534
127866,1,6,0,-1,-1,0,27917,0,0,22534
127867,0,0,-1,0,1000,11,5005,0,0,22645
127870,0,0,-1,-1,-1,0,483,0,0,22913
127871,1,6,0,-1,-1,0,28564,0,0,22913
127872,0,0,-1,-1,-1,0,483,0,0,22914
127873,1,6,0,-1,-1,0,28565,0,0,22914
127874,0,0,-1,-1,-1,0,483,0,0,22915
127875,1,6,0,-1,-1,0,28566,0,0,22915
127876,0,0,-1,-1,-1,0,483,0,0,22916
127877,1,6,0,-1,-1,0,28567,0,0,22916
127878,0,0,-1,-1,-1,0,483,0,0,23130
127879,1,6,0,-1,-1,0,28903,0,0,23130
127880,0,0,-1,-1,-1,0,483,0,0,23131
127881,1,6,0,-1,-1,0,28905,0,0,23131
127882,0,0,-1,-1,-1,0,483,0,0,23133
127883,1,6,0,-1,-1,0,28903,0,0,23133
127890,2,0,0,1800000,-1,0,34518,0,0,23564
127893,2,0,0,1800000,-1,0,34518,0,0,23565
127896,0,0,0,-1,-1,0,30489,0,0,23645
127897,0,0,0,600000,600000,0,30978,0,0,23647
127898,0,0,0,600000,600000,0,30978,0,0,23648
127901,1,0,0,-1,-1,0,12883,0,0,23762
127902,2,0,0,120000,-1,0,30249,0,0,23763
127904,0,0,-1,-1,-1,0,30250,0,0,23764
127905,0,0,-1,-1,-1,0,30252,0,0,23765
127906,0,0,-1,-1,-1,0,30260,0,0,23766
127907,0,0,-1,-1,-1,0,30562,0,0,23857
127911,0,0,-1,-1,-1,0,483,0,0,20854
127912,1,6,0,-1,-1,0,25339,0,0,20854
127913,0,0,-1,-1,-1,0,483,0,0,20855
127914,1,6,0,-1,-1,0,25323,0,0,20855
127915,0,0,-1,-1,-1,0,483,0,0,20856
127916,1,6,0,-1,-1,0,25320,0,0,20856
127917,0,0,-1,0,1000,11,433,0,0,20857
127918,1,0,0,300000,60000,1141,26614,0,0,21789
127924,0,0,-1,-1,-1,0,483,0,0,21940
127925,1,6,0,-1,-1,0,26873,0,0,21940
127926,0,0,-1,-1,-1,0,483,0,0,21941
127927,1,6,0,-1,-1,0,26875,0,0,21941
127928,0,0,-1,-1,-1,0,483,0,0,21942
127929,1,6,0,-1,-1,0,26878,0,0,21942
127930,0,0,-1,-1,-1,0,483,0,0,22535
127931,1,6,0,-1,-1,0,27920,0,0,22535
127932,0,0,-1,-1,-1,0,483,0,0,22536
127933,1,6,0,-1,-1,0,27924,0,0,22536
127936,0,0,-1,-1,-1,0,483,0,0,22647
127937,1,6,0,-1,-1,0,28267,0,0,22647
127938,0,0,0,-1,-1,0,28226,0,0,22675
127939,0,0,0,60000,60000,1140,28247,0,0,22693
127940,0,0,-1,-1,-1,0,483,0,0,22917
127941,1,6,0,-1,-1,0,28568,0,0,22917
127942,0,0,-1,-1,-1,0,483,0,0,22918
127943,1,6,0,-1,-1,0,28569,0,0,22918
127944,0,0,-1,-1,-1,0,483,0,0,22919
127945,1,6,0,-1,-1,0,28570,0,0,22919
127946,0,0,-1,-1,-1,0,483,0,0,22920
127947,1,6,0,-1,-1,0,28571,0,0,22920
127948,0,0,-1,-1,-1,0,483,0,0,23134
127949,1,6,0,-1,-1,0,34590,0,0,23134
127950,0,0,-1,-1,-1,0,483,0,0,23135
127951,1,6,0,-1,-1,0,28910,0,0,23135
127952,0,0,-1,-1,-1,0,483,0,0,23136
127953,1,6,0,-1,-1,0,28912,0,0,23136
127954,0,0,-1,-1,-1,0,483,0,0,23137
127955,1,6,0,-1,-1,0,28914,0,0,23137
127962,0,0,-1,-1,-1,0,29542,0,0,23566
127963,0,0,0,600000,600000,0,30978,0,0,23649
127964,1,0,0,600000,600000,0,30978,0,0,23650
127966,1,0,0,600000,600000,0,30978,0,0,23651
127968,1,0,0,600000,600000,0,30978,0,0,23652
127970,1,0,0,600000,600000,0,30978,0,0,23653
127972,0,0,0,180000,-1,0,30261,0,0,23767
127973,0,0,-1,0,5000,1168,30262,0,0,23768
127974,0,0,-1,0,5000,1168,30263,0,0,23769
127975,0,0,-1,0,5000,1168,30265,0,0,23770
127976,0,0,-1,0,5000,1168,30264,0,0,23771
127977,0,0,0,-1,-1,0,30602,0,0,23861
127978,0,0,-1,-1,-1,0,30550,0,0,23862
127981,0,0,-1,0,-1,0,26785,0,0,21835
127982,0,0,-1,-1,-1,0,483,0,0,21943
127983,1,6,0,-1,-1,0,26881,0,0,21943
127984,0,0,-1,-1,-1,0,483,0,0,21944
127985,1,6,0,-1,-1,0,26882,0,0,21944
127986,0,0,-1,-1,-1,0,483,0,0,21945
127987,1,6,0,-1,-1,0,26887,0,0,21945
127988,0,0,-1,-1,-1,0,483,0,0,21947
127989,1,6,0,-1,-1,0,26896,0,0,21947
127990,0,0,-1,-1,-1,0,483,0,0,22538
127991,1,6,0,-1,-1,0,27927,0,0,22538
127992,0,0,-1,-1,-1,0,483,0,0,22539
127993,1,6,0,-1,-1,0,27945,0,0,22539
127994,0,0,-1,-1,-1,0,483,0,0,22540
127995,1,6,0,-1,-1,0,27946,0,0,22540
127996,0,0,-1,-1,-1,0,28273,0,0,22710
127997,0,0,10,10000,10000,1157,28451,0,0,22755
127998,0,0,-1,-1,-1,0,483,0,0,22921
127999,1,6,0,-1,-1,0,28572,0,0,22921
128000,0,0,-1,-1,-1,0,483,0,0,22922
128001,1,6,0,-1,-1,0,28573,0,0,22922
128002,0,0,-1,-1,-1,0,483,0,0,22923
128003,1,6,0,-1,-1,0,28575,0,0,22923
128004,0,0,-1,-1,-1,0,483,0,0,22924
128005,1,6,0,-1,-1,0,28576,0,0,22924
128006,0,0,-1,-1,-1,0,483,0,0,23138
128007,1,6,0,-1,-1,0,28915,0,0,23138
128008,0,0,-1,-1,-1,0,483,0,0,23140
128009,1,6,0,-1,-1,0,28916,0,0,23140
128010,0,0,-1,-1,-1,0,483,0,0,23141
128011,1,6,0,-1,-1,0,28917,0,0,23141
128012,0,0,-1,-1,-1,0,483,0,0,23142
128013,1,6,0,-1,-1,0,28918,0,0,23142
128014,0,0,-1,180000,180000,1153,29276,0,0,23354
128015,0,0,0,120000,120000,1140,29279,0,0,23358
128016,0,0,0,120000,120000,1140,29297,0,0,23361
128017,0,0,-1,-1,-1,0,483,0,0,23574
128018,1,6,0,-1,-1,0,29688,0,0,23574
128019,0,0,-1,1000,-1,0,29507,0,0,23575
128020,0,0,-1,1000,-1,0,29720,0,0,23576
128023,0,0,-1,0,1000,59,11629,0,0,23584
128024,0,0,0,-1,-1,0,29866,0,0,23654
128025,0,0,-1,-1,-1,0,29909,0,0,23655
128026,0,0,0,5000,-1,0,29917,0,0,23659
128027,0,0,-1,-1,-1,0,30567,0,0,23864
128028,0,0,-1,-1,-1,0,30557,0,0,23865
128029,0,0,0,-1,-1,0,17449,0,0,21026
128036,0,0,-1,-1,-1,0,483,0,0,21948
128037,1,6,0,-1,-1,0,26897,0,0,21948
128038,0,0,-1,-1,-1,0,483,0,0,21949
128039,1,6,0,-1,-1,0,26900,0,0,21949
128040,0,0,-1,-1,-1,0,483,0,0,21950
128041,1,6,0,-1,-1,0,26904,0,0,21950
128042,0,0,-1,-1,-1,0,483,0,0,21951
128043,1,6,0,-1,-1,0,26905,0,0,21951
128046,0,0,-1,-1,-1,0,483,0,0,22542
128047,1,6,0,-1,-1,0,27948,0,0,22542
128048,0,0,-1,-1,-1,0,483,0,0,22543
128049,1,6,0,-1,-1,0,27950,0,0,22543
128050,0,0,-1,-1,-1,0,483,0,0,22544
128051,1,6,0,-1,-1,0,27951,0,0,22544
128052,0,0,-1,0,3000,79,28488,0,0,22778
128053,0,0,-1,0,3000,79,28486,0,0,22779
128054,0,0,0,600000,600000,1139,28516,0,0,22783
128055,0,0,-1,-1,-1,0,483,0,0,22925
128056,1,6,0,-1,-1,0,28577,0,0,22925
128057,0,0,-1,-1,-1,0,483,0,0,22926
128058,1,6,0,-1,-1,0,28578,0,0,22926
128059,0,0,-1,-1,-1,0,483,0,0,22927
128060,1,6,0,-1,-1,0,28579,0,0,22927
128061,0,0,-1,-1,-1,0,483,0,0,23143
128062,1,6,0,-1,-1,0,28927,0,0,23143
128063,0,0,-1,-1,-1,0,483,0,0,23144
128064,1,6,0,-1,-1,0,28925,0,0,23144
128065,0,0,-1,-1,-1,0,483,0,0,23145
128066,1,6,0,-1,-1,0,28927,0,0,23145
128067,0,0,-1,-1,-1,0,483,0,0,23146
128068,1,6,0,-1,-1,0,28933,0,0,23146
128072,0,0,0,-1,-1,0,29384,0,0,23480
128073,0,0,-1,0,1000,59,1137,0,0,23585
128074,0,0,-1,0,1000,59,11009,0,0,23586
128075,0,0,0,3600000,-1,0,29830,0,0,23587
128078,0,0,0,60000,60000,1140,29731,0,0,23669
128079,0,0,-1,0,3000,79,7178,0,0,23871
128081,0,0,0,-1,3000,330,25675,0,0,21044
128094,0,0,-1,-1,-1,0,483,0,0,21952
128095,1,6,0,-1,-1,0,26906,0,0,21952
128096,0,0,-1,-1,-1,0,483,0,0,21953
128097,1,6,0,-1,-1,0,26909,0,0,21953
128098,0,0,-1,-1,-1,0,483,0,0,21954
128099,1,6,0,-1,-1,0,26910,0,0,21954
128100,0,0,-1,-1,-1,0,483,0,0,21955
128101,1,6,0,-1,-1,0,26912,0,0,21955
128102,0,0,-1,-1,-1,0,483,0,0,22545
128103,1,6,0,-1,-1,0,27954,0,0,22545
128104,0,0,-1,-1,-1,0,483,0,0,22546
128105,1,6,0,-1,-1,0,27958,0,0,22546
128106,0,0,-1,-1,-1,0,483,0,0,22547
128107,1,6,0,-1,-1,0,27960,0,0,22547
128108,0,0,0,600000,600000,1139,28516,0,0,22784
128109,0,0,-1,0,180000,4,28714,0,0,22788
128110,0,0,-1,-1,-1,0,28700,0,0,22955
128111,0,0,-1,-1,-1,0,483,0,0,23147
128112,1,6,0,-1,-1,0,28936,0,0,23147
128113,0,0,-1,-1,-1,0,483,0,0,23148
128114,1,6,0,-1,-1,0,28903,0,0,23148
128115,0,0,-1,-1,-1,0,483,0,0,23149
128116,1,6,0,-1,-1,0,28944,0,0,23149
128117,0,0,-1,-1,-1,0,483,0,0,23150
128118,1,6,0,-1,-1,0,28947,0,0,23150
128119,0,0,-1,-1,-1,0,29435,0,0,23485
128120,0,0,-1,-1,-1,0,483,0,0,23590
128121,1,6,0,-1,-1,0,29566,0,0,23590
128122,0,0,-1,-1,-1,0,483,0,0,23591
128123,1,6,0,-1,-1,0,29568,0,0,23591
128124,0,0,-1,-1,-1,0,483,0,0,23592
128125,1,6,0,-1,-1,0,29569,0,0,23592
128126,0,0,-1,-1,-1,0,483,0,0,23593
128127,1,6,0,-1,-1,0,29571,0,0,23593
128128,0,0,-1,-1,-1,0,483,0,0,23594
128129,1,6,0,-1,-1,0,29603,0,0,23594
128131,0,0,0,120000,-1,0,30009,0,0,23675
128132,0,0,-8,-1,-1,0,29773,0,0,23788
128133,0,0,-1,-1,-1,0,483,0,0,23874
128134,1,6,0,-1,-1,0,30547,0,0,23874
128135,0,0,0,-1,-1,0,30611,0,0,23875
128136,0,0,0,-1,-1,0,30612,0,0,23876
128137,0,0,0,-1,-1,0,30617,0,0,23877
128153,0,0,-1,-1,-1,0,483,0,0,21956
128154,1,6,0,-1,-1,0,26914,0,0,21956
128155,0,0,-1,-1,-1,0,483,0,0,21957
128156,1,6,0,-1,-1,0,26915,0,0,21957
128157,0,0,-1,-1,-1,0,483,0,0,21958
