ID,ItemID,ItemAppearanceModifierID,ItemAppearanceID,OrderIndex,TransmogSourceTypeEnum,Flags
141295,30949,0,48135,0,9,0
141296,30950,0,51110,0,2,0
141297,30951,0,53879,0,2,0
141299,30953,0,53881,0,2,0
141300,30954,0,53882,0,9,0
141301,30955,0,50756,0,2,0
141302,30956,0,49058,0,2,0
141303,30957,0,50926,0,2,0
141304,30958,0,53883,0,2,0
141305,30959,0,53884,0,2,0
141306,30960,0,53885,0,2,0
141307,30961,0,50272,0,2,0
141308,30962,0,53886,0,2,0
141309,30963,0,53887,0,9,0
141310,30964,0,53888,0,2,0
141311,30965,0,53889,0,9,0
141312,30966,0,53890,0,2,0
141313,30967,0,53891,0,2,0
141314,30968,0,51232,0,2,0
141317,30971,0,50962,0,2,0
141318,30972,0,53893,0,3,0
141320,30974,0,53893,0,3,0
141321,30975,0,53894,0,3,0
141322,30976,0,53894,0,3,0
141325,30979,0,53896,0,3,0
141326,30980,0,53896,0,3,0
141330,30984,0,52786,0,2,0
141332,30986,0,52583,0,2,0
141333,30987,0,53898,0,3,0
141334,30988,0,53898,0,3,0
141335,30989,0,53898,0,3,0
141336,30990,0,53899,0,3,0
141337,30991,0,53899,0,3,0
141338,30992,0,53899,0,3,0
141342,30996,0,53901,0,3,0
141343,30997,0,53901,0,3,0
141344,30998,0,53901,0,3,0
141345,30999,0,51312,0,2,0
141346,31000,0,53902,0,2,0
141348,31002,0,46275,0,2,0
141349,31003,0,53904,0,3,0
141350,31004,0,53905,0,3,0
141352,31006,0,53907,0,3,0
141353,31007,0,53908,0,3,0
141354,31008,0,53908,0,3,0
141355,31009,0,53909,0,2,0
141356,31010,0,45902,0,2,0
141357,31011,0,53908,0,3,0
141358,31012,0,53910,0,3,0
141359,31013,0,53911,0,2,0
141360,31014,0,53910,0,3,0
141361,31015,0,53910,0,3,0
141368,31022,0,53914,0,3,0
141369,31023,0,53914,0,3,0
141370,31024,0,53914,0,3,0
141372,31026,0,53915,0,3,0
141373,31027,0,53916,0,3,0
141375,31029,0,53918,0,3,0
141376,31030,0,53919,0,3,0
141382,31036,0,52671,0,2,0
141383,31037,0,53921,0,3,0
141384,31038,0,53755,0,2,0
141385,31039,0,53921,0,3,0
141386,31040,0,53921,0,3,0
141393,31047,0,53925,0,3,0
141394,31048,0,53925,0,3,0
141395,31049,0,53925,0,3,0
141397,31051,0,53927,0,3,0
141400,31054,0,53930,0,3,0
141401,31055,0,53931,0,3,0
141402,31056,0,53932,0,3,0
141403,31057,0,53933,0,3,0
141404,31058,0,53934,0,3,0
141405,31059,0,53935,0,3,0
141408,31062,0,53937,0,2,0
141409,31063,0,53938,0,3,0
141410,31064,0,53938,0,3,0
141411,31065,0,53939,0,3,0
141412,31066,0,53939,0,3,0
141415,31069,0,53941,0,3,0
141416,31070,0,53941,0,3,0
141417,31071,0,53754,0,2,0
141418,31072,0,53724,0,2,0
141419,31073,0,53942,0,2,0
141421,31075,0,48722,0,0,0
141422,31076,0,48722,0,0,0
141423,31077,0,48722,0,0,0
141424,31078,0,48722,0,0,0
141427,31081,0,53763,0,9,0
141428,31082,0,52894,0,9,0
141429,31083,0,53943,0,9,0
141450,31104,0,53944,0,2,0
141451,31105,0,53945,0,2,0
141452,31106,0,53946,0,2,0
141453,31107,0,53947,0,2,0
141455,31109,0,53948,0,2,0
141457,31111,0,48630,0,2,0
141458,31112,0,53950,0,2,0
141460,31114,0,48372,0,2,0
141461,31115,0,53951,0,2,0
141471,31125,0,52907,0,4,0
141472,31126,0,53876,0,4,0
141473,31127,0,53952,0,4,0
141477,31131,0,52699,0,4,0
141479,31133,0,48627,0,4,0
141480,31134,0,53953,0,4,0
141482,31136,0,52109,0,4,0
141483,31137,0,53954,0,4,0
141484,31138,0,52625,0,4,0
141485,31139,0,53955,0,4,0
141486,31140,0,53799,0,4,0
141488,31142,0,53956,0,4,0
141489,31143,0,49567,0,4,0
141494,31148,0,50573,0,4,0
141496,31150,0,53958,0,4,0
141497,31151,0,52935,0,4,0
141498,31152,0,48756,0,4,0
141499,31153,0,53959,0,4,0
141501,31155,0,53960,0,4,0
141502,31156,0,48277,0,4,0
141503,31157,0,48227,0,4,0
141505,31159,0,48438,0,4,0
141506,31160,0,48806,0,4,0
141507,31161,0,48773,0,4,0
141508,31162,0,47923,0,4,0
141509,31163,0,53962,0,4,0
141510,31164,0,53963,0,4,0
141511,31165,0,53964,0,4,0
141512,31166,0,53965,0,4,0
141514,31168,0,53966,0,4,0
141516,31170,0,49117,0,4,0
141518,31172,0,53967,0,4,0
141519,31173,0,53331,0,4,0
141520,31174,0,53968,0,4,0
141521,31175,0,52048,0,4,0
141522,31176,0,53969,0,4,0
141523,31177,0,53970,0,4,0
141525,31179,0,53971,0,4,0
141526,31180,0,49961,0,4,0
141527,31181,0,53972,0,4,0
141528,31182,0,51102,0,4,0
141529,31183,0,53973,0,4,0
141530,31184,0,53974,0,4,0
141531,31185,0,48752,0,4,0
141532,31186,0,53909,0,4,0
141533,31187,0,49561,0,4,0
141534,31188,0,53975,0,4,0
141535,31189,0,53976,0,4,0
141536,31190,0,48773,0,4,0
141537,31191,0,48305,0,4,0
141538,31192,0,48696,0,4,0
141539,31193,0,53942,0,4,0
141541,31195,0,48856,0,4,0
141543,31197,0,50154,0,4,0
141544,31198,0,53977,0,4,0
141545,31199,0,47103,0,4,0
141546,31200,0,49283,0,4,0
141547,31201,0,53978,0,4,0
141548,31202,0,53706,0,4,0
141550,31204,0,53979,0,4,0
141551,31205,0,51961,0,9,0
141552,31206,0,51466,0,9,0
141553,31207,0,53980,0,9,0
141554,31208,0,53981,0,9,0
141555,31209,0,51955,0,4,0
141556,31210,0,47286,0,4,0
141557,31211,0,48310,0,4,0
141558,31212,0,48701,0,4,0
141559,31213,0,48726,0,4,0
141560,31214,0,51279,0,4,0
141561,31215,0,53982,0,4,0
141562,31216,0,48642,0,4,0
141563,31217,0,53983,0,4,0
141564,31218,0,53984,0,4,0
141565,31219,0,53985,0,4,0
141566,31220,0,53986,0,4,0
141567,31221,0,53987,0,4,0
141568,31222,0,52563,0,4,0
141569,31223,0,53988,0,4,0
141570,31224,0,52076,0,4,0
141571,31225,0,51350,0,4,0
141572,31226,0,52632,0,4,0
141574,31228,0,53990,0,4,0
141575,31229,0,53991,0,4,0
141576,31230,0,48642,0,4,0
141577,31231,0,53992,0,4,0
141578,31232,0,48946,0,4,0
141579,31233,0,49561,0,4,0
141580,31234,0,53993,0,4,0
141581,31235,0,49377,0,4,0
141582,31236,0,53994,0,4,0
141583,31237,0,46836,0,4,0
141586,31240,0,53407,0,4,0
141588,31242,0,48859,0,4,0
141589,31243,0,49397,0,4,0
141590,31244,0,53995,0,4,0
141592,31246,0,48190,0,4,0
141593,31247,0,53996,0,4,0
141594,31248,0,51460,0,4,0
141595,31249,0,48585,0,4,0
141596,31250,0,48189,0,4,0
141599,31253,0,52767,0,9,0
141600,31254,0,49717,0,4,0
141601,31255,0,48611,0,4,0
141602,31256,0,53997,0,4,0
141603,31257,0,53998,0,9,0
141605,31259,0,52003,0,9,0
141609,31263,0,53999,0,4,0
141610,31264,0,54000,0,4,0
141611,31265,0,51877,0,9,0
141612,31266,0,51008,0,0,0
141613,31267,0,52969,0,9,0
141614,31268,0,45911,0,4,0
141615,31269,0,46448,0,4,0
141616,31270,0,54001,0,4,0
141618,31272,0,54002,0,4,0
141619,31273,0,52873,0,9,0
141620,31274,0,54003,0,9,0
141622,31276,0,52715,0,4,0
141625,31279,0,54004,0,9,0
141626,31280,0,52729,0,4,0
141627,31281,0,52591,0,4,0
141628,31282,0,52124,0,4,0
141629,31283,0,53992,0,4,0
141630,31284,0,52792,0,4,0
141631,31285,0,47120,0,4,0
141633,31287,0,52334,0,4,0
141634,31288,0,52510,0,4,0
141635,31289,0,52841,0,4,0
141637,31291,0,53474,0,4,0
141638,31292,0,54005,0,4,0
141639,31293,0,52117,0,4,0
141640,31294,0,54006,0,4,0
141641,31295,0,53870,0,2,0
141642,31296,0,50994,0,9,0
141644,31298,0,51137,0,4,0
141645,31299,0,54007,0,4,0
141647,31301,0,54008,0,9,0
141648,31302,0,54009,0,9,0
141649,31303,0,52733,0,4,0
141650,31304,0,54010,0,4,0
141651,31305,0,54011,0,4,0
141652,31306,0,54012,0,4,0
141654,31308,0,49293,0,4,0
141655,31309,0,53560,0,9,0
141657,31311,0,54013,0,9,0
141658,31312,0,49468,0,2,0
141659,31313,0,53333,0,2,0
141660,31314,0,54014,0,2,0
141661,31315,0,54015,0,2,0
141664,31318,0,54016,0,4,0
141666,31320,0,53514,0,4,0
141668,31322,0,54017,0,4,0
141669,31323,0,54018,0,4,0
141671,31325,0,53615,0,9,0
141673,31327,0,54019,0,9,0
141674,31328,0,53738,0,4,0
141675,31329,0,53354,0,4,0
141676,31330,0,54020,0,4,0
141677,31331,0,54021,0,4,0
141678,31332,0,52832,0,4,0
141679,31333,0,54022,0,4,0
141680,31334,0,54023,0,4,0
141681,31335,0,53739,0,4,0
141682,31336,0,54024,0,4,0
141686,31340,0,54025,0,4,0
141687,31341,0,54026,0,3,0
141688,31342,0,54027,0,4,0
141689,31343,0,53741,0,4,0
141694,31348,0,54028,0,9,0
141698,31352,0,51273,0,9,0
141699,31353,0,51297,0,9,0
141710,31364,0,54029,0,8,0
141713,31367,0,54031,0,8,0
141714,31368,0,54032,0,8,0
141716,31370,0,54034,0,8,0
141717,31371,0,54035,0,8,0
141721,31375,0,52817,0,3,0
141722,31376,0,52818,0,3,0
141723,31377,0,52819,0,3,0
141724,31378,0,52820,0,3,0
141725,31379,0,52821,0,3,0
141742,31396,0,52568,0,3,0
141743,31397,0,52571,0,3,0
141746,31400,0,54039,0,3,0
141750,31404,0,54004,0,4,0
141751,31405,0,54040,0,4,0
141752,31406,0,52572,0,3,0
141753,31407,0,52570,0,3,0
141755,31409,0,52680,0,3,0
141756,31410,0,52681,0,3,0
141757,31411,0,52682,0,3,0
141758,31412,0,52683,0,3,0
141759,31413,0,52684,0,3,0
141760,31414,0,54041,0,2,0
141761,31415,0,46162,0,2,0
141762,31416,0,46615,0,2,0
141763,31417,0,53998,0,2,0
141764,31418,0,50328,0,2,0
141765,31419,0,54042,0,2,0
141766,31420,0,48051,0,2,0
141767,31421,0,48840,0,2,0
141768,31422,0,54043,0,2,0
141769,31423,0,50325,0,2,0
141770,31424,0,54044,0,2,0
141771,31425,0,48671,0,2,0
141772,31426,0,50332,0,2,0
141773,31427,0,46945,0,2,0
141774,31428,0,48836,0,2,0
141775,31429,0,54045,0,2,0
141776,31430,0,47131,0,2,0
141777,31431,0,48203,0,2,0
141778,31432,0,51483,0,2,0
141779,31433,0,48790,0,2,0
141780,31434,0,54046,0,2,0
141781,31435,0,54047,0,2,0
141782,31436,0,49167,0,2,0
141784,31438,0,47800,0,2,0
141785,31439,0,47371,0,2,0
141786,31440,0,48280,0,2,0
141787,31441,0,54048,0,2,0
141788,31442,0,48627,0,2,0
141789,31443,0,46848,0,2,0
141790,31444,0,54049,0,2,0
141791,31445,0,54050,0,2,0
141792,31446,0,46243,0,2,0
141793,31447,0,52432,0,2,0
141794,31448,0,50793,0,2,0
141798,31452,0,54051,0,2,0
141799,31453,0,54052,0,2,0
141800,31454,0,54053,0,2,0
141801,31455,0,54054,0,2,0
141802,31456,0,54055,0,2,0
141803,31457,0,54056,0,2,0
141804,31458,0,54057,0,2,0
141805,31459,0,49213,0,2,0
141806,31460,0,52666,0,2,0
141807,31461,0,51638,0,2,0
141808,31462,0,54058,0,2,0
141810,31464,0,54059,0,2,0
141811,31465,0,48715,0,2,0
141812,31466,0,54060,0,9,0
141813,31467,0,54061,0,9,0
141814,31468,0,54062,0,9,0
141816,31470,0,46736,0,2,0
141817,31471,0,54063,0,2,0
141818,31472,0,49550,0,2,0
141819,31473,0,49906,0,2,0
141820,31474,0,54064,0,2,0
141821,31475,0,54065,0,2,0
141822,31476,0,54066,0,2,0
141823,31477,0,50975,0,2,0
141824,31478,0,48078,0,2,0
141825,31479,0,49792,0,2,0
141826,31480,0,54067,0,2,0
141827,31481,0,49708,0,2,0
141828,31482,0,48101,0,2,0
141829,31483,0,54068,0,2,0
141830,31484,0,50181,0,2,0
141831,31485,0,48629,0,2,0
141832,31486,0,47067,0,2,0
141833,31487,0,54047,0,2,0
141834,31488,0,49963,0,2,0
141836,31490,0,54060,0,2,0
141837,31491,0,54061,0,2,0
141838,31492,0,54069,0,2,0
141839,31493,0,54070,0,2,0
141840,31494,0,54071,0,2,0
141843,31497,0,54072,0,9,0
141845,31499,0,54073,0,9,0
141854,31508,0,48105,0,2,0
141855,31509,0,52529,0,2,0
141856,31510,0,48699,0,2,0
141858,31512,0,47786,0,2,0
141859,31513,0,53977,0,2,0
141860,31514,0,48130,0,2,0
141861,31515,0,49050,0,2,0
141862,31516,0,53976,0,2,0
141865,31519,0,51287,0,2,0
141866,31520,0,54075,0,2,0
141867,31521,0,50902,0,2,0
141875,31529,0,48772,0,0,0
141877,31531,0,51299,0,2,0
141878,31532,0,54076,0,2,0
141879,31533,0,54077,0,2,0
141880,31534,0,48757,0,2,0
141883,31537,0,49468,0,2,0
141884,31538,0,54078,0,2,0
141885,31539,0,48573,0,2,0
141886,31540,0,48763,0,2,0
141887,31541,0,49339,0,2,0
141888,31542,0,50965,0,2,0
141889,31543,0,46272,0,2,0
141890,31544,0,54079,0,2,0
141891,31545,0,47542,0,2,0
141892,31546,0,54002,0,2,0
141893,31547,0,53682,0,2,0
141894,31548,0,53966,0,2,0
141895,31549,0,54080,0,2,0
141897,31551,0,54081,0,9,0
141898,31552,0,54082,0,3,0
141899,31553,0,54083,0,4,0
141900,31554,0,52476,0,1,0
141902,31556,0,52463,0,4,0
141903,31557,0,52466,0,4,0
141904,31558,0,52459,0,4,0
141905,31559,0,54085,0,3,0
141906,31560,0,54086,0,3,0
141907,31561,0,54087,0,4,0
141908,31562,0,54088,0,1,0
141909,31563,0,54089,0,4,0
141910,31564,0,47983,0,4,0
141911,31565,0,54090,0,4,0
141912,31566,0,54091,0,4,0
141913,31567,0,54092,0,3,0
141914,31568,0,53701,0,3,0
141915,31569,0,54093,0,4,0
141916,31570,0,54094,0,1,0
141917,31571,0,54095,0,4,0
141918,31572,0,54096,0,4,0
141919,31573,0,54097,0,4,0
141920,31574,0,54098,0,4,0
141921,31575,0,54099,0,3,0
141922,31576,0,48858,0,5,0
141923,31577,0,49928,0,5,0
141924,31578,0,49924,0,1,0
141926,31580,0,49927,0,5,0
141927,31581,0,54101,0,5,0
141928,31582,0,49929,0,5,0
141929,31583,0,49925,0,5,0
141930,31584,0,50504,0,3,0
141931,31585,0,50500,0,3,0
141932,31586,0,50502,0,3,0
141933,31587,0,50501,0,3,0
141934,31588,0,50499,0,3,0
141936,31590,0,50410,0,3,0
141937,31591,0,50408,0,3,0
141938,31592,0,50409,0,3,0
141939,31593,0,50407,0,3,0
141940,31594,0,52982,0,3,0
141941,31595,0,52985,0,3,0
141942,31596,0,52982,0,3,0
141943,31597,0,52985,0,3,0
141944,31598,0,52984,0,3,0
141945,31599,0,50388,0,3,0
141946,31600,0,54102,0,9,0
141947,31601,0,54103,0,9,0
141949,31603,0,54104,0,9,0
141950,31604,0,54105,0,9,0
141951,31605,0,54106,0,9,0
141954,31608,0,54107,0,9,0
141955,31609,0,54108,0,9,0
141957,31611,0,52964,0,9,0
141958,31612,0,54109,0,9,0
141959,31613,0,52675,0,3,0
141960,31614,0,52676,0,3,0
141962,31616,0,52677,0,3,0
141964,31618,0,52678,0,3,0
141965,31619,0,52679,0,3,0
141966,31620,0,53099,0,3,0
141967,31621,0,50821,0,3,0
141968,31622,0,53100,0,3,0
141969,31623,0,53101,0,3,0
141970,31624,0,53102,0,3,0
141971,31625,0,53103,0,3,0
141972,31626,0,50823,0,3,0
141973,31627,0,47669,0,3,0
141974,31628,0,50822,0,3,0
141975,31629,0,50824,0,3,0
141976,31630,0,50417,0,3,0
141977,31631,0,50397,0,3,0
141978,31632,0,50418,0,3,0
141979,31633,0,50419,0,3,0
141980,31634,0,50420,0,3,0
141981,31635,0,53165,0,3,0
141982,31636,0,53166,0,3,0
141983,31637,0,53167,0,3,0
141984,31638,0,53168,0,3,0
141985,31639,0,53169,0,3,0
141986,31640,0,50522,0,3,0
141987,31641,0,50521,0,3,0
141988,31642,0,50523,0,3,0
141989,31643,0,50524,0,3,0
141990,31644,0,50525,0,3,0
141992,31646,0,50522,0,3,0
141993,31647,0,50521,0,3,0
141994,31648,0,50523,0,3,0
141995,31649,0,50524,0,3,0
141996,31650,0,50525,0,3,0
142000,31654,0,54110,0,9,0
142003,31657,0,54111,0,2,0
142004,31658,0,54112,0,2,0
142005,31659,0,48441,0,2,0
142006,31660,0,48159,0,2,0
142007,31661,0,47305,0,2,0
142015,31669,0,54114,0,9,0
142029,31683,0,54115,0,2,0
142030,31684,0,54116,0,2,0
142031,31685,0,54057,0,2,0
142032,31686,0,49869,0,2,0
142033,31687,0,54117,0,2,0
142034,31688,0,54118,0,2,0
142035,31689,0,54119,0,2,0
142036,31690,0,49962,0,2,0
142045,31699,0,54120,0,2,0
142046,31700,0,46271,0,2,0
142047,31701,0,48094,0,2,0
142049,31703,0,49250,0,2,0
142057,31711,0,51281,0,2,0
142058,31712,0,48607,0,2,0
142059,31713,0,50255,0,2,0
142061,31715,0,53112,0,2,0
142063,31717,0,54122,0,2,0
142064,31718,0,54123,0,2,0
142065,31719,0,54124,0,2,0
142066,31720,0,54125,0,2,0
142069,31723,0,50054,0,2,0
142070,31724,0,48961,0,2,0
142071,31725,0,47981,0,2,0
142077,31731,0,50351,0,2,0
142078,31732,0,50337,0,2,0
142079,31733,0,46505,0,2,0
142080,31734,0,53462,0,2,0
142081,31735,0,46427,0,9,0
142083,31737,0,46426,0,9,0
142089,31743,0,54126,0,9,0
142091,31745,0,54127,0,2,0
142102,31756,0,47429,0,2,0
142104,31758,0,48158,0,2,0
142105,31759,0,47429,0,2,0
142107,31761,0,50859,0,2,0
142108,31762,0,54128,0,2,0
142110,31764,0,48754,0,2,0
142111,31765,0,54129,0,2,0
142112,31766,0,46839,0,2,0
142114,31768,0,50857,0,2,0
142116,31770,0,50919,0,2,0
142119,31773,0,54130,0,3,0
142120,31774,0,54131,0,3,0
142121,31775,0,54132,0,3,0
142122,31776,0,54133,0,3,0
142123,31777,0,54134,0,3,0
142124,31778,0,54135,0,3,0
142125,31779,0,54136,0,3,0
142126,31780,0,54137,0,3,0
142127,31781,0,54138,0,3,0
142128,31782,0,54139,0,2,0
142129,31783,0,48265,0,2,0
142130,31784,0,54140,0,2,0
142131,31785,0,54141,0,2,0
142132,31786,0,54142,0,2,0
142133,31787,0,48758,0,2,0
142134,31788,0,54143,0,2,0
142135,31789,0,49691,0,2,0
142138,31792,0,47995,0,2,0
142139,31793,0,53521,0,2,0
142140,31794,0,54144,0,2,0
142142,31796,0,52468,0,2,0
142143,31797,0,54145,0,2,0
142144,31798,0,51949,0,2,0
142147,31801,0,53998,0,9,0
142148,31802,0,54146,0,9,0
142149,31803,0,54147,0,9,0
142150,31804,0,54148,0,3,0
142151,31805,0,54149,0,9,0
142152,31806,0,54150,0,9,0
142162,31816,0,51925,0,2,0
142163,31817,0,54151,0,2,0
142165,31819,0,54152,0,2,0
142167,31821,0,54153,0,2,0
142169,31823,0,49238,0,2,0
142170,31824,0,54154,0,9,0
142281,31935,0,47845,0,4,0
142282,31936,0,49304,0,4,0
142283,31937,0,50118,0,4,0
142284,31938,0,47269,0,4,0
142285,31939,0,47196,0,4,0
142288,31942,0,48468,0,5,0
142295,31949,0,46426,0,9,0
142304,31958,0,52896,0,3,0
142305,31959,0,52894,0,3,0
142306,31960,0,54155,0,3,0
142307,31961,0,54156,0,3,0
142308,31962,0,54157,0,3,0
142309,31963,0,54158,0,3,0
142310,31964,0,54159,0,3,0
142311,31965,0,52899,0,3,0
142312,31966,0,52893,0,3,0
142313,31967,0,54160,0,3,0
142314,31968,0,54161,0,3,0
142315,31969,0,54162,0,3,0
142317,31971,0,54163,0,3,0
142318,31972,0,54164,0,3,0
142319,31973,0,54165,0,3,0
142320,31974,0,54166,0,3,0
142321,31975,0,54167,0,3,0
142322,31976,0,54168,0,3,0
142323,31977,0,54169,0,3,0
142324,31978,0,52925,0,3,0
142325,31979,0,54168,0,3,0
142326,31980,0,54166,0,3,0
142327,31981,0,54165,0,3,0
142328,31982,0,54169,0,3,0
142329,31983,0,54167,0,3,0
142330,31984,0,52164,0,3,0
142331,31985,0,52899,0,3,0
142332,31986,0,52890,0,3,0
142333,31987,0,54160,0,3,0
142334,31988,0,54161,0,3,0
142335,31989,0,54162,0,3,0
142336,31990,0,54163,0,3,0
142337,31991,0,54164,0,3,0
142338,31992,0,54170,0,3,0
142339,31993,0,54171,0,3,0
142341,31995,0,54172,0,3,0
142342,31996,0,54173,0,3,0
142343,31997,0,54174,0,3,0
142344,31998,0,54175,0,3,0
142345,31999,0,54176,0,3,0
142346,32000,0,54177,0,3,0
142347,32001,0,54178,0,3,0
142348,32002,0,54179,0,3,0
142349,32003,0,52903,0,3,0
142350,32004,0,54180,0,3,0
142351,32005,0,54181,0,3,0
142352,32006,0,54182,0,3,0
142353,32007,0,54183,0,3,0
142354,32008,0,54184,0,3,0
142355,32009,0,54180,0,3,0
142356,32010,0,54181,0,3,0
142357,32011,0,54182,0,3,0
142358,32012,0,54183,0,3,0
142359,32013,0,54184,0,3,0
142360,32014,0,52894,0,3,0
142361,32015,0,54185,0,3,0
142362,32016,0,54186,0,3,0
142363,32017,0,54187,0,3,0
142364,32018,0,54188,0,3,0
142365,32019,0,54189,0,3,0
142366,32020,0,54170,0,3,0
142367,32021,0,54171,0,3,0
142368,32022,0,54174,0,3,0
142369,32023,0,54172,0,3,0
142370,32024,0,54173,0,3,0
142371,32025,0,52895,0,3,0
142372,32026,0,52896,0,3,0
142373,32027,0,52891,0,3,0
142374,32028,0,52902,0,3,0
142375,32029,0,54180,0,3,0
142376,32030,0,54181,0,3,0
142377,32031,0,54182,0,3,0
142378,32032,0,54183,0,3,0
142379,32033,0,54184,0,3,0
142380,32034,0,54185,0,3,0
142381,32035,0,54186,0,3,0
142382,32036,0,54187,0,3,0
142383,32037,0,54188,0,3,0
142384,32038,0,54189,0,3,0
142385,32039,0,54170,0,3,0
142386,32040,0,54171,0,3,0
142387,32041,0,54174,0,3,0
142388,32042,0,54172,0,3,0
142389,32043,0,54173,0,3,0
142390,32044,0,52900,0,3,0
142391,32045,0,52930,0,3,0
142392,32046,0,52900,0,3,0
142393,32047,0,54190,0,3,0
142394,32048,0,54191,0,3,0
142395,32049,0,54192,0,3,0
142396,32050,0,54193,0,3,0
142397,32051,0,54194,0,3,0
142398,32052,0,52891,0,3,0
142401,32055,0,52170,0,3,0
142402,32056,0,54160,0,3,0
142403,32057,0,54161,0,3,0
142404,32058,0,54162,0,3,0
142405,32059,0,54163,0,3,0
142406,32060,0,54164,0,3,0
142411,32065,0,54195,0,9,0
142412,32066,0,54196,0,9,0
142418,32072,0,54197,0,1,0
142419,32073,0,54198,0,1,0
142422,32076,0,50196,0,1,0
142423,32077,0,54199,0,1,0
142424,32078,0,54200,0,1,0
142426,32080,0,54201,0,1,0
142428,32082,0,54202,0,1,0
142429,32083,0,54203,0,3,0
142430,32084,0,54204,0,3,0
142431,32085,0,52855,0,3,0
142432,32086,0,50733,0,3,0
142433,32087,0,52796,0,3,0
142434,32088,0,53417,0,3,0
142435,32089,0,52529,0,3,0
142436,32090,0,52529,0,3,0
142437,32091,0,51010,0,9,0
142439,32093,0,53068,0,5,0
142440,32094,0,53069,0,5,0
142441,32095,0,53070,0,5,0
142442,32096,0,53071,0,5,0
142443,32097,0,53072,0,5,0
142444,32098,0,53100,0,5,0
142445,32099,0,53101,0,5,0
142446,32100,0,53099,0,5,0
142447,32101,0,53102,0,5,0
142448,32102,0,53103,0,5,0
142449,32103,0,53099,0,5,0
142450,32104,0,53100,0,5,0
142451,32105,0,53101,0,5,0
142452,32106,0,53102,0,5,0
142453,32107,0,53103,0,5,0
142454,32108,0,50427,0,5,0
142455,32109,0,50425,0,5,0
142456,32110,0,53104,0,5,0
142457,32111,0,53105,0,5,0
142458,32112,0,53106,0,5,0
142460,32114,0,50410,0,5,0
142461,32115,0,50408,0,5,0
142462,32116,0,50409,0,5,0
142463,32117,0,50407,0,5,0
142465,32119,0,50410,0,5,0
142466,32120,0,50405,0,5,0
142467,32121,0,50409,0,5,0
142468,32122,0,50408,0,5,0
142469,32123,0,50407,0,5,0
142470,32124,0,53098,0,5,0
142471,32125,0,50404,0,5,0
142472,32126,0,50406,0,5,0
142473,32127,0,50403,0,5,0
142475,32129,0,50410,0,5,0
142476,32130,0,50408,0,5,0
142477,32131,0,50409,0,5,0
142478,32132,0,50407,0,5,0
142479,32133,0,53062,0,5,0
142480,32134,0,53063,0,5,0
142481,32135,0,53064,0,5,0
142482,32136,0,53065,0,5,0
142483,32137,0,53066,0,5,0
142484,32138,0,50522,0,5,0
142485,32139,0,50521,0,5,0
142486,32140,0,50523,0,5,0
142487,32141,0,50524,0,5,0
142488,32142,0,50525,0,5,0
142489,32143,0,50522,0,5,0
142490,32144,0,50521,0,5,0
142491,32145,0,50523,0,5,0
142492,32146,0,50524,0,5,0
142493,32147,0,50525,0,5,0
142494,32148,0,50522,0,5,0
142495,32149,0,50521,0,5,0
142496,32150,0,50523,0,5,0
142497,32151,0,50524,0,5,0
142498,32152,0,50525,0,5,0
142499,32153,0,50417,0,5,0
142500,32154,0,50397,0,5,0
142501,32155,0,50418,0,5,0
142502,32156,0,50419,0,5,0
142503,32157,0,50420,0,5,0
142504,32158,0,50417,0,5,0
142505,32159,0,50397,0,5,0
142506,32160,0,50418,0,5,0
142507,32161,0,50419,0,5,0
142508,32162,0,50420,0,5,0
142509,32163,0,50416,0,5,0
142510,32164,0,50367,0,5,0
142511,32165,0,51913,0,5,0
142512,32166,0,50366,0,5,0
142513,32167,0,50369,0,5,0
142514,32168,0,50417,0,5,0
142515,32169,0,50397,0,5,0
142516,32170,0,50418,0,5,0
142517,32171,0,50419,0,5,0
142518,32172,0,50420,0,5,0
142519,32173,0,53198,0,5,0
142520,32174,0,53194,0,5,0
142521,32175,0,50983,0,5,0
142522,32176,0,53198,0,5,0
142523,32177,0,53199,0,5,0
142524,32178,0,53201,0,5,0
142525,32179,0,53201,0,5,0
142526,32180,0,53199,0,9,0
142527,32181,0,53193,0,5,0
142528,32182,0,53195,0,5,0
142529,32183,0,51937,0,5,0
142530,32184,0,53197,0,5,0
142531,32185,0,53202,0,5,0
142532,32186,0,51011,0,9,0
142533,32187,0,53203,0,9,0
142534,32188,0,53196,0,5,0
142535,32189,0,53200,0,5,0
142536,32190,0,50992,0,5,0
142537,32191,0,53192,0,9,0
142538,32192,0,50981,0,9,0
142578,32232,0,54205,0,1,0
142582,32236,0,54208,0,1,0
142583,32237,0,54209,0,1,0
142585,32239,0,54210,0,1,0
142586,32240,0,54211,0,1,0
142587,32241,0,54212,0,1,0
142588,32242,0,54213,0,1,0
142589,32243,0,54214,0,1,0
142591,32245,0,54215,0,1,0
142592,32246,0,46325,0,9,0
142594,32248,0,54216,0,1,0
142596,32250,0,54217,0,1,0
142597,32251,0,54218,0,1,0
142598,32252,0,54219,0,1,0
142599,32253,0,54220,0,1,0
142600,32254,0,54221,0,1,0
142601,32255,0,54222,0,1,0
142602,32256,0,54223,0,1,0
142604,32258,0,54224,0,1,0
142605,32259,0,54225,0,1,0
142608,32262,0,54226,0,1,0
142609,32263,0,53843,0,1,0
142610,32264,0,54227,0,1,0
142611,32265,0,54228,0,1,0
142613,32267,0,53566,0,1,0
142614,32268,0,54229,0,1,0
142615,32269,0,54230,0,1,0
