Name_lang,ID,ClassMask,TrackingQuestID,Flags,TransmogSetGroupID,ItemNameDescriptionID,ParentTransmogSetID,CompleteWorldStateID,ExpansionID,PatchIntroduced,UiOrder,ConditionID
"Valorous Dreadnaught Battlegear",662,1,0,0,38,13291,661,1,2,30001,2130,0
"Spiritwalker's Regalia",663,64,0,0,32,2015,630,1,3,40300,4100,0
"Vestments of the Faceless Shroud",664,256,0,0,32,13193,0,1,3,40300,3970,0
"Vestments of the Faceless Shroud",665,256,0,0,32,14352,664,1,3,40300,3840,0
"Vestments of the Faceless Shroud",666,256,0,0,32,2015,664,1,3,40300,4100,0
"Balespider's Burning Vestments",667,256,0,0,33,13193,0,1,3,40200,3780,0
"Balespider's Burning Vestments",668,256,0,0,33,2015,667,1,3,40200,3910,0
"Shadowflame Regalia",669,256,0,0,34,13193,0,1,3,40000,3590,0
"Shadowflame Regalia",670,256,0,0,34,2015,669,1,3,40200,3720,0
"Dark Coven's Regalia",671,256,0,0,35,13293,0,1,2,30300,2510,0
"Sanctified Dark Coven's Regalia",672,256,0,0,35,13291,671,1,2,30300,2640,0
"Sanctified Dark Coven's Regalia",673,256,0,0,35,13292,671,1,2,30300,2770,0
"Kel'Thuzad's Regalia",674,256,0,4,36,13293,0,1,2,30200,2320,0
"Gul'dan's Regalia",675,256,0,8,36,13293,0,1,2,30200,2320,0
"Valorous Deathbringer Garb",676,256,0,0,37,13293,0,1,2,30100,2190,0
"Conqueror's Deathbringer Garb",677,256,0,0,37,13291,676,1,2,30100,2260,0
"Heroes' Plagueheart Garb",678,256,0,0,38,13293,0,1,2,30001,2000,0
"Valorous Plagueheart Garb",679,256,0,0,38,13291,678,1,2,30001,2130,0
"Blackfang Battleweave",680,8,0,0,32,13193,0,1,3,40300,3970,0
"Blackfang Battleweave",681,8,0,0,32,14352,680,1,3,40300,3840,0
"Blackfang Battleweave",682,8,0,0,32,2015,680,1,3,40300,4100,0
"Vestments of the Dark Phoenix",683,8,0,0,33,13193,0,1,3,40200,3780,0
"Vestments of the Dark Phoenix",684,8,0,0,33,2015,683,1,3,40200,3910,0
"Wind Dancer's Regalia",685,8,0,0,34,13193,0,1,3,40000,3590,0
"Wind Dancer's Regalia",686,8,0,0,34,2015,685,1,3,40200,3720,0
"Shadowblade's Battlegear",687,8,0,0,35,13293,0,1,2,30300,2510,0
"Sanctified Shadowblade's Battlegear",688,8,0,0,35,13291,687,1,2,30300,2640,0
"Sanctified Shadowblade's Battlegear",689,8,0,0,35,13292,687,1,2,30300,2770,0
"VanCleef's Battlegear",690,8,0,4,36,13293,0,1,2,30200,2320,0
"Garona's Battlegear",691,8,0,8,36,13293,0,1,2,30200,2320,0
"Valorous Terrorblade Battlegear",692,8,0,0,37,13293,0,1,2,30100,2190,0
"Conqueror's Terrorblade Battlegear",693,8,0,0,37,13291,692,1,2,30100,2260,0
"Heroes' Bonescythe Battlegear",694,8,0,0,38,13293,0,1,2,30001,2000,0
"Valorous Bonescythe Battlegear",695,8,0,0,38,13291,694,1,2,30001,2130,0
"Battleplate of Radiant Glory",696,2,0,0,32,13193,0,1,3,40300,3970,0
"Battleplate of Radiant Glory",697,2,0,0,32,14352,696,1,3,40300,3840,0
"Battleplate of Radiant Glory",698,2,0,0,32,2015,696,1,3,40300,4100,0
"Battleplate of Immolation",699,2,0,0,33,13193,0,1,3,40200,3780,0
"Battleplate of Immolation",700,2,0,0,33,2015,699,1,3,40200,3910,0
"Reinforced Sapphirium Battleplate",701,2,0,0,34,13193,0,1,3,40000,3590,0
"Reinforced Sapphirium Battleplate",702,2,0,0,34,2015,701,1,3,40200,3720,0
"Lightsworn Plate",703,2,0,0,35,13293,0,1,2,30300,2510,0
"Sanctified Lightsworn Plate",704,2,0,0,35,13291,703,1,2,30300,2640,0
"Sanctified Lightsworn Plate",705,2,0,0,35,13292,703,1,2,30300,2770,0
"Turalyon's Plate",706,2,0,4,36,13293,0,1,2,30200,2320,0
"Liadrin's Plate",707,2,0,8,36,13293,0,1,2,30200,2320,0
"Valorous Aegis Plate",708,2,0,0,37,13293,0,1,2,30100,2190,0
"Conqueror's Aegis Plate",709,2,0,0,37,13291,708,1,2,30100,2260,0
"Heroes' Redemption Plate",710,2,0,0,38,13293,0,1,2,30001,2000,0
"Valorous Redemption Plate",711,2,0,0,38,13291,710,1,2,30001,2130,0
"Time Lord's Regalia",712,128,0,0,32,13193,0,1,3,40300,3970,0
"Time Lord's Regalia",713,128,0,0,32,14352,712,1,3,40300,3840,0
"Time Lord's Regalia",714,128,0,0,32,2015,712,1,3,40300,4100,0
"Firehawk Robes of Conflagration",715,128,0,0,33,13193,0,1,3,40200,3780,0
"Firehawk Robes of Conflagration",716,128,0,0,33,2015,715,1,3,40200,3910,0
"Firelord's Vestments",717,128,0,0,34,13193,0,1,3,40000,3590,0
"Firelord's Vestments",718,128,0,0,34,2015,717,1,3,40200,3720,0
"Bloodmage's Regalia",719,128,0,0,35,13293,0,1,2,30300,2510,0
"Sanctified Bloodmage's Regalia",720,128,0,0,35,13291,719,1,2,30300,2640,0
"Sanctified Bloodmage's Regalia",721,128,0,0,35,13292,719,1,2,30300,2770,0
"Khadgar's Regalia",722,128,0,4,36,13293,0,1,2,30200,2320,0
"Sunstrider's Regalia",723,128,0,8,36,13293,0,1,2,30200,2320,0
"Valorous Kirin Tor Garb",724,128,0,0,37,13293,0,1,2,30100,2190,0
"Conqueror's Kirin Tor Garb",725,128,0,0,37,13291,724,1,2,30100,2260,0
"Heroes' Frostfire Garb",726,128,0,0,38,13293,0,1,2,30001,2000,0
"Valorous Frostfire Garb",727,128,0,0,38,13291,726,1,2,30001,2130,0
"Wyrmstalker Battlegear",728,4,0,0,32,13193,0,1,3,40300,3970,0
"Wyrmstalker Battlegear",729,4,0,0,32,14352,728,1,3,40300,3840,0
"Wyrmstalker Battlegear",730,4,0,0,32,2015,728,1,3,40300,4100,0
"Flamewaker's Battlegear",731,4,0,0,33,13193,0,1,3,40200,3780,0
"Flamewaker's Battlegear",732,4,0,0,33,2015,731,1,3,40200,3910,0
"Lightning-Charged Battlegear",733,4,0,0,34,13193,0,1,3,40000,3590,0
"Lightning-Charged Battlegear",734,4,0,0,34,2015,733,1,3,40200,3720,0
"Ahn'Kahar Blood Hunter's Battlegear",735,4,0,0,35,13293,0,1,2,30300,2510,0
"Sanctified Ahn'Kahar Blood Hunter's Battlegear",736,4,0,0,35,13291,735,1,2,30300,2640,0
"Sanctified Ahn'Kahar Blood Hunter's Battlegear",737,4,0,0,35,13292,735,1,2,30300,2770,0
"Windrunner's Pursuit",738,4,0,8,36,13293,0,1,2,30200,2320,0
"Windrunner's Battlegear",739,4,0,4,36,13293,0,1,2,30200,2320,0
"Valorous Scourgestalker Battlegear",740,4,0,0,37,13293,0,1,2,30100,2190,0
"Conqueror's Scourgestalker Battlegear",741,4,0,0,37,13291,740,1,2,30100,2260,0
"Heroes' Cryptstalker Battlegear",742,4,0,0,38,13293,0,1,2,30001,2000,0
"Valorous Cryptstalker Battlegear",743,4,0,0,38,13291,742,1,2,30001,2130,0
"Vicious Gladiator's Ringmail Armor",747,64,0,272,19,13301,0,1,3,40000,3520,0
"Vicious Gladiator's Ringmail Armor",748,64,0,274,19,3859,747,1,3,40000,3522,0
"Vicious Gladiator's Leather Armor",749,8,0,272,19,13301,0,1,3,40000,3520,0
"Vicious Gladiator's Leather Armor",750,8,0,274,19,3859,749,1,3,40000,3522,0
"Vicious Gladiator's Scaled Armor",751,2,0,272,19,13301,0,1,3,40000,3520,0
"Vicious Gladiator's Scaled Armor",752,2,0,274,19,3859,751,1,3,40000,3522,0
"Vicious Gladiator's Silk Armor",753,128,0,272,19,13301,0,1,3,40000,3520,0
"Vicious Gladiator's Silk Armor",754,128,0,274,19,3859,753,1,3,40000,3522,0
"Vicious Gladiator's Chain Armor",755,4,0,272,19,13301,0,1,3,40000,3520,0
"Vicious Gladiator's Chain Armor",756,4,0,274,19,3859,755,1,3,40000,3522,0
"Vicious Gladiator's Dragonhide Armor",757,1024,0,272,19,13301,0,1,3,40000,3520,0
"Vicious Gladiator's Dragonhide Armor",758,1024,0,274,19,3859,757,1,3,40000,3522,0
"Vicious Gladiator's Dreadplate Armor",759,32,0,272,19,13301,0,1,3,40000,3520,0
"Vicious Gladiator's Dreadplate Armor",760,32,0,274,19,3859,759,1,3,40000,3522,0
"Wrathful Gladiator's Plate Armor",761,1,0,272,20,13301,0,1,2,30300,2700,0
"Wrathful Gladiator's Felweave Armor",762,256,0,272,20,13301,0,1,2,30300,2700,0
"Wrathful Gladiator's Ringmail Armor",763,64,0,272,20,13301,0,1,2,30300,2700,0
"Wrathful Gladiator's Leather Armor",764,8,0,272,20,13301,0,1,2,30300,2700,0
"Wrathful Gladiator's Scaled Armor",765,2,0,272,20,13301,0,1,2,30300,2700,0
"Wrathful Gladiator's Silk Armor",766,128,0,272,20,13301,0,1,2,30300,2700,0
"Wrathful Gladiator's Chain Armor",767,4,0,272,20,13301,0,1,2,30300,2700,0
"Wrathful Gladiator's Dragonhide Armor",768,1024,0,272,20,13301,0,1,2,30300,2700,0
"Wrathful Gladiator's Dreadplate Armor",769,32,0,272,20,13301,0,1,2,30300,2700,0
"Relentless Gladiator's Plate Armor",770,1,0,272,21,13301,0,1,2,30200,2510,0
"Relentless Gladiator's Felweave Armor",771,256,0,272,21,13301,0,1,2,30200,2510,0
"Relentless Gladiator's Ringmail Armor",772,64,0,272,21,13301,0,1,2,30200,2510,0
"Relentless Gladiator's Leather Armor",773,8,0,272,21,13301,0,1,2,30200,2510,0
"Relentless Gladiator's Scaled Armor",774,2,0,272,21,13301,0,1,2,30200,2510,0
"Relentless Gladiator's Silk Armor",775,128,0,272,21,13301,0,1,2,30200,2510,0
"Relentless Gladiator's Chain Armor",776,4,0,272,21,13301,0,1,2,30200,2510,0
"Relentless Gladiator's Dragonhide Armor",777,1024,0,272,21,13301,0,1,2,30200,2510,0
"Relentless Gladiator's Dreadplate Armor",778,32,0,272,21,13301,0,1,2,30200,2510,0
"Furious Gladiator's Plate Armor",779,1,0,272,22,13301,0,1,2,30100,2321,0
"Furious Gladiator's Felweave Armor",780,256,0,272,22,13301,0,1,2,30100,2320,0
"Furious Gladiator's Ringmail Armor",781,64,0,272,22,13301,0,1,2,30100,2321,0
"Furious Gladiator's Leather Armor",782,8,0,272,22,13301,0,1,2,30100,2321,0
"Furious Gladiator's Scaled Armor",783,2,0,272,22,13301,0,1,2,30100,2321,0
"Furious Gladiator's Silk Armor",784,128,0,272,22,13301,0,1,2,30100,2321,0
"Furious Gladiator's Chain Armor",785,4,0,272,22,13301,0,1,2,30100,2321,0
"Furious Gladiator's Dragonhide Armor",786,1024,0,272,22,13301,0,1,2,30100,2320,0
"Furious Gladiator's Dreadplate Armor",787,32,0,272,22,13301,0,1,2,30100,2321,0
"Deadly Gladiator's Plate Armor",788,1,0,272,23,13301,0,1,2,30001,2131,0
"Deadly Gladiator's Felweave Armor",789,256,0,272,23,13301,0,1,2,30001,2131,0
"Deadly Gladiator's Ringmail Armor",790,64,0,272,23,13301,0,1,2,30001,2131,0
"Deadly Gladiator's Leather Armor",791,8,0,272,23,13301,0,1,2,30001,2131,0
"Deadly Gladiator's Scaled Armor",792,2,0,272,23,13301,0,1,2,30001,2131,0
"Deadly Gladiator's Silk Armor",793,128,0,272,23,13301,0,1,2,30001,2131,0
"Deadly Gladiator's Chain Armor",794,4,0,272,23,13301,0,1,2,30001,2131,0
"Deadly Gladiator's Dragonhide Armor",795,1024,0,272,23,13301,0,1,2,30001,2131,0
"Deadly Gladiator's Dreadplate Armor",796,32,0,272,23,13301,0,1,2,30001,2131,0
"Hateful Gladiator's Plate Armor",797,1,0,272,23,13304,788,1,2,30001,2001,0
"Hateful Gladiator's Felweave Armor",798,256,0,272,23,13304,789,1,2,30001,2001,0
"Hateful Gladiator's Ringmail Armor",799,64,0,272,23,13304,790,1,2,30001,2001,0
"Hateful Gladiator's Leather Armor",800,8,0,272,23,13304,791,1,2,30001,2001,0
"Hateful Gladiator's Scaled Armor",801,2,0,272,23,13304,792,1,2,30001,2001,0
"Hateful Gladiator's Silk Armor",802,128,0,272,23,13304,793,1,2,30001,2001,0
"Hateful Gladiator's Chain Armor",803,4,0,272,23,13304,794,1,2,30001,2001,0
"Hateful Gladiator's Dragonhide Armor",804,1024,0,272,23,13304,795,1,2,30001,2001,0
"Hateful Gladiator's Dreadplate Armor",805,32,0,272,23,13304,796,1,2,30001,2001,0
"Savage Gladiator's Plate Armor",806,1,0,272,23,13306,788,1,2,30001,2001,0
"Savage Gladiator's Felweave Armor",807,256,0,272,23,13306,789,1,2,30001,2001,0
"Savage Gladiator's Ringmail Armor",808,64,0,272,23,13306,790,1,2,30001,2001,0
"Savage Gladiator's Leather Armor",809,8,0,272,23,13306,791,1,2,30001,2001,0
"Savage Gladiator's Scaled Armor",810,2,0,272,23,13306,792,1,2,30001,2001,0
"Savage Gladiator's Silk Armor",811,128,0,272,23,13306,793,1,2,30001,2001,0
"Savage Gladiator's Chain Armor",812,4,0,272,23,13306,794,1,2,30001,2001,0
"Savage Gladiator's Dragonhide Armor",813,1024,0,272,23,13306,795,1,2,30001,2001,0
"Savage Gladiator's Dreadplate Armor",814,32,0,272,23,13306,796,1,2,30001,2001,0
"Deep Earth Vestments",815,1024,0,0,32,13193,0,1,3,40300,3970,0
"Deep Earth Vestments",816,1024,0,0,32,14352,815,1,3,40300,3840,0
"Deep Earth Vestments",817,1024,0,0,32,2015,815,1,3,40300,4100,0
"Obsidian Arborweave Vestments",818,1024,0,0,33,13193,0,1,3,40200,3780,0
"Obsidian Arborweave Vestments",819,1024,0,0,33,2015,818,1,3,40200,3910,0
"Stormrider's Vestments",820,1024,0,0,34,13193,0,1,3,40000,3590,0
"Stormrider's Vestments",821,1024,0,0,34,2015,820,1,3,40200,3720,0
"Lasherweave Battlegear",822,1024,0,0,35,13293,0,1,2,30300,2510,0
"Sanctified Lasherweave Battlegear",823,1024,0,0,35,13291,822,1,2,30300,2640,0
"Sanctified Lasherweave Battlegear",824,1024,0,0,35,13292,822,1,2,30300,2770,0
"Malfurion's Battlegear",825,1024,0,4,36,13293,0,1,2,30200,2320,0
"Runetotem's Battlegear",826,1024,0,8,36,13293,0,1,2,30200,2320,0
"Valorous Nightsong Battlegear",827,1024,0,0,37,13293,0,1,2,30100,2190,0
"Conqueror's Nightsong Battlegear",828,1024,0,0,37,13291,827,1,2,30100,2260,0
"Heroes' Dreamwalker Battlegear",829,1024,0,0,38,13293,0,1,2,30001,2000,0
"Valorous Dreamwalker Battlegear",830,1024,0,0,38,13291,829,1,2,30001,2130,0
"Necrotic Boneplate Armor",831,32,0,0,32,13193,0,1,3,40300,3970,0
"Necrotic Boneplate Armor",832,32,0,0,32,14352,831,1,3,40300,3840,0
"Necrotic Boneplate Armor",833,32,0,0,32,2015,831,1,3,40300,4100,0
"Elementium Deathplate Battlearmor",834,32,0,0,33,13193,0,1,3,40300,3780,0
"Elementium Deathplate Battlearmor",835,32,0,0,33,2015,834,1,3,40200,3910,0
"Magma Plated Battlearmor",836,32,0,0,34,13193,0,1,3,40000,3590,0
"Magma Plated Battlearmor",837,32,0,0,34,2015,836,1,3,40200,3720,0
"Scourgelord's Plate",838,32,0,0,35,13293,0,1,2,30300,2510,0
"Sanctified Scourgelord's Plate",839,32,0,0,35,13291,838,1,2,30300,2640,0
"Sanctified Scourgelord's Plate",840,32,0,0,35,13292,838,1,2,30300,2770,0
"Koltira's Battlegear",841,32,0,8,36,13293,0,1,2,30200,2320,0
"Thassarian's Battlegear",842,32,0,4,36,13293,0,1,2,30200,2320,0
"Valorous Darkruned Plate",843,32,0,0,37,13293,0,1,2,30100,2190,0
"Conqueror's Darkruned Plate",844,32,0,0,37,13291,843,1,2,30100,2260,0
"Heroes' Scourgeborne Plate",845,32,0,0,38,13293,0,1,2,30001,2000,0
"Valorous Scourgeborne Plate",846,32,0,0,38,13291,845,1,2,30001,2130,0
"Onslaught Armor",847,1,0,0,39,13193,0,1,1,20100,1460,0
"Destroyer Armor",848,1,0,0,40,13193,0,1,1,20003,1330,0
"Warbringer Armor",849,1,0,0,41,13193,0,1,1,20000,1200,0
"Dreadnaught's Battlegear",850,1,0,2,42,13193,0,1,0,20000,920,0
"Conqueror's Battlegear",851,1,0,0,51,13193,0,1,0,10900,880,0
"Battlegear of Wrath",852,1,0,0,43,13193,0,1,0,10600,760,0
"Battlegear of Might",853,1,0,0,44,13193,0,1,0,0,660,0
"Deathmist Raiment",854,256,0,2,53,13193,0,1,0,0,650,0
"Sorcerer's Regalia",855,128,0,2,53,13193,0,1,0,0,650,0
"Beastmaster Armor",856,4,0,2,53,13193,0,1,0,0,650,0
"Darkmantle Armor",857,8,0,2,53,13193,0,1,0,0,650,0
"Feralheart Raiment",858,1024,0,2,53,13193,0,1,0,0,650,0
"Soulforge Armor",859,2,0,2,53,13193,0,1,0,0,650,0
"The Five Thunders",860,64,0,2,53,13193,0,1,0,0,650,0
"Battlegear of Heroism",861,1,0,2,53,13193,0,1,0,0,650,0
"Malefic Raiment",862,256,0,0,39,13193,0,1,1,20100,1460,0
"Corruptor Raiment",863,256,0,0,40,13193,0,1,1,20003,1330,0
"Voidheart Raiment",864,256,0,0,41,13193,0,1,1,20000,1200,0
"Plagueheart Raiment",865,256,0,2,42,13193,0,1,0,20000,920,0
"Doomcaller's Attire",866,256,0,0,51,13193,0,1,0,10900,880,0
"Nemesis Raiment",867,256,0,0,43,13193,0,1,0,10600,760,0
"Felheart Raiment",868,256,0,0,44,13193,0,1,0,0,660,0
"Skyshatter Raiment",869,64,0,0,50,13305,0,1,1,20400,1540,0
"Skyshatter Regalia",870,64,0,0,39,13193,0,1,1,20100,1460,0
"Cataclysm Regalia",871,64,0,0,40,13193,0,1,1,20003,1330,0
"Cyclone Regalia",872,64,0,0,41,13193,0,1,1,20000,1200,0
"The Earthshatterer",873,64,0,2,42,13193,0,1,0,20000,920,0
"Stormcaller's Garb",874,64,0,0,51,13193,0,1,0,10900,880,0
"The Ten Storms",875,64,0,0,43,13193,0,1,0,10600,760,0
"The Earthfury",876,64,0,0,44,13193,0,1,0,0,660,0
"Slayer's Battlegear",887,8,0,0,50,13305,0,1,1,20400,1540,0
"Slayer's Armor",888,8,0,0,39,13193,0,1,1,20100,1460,0
Deathmantle,889,8,0,0,40,13193,0,1,1,20003,1330,0
Netherblade,890,8,0,0,41,13193,0,1,1,20000,1200,0
"Bonescythe Armor",891,8,0,2,42,13193,0,1,0,20000,920,0
"Deathdealer's Embrace",892,8,0,0,51,13193,0,1,0,10900,880,0
"Bloodfang Armor",893,8,0,0,43,13193,0,1,0,10600,760,0
"Nightslayer Armor",894,8,0,0,44,13193,0,1,0,0,660,0
"Lightbringer Battlegear",895,2,0,0,50,13305,0,1,1,20400,1540,0
"Lightbringer Armor",896,2,0,0,39,13193,0,1,1,20100,1460,0
"Crystalforge Armor",897,2,0,0,40,13193,0,1,1,20003,1330,0
"Aldor Regalia",898,128,0,0,41,13193,0,1,1,20000,1200,0
"Redemption Armor",899,2,0,2,42,13193,0,1,0,20000,920,0
"Avenger's Battlegear",900,2,0,0,51,13193,0,1,0,10900,880,0
"Judgment Armor",901,2,0,0,43,13193,0,1,0,10600,760,0
"Lawbringer Armor",902,2,0,0,44,13193,0,1,0,0,660,0
"Tempest Garb",903,128,0,0,50,13305,0,1,1,20400,1540,0
"Tempest Regalia",904,128,0,0,39,13193,0,1,1,20100,1460,0
"Tirisfal Regalia",905,128,0,0,40,13193,0,1,1,20003,1330,0
"Justicar Armor",906,2,0,0,41,13193,0,1,1,20000,1200,0
"Frostfire Regalia",907,128,0,2,42,13193,0,1,0,20000,920,0
"Enigma Vestments",908,128,0,0,51,13193,0,1,0,10900,880,0
"Netherwind Regalia",909,128,0,0,43,13193,0,1,0,10600,760,0
"Arcanist Regalia",910,128,0,0,44,13193,0,1,0,0,660,0
"Gronnstalker's Battlegear",911,4,0,0,50,13305,0,1,1,20400,1540,0
"Gronnstalker's Armor",912,4,0,0,39,13193,0,1,1,20100,1460,0
"Demon Stalker Armor",913,4,0,0,41,13193,0,1,1,20000,1200,0
"Cryptstalker Armor",914,4,0,2,42,13193,0,1,0,20000,920,0
"Striker's Garb",915,4,0,0,51,13193,0,1,0,10900,880,0
"Dragonstalker Armor",916,4,0,0,43,13193,0,1,0,10600,760,0
"Giantstalker Armor",917,4,0,0,44,13193,0,1,0,0,660,0
"Rift Stalker Armor",918,4,0,0,40,13193,0,1,1,20003,1330,0
"Thunderheart Regalia",919,1024,0,0,50,13305,0,1,1,20400,1540,0
"Thunderheart Raiment",920,1024,0,0,39,13193,0,1,1,20100,1460,0
"Nordrassil Raiment",921,1024,0,0,40,13193,0,1,1,20003,1330,0
"Malorne Raiment",922,1024,0,0,41,13193,0,1,1,20000,1200,0
"Dreamwalker Raiment",924,1024,0,2,42,13193,0,1,0,20000,920,0
"Genesis Raiment",926,1024,0,0,51,13193,0,1,0,10900,880,0
"Stormrage Raiment",927,1024,0,0,43,13193,0,1,0,10600,760,0
"Cenarion Raiment",928,1024,0,0,44,13193,0,1,0,0,660,0
"Onslaught Battlegear",931,1,0,0,50,13305,0,1,1,20400,1540,0
"Malefic Regalia",932,256,0,0,50,13305,0,1,1,20400,1540,0
"Brutal Gladiator's Plate Armor",946,1,0,272,24,13301,0,1,1,20400,1591,0
"Brutal Gladiator's Felweave Armor",947,256,0,272,24,13301,0,1,1,20400,1591,0
"Brutal Gladiator's Ringmail Armor",948,64,0,272,24,13301,0,1,1,20400,1591,0
"Brutal Gladiator's Leather Armor",949,8,0,272,24,13301,0,1,1,20400,1591,0
"Brutal Gladiator's Scaled Armor",950,2,0,272,24,13301,0,1,1,20400,1591,0
"Brutal Gladiator's Silk Armor",951,128,0,272,24,13301,0,1,1,20400,1591,0
"Brutal Gladiator's Chain Armor",952,4,0,272,24,13301,0,1,1,20400,1591,0
"Brutal Gladiator's Dragonhide Armor",953,1024,0,272,24,13301,0,1,1,20400,1591,0
"Vengeful Gladiator's Plate Armor",954,1,0,272,25,13301,0,1,1,20100,1461,0
"Vengeful Gladiator's Felweave Armor",955,256,0,272,25,13301,0,1,1,20100,1461,0
"Vengeful Gladiator's Ringmail Armor",956,64,0,272,25,13301,0,1,1,20100,1461,0
"Vengeful Gladiator's Leather Armor",957,8,0,272,25,13301,0,1,1,20100,1461,0
"Vengeful Gladiator's Scaled Armor",958,2,0,272,25,13301,0,1,1,20100,1461,0
"Vengeful Gladiator's Silk Armor",959,128,0,272,25,13301,0,1,1,20100,1461,0
"Vengeful Gladiator's Chain Armor",960,4,0,272,25,13301,0,1,1,20100,1461,0
"Vengeful Gladiator's Dragonhide Armor",961,1024,0,272,25,13301,0,1,1,20100,1461,0
"Merciless Gladiator's Plate Armor",962,1,0,272,26,13301,0,1,1,20003,1361,0
"Merciless Gladiator's Felweave Armor",963,256,0,272,26,13301,0,1,1,20003,1361,0
"Merciless Gladiator's Ringmail Armor",964,64,0,272,26,13301,0,1,1,20003,1361,0
"Merciless Gladiator's Leather Armor",965,8,0,272,26,13301,0,1,1,20003,1361,0
"Merciless Gladiator's Scaled Armor",966,2,0,272,26,13301,0,1,1,20003,1361,0
"Merciless Gladiator's Silk Armor",967,128,0,272,26,13301,0,1,1,20003,1361,0
"Merciless Gladiator's Chain Armor",968,4,0,272,26,13301,0,1,1,20003,1361,0
"Merciless Gladiator's Dragonhide Armor",969,1024,0,272,26,13301,0,1,1,20003,1361,0
"Gladiator's Felweave Armor",970,256,0,272,27,13301,0,1,1,20000,1231,0
"Gladiator's Ringmail Armor",971,64,0,272,27,13301,0,1,1,20000,1231,0
"Gladiator's Leather Armor",972,8,0,272,27,13301,0,1,1,20000,1231,0
"Gladiator's Satin Armor",973,16,0,272,27,13301,0,1,1,20000,1231,0
"Gladiator's Scaled Armor",974,2,0,272,27,13301,0,1,1,20000,1231,0
"Gladiator's Silk Armor",975,128,0,272,27,13301,0,1,1,20000,1231,0
"Gladiator's Chain Armor",976,4,0,272,27,13301,0,1,1,20000,1231,0
"Gladiator's Dragonhide Armor",977,1024,0,272,27,13301,0,1,1,20000,1231,0
"Tyrannical Gladiator's Dreadplate Armor",1010,32,0,278,16,3859,267,1,4,50100,4962,141786
"Tyrannical Gladiator's Dreadplate Armor",1011,32,0,282,16,3859,256,1,4,50100,4962,141786
"Tyrannical Gladiator's Dragonhide Armor",1012,1024,0,278,16,3859,266,1,4,50100,4962,141786
"Tyrannical Gladiator's Dragonhide Armor",1013,1024,0,282,16,3859,255,1,4,50100,4962,141786
"Tyrannical Gladiator's Chain Armor",1014,4,0,278,16,3859,265,1,4,50100,4962,141786
"Tyrannical Gladiator's Chain Armor",1015,4,0,282,16,3859,254,1,4,50100,4962,141786
"Tyrannical Gladiator's Silk Armor",1016,128,0,278,16,3859,275,1,4,50100,4962,141786
"Tyrannical Gladiator's Silk Armor",1017,128,0,282,16,3859,264,1,4,50100,4962,141786
"Tyrannical Gladiator's Ironskin Armor",1018,512,0,278,16,3859,269,1,4,50100,4962,141786
"Tyrannical Gladiator's Ironskin Armor",1019,512,0,282,16,3859,259,1,4,50100,4962,141786
"Tyrannical Gladiator's Scaled Armor",1020,2,0,278,16,3859,274,1,4,50100,4962,141786
"Tyrannical Gladiator's Scaled Armor",1021,2,0,282,16,3859,263,1,4,50100,4962,141786
"Tyrannical Gladiator's Leather Armor",1022,8,0,278,16,3859,270,1,4,50100,4962,141786
"Tyrannical Gladiator's Leather Armor",1023,8,0,282,16,3859,260,1,4,50100,4962,141786
"Tyrannical Gladiator's Ringmail Armor",1024,64,0,278,16,3859,272,1,4,50100,4962,141786
"Tyrannical Gladiator's Ringmail Armor",1025,64,0,282,16,3859,262,1,4,50100,4962,141786
"Tyrannical Gladiator's Felweave Armor",1026,256,0,278,16,3859,268,1,4,50100,4962,141786
"Tyrannical Gladiator's Felweave Armor",1027,256,0,282,16,3859,257,1,4,50100,4962,141786
"Tyrannical Gladiator's Plate Armor",1028,1,0,278,16,3859,271,1,4,50100,4962,141786
"Tyrannical Gladiator's Plate Armor",1029,1,0,282,16,3859,261,1,4,50100,4962,141786
"Grievous Gladiator's Dreadplate Armor",1030,32,0,278,15,3859,211,1,4,50200,5222,141787
"Grievous Gladiator's Dreadplate Armor",1031,32,0,282,15,3859,201,1,4,50200,5222,141787
"Grievous Gladiator's Dragonhide Armor",1032,1024,0,278,15,3859,210,1,4,50200,5222,141787
"Grievous Gladiator's Dragonhide Armor",1033,1024,0,282,15,3859,200,1,4,50200,5222,141787
"Grievous Gladiator's Chain Armor",1034,4,0,278,15,3859,199,1,4,50200,5222,141787
"Grievous Gladiator's Chain Armor",1035,4,0,282,15,3859,198,1,4,50200,5222,141787
"Grievous Gladiator's Silk Armor",1036,128,0,278,15,3859,219,1,4,50200,5220,141787
"Grievous Gladiator's Silk Armor",1037,128,0,282,15,3859,209,1,4,50200,5220,141787
"Grievous Gladiator's Ironskin Armor",1038,512,0,278,15,3859,213,1,4,50200,5220,141787
"Grievous Gladiator's Ironskin Armor",1039,512,0,282,15,3859,203,1,4,50200,5220,141787
"Grievous Gladiator's Scaled Armor",1040,2,0,278,15,3859,218,1,4,50200,5220,141787
"Grievous Gladiator's Scaled Armor",1041,2,0,282,15,3859,208,1,4,50200,5220,141787
"Grievous Gladiator's Leather Armor",1042,8,0,278,15,3859,214,1,4,50200,5220,141787
"Grievous Gladiator's Leather Armor",1043,8,0,282,15,3859,204,1,4,50200,5220,141787
"Grievous Gladiator's Ringmail Armor",1044,64,0,278,15,3859,216,1,4,50200,5220,141787
"Grievous Gladiator's Ringmail Armor",1045,64,0,282,15,3859,206,1,4,50200,5220,141787
