ID,Name_lang
10659,Elemental Leatherworking
10660,Tribal Leatherworking
10661,Tribal Leatherworking
10662,Leatherworking
10663,Artisan Leatherworker
10665,Water Walk
10666,Earthen Guards Destroyed
10667,Rage of Ages
10668,Spirit of Boar
10669,Strike of the Scorpok
10670,Rage of Ages
10671,Spirit of Boar
10672,Strike of the Scorpok
10673,Bombay Cat
10674,Cornish Rex Cat
10675,Black Tabby Cat
10676,Orange Tabby Cat
10677,Siamese Cat
10678,Silver Tabby Cat
10679,White Kitten
10680,Cockatiel
10681,Summon Cockatoo
10682,Hyacinth Macaw
10683,Green Wing Macaw
10684,Senegal
10685,Ancona Chicken
10686,Summon Prairie Chicken
10687,Summon White Plymouth Rock
10688,Cockroach
10689,Knockback
10690,Infallible Mind
10691,Spiritual Domination
10692,Infallible Mind
10693,Spiritual Domination
10694,Disenchant (PT)
10695,Dark Whelpling
10696,Azure Whelpling
10697,Crimson Whelpling
10698,Emerald Whelpling
10699,Summon Bronze Whelpling
10700,Summon Faeling
10701,Summon Dart Frog
10702,Summon Island Frog
10703,Wood Frog
10704,Tree Frog
10705,Summon Eagle Owl
10706,Hawk Owl
10707,Great Horned Owl
10708,Summon Snowy Owl
10709,Brown Prairie Dog
10710,Summon Cottontail Rabbit
10711,Snowshoe Rabbit
10712,Summon Spotted Rabbit
10713,Albino Snake
10714,Black Kingsnake
10715,Summon Blue Racer
10716,Brown Snake
10717,Crimson Snake
10718,Green Water Snake
10719,Ribbon Snake
10720,Scarlet Snake
10721,Summon Elven Wisp
10722,Silithid Swarm
10723,Touch of Zanzil Cure
10727,Uzo's Ritual of Blood
10729,Feather Fall
10730,Pacify
10732,Supercharge
10733,Flame Spray
10734,Hail Storm
10737,Hail Storm
10738,Unlocking
10747,Announce Zul'Farrak Zombie
10767,Rising Spirit
10768,Skinning
10769,Artisan Skinner
10770,Create Weegli's Barrel
10771,Soul Shatter
10772,Plant explosives
10787,Black Nightsaber
10788,Leopard
10789,Spotted Frostsaber
10790,Tiger
10792,Spotted Panther
10793,Striped Nightsaber
10794,Spirit Shock
10795,Ivory Raptor
10796,Turquoise Raptor
10798,Obsidian Raptor
10799,Violet Raptor
10800,Summon Brown Tallstrider
10801,Summon Gray Tallstrider
10802,Summon Pink Tallstrider
10803,Summon Purple Tallstrider
10804,Summon Turquoise Tallstrider
10805,Shackle Shatter
10807,Ghost Dance
10828,Soul Explosion
10831,Reflection Field
10832,Mass Nullify
10833,Arcane Blast
10834,Shackle Shatter
10835,Shackle Shatter
10836,Shackle Shatter
10837,Goblin Land Mine
10838,First Aid
10839,First Aid
10840,Mageweave Bandage
10841,Heavy Mageweave Bandage
10843,Heavy Mageweave Bandage
10846,First Aid
10847,Artisan First Aid
10848,Shroud of Death
10849,Form of the Moonstalker (no invis)
10850,Powerful Smelling Salts
10851,Grab Weapon
10852,Battle Net
10853,Spirit of Kirith
10854,Flames of Chaos
10855,Lag
10856,Link Dead
10857,Flames of Chaos
10858,Summon Dupe Bug
10859,Create Divino-matic Rod
10860,Patch
10861,Raptor Riding
10863,Raptor Riding
10864,Razelikh's Tear I
10865,Call of Ilifar
10866,Razelikh's Tear II
10867,Call of Felcular
10869,Summon Embers
10870,Summon Burning Servant
10872,Abolish Disease Effect
10873,Red Mechanostrider
10880,Resurrection
10881,Resurrection
10887,Crowd Pummel
10888,Psychic Scream
10890,Psychic Scream
10892,Shadow Word: Pain
10893,Shadow Word: Pain
10894,Shadow Word: Pain
10898,Power Word: Shield
10899,Power Word: Shield
10900,Power Word: Shield
10901,Power Word: Shield
10906,Undead Horsemanship
10907,Mechanostrider Piloting
10908,Mechanostrider Piloting
10909,Mind Vision
10915,Flash Heal
10916,Flash Heal
10917,Flash Heal
10921,Skeletal Horse Riding
10927,Renew
10928,Renew
10929,Renew
10933,Smite
10934,Smite
10937,Power Word: Fortitude
10938,Power Word: Fortitude
10945,Mind Blast
10946,Mind Blast
10947,Mind Blast
10951,Inner Fire
10952,Inner Fire
10955,Shackle Undead
10957,Shadow Protection
10958,Shadow Protection
10960,Prayer of Healing
10961,Prayer of Healing
10963,Greater Heal
10964,Greater Heal
10965,Greater Heal
10966,Uppercut
10967,Echoing Roar
10968,Demoralizing Roar
10969,Blue Mechanostrider
10987,Geyser
11007,Weak Alcohol
11008,Standard Alcohol
11009,Strong Alcohol
11010,Hover
11011,Stone Watcher of Norgannon Passive
11012,Stone Watcher of Norgannon Spawn
11013,Sneak
11014,Flow of the Northspring
11015,Blood Leech
11016,Soul Bite
11017,Summon Witherbark Felhunter
11018,Summon Witherbark Bloodlings
11019,Wing Flap
11020,Petrify
11021,Flamespit
11023,Summon Hazzali Parasites
11024,Call of Thund
11027,Knockback 500
11048,Perm. Illusion Bishop Tyriona
11067,Perm. Illusion Tyrion
11068,Frost Focus
11069,Improved Fireball
11070,Improved Frostbolt
11071,Frostbite
11078,Improved Fire Blast
11080,Improved Fire Blast
11082,Megavolt
11083,Burning Soul
11084,Shock
11085,Chain Bolt
11086,Ward of Zum'rah
11087,Ward of Zum'rah Passive
11088,Ward of Zum'rah
11089,Theka Transform
11094,Molten Shields
11095,Improved Scorch
11100,Flame Throwing
11103,Impact
11108,World in Flames
11113,Blast Wave
11115,Critical Mass
11119,Ignite
11120,Ignite
11124,Fire Power
11129,Combustion
11130,Knock Away
11131,Icicle
11132,Teach Orcish War Leggings
11147,Blessed Anvil
11151,Piercing Ice
11160,Frost Channeling
11170,Shatter
11175,Permafrost
11180,Winter's Chill
11185,Improved Blizzard
11189,Frost Warding
11190,Improved Cone of Cold
11195,Blow Zul'Farrak Door
11196,Recently Bandaged
11197,Expose Armor
11198,Expose Armor
11203,Teach Ornate Mithril Helm
11204,Teach Ornate Mithril Boots
11205,Teach Ornate Mithril Breastplate
11206,Uldaman Boss Object Visual
11207,Ice Shards
11209,Summon Smithing Hammer
11210,Arcane Subtlety
11213,Arcane Concentration
11222,Arcane Focus
11232,Arcane Mind
11237,Arcane Stability
11242,Spell Impact
11247,Magic Attunement
11252,Arcane Shielding
11255,Improved Counterspell
11264,Ice Blast
11267,Ambush
11268,Ambush
11269,Ambush
11273,Rupture
11274,Rupture
11275,Rupture
11279,Backstab
11280,Backstab
11281,Backstab
11285,Gouge
11286,Gouge
11289,Garrote
11290,Garrote
11293,Sinister Strike
11294,Sinister Strike
11297,Sap
11299,Eviscerate
11300,Eviscerate
11303,Feint
11305,Sprint
11306,Fire Nova
11307,Fire Nova
11314,Fire Nova
11315,Fire Nova
11319,Water Walking
11327,Vanish
11328,Agility
11329,Vanish
11330,Agility
11331,Strength
11332,Great Strength
11333,Greater Agility
11334,Greater Agility
11335,Instant Poison IV
11336,Instant Poison V
11337,Instant Poison VI
11338,Instant Poison IV
11339,Instant Poison V
11340,Instant Poison VI
11348,Greater Armor
11349,Armor
11350,Fire Shield
11351,Fire Shield
11352,Red Firework for trap
11353,Deadly Poison III
11354,Deadly Poison IV
11355,Deadly Poison III
11356,Deadly Poison IV
11359,Restoration
11362,Teleport to Gnomeregan
11363,Resistance
11364,Resistance
11365,Bly's Band's Escape
11366,Pyroblast
11367,Critical Mass
11368,Critical Mass
11371,Gift of Arthas
11374,Gift of Arthas
11387,Wildvine Potion
11389,Detect Undead
11390,Arcane Elixir
11391,Roach Shift
11392,Invisibility
11393,Intellect
11394,Greater Intellect
11395,Greater Intellect
11396,Greater Intellect
11397,Diseased Shot
11402,Shay's Bell
11403,Dream Vision
11404,Great Strength
11405,Elixir of the Giants
11406,Elixir of Demonslaying
11407,Detect Demon
11409,Teleport to Booty Bay
11410,Whirling Barrage
11412,Nether Shell
11413,Echoes of Lordaeron
11414,Echoes of Lordaeron
11415,Echoes of Lordaeron
11416,Portal: Ironforge
11417,Portal: Orgrimmar
11418,Portal: Undercity
11419,Portal: Darnassus
11420,Portal: Thunder Bluff
11426,Ice Barrier
11428,Knockdown
11430,Slam
11431,Healing Touch
11433,Death & Decay
11434,Gong Zul'Farrak Gong
11435,Create Mallet of Zul'Farrak
11436,Slow
11437,Opening Chest
11438,Join Map Fragments
11440,Quest - Blow Pirate Ship
11441,Withered Touch
11442,Withered Touch
11443,Cripple
11444,Shackle Undead
11445,Bone Armor
11446,Mind Control
11448,Greater Mana Potion
11449,Elixir of Agility
11450,Elixir of Greater Defense
11451,Oil of Immolation
11452,Restorative Potion
11453,Magic Resistance Potion
11454,Inlaid Mithril Cylinder
11456,Goblin Rocket Fuel
11457,Superior Healing Potion
11458,Wildvine Potion
11459,Philosopher's Stone
11460,Elixir of Detect Undead
11461,Arcane Elixir
11462,Summon Pirate Treasure and Trigger Mob
11463,Summon Treasure Hunting Pirate
11464,Invisibility Potion
11465,Elixir of Greater Intellect
11466,Gift of Arthas
11467,Elixir of Greater Agility
11468,Elixir of Dream Vision
11469,Deadly Toxin IV
11470,Deadly Toxin III
11471,Deadly Toxin II
11472,Elixir of Giants
11473,Ghost Dye
11474,Shadow Power
11476,Elixir of Shadow Power
11477,Elixir of Demonslaying
11478,Elixir of Detect Demon
11479,Transmute: Iron to Gold
11480,Transmute: Mithril to Truesilver
11481,TWEEP
11485,Summon Treasure Hunting Bucanneer
11487,Summon Treasure Hunting Swashbuckler
11504,Walking Bomb Effect
11511,Activate Bomb A
11512,Create Yellow Punch Card
11513,Empty Phial
11519,Teach Summon Succubus
11520,Teach Summon Voidwalker
11522,Restorative Potion
11525,Create Blue Punch Card
11528,Create Red Punch Card
11534,Leper Cure!
11535,Opening Safe
11537,Charge Stave of Equinex
11538,Frostbolt
11539,Deadly Toxin
11540,Blue Firework
11541,Green Firework
11542,Red Streaks Firework
11543,"Red, White and Blue Firework"
11544,Yellow Rose Firework
11545,Create Prismatic Punch Card
11547,Drive Nimboya's Laden Pike
11548,Summon Spider God
11549,Battle Shout
11550,Battle Shout
11551,Battle Shout
11554,Demoralizing Shout
11555,Demoralizing Shout
11556,Demoralizing Shout
11564,Heroic Strike
11565,Heroic Strike
11566,Heroic Strike
11567,Heroic Strike
11568,Uldaman Sub-Boss Agro
11572,Rend
11573,Rend
11574,Rend
11578,Charge
11580,Thunder Clap
11581,Thunder Clap
11584,Overpower
11585,Overpower
11593,Wyatt Test
11595,Discombobulator Ray
11596,Sunder Armor
11597,Sunder Armor
11600,Revenge
11601,Revenge
11604,Slam
11605,Slam
11608,Cleave
11609,Cleave
11610,Gammerita Turtle Camera
11611,Alchemy
11612,Artisan Alchemist
11629,Potent Alcohol
11637,Empty Heavy Phial
11638,Radiation Poisoning
11639,Shadow Word: Pain
11640,Renew
11641,Hex
11642,Heal
11643,Golden Scale Gauntlets
11647,Power Word: Shield
11649,Detect Invisibility
11650,Head Butt
11654,Call of Sul'thraze
11657,Jang'thraze
11658,Sul'thraze
11659,Shadow Bolt
11660,Shadow Bolt
11661,Shadow Bolt
11665,Immolate
11667,Immolate
11668,Immolate
11671,Corruption
11672,Corruption
11675,Drain Soul
11677,Rain of Fire
11678,Rain of Fire
11681,Hellfire Effect
11682,Hellfire Effect
11683,Hellfire
11684,Hellfire
11687,Life Tap
11688,Life Tap
11689,Life Tap
11693,Health Funnel
11694,Health Funnel
11695,Health Funnel
11699,Drain Life
11700,Drain Life
11707,Curse of Weakness
11708,Curse of Weakness
11711,Curse of Agony
11712,Curse of Agony
11713,Curse of Agony
11719,Curse of Tongues
11721,Curse of the Elements
11722,Curse of the Elements
11725,Subjugate Demon
11726,Subjugate Demon
11729,Create Healthstone
11730,Create Healthstone
11732,Major Healthstone
11733,Demon Armor
11734,Demon Armor
11735,Demon Armor
11739,Shadow Ward
11740,Shadow Ward
11757,Digging for Cobalt
11758,Dowsing
11759,Basilisk Sample
11760,Hyena Sample
11761,Scorpid Sample
11762,Firebolt
11763,Firebolt
11766,Blood Pact
11767,Blood Pact
11770,Fire Shield
11771,Fire Shield
11772,Fire Shield
11773,Fire Shield
11774,Torment
11775,Torment
11776,Torment
11777,Torment
11778,Lash of Pain
11779,Lash of Pain
11780,Lash of Pain
11781,Lash of Pain
11782,Lash of Pain
11783,Lash of Pain
11784,Soothing Kiss
11785,Soothing Kiss
11786,Soothing Kiss
11787,Soothing Kiss
11789,Water Breathing
11790,Poison Cloud
11791,Puncture Armor
11792,Opening Cage
11795,Activate Bomb B
11802,Dark Iron Land Mine
11815,Detonation
11816,Land Mine Arming
11817,Land Mine Arming
11818,Spell Reflection
11820,Electrified Net
11821,dmg4
11824,Shock
11825,Electrified Net
11826,Electromagnetic Gigaflux Reactivator
11828,Forked Lighting
11829,Flamestrike
11831,Frost Nova
11835,Power Word: Shield
11836,Freeze Solid
11837,Wide Slash
11839,Fireball
11840,Summon Edana Hatetalon
11841,Static Barrier
11876,War Stomp
11877,Capture Treant
11879,Disarm
11884,Create Treant Muisak
11885,Capture Treant
11886,Capture Beast
11887,Capture Hippogryph
11888,Capture Faerie Dragon
11889,Capture Mountain Giant
11890,Antu'sul's Salvation
11891,Antu'sul Blast
11892,Shrink
11893,Warder Despawn
11894,Antu'sul's Minion
11895,Healing Wave of Antu'sul
11898,Blood Leech
11899,Healing Ward
11900,Healing Aura
11901,Healing Ward V Passive
11902,Gahz'rilla Slam
11903,Restore Mana
11918,Poison
11919,Poison Proc
11920,Net Guard
11921,Fireball
11922,Entangling Roots
11923,Repair the Blade of Heroes
11939,Summon Imp
11958,Cold Snap
11959,Poison Proc
11960,Curse of the Dreadmaul
11962,Immolate
11963,Enfeeble
11964,Fevered Fatigue
11968,Fire Shield
11969,Fire Nova
11970,Fire Nova
11971,Sunder Armor
11972,Shield Bash
11974,Power Word: Shield
11975,Arcane Explosion
11976,Strike
11977,Rend
11978,Kick
11980,Curse of Weakness
11981,Mana Burn
11983,Steam Jet
11984,Immolate
11985,Fireball
11986,Healing Wave
11988,Fireball Volley
11989,Fireball Volley
11990,Rain of Fire
11992,Detect Gahz'ridian
11993,Herb Gathering
11994,Artisan Herbalist
11998,Strike
12001,Plague Cloud
12018,Summon Oozeling
12019,Increase Spell Dam 18 Random
12020,Call of the Grave
12021,Fixate
12022,Admiral's Hat
12023,Web
12024,Net
12039,Heal
12040,Shadow Shield
12042,Arcane Power
12043,Presence of Mind
12044,Simple Linen Pants
12045,Simple Linen Boots
12046,Simple Kilt
12047,Colorful Kilt
12048,Black Mageweave Vest
12049,Black Mageweave Leggings
12050,Black Mageweave Robe
12051,Evocation
12052,Shadoweave Pants
12053,Black Mageweave Gloves
12054,Rend
12055,Shadoweave Robe
12056,Red Mageweave Vest
12057,Strike
12058,Chain Lightning
12059,White Bandit Mask
12060,Red Mageweave Pants
12061,Orange Mageweave Shirt
12062,Stormcloth Pants
12063,Stormcloth Gloves
12064,Orange Martial Shirt
12065,Mageweave Bag
12066,Red Mageweave Gloves
12067,Dreamweave Gloves
12068,Stormcloth Vest
12069,Cindercloth Robe
12070,Dreamweave Vest
12071,Shadoweave Gloves
12072,Black Mageweave Headband
12073,Black Mageweave Boots
12074,Black Mageweave Shoulders
12075,Lavender Mageweave Shirt
12076,Shadoweave Shoulders
12077,Simple Black Dress
12078,Red Mageweave Shoulders
12079,Red Mageweave Bag
12080,Pink Mageweave Shirt
12081,Admiral's Hat
12082,Shadoweave Boots
12083,Stormcloth Headband
12084,Red Mageweave Headband
12085,Tuxedo Shirt
12086,Shadoweave Mask
12087,Stormcloth Shoulders
12088,Cindercloth Boots
12089,Tuxedo Pants
12090,Stormcloth Boots
12091,White Wedding Dress
12092,Dreamweave Circlet
12093,Tuxedo Jacket
12095,Summon Atal'ai Deathwalker's Spirit
12096,Fear
12097,Pierce Armor
12098,Sleep
12099,Shield Spike
12118,Simple Linen Pants
12127,Tuxedo Shirt
12128,Shadoweave Mask
12130,Tuxedo Pants
12131,White Wedding Dress
12134,Atal'ai Corpse Eat
12139,Consume Corpse
12151,Summon Atal'ai Skeleton
12158,Explosion
12159,Explosion
12160,Rejuvenation
12161,Maul
12162,Deep Wounds
12163,Two-Handed Weapon Specialization
12166,Muscle Tear
12167,Lightning Bolt
12168,Dark Iron Steelshifter Surprise
12169,Shield Block
12170,Revenge
12174,Agility
12175,Armor
12176,Intellect
12177,Spirit
12178,Stamina
12179,Strength
12180,Tailoring
12181,Artisan Tailor
12187,Disease Cloud
12188,Disease Cloud
12189,Summon Echeyakee
12198,Marksman Hit
12199,Summon Ishamuhale
12218,Man Down!
12241,Twin Colossals Teleport
12242,Twin Colossals Teleport
12243,Mechanical Chicken
12244,Poof
12245,Infected Spine
12246,Infected Spine
12248,Amplify Damage
12250,Summon Oozeling
12251,Virulent Poison
12252,Web Spray
12253,Dowse Eternal Flame
12254,Virulent Poison Proc
12255,Curse of Tuten'kash
12256,Add Moogly Radius (PT)
12257,Breath of Fire
12258,Summon Shadowcaster
12259,Silvered Bronze Leggings
12260,Rough Copper Vest
12278,Breath of Fire
12279,Curse of Blood
12280,Acid of Hakkar
12281,Sword Specialization
12282,Improved Heroic Strike
12283,Xiggs Signal Flare
12284,Mace Specialization
12285,Improved Charge
12286,Improved Rend
12287,Improved Thunder Clap
12289,Improved Hamstring
12290,Improved Overpower
12292,Death Wish
12294,Mortal Strike
12295,Tactical Mastery
12296,Anger Management
12297,Anticipation
12298,Shield Specialization
12299,Toughness
12300,Iron Will
12301,Improved Bloodrage
12303,Defiance
12304,Drawing Kit
12308,Puncture
12310,Combat Endurance
12311,Gag Order
12312,Improved Disciplines
12313,Improved Disarm
12317,Enrage
12318,Commanding Presence
12319,Flurry
12320,Cruelty
12321,Booming Voice
12322,Unbridled Wrath
12323,Piercing Howl
12324,Improved Demoralizing Shout
12325,Improved Inner Rage
12327,Improved Challenging Shout
12328,Sweeping Strikes
12329,Improved Cleave
12330,Improved Slam
12332,Lathoric the Black
12338,Improved Fireball
12339,Improved Fireball
12340,Improved Fireball
12341,Improved Fireball
12346,Awaken the Soulflayer
12347,Raze Attack
12348,Atal'ai Altar Light Visual (DND)
12349,World in Flames
12350,World in Flames
12351,Burning Soul
12353,Flame Throwing
12354,Flame of Hakkar
12355,Impact
12357,Impact
12358,Impact
12378,Fire Power
12379,Scorch Talent Test (PT)
12380,Shadow Channeling
12398,Fire Power
12399,Fire Power
12400,Fire Power
12418,Stealth Detection
12419,Solid Dynamite
12420,Summon Skeletal Servant
12421,Mithril Frag Bomb
12438,Slow Fall
12458,Evil God Counterspell
12459,Deadly Scope
12460,Sniper Scope
12461,Backhand
12463,Arcane Stability
12464,Arcane Stability
12466,Fireball
12467,Spell Impact
12468,Flamestrike
12469,Spell Impact
12470,Fire Nova
12471,Shadow Bolt
12472,Icy Veins
12473,Improved Frostbolt
12479,Hex of Jammal'an
12480,Hex of Jammal'an
12484,Chilled
12485,Chilled
12486,Chilled
12487,Improved Blizzard
12488,Improved Blizzard
12489,Improved Cone of Cold
12490,Improved Cone of Cold
12491,Healing Wave
12492,Healing Wave
12493,Curse of Weakness
12494,Frostbite
12495,Eranikus the Chained Invisiibility
12496,Frostbite
12497,Frostbite
12500,Arcane Mind
12501,Arcane Mind
12502,Arcane Mind
12503,Arcane Mind
12504,Summon Atal'ai Skeleton
12505,Pyroblast
12506,Atal'ai Skeleton Totem
12508,Water Channeling
12509,Teleport to Azshara Tower
12510,Teleport to Azshara Tower
12511,Torch Combine
12512,Kalaran Conjures Torch
12518,Frost Channeling
12519,Frost Channeling
12520,Teleport from Azshara Tower
12521,Teleport from Azshara Tower
12522,Pyroblast
12523,Pyroblast
12524,Pyroblast
12525,Pyroblast
12526,Pyroblast
12528,Silence
12529,Chilling Touch
12530,Frailty
12531,Chilling Touch
12533,Acid Breath
12534,Flames of Retribution
12535,Shade of Eranikus Passive Visual
12536,Clearcasting
12537,Quest - Summon Treant
12538,Ravenous Claw
12539,Ghoul Rot
12540,Gouge
12541,Ghoul Rot
12542,Fear
12543,Hi-Explosive Bomb
12544,Frost Armor
12545,Spitelash
12548,Frost Shock
12549,Forked Lightning
12550,Lightning Shield
12551,Frost Shot
12553,Shock
12554,Summon Treasure Horde
12555,Pummel
12556,Frost Armor
12557,Cone of Cold
12560,Mining
12561,Fire Protection
12562,The Big One
12564,Summon Treasure Horde Visual
12565,Wyatt Test
12569,Permafrost
12571,Permafrost
12574,Arcane Concentration
12575,Arcane Concentration
12576,Arcane Concentration
12577,Arcane Concentration
12578,Create Oathstone of Ysera's Dragonflight
12579,Winter's Chill
12584,Gold Power Core
12585,Solid Blasting Powder
12586,Solid Dynamite
12587,Bright-Eye Goggles
12589,Mithril Tube
12590,Gyromatic Micro-Adjustor
12591,Unstable Trigger
12592,Arcane Subtlety
12594,Fire Goggles
12595,Mithril Blunderbuss
12596,Hi-Impact Mithril Slugs
12597,Deadly Scope
12598,Improved Counterspell
12599,Mithril Casing
12600,Second Chances: Summon Landgren's Soul
12601,Second Chances: Summon Landgren's Soul Moveto Target Bunny
12603,Mithril Frag Bomb
12605,Arcane Shielding
12606,Magic Attunement
12607,Catseye Ultra Goggles
12608,Stealth Detection
12609,Catseye Elixir
12611,Cone of Cold
12612,Stomp
12613,Dark Iron Taskmaster Death
12614,Mithril Heavy-bore Rifle
12615,Spellpower Goggles Xtreme
12616,Parachute Cloak
12617,Deepdive Helmet
12618,Rose Colored Goggles
12619,Hi-Explosive Bomb
12620,Sniper Scope
12621,Mithril Gyro-Shot
12622,Green Lens
12623,Suppression
12624,Mithril Mechanical Dragonling
12625,Disease Cloud
12626,Disease Cloud
12627,Disease Cloud
12639,Summon Hakkar
12642,Summon Frost Spectres
12654,Ignite
12655,Enlightenment
12656,Engineering
12657,Artisan Engineer
12658,Improved Rend
12663,Improved Heroic Strike
12664,Improved Heroic Strike
12665,Improved Thunder Clap
12666,Improved Thunder Clap
12667,Soul Consumption
12668,Improved Hamstring
12670,Summon Frost Spectres
12671,Summon Frost Spectres
12672,Ice Shards
12674,Frost Nova
12675,Frostbolt
12676,Tactical Mastery
12677,Tactical Mastery
12678,Stance Mastery
12684,Kadrak's Flag
12685,Fade
12686,Enrage
12693,Drain Life
12695,Charge Rage Bonus Effect
12696,Charge Rage Bonus Effect
12697,Improved Charge
12699,Summon Screecher Spirit
12700,Poleaxe Specialization
12701,Mace Specialization
12702,Mace Specialization
12703,Mace Specialization
12704,Mace Specialization
12705,Long Daze
12709,Collecting Fallout
12710,Gem Explosion
12711,Two-Handed Weapon Specialization
12712,Two-Handed Weapon Specialization
12715,Goblin Rocket Fuel Recipe
12716,Goblin Mortar
12717,Goblin Mining Helmet
12718,Goblin Construction Helmet
12719,Explosive Arrow
12720,"Goblin ""Boom"" Box"
12721,Deep Wounds
12722,Goblin Radio
12723,Sweeping Strikes
12724,Shield Specialization
12725,Shield Specialization
12726,Shield Specialization
12727,Shield Specialization
12731,Strength of Stone
12732,Shard of Afrasa
12733,Fearless
12734,Ground Smash
12735,Fill the Egg of Hakkar
12736,Summon Mithril Dragonling
12737,Frostbolt
12738,Amplify Damage
12739,Shadow Bolt
12740,Summon Infernal Servant
12741,Curse of Weakness
12742,Immolate
12744,Immolation
12745,Mana Burn
12746,Summon Voidwalker
12747,Entangling Roots
12748,Frost Nova
12749,Mithril Mechanical Dragonling
12750,Anticipation
12751,Anticipation
12752,Anticipation
12753,Anticipation
12754,The Big One
12755,Goblin Bomb Dispenser
12758,Goblin Rocket Helmet
12759,Gnomish Death Ray
12760,Goblin Sapper Charge
12761,Toughness
12762,Toughness
12763,Toughness
12764,Toughness
12766,Poison Cloud
12768,Goblin Mortar
12774,(DND) Belnistrasz Idol Shutdown Visual
12781,Poleaxe Specialization
12782,Shield Spike
12783,Poleaxe Specialization
12784,Poleaxe Specialization
12785,Poleaxe Specialization
12787,Thrash
12788,Defiance
12789,Defiance
12790,Hukku's Guardians
12795,Frenzy
12796,Flames
12797,Improved Revenge
12798,Revenge Stun
12799,Improved Revenge
12802,Getting Tide Pool Sample #1
12803,Improved Disciplines
12804,Improved Disarm
12805,Getting Tide Pool Sample #2
12806,Getting Tide Pool Sample #3
12808,Getting Tide Pool Sample #4
12809,Concussion Blow
12810,Puncture
12811,Puncture
12812,Sword Specialization
12813,Sword Specialization
12814,Sword Specialization
12815,Sword Specialization
12816,Idom Rool Camera Shake
12818,Improved Bloodrage
12821,Plainsrunning
12822,Demon Slaying 18
12823,Demon Slaying 36
12824,Polymorph
12825,Polymorph
12826,Polymorph
12834,Deep Wounds
12835,Booming Voice
12839,Arcane Focus
12840,Arcane Focus
12843,Mordresh's Shield
12845,Lesser Invisibility
12846,Ignite
12847,Ignite
12848,Ignite
12849,Deep Wounds
12850,Deep Wounds
12851,Release the Hounds
12852,Cruelty
12853,Cruelty
12854,Spell Focus
12855,Cruelty
12856,Cruelty
12857,Commanding Presence
12858,Commanding Presence
12860,Commanding Presence
12861,Commanding Presence
12862,Improved Slam
12863,Improved Inner Rage
12864,Improved Inner Rage
12865,Improved Inner Rage
12866,Improved Inner Rage
12867,Deep Wounds
12868,Deep Wounds
12872,Improved Scorch
12873,Improved Scorch
12876,Improved Demoralizing Shout
12877,Improved Demoralizing Shout
12878,Improved Demoralizing Shout
12879,Improved Demoralizing Shout
12880,Enrage
12881,Poison State
12882,Wing Flap
12883,Longsight
12884,Acid Breath
12885,Teleport to Razelikh
12886,Improved Challenging Shout
12887,Sweeping Slam
12888,Cause Insanity
12889,Curse of Tongues
12890,Deep Slumber
12891,Acid Breath
12895,Inlaid Mithril Cylinder Plans
12896,Helboar
12897,Gnomish Goggles
12898,Smoke Aura Visual
12899,Gnomish Shrink Ray
12900,Mobile Alarm
12902,Gnomish Net-o-Matic Projector
12903,Gnomish Harm Prevention Belt
12904,Gnomish Ham Radio
12905,Gnomish Rocket Boots
12906,Gnomish Battle Chicken
12907,Gnomish Mind Control Cap
12908,Goblin Dragon Gun
12938,Fel Curse
12941,Fel Curse Effect
12942,Fell Curse Effect
12943,Fell Curse Effect
12946,Putrid Stench
12947,Withered Touch
12948,Avatar of Hakkar is summoned
12950,Improved Cleave
12952,Piercing Ice
12953,Piercing Ice
12956,Demon Armor
12958,Gag Order
12959,Iron Will
12960,Iron Will
12963,Improved Overpower
12964,Unbridled Wrath
12966,Flurry
12967,Flurry
12968,Flurry
12969,Flurry
12970,Flurry
12971,Flurry
12972,Flurry
12973,Flurry
12974,Flurry
12975,Last Stand
12976,Last Stand
12980,Simple Teleport
12981,Undead Slayer 39
12982,Shatter
12983,Shatter
12998,Create Yeh'kinya's Scroll
12999,Unbridled Wrath
13000,Unbridled Wrath
13001,Unbridled Wrath
13002,Unbridled Wrath
13003,Shrink Ray
13004,Grow
13005,Hammer of Justice
13006,Shrink Ray
13007,Divine Protection
13008,Retribution Aura
13009,Amnennar's Wrath
13010,Shrink
13013,Dissolve Armor
13018,Blast Wave
13019,Blast Wave
13020,Blast Wave
13021,Blast Wave
13022,Fire and Arcane Reflect
13028,Goldthorn Tea
13029,Goldthorn Tea
13030,Major Troll's Blood Potion
13031,Ice Barrier
13032,Ice Barrier
13033,Ice Barrier
13043,Molten Shields
13044,Teleport to Ground
13045,Enrage
13046,Enrage
13047,Enrage
13048,Enrage
13049,Dragon's Call
13099,Net-o-Matic
13119,Net-o-Matic
13120,Net-o-Matic
13138,Net-o-Matic
13139,Net-o-Matic
13140,Fireball
13141,Gnomish Rocket Boots
13142,Teleport to Razelikh
13143,Summon Razelikh
13158,Rocket Boots Malfunction
13159,Aspect of the Pack
13161,Aspect of the Beast
13163,Aspect of the Monkey
13165,Aspect of the Hawk
13166,Battle Chicken
13168,Chicken Fury
13180,Gnomish Mind Control Cap
13181,Gnomish Mind Control Cap
13183,Goblin Dragon Gun
13184,Goblin Dragon Gun
13198,Increased Strength 15
13218,Wound Poison
13219,Wound Poison
13222,Wound Poison II
13223,Wound Poison III
13224,Wound Poison IV
13225,Wound Poison II
13226,Wound Poison III
13227,Wound Poison IV
13234,Harm Prevention Belt
13235,Forcefield Collapse
